Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
B1,E2,4,SUCCESS,2026-09-10 02:39:31,383,0,0,0,27,3.10999999999694,0,1.69999999999709,98.6800000000003,94.3115342085066,3,0.597,9.59594595300261,6.9107,1.536515,7.42485,0.957599738903394,0.9969,1.0587,0.177401831049224,1.3675,0.231023177942682,3.23750000000294,0.529425242373196,0.955730991168487
