Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,1.1467,0.879,3.9618,-1.1107,-0.3167,29.4687,M4,E2,1
0.1431,1.1182,0.5357,2.404,-1.1229,-0.3167,29.4055,M4,E2,1
0.2911,1.0914,0.4671,0.466,-1.1359,-0.3167,29.3402,M4,E2,1
0.4263,1.0615,0.4534,0.1193,-1.1488,-0.3167,29.2807,M4,E2,1
0.5797,1.0363,0.4507,0.051,-1.1645,-0.3167,29.2135,M4,E2,1
0.726,0.9585,0.4501,0.0629,-1.1808,-0.3167,29.1497,M4,E2,1
0.8656,0.9805,0.4428,1.147,-1.1681,-0.3167,29.0882,M4,E2,1
0.9918,0.9395,0.4481,0.3227,-1.1553,-0.3167,29.0328,M4,E2,1
1.1239,0.9306,0.4397,1.4241,-1.1743,-0.3167,28.9765,M4,E2,1
1.2388,0.9208,0.447,0.5148,-1.1937,-0.3167,28.9286,M4,E2,1
1.3954,0.9301,0.4493,0.1024,-1.2211,-0.3167,28.8636,M4,E2,1
1.5096,0.8984,0.438,1.8012,-1.2113,-0.3167,28.8132,M4,E2,1
1.6588,0.911,0.4396,1.1299,-1.2375,-0.3167,28.7514,M4,E2,1
1.7783,0.9174,0.4472,0.4263,-1.2609,-0.3167,28.7029,M4,E2,1
1.9021,0.9315,0.4494,0.034,-1.2842,-0.3167,28.6524,M4,E2,1
2.0197,0.9035,0.4499,0.0103,-1.3061,-0.3167,28.6042,M4,E2,1
2.1535,0.9356,0.4354,1.6956,-1.2933,-0.3167,28.5453,M4,E2,1
2.2762,0.923,0.4451,0.6944,-1.2755,-0.3167,28.4931,M4,E2,1
2.4091,0.9278,0.4321,1.8387,-1.2996,-0.3167,28.4383,M4,E2,1
2.5203,0.9334,0.4454,0.5506,-1.3214,-0.3167,28.3933,M4,E2,1
2.6602,0.9472,0.435,1.5944,-1.3079,-0.3167,28.3318,M4,E2,1
