Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,1.7763,1.477,9.884,-1.0719,-0.3167,29.4341,M4,E2,3
0.1283,1.7593,0.7814,5.4225,-1.0701,-0.3167,29.3562,M4,E2,3
0.2631,1.7228,0.6423,1.0321,-1.0683,-0.3167,29.2743,M4,E2,3
0.393,1.6796,0.6145,0.2143,-1.0665,-0.3167,29.1954,M4,E2,3
0.5255,1.6419,0.6089,0.043,-1.0645,-0.3167,29.1149,M4,E2,3
0.661,1.6042,0.6078,0.0148,-1.0621,-0.3167,29.0327,M4,E2,3
0.7838,1.5596,0.6075,0.0144,-1.0598,-0.3167,28.9582,M4,E2,3
0.9224,1.5315,0.6075,0.014,-1.0569,-0.3167,28.874,M4,E2,3
1.0433,1.4858,0.6075,0.0208,-1.0541,-0.3167,28.8006,M4,E2,3
1.1811,1.46,0.6075,0.0145,-1.0506,-0.3167,28.7169,M4,E2,3
1.295,1.414,0.6075,0.0273,-1.0473,-0.3167,28.6478,M4,E2,3
1.4264,1.3919,0.6075,0.0175,-1.0432,-0.3167,28.5681,M4,E2,3
1.5452,1.3544,0.6075,0.0319,-1.0391,-0.3167,28.4961,M4,E2,3
1.6781,1.3313,0.6075,0.0188,-1.0341,-0.3167,28.4155,M4,E2,3
1.7841,1.2905,0.6075,0.035,-1.0298,-0.3167,28.3512,M4,E2,3
1.9254,1.28,0.6075,0.0202,-1.0236,-0.3167,28.2656,M4,E2,3
2.0385,1.2318,0.4812,1.1471,-1.0162,-0.3167,28.2152,M4,E2,3
2.1737,1.2077,0.4562,0.1953,-1.0071,-0.3167,28.1551,M4,E2,3
2.2984,1.1719,0.4512,0.084,-0.9976,-0.3167,28.0998,M4,E2,3
2.4188,1.1432,0.4502,0.0477,-0.9879,-0.3167,28.0465,M4,E2,3
2.543,1.1206,0.45,0.06,-0.9768,-0.3167,27.9917,M4,E2,3
2.6688,1.0997,0.45,0.0549,-0.9649,-0.3167,27.9364,M4,E2,3
2.7809,1.0784,0.45,0.0514,-0.9536,-0.3167,27.8872,M4,E2,3
2.9204,1.071,0.45,0.0385,-0.9388,-0.3167,27.8262,M4,E2,3
3.0333,1.0527,0.45,0.0513,-0.9262,-0.3167,27.777,M4,E2,3
3.1723,1.0502,0.45,0.015,-0.9106,-0.3167,27.7164,M4,E2,3
3.2818,1.0399,0.45,0.0437,-0.8977,-0.3167,27.6689,M4,E2,3
3.4413,1.0213,0.45,0.0035,-0.879,-0.3167,27.5996,M4,E2,3
3.5657,0.9684,0.45,0.0206,-0.864,-0.3167,27.5456,M4,E2,3
3.6909,0.9578,0.4383,1.6308,-0.8809,-0.3167,27.4919,M4,E2,3
3.8056,0.9501,0.4467,0.5246,-0.8992,-0.3167,27.4436,M4,E2,3
3.9331,0.952,0.4493,0.1233,-0.92,-0.3167,27.3901,M4,E2,3
4.0509,0.9526,0.4498,0.0513,-0.9397,-0.3167,27.3409,M4,E2,3
4.192,0.9524,0.45,0.0013,-0.963,-0.3167,27.2818,M4,E2,3
4.3003,0.9512,0.45,0.0041,-0.9808,-0.3167,27.2365,M4,E2,3
4.4392,0.942,0.4271,2.0382,-0.9546,-0.3167,27.1798,M4,E2,3
4.5533,0.9214,0.4443,0.5763,-0.9318,-0.3167,27.1338,M4,E2,3
4.6747,0.9422,0.4252,2.3709,-0.9531,-0.3167,27.0835,M4,E2,3
4.7818,0.967,0.4436,0.6899,-0.9741,-0.3167,27.0401,M4,E2,3
4.926,0.9953,0.4487,0.0434,-1.0007,-0.3167,26.9809,M4,E2,3
5.0459,1.0288,0.4497,0.0911,-1.0213,-0.3167,26.931,M4,E2,3
5.1725,1.0592,0.4499,0.136,-1.0407,-0.3167,26.8775,M4,E2,3
5.293,1.0881,0.4499,0.1425,-1.0572,-0.3167,26.8258,M4,E2,3
5.4208,1.1111,0.4499,0.1241,-1.0729,-0.3167,26.7705,M4,E2,3
5.5364,1.133,0.433,2.1155,-1.0522,-0.3167,26.7228,M4,E2,3
5.6664,1.1375,0.4461,0.341,-1.0296,-0.3167,26.6688,M4,E2,3
5.7762,1.1792,0.4369,1.9048,-1.0404,-0.3167,26.6206,M4,E2,3
5.919,1.2105,0.4468,0.3155,-1.055,-0.3167,26.558,M4,E2,3
6.0256,1.2623,0.4494,0.0377,-1.0644,-0.3167,26.5109,M4,E2,3
6.1591,1.2929,0.4499,0.071,-1.0747,-0.3167,26.4518,M4,E2,3
6.2746,1.3407,0.4499,0.1118,-1.082,-0.3167,26.4003,M4,E2,3
6.3999,1.3777,0.45,0.0698,-1.0889,-0.3167,26.3444,M4,E2,3
6.5156,1.4113,0.5758,1.1139,-1.0935,-0.3167,26.2742,M4,E2,3
6.6541,1.4321,0.6012,0.19,-1.0985,-0.3167,26.1902,M4,E2,3
6.7683,1.4742,0.6062,0.1334,-1.1007,-0.3167,26.1208,M4,E2,3
6.8981,1.4965,0.6072,0.035,-1.103,-0.3167,26.0421,M4,E2,3
7.0212,1.5312,0.6075,0.0282,-1.1048,-0.3167,25.9673,M4,E2,3
7.1476,1.5637,0.6074,0.1709,-1.1102,-0.3167,25.8906,M4,E2,3
7.2684,1.5984,0.6074,0.1737,-1.1115,-0.3167,25.8173,M4,E2,3
7.4046,1.6235,0.6075,0.0424,-1.1127,-0.3167,25.7346,M4,E2,3
7.523,1.6669,0.6075,0.0214,-1.1136,-0.3167,25.6626,M4,E2,3
7.6714,1.6858,0.6075,0.0095,-1.1145,-0.3167,25.5725,M4,E2,3
7.7892,1.7394,0.6075,0.0141,-1.115,-0.3167,25.5009,M4,E2,3
7.9244,1.7642,0.6075,0.0065,-1.1154,-0.3167,25.4188,M4,E2,3
8.0463,1.8079,0.6075,0.0126,-1.1157,-0.3167,25.3448,M4,E2,3
8.1923,1.8313,0.6075,0.0059,-1.1159,-0.3167,25.256,M4,E2,3
8.3107,1.8859,0.6075,0.0087,-1.1159,-0.3167,25.1841,M4,E2,3
8.439,1.9156,0.6075,0.0048,-1.1158,-0.3167,25.1062,M4,E2,3
8.5609,1.9562,0.6075,0.0078,-1.1157,-0.3167,25.0321,M4,E2,3
8.6997,1.9842,0.6075,0.0042,-1.1154,-0.3167,24.9478,M4,E2,3
8.8197,2.0348,0.6075,0.0049,-1.1151,-0.3167,24.8749,M4,E2,3
8.9528,2.0646,0.6075,0.003,-1.1147,-0.3167,24.7941,M4,E2,3
9.0762,2.1099,0.6075,0.0043,-1.1143,-0.3167,24.7191,M4,E2,3
9.2021,2.1466,0.6075,0.0026,-1.1139,-0.3167,24.6426,M4,E2,3
9.3188,2.1903,0.6075,0.0031,-1.1134,-0.3167,24.5717,M4,E2,3
9.4523,2.2182,0.6075,0.0021,-1.1128,-0.3167,24.4906,M4,E2,3
9.5722,2.2673,0.6075,0.0022,-1.1123,-0.3167,24.4178,M4,E2,3
9.7007,2.3009,0.6075,0.0013,-1.1117,-0.3167,24.3397,M4,E2,3
9.8134,2.3501,0.6075,0.0019,-1.1111,-0.3167,24.2713,M4,E2,3
9.9609,2.3682,0.6075,0.001,-1.1104,-0.3167,24.1816,M4,E2,3
10.081,2.4304,0.6075,0.0013,-1.1097,-0.3167,24.1087,M4,E2,3
10.2126,2.4634,0.6075,0.0005,-1.1091,-0.3167,24.0287,M4,E2,3
10.3292,2.5145,0.6075,0.0011,-1.1084,-0.3167,23.9579,M4,E2,3
10.4791,2.5352,0.6075,0.0005,-1.1076,-0.3167,23.8669,M4,E2,3
10.599,2.6009,0.6075,0.0007,-1.1069,-0.3167,23.794,M4,E2,3
10.7386,2.6303,0.6075,0.0003,-1.1062,-0.3167,23.7092,M4,E2,3
10.8711,2.6809,0.6075,0.0005,-1.1054,-0.3167,23.6287,M4,E2,3
11.0055,2.7245,0.6075,0.0003,-1.1047,-0.3167,23.5471,M4,E2,3
11.1338,2.7733,0.6075,0.0003,-1.1039,-0.3167,23.4692,M4,E2,3
11.2532,2.8217,0.6075,0.0003,-1.1032,-0.3167,23.3966,M4,E2,3
11.3708,2.8636,0.6075,0.0002,-1.1026,-0.3167,23.3252,M4,E2,3
11.5155,2.889,0.6075,0.0002,-1.1017,-0.3167,23.2373,M4,E2,3
11.6283,2.9563,0.6075,0.0001,-1.1011,-0.3167,23.1687,M4,E2,3
11.7679,2.9806,0.6075,0.0001,-1.1002,-0.3167,23.0839,M4,E2,3
11.8859,3.0409,0.6075,0.0001,-1.0996,-0.3167,23.0123,M4,E2,3
12.0277,3.0687,0.6075,0.0001,-1.0987,-0.3167,22.9261,M4,E2,3
12.1558,3.1259,0.6075,0.0001,-1.098,-0.3167,22.8483,M4,E2,3
12.2835,3.1709,0.6075,0.0001,-1.0972,-0.3167,22.7707,M4,E2,3
12.4368,3.2014,0.6075,0,-1.0963,-0.3167,22.6776,M4,E2,3
12.566,3.269,0.6075,0,-1.0956,-0.3167,22.5991,M4,E2,3
12.6875,3.319,0.6075,0,-1.0949,-0.3167,22.5253,M4,E2,3
12.8056,3.364,0.6075,0,-1.0942,-0.3167,22.4535,M4,E2,3
12.9577,3.3868,0.6075,0,-1.0933,-0.3167,22.3612,M4,E2,3
13.0732,3.4617,0.6075,0,-1.0926,-0.3167,22.291,M4,E2,3
13.2245,3.4826,0.6075,0,-1.0917,-0.3167,22.1991,M4,E2,3
13.3539,3.5493,0.6075,0.0001,-1.091,-0.3167,22.1205,M4,E2,3
13.4845,3.5951,0.6075,0,-1.0902,-0.3167,22.0412,M4,E2,3
13.617,3.6409,0.6075,0,-1.0894,-0.3167,21.9607,M4,E2,3
13.7441,3.6918,0.6075,0,-1.0887,-0.3167,21.8834,M4,E2,3
13.8773,3.7343,0.6075,0,-1.0879,-0.3167,21.8026,M4,E2,3
14.0276,3.7169,0.9215,2.089,-1.0864,-0.3167,21.6522,M4,E2,3
14.1529,3.7392,0.9843,0.5012,-1.0852,-0.3167,21.5269,M4,E2,3
14.3113,3.7067,0.9969,0.0793,-1.0837,-0.3167,21.3685,M4,E2,3
14.4331,3.7399,0.9994,0.0206,-1.0825,-0.3167,21.2468,M4,E2,3
14.5867,3.7087,0.9999,0.0033,-1.081,-0.3167,21.0932,M4,E2,3
14.7108,3.7353,1,0.0008,-1.0798,-0.3167,20.9691,M4,E2,3
14.8589,3.7114,1,0.0002,-1.0784,-0.3167,20.821,M4,E2,3
14.9921,3.7242,1,0.0001,-1.0771,-0.3167,20.6878,M4,E2,3
15.1348,3.714,1,0,-1.0757,-0.3167,20.545,M4,E2,3
15.2664,3.7234,1,0,-1.0745,-0.3167,20.4135,M4,E2,3
15.4062,3.7143,1,0,-1.0731,-0.3167,20.2737,M4,E2,3
15.5292,3.729,1,0.0001,-1.0719,-0.3167,20.1507,M4,E2,3
15.6726,3.7087,1,0,-1.0705,-0.3167,20.0074,M4,E2,3
15.8055,3.7173,1,0,-1.0693,-0.3167,19.8744,M4,E2,3
15.9608,3.695,1,0,-1.0678,-0.3167,19.7191,M4,E2,3
16.0996,3.7092,1,0.0001,-1.0664,-0.3167,19.5803,M4,E2,3
16.2399,3.7066,1,0,-1.0651,-0.3167,19.44,M4,E2,3
16.3733,3.712,1,0,-1.0638,-0.3167,19.3067,M4,E2,3
16.5198,3.6983,1,0,-1.0624,-0.3167,19.1601,M4,E2,3
16.6456,3.717,1,0.0001,-1.0611,-0.3167,19.0344,M4,E2,3
16.7985,3.6903,1,0,-1.0597,-0.3167,18.8815,M4,E2,3
16.9337,3.7063,1,0,-1.0584,-0.3167,18.7462,M4,E2,3
17.0905,3.6851,1,0,-1.0568,-0.3167,18.5894,M4,E2,3
17.2156,3.7146,1,0,-1.0556,-0.3167,18.4644,M4,E2,3
17.3659,3.6901,1,0,-1.0542,-0.3167,18.3141,M4,E2,3
17.5001,3.7049,1,0,-1.0529,-0.3167,18.1799,M4,E2,3
17.6484,3.6911,1,0,-1.0515,-0.3167,18.0316,M4,E2,3
17.7829,3.7038,1,0.0001,-1.0502,-0.3167,17.8971,M4,E2,3
17.9339,3.6878,1,0,-1.0487,-0.3167,17.7461,M4,E2,3
18.0638,3.7075,1,0,-1.0474,-0.3167,17.6162,M4,E2,3
18.2109,3.6909,1,0,-1.046,-0.3167,17.4691,M4,E2,3
18.3447,3.7032,1,0,-1.0447,-0.3167,17.3353,M4,E2,3
18.4919,3.6901,1,0,-1.0433,-0.3167,17.1881,M4,E2,3
18.6256,3.7028,1,0,-1.042,-0.3167,17.0545,M4,E2,3
18.7744,3.688,1,0,-1.0406,-0.3167,16.9056,M4,E2,3
18.908,3.7023,1,0,-1.0393,-0.3167,16.772,M4,E2,3
19.0572,3.6872,1,0,-1.0378,-0.3167,16.6229,M4,E2,3
19.1917,3.7009,1,0,-1.0365,-0.3167,16.4884,M4,E2,3
19.3361,3.6913,1,0,-1.0351,-0.3167,16.344,M4,E2,3
19.4739,3.6974,1,0,-1.0338,-0.3167,16.2062,M4,E2,3
19.6215,3.6878,1,0,-1.0324,-0.3167,16.0586,M4,E2,3
19.7704,3.6863,1,0,-1.031,-0.3167,15.9097,M4,E2,3
19.9039,3.7007,1,0,-1.0297,-0.3167,15.7762,M4,E2,3
20.0492,3.6893,1,0,-1.0283,-0.3167,15.631,M4,E2,3
20.1818,3.7011,1,0,-1.027,-0.3167,15.4983,M4,E2,3
20.325,3.6908,1,0,-1.0256,-0.3167,15.3551,M4,E2,3
20.4596,3.6988,1,0,-1.0243,-0.3167,15.2205,M4,E2,3
20.6088,3.6847,1,0,-1.0229,-0.3167,15.0713,M4,E2,3
20.7475,3.6945,1,0,-1.0215,-0.3167,14.9326,M4,E2,3
20.9016,3.6796,1,0,-1.02,-0.3167,14.7785,M4,E2,3
21.0401,3.6943,1,0,-1.0187,-0.3167,14.64,M4,E2,3
21.1861,3.687,1,0,-1.0173,-0.3167,14.4941,M4,E2,3
21.3224,3.6959,1,0,-1.016,-0.3167,14.3577,M4,E2,3
21.4788,3.6766,1,0,-1.0144,-0.3167,14.2013,M4,E2,3
21.6072,3.7031,1,0,-1.0132,-0.3167,14.073,M4,E2,3
21.7615,3.6782,1,0,-1.0117,-0.3167,13.9187,M4,E2,3
21.8984,3.6946,1,0,-1.0104,-0.3167,13.7818,M4,E2,3
22.0469,3.6833,1,0,-1.009,-0.3167,13.6333,M4,E2,3
22.199,3.6797,1,0,-1.0075,-0.3167,13.4812,M4,E2,3
22.3308,3.6989,1,0,-1.0062,-0.3167,13.3494,M4,E2,3
22.4808,3.6813,1,0,-1.0048,-0.3167,13.1994,M4,E2,3
22.6127,3.6984,1,0,-1.0035,-0.3167,13.0676,M4,E2,3
22.7567,3.6867,1,0,-1.0021,-0.3167,12.9236,M4,E2,3
22.8936,3.6933,1,0,-1.0008,-0.3167,12.7867,M4,E2,3
23.04,3.684,1,0,-0.9994,-0.3167,12.6402,M4,E2,3
23.2051,3.6661,1,0,-0.9978,-0.3167,12.4751,M4,E2,3
23.3333,3.701,1,0,-0.9965,-0.3167,12.347,M4,E2,3
23.4942,3.6696,1,0,-0.995,-0.3167,12.186,M4,E2,3
23.6199,3.703,1,0,-0.9938,-0.3167,12.0603,M4,E2,3
23.7743,3.6755,1,0,-0.9923,-0.3167,11.9059,M4,E2,3
23.9188,3.6848,1,0,-0.9909,-0.3167,11.7614,M4,E2,3
24.0772,3.6714,1,0,-0.9893,-0.3167,11.6031,M4,E2,3
24.2348,3.6719,1,0,-0.9878,-0.3167,11.4455,M4,E2,3
24.4031,3.6616,1,0,-0.9862,-0.3167,11.2772,M4,E2,3
24.5715,3.6613,1,0,-0.9846,-0.3167,11.1088,M4,E2,3
24.7207,3.6794,1,0,-0.9831,-0.3167,10.9597,M4,E2,3
24.8724,3.6768,1,0,-0.9817,-0.3167,10.808,M4,E2,3
25.0146,3.6856,1,0,-0.9803,-0.3167,10.6658,M4,E2,3
25.1662,3.6765,1,0,-0.9788,-0.3167,10.5141,M4,E2,3
25.318,3.6762,1,0,-0.9774,-0.3167,10.3624,M4,E2,3
25.4543,3.6907,1,0,-0.976,-0.3167,10.2261,M4,E2,3
25.6035,3.6782,1,0,-0.9746,-0.3167,10.0768,M4,E2,3
25.7314,3.6985,1,0,-0.9734,-0.3167,9.949,M4,E2,3
25.8904,3.6686,1,0,-0.9718,-0.3167,9.79,M4,E2,3
26.0328,3.6844,1,0,-0.9705,-0.3167,9.6476,M4,E2,3
26.176,3.6834,1,0,-0.9691,-0.3167,9.5044,M4,E2,3
26.3631,3.6415,1,0,-0.9673,-0.3167,9.3173,M4,E2,3
26.4945,3.6944,1,0,-0.966,-0.3167,9.1859,M4,E2,3
26.6629,3.722,0.686,1.8647,-0.965,-0.3167,9.0836,M4,E2,3
26.7978,3.7538,0.9372,1.8622,-0.9637,-0.3167,8.9487,M4,E2,3
26.9535,3.7337,0.9874,0.3225,-0.9622,-0.3167,8.793,M4,E2,3
27.0935,3.7486,0.9975,0.0718,-0.9608,-0.3167,8.653,M4,E2,3
27.2411,3.7413,0.9995,0.0136,-0.9594,-0.3167,8.5055,M4,E2,3
27.4056,3.725,0.9999,0.0024,-0.9578,-0.3167,8.341,M4,E2,3
27.5702,3.7247,1,0.0005,-0.9562,-0.3167,8.1764,M4,E2,3
27.7207,3.7381,1,0.0002,-0.9548,-0.3167,8.0259,M4,E2,3
27.8815,3.728,1,0,-0.9532,-0.3167,7.865,M4,E2,3
28.026,3.7435,1,0,-0.9518,-0.3167,7.7205,M4,E2,3
28.1969,3.7182,1,0,-0.9502,-0.3167,7.5497,M4,E2,3
28.3472,3.7377,1,0,-0.9487,-0.3167,7.3994,M4,E2,3
28.5061,3.7293,1,0,-0.9472,-0.3167,7.2404,M4,E2,3
28.6541,3.7396,1,0,-0.9458,-0.3167,7.0925,M4,E2,3
