Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,2.8259,1.4696,9.4726,-1.0737,-0.3167,29.425,M4,E4,7
0.1165,2.8052,0.7799,5.921,-1.0732,-0.3167,29.3543,M4,E4,7
0.2616,2.7889,0.642,0.9506,-1.0725,-0.3167,29.2661,M4,E4,7
0.4011,2.7446,0.6144,0.1977,-1.0718,-0.3167,29.1813,M4,E4,7
0.5432,2.7066,0.6089,0.0388,-1.0711,-0.3167,29.095,M4,E4,7
0.678,2.6623,0.6078,0.0082,-1.0704,-0.3167,29.0131,M4,E4,7
0.804,2.6192,0.6076,0.0018,-1.0698,-0.3167,28.9366,M4,E4,7
0.9344,2.5862,0.6075,0.0006,-1.0691,-0.3167,28.8574,M4,E4,7
1.0669,2.5508,0.6075,0.0005,-1.0684,-0.3167,28.7769,M4,E4,7
1.19,2.508,0.6075,0.0005,-1.0678,-0.3167,28.7021,M4,E4,7
1.349,2.4942,0.6075,0.0005,-1.067,-0.3167,28.6055,M4,E4,7
1.4742,2.43,0.6075,0.0008,-1.0663,-0.3167,28.5295,M4,E4,7
1.5991,2.3948,0.6075,0.0004,-1.0656,-0.3167,28.4536,M4,E4,7
1.7203,2.3577,0.6075,0.0015,-1.0649,-0.3167,28.38,M4,E4,7
1.8527,2.3302,0.6075,0.0012,-1.0642,-0.3167,28.2996,M4,E4,7
1.976,2.2881,0.6075,0.0014,-1.0634,-0.3167,28.2247,M4,E4,7
2.1035,2.2561,0.6075,0.0012,-1.0627,-0.3167,28.1472,M4,E4,7
2.2292,2.2195,0.6075,0.0019,-1.0619,-0.3167,28.0709,M4,E4,7
2.3497,2.1817,0.6075,0.0019,-1.0611,-0.3167,27.9977,M4,E4,7
2.4709,2.1487,0.6075,0.0023,-1.0602,-0.3167,27.924,M4,E4,7
2.5902,2.114,0.6075,0.0029,-1.0594,-0.3167,27.8515,M4,E4,7
2.7182,2.086,0.6075,0.0027,-1.0584,-0.3167,27.7738,M4,E4,7
2.8406,2.0474,0.6075,0.0033,-1.0574,-0.3167,27.6995,M4,E4,7
2.9639,2.0143,0.6075,0.0031,-1.0564,-0.3167,27.6245,M4,E4,7
3.089,1.9814,0.6075,0.0044,-1.0553,-0.3167,27.5485,M4,E4,7
3.2189,1.9498,0.6075,0.0044,-1.054,-0.3167,27.4696,M4,E4,7
3.3388,1.9086,0.6075,0.0052,-1.0528,-0.3167,27.3968,M4,E4,7
3.4612,1.8773,0.6075,0.0054,-1.0515,-0.3167,27.3224,M4,E4,7
3.5812,1.8426,0.6075,0.0078,-1.0501,-0.3167,27.2496,M4,E4,7
3.7039,1.8116,0.6075,0.0071,-1.0485,-0.3167,27.1751,M4,E4,7
3.8341,1.7827,0.6075,0.0078,-1.0467,-0.3167,27.096,M4,E4,7
3.9546,1.7422,0.6075,0.0086,-1.0449,-0.3167,27.0228,M4,E4,7
4.0856,1.7156,0.6075,0.008,-1.0428,-0.3167,26.9432,M4,E4,7
4.214,1.6791,0.6075,0.0119,-1.0406,-0.3167,26.8653,M4,E4,7
4.3478,1.648,0.6075,0.0094,-1.0381,-0.3167,26.784,M4,E4,7
4.4698,1.6059,0.6075,0.0138,-1.0356,-0.3167,26.71,M4,E4,7
4.6132,1.5856,0.6075,0.0117,-1.0324,-0.3167,26.6229,M4,E4,7
4.7384,1.538,0.6075,0.0187,-1.0293,-0.3167,26.5469,M4,E4,7
4.8707,1.5092,0.6075,0.0114,-1.0259,-0.3167,26.4666,M4,E4,7
5.0018,1.4743,0.6075,0.0229,-1.0221,-0.3167,26.387,M4,E4,7
5.1305,1.4393,0.6075,0.0185,-1.018,-0.3167,26.309,M4,E4,7
5.2591,1.4064,0.6075,0.022,-1.0136,-0.3167,26.231,M4,E4,7
5.3897,1.3751,0.6075,0.024,-1.0086,-0.3167,26.1518,M4,E4,7
5.5142,1.3391,0.6075,0.0261,-1.0035,-0.3167,26.0763,M4,E4,7
5.6419,1.3099,0.6075,0.0262,-0.9979,-0.3167,25.999,M4,E4,7
5.7718,1.2798,0.6075,0.0309,-0.9916,-0.3167,25.9203,M4,E4,7
5.9048,1.2323,0.4813,0.9644,-0.9835,-0.3167,25.861,M4,E4,7
6.03,1.1802,0.4563,0.2125,-0.9753,-0.3167,25.8052,M4,E4,7
6.1627,1.1379,0.4512,0.0687,-0.9658,-0.3167,25.7463,M4,E4,7
6.2921,1.0898,0.4502,0.0648,-0.9554,-0.3167,25.689,M4,E4,7
6.4242,1.0462,0.45,0.0593,-0.9437,-0.3167,25.6307,M4,E4,7
6.5507,0.9999,0.45,0.0719,-0.9314,-0.3167,25.5751,M4,E4,7
6.6857,0.9622,0.45,0.0697,-0.917,-0.3167,25.5161,M4,E4,7
6.8138,1.0021,0.45,0.0831,-0.902,-0.3167,25.4604,M4,E4,7
6.9451,0.9646,0.45,0.0789,-0.8854,-0.3167,25.4038,M4,E4,7
7.0837,1.0166,0.45,0.0115,-0.8678,-0.3167,25.3439,M4,E4,7
7.2125,0.9616,0.4496,0.2991,-0.8576,-0.3167,25.2869,M4,E4,7
7.3589,0.9987,0.4493,0.3114,-0.8366,-0.3167,25.2244,M4,E4,7
7.5017,0.9771,0.4498,0.0827,-0.8156,-0.3167,25.1637,M4,E4,7
7.6346,0.9803,0.4496,0.2752,-0.8023,-0.3167,25.1054,M4,E4,7
7.7688,0.9655,0.4497,0.2187,-0.7829,-0.3167,25.0482,M4,E4,7
7.9057,0.9581,0.4497,0.1951,-0.7685,-0.3167,24.9883,M4,E4,7
8.0344,0.9633,0.4496,0.2729,-0.7488,-0.3167,24.9338,M4,E4,7
8.1896,0.9476,0.4498,0.1281,-0.7299,-0.3167,24.8666,M4,E4,7
8.3423,1.0028,0.4498,0.1758,-0.7057,-0.3167,24.8023,M4,E4,7
8.4724,0.9553,0.4498,0.1852,-0.6897,-0.3167,24.746,M4,E4,7
8.6009,0.9566,0.4496,0.2965,-0.6674,-0.3167,24.6926,M4,E4,7
8.7328,0.982,0.4498,0.1117,-0.6434,-0.3167,24.6384,M4,E4,7
8.8627,0.9847,0.4499,0.1011,-0.6221,-0.3167,24.5839,M4,E4,7
8.9884,0.9755,0.4499,0.1561,-0.5984,-0.3167,24.5326,M4,E4,7
9.1194,0.9671,0.4499,0.0877,-0.5725,-0.3167,24.4796,M4,E4,7
9.2572,0.9473,0.45,0.0358,-0.5449,-0.3167,24.4241,M4,E4,7
9.3993,0.9154,0.45,0.0003,-0.5165,-0.3167,24.3667,M4,E4,7
9.5333,0.9258,0.45,0.0234,-0.4903,-0.3167,24.3125,M4,E4,7
9.6652,0.9396,0.45,0.0408,-0.4652,-0.3167,24.2587,M4,E4,7
9.8118,0.9582,0.45,0.0415,-0.4381,-0.3167,24.1985,M4,E4,7
9.9434,0.9763,0.45,0.0622,-0.4148,-0.3167,24.1441,M4,E4,7
10.0776,0.9963,0.45,0.0854,-0.3926,-0.3167,24.0879,M4,E4,7
10.2216,1.0184,0.45,0.0747,-0.3702,-0.3167,24.0271,M4,E4,7
10.3635,1.0423,0.45,0.0818,-0.3497,-0.3167,23.9666,M4,E4,7
10.4976,0.9765,0.4499,0.0925,-0.3319,-0.3167,23.909,M4,E4,7
10.6352,0.91,0.45,0.0889,-0.3153,-0.3167,23.8493,M4,E4,7
10.7657,0.9606,0.4477,0.6938,-0.3138,-0.3167,23.7906,M4,E4,7
10.9002,0.9365,0.4495,0.1018,-0.3114,-0.3167,23.7301,M4,E4,7
11.0278,0.9465,0.4499,0.0303,-0.3094,-0.3167,23.6728,M4,E4,7
11.1625,0.9659,0.45,0.0238,-0.3066,-0.3167,23.6122,M4,E4,7
11.2981,0.9366,0.45,0.0124,-0.3041,-0.3167,23.5513,M4,E4,7
11.4353,0.9713,0.45,0.0391,-0.3007,-0.3167,23.4896,M4,E4,7
11.5736,0.9347,0.45,0.0149,-0.2978,-0.3167,23.4274,M4,E4,7
11.7145,0.9745,0.45,0.0475,-0.2935,-0.3167,23.3642,M4,E4,7
11.8487,0.9317,0.45,0.0248,-0.2903,-0.3167,23.3038,M4,E4,7
11.9926,0.968,0.45,0.0608,-0.2851,-0.3167,23.2393,M4,E4,7
12.1267,0.9055,0.45,0.0334,-0.2813,-0.3167,23.1791,M4,E4,7
