Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,38.153,0.1142,0.4358,-2.7054,-0.46,29.6958,B1,E1,3
0.2511,38.203,0.4001,1.1426,-2.602,-0.46,29.638,B1,E1,3
0.526,38.1769,0.7121,1.155,-2.426,-0.46,29.5104,B1,E1,3
0.7923,38.134,0.8445,0.5629,-2.2506,-0.46,29.3557,B1,E1,3
1.042,38.0861,0.8597,0.3032,-2.102,-0.46,29.1989,B1,E1,3
1.2631,38.0203,0.9528,0.5409,-1.9665,-0.46,29.0308,B1,E1,3
1.5144,37.935,0.8778,0.3713,-1.8412,-0.46,28.8549,B1,E1,3
1.7557,37.8557,0.8911,0.2259,-1.7262,-0.46,28.6721,B1,E1,3
1.9891,37.7661,0.9179,0.253,-1.6219,-0.46,28.483,B1,E1,3
2.2185,37.6842,0.8738,0.2873,-1.536,-0.46,28.3046,B1,E1,3
2.4312,37.5965,0.919,0.3129,-1.4596,-0.46,28.122,B1,E1,3
2.7102,37.4468,0.9061,0.1848,-1.3755,-0.46,27.8845,B1,E1,3
2.9444,37.3566,0.9188,0.1634,-1.3107,-0.46,27.6784,B1,E1,3
3.1618,37.2808,0.8458,0.3546,-1.2612,-0.46,27.5054,B1,E1,3
3.3943,37.1619,0.9123,0.3048,-1.2074,-0.46,27.2962,B1,E1,3
3.6108,37.0655,0.9143,0.115,-1.1633,-0.46,27.1032,B1,E1,3
3.8749,36.9259,0.8914,0.1298,-1.1179,-0.46,26.8736,B1,E1,3
4.1452,36.7873,0.924,0.1617,-1.0769,-0.46,26.625,B1,E1,3
4.4338,36.5369,0.8833,0.1743,-1.0444,-0.46,26.3751,B1,E1,3
4.7445,36.1056,0.9179,0.1527,-1.0174,-0.46,26.0884,B1,E1,3
5.0575,35.6805,0.8737,0.1685,-1.0008,-0.46,25.8189,B1,E1,3
5.3198,35.2903,0.8883,0.0652,-0.9874,-0.46,25.5853,B1,E1,3
5.5701,34.9253,0.9258,0.15,-0.9739,-0.46,25.3516,B1,E1,3
5.8227,34.5844,0.8692,0.2242,-0.9615,-0.46,25.136,B1,E1,3
6.0902,34.2064,0.9275,0.2181,-0.947,-0.46,24.8844,B1,E1,3
6.3306,33.8569,0.9044,0.0963,-0.9345,-0.46,24.6687,B1,E1,3
6.5487,33.5389,0.9073,0.0132,-0.9231,-0.46,24.4711,B1,E1,3
