Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.7473,1.3197,10.1218,-1.0142,-0.3167,29.916,B4,E2,2
0.1922,1.7473,0.2639,5.4942,-1.0142,-0.3167,29.916,B4,E2,2
0.3428,1.2693,0.0528,1.402,-1.0142,-0.3167,29.916,B4,E2,2
0.59,1.2664,0.1684,0.5833,-0.9659,-0.3167,29.9298,B4,E2,2
0.9052,1.3986,0.6975,1.7364,-0.7046,-0.3167,29.9032,B4,E2,2
1.114,1.5633,0.9352,1.4454,-0.5086,-0.3167,29.8313,B4,E2,2
1.4317,1.6881,0.9737,1.031,-0.2724,-0.3167,29.6186,B4,E2,2
1.7463,1.8134,0.9928,0.4048,-0.0564,-0.3167,29.39,B4,E2,2
2.0611,1.9116,0.9958,0.4693,0.2039,-0.3167,29.213,B4,E2,2
2.3634,2.0752,0.9981,0.3044,0.4665,-0.3167,29.0631,B4,E2,2
2.5446,2.2421,0.9996,0.1259,0.619,-0.3167,28.9653,B4,E2,2
2.8427,2.3941,0.9957,0.6138,0.8281,-0.3167,28.7528,B4,E2,2
3.1614,2.571,0.9947,0.592,1.0043,-0.3167,28.4872,B4,E2,2
3.4775,2.7192,0.9961,0.4771,1.1399,-0.3167,28.2017,B4,E2,2
3.7694,2.8341,0.9969,0.4617,1.2296,-0.3167,27.924,B4,E2,2
4.0805,2.9217,0.9981,0.3258,1.2972,-0.3167,27.6203,B4,E2,2
4.3764,3.0107,0.9992,0.1882,1.3486,-0.3167,27.3288,B4,E2,2
4.695,3.0805,0.9995,0.1549,1.3889,-0.3167,27.0128,B4,E2,2
4.8191,3.0511,0.9998,0.1995,1.4022,-0.3167,26.8895,B4,E2,2
5.1278,3.1837,0.9997,0.136,1.4213,-0.3167,26.5814,B4,E2,2
5.4284,3.2603,0.9999,0.0279,1.4399,-0.3167,26.2813,B4,E2,2
5.721,3.341,1,0.0057,1.458,-0.3167,25.9893,B4,E2,2
6.0385,3.4094,1,0.0011,1.4776,-0.3167,25.6724,B4,E2,2
6.1716,3.3491,1,0.0005,1.4858,-0.3167,25.5396,B4,E2,2
6.4894,3.5396,1,0,1.5055,-0.3167,25.2223,B4,E2,2
6.7669,3.6595,1,0,1.5226,-0.3167,24.9454,B4,E2,2
7.077,3.7305,1,0,1.5418,-0.3167,24.6359,B4,E2,2
7.3802,3.8375,1,0,1.5605,-0.3167,24.3333,B4,E2,2
7.6782,3.9449,1,0,1.579,-0.3167,24.0358,B4,E2,2
7.9764,4.0402,0.9998,0.12,1.5841,-0.3167,23.7377,B4,E2,2
8.2842,4.1321,1,0.0232,1.5893,-0.3167,23.43,B4,E2,2
8.4737,4.0029,1,0.0075,1.5926,-0.3167,23.2404,B4,E2,2
8.7962,4.2922,1,0.0009,1.5981,-0.3167,22.918,B4,E2,2
9.1056,4.4163,1,0.0002,1.6034,-0.3167,22.6087,B4,E2,2
9.4148,4.529,1,0,1.6087,-0.3167,22.2995,B4,E2,2
9.6088,4.3838,1,0,1.612,-0.3167,22.1055,B4,E2,2
9.9292,4.7086,1,0,1.6175,-0.3167,21.7852,B4,E2,2
10.234,4.8437,1,0,1.6227,-0.3167,21.4804,B4,E2,2
10.5459,4.957,1,0,1.6281,-0.3167,21.1685,B4,E2,2
10.8572,5.0809,1,0,1.6334,-0.3167,20.8573,B4,E2,2
11.1506,5.2208,1,0,1.6384,-0.3167,20.564,B4,E2,2
11.4645,5.323,1,0,1.6438,-0.3167,20.2501,B4,E2,2
11.6587,5.1617,1,0,1.6471,-0.3167,20.0559,B4,E2,2
11.966,5.5383,1,0,1.6524,-0.3167,19.7487,B4,E2,2
12.2777,5.6631,1,0,1.6577,-0.3167,19.437,B4,E2,2
12.4734,5.496,1,0,1.6611,-0.3167,19.2413,B4,E2,2
12.8068,5.8593,1,0,1.6668,-0.3167,18.908,B4,E2,2
13.1,6.0372,1,0,1.6718,-0.3167,18.6148,B4,E2,2
13.405,6.1536,1,0,1.6771,-0.3167,18.3099,B4,E2,2
13.6056,5.9773,1,0,1.6805,-0.3167,18.1093,B4,E2,2
13.932,6.3111,1,0,1.6861,-0.3167,17.783,B4,E2,2
14.2502,6.0303,1,0,1.6915,-0.3167,17.4648,B4,E2,2
14.5836,5.7404,1,0,1.6972,-0.3167,17.1315,B4,E2,2
14.7888,5.5643,1,0,1.7008,-0.3167,16.9263,B4,E2,2
15.0972,5.3035,1,0,1.706,-0.3167,16.6179,B4,E2,2
15.3955,5.0566,1,0,1.7111,-0.3167,16.3197,B4,E2,2
15.706,4.8056,1,0,1.7165,-0.3167,16.0092,B4,E2,2
16.0168,4.5618,1,0,1.7218,-0.3167,15.6985,B4,E2,2
16.2905,4.3541,1,0,1.7265,-0.3167,15.4248,B4,E2,2
