Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,4.0234,2.0591,14.4196,-1.2042,-0.3167,30.0545,B4,E4,8
0.2157,4.0822,1.1884,4.5016,-1.3548,-0.3167,30.209,B4,E4,8
0.5242,4.0731,0.7874,1.7232,-1.5552,-0.3167,30.3004,B4,E4,8
0.6622,4.0535,0.8369,1.5412,-1.6695,-0.3167,30.3311,B4,E4,8
0.8777,3.9835,0.8464,0.9946,-1.8542,-0.3167,30.3318,B4,E4,8
1.1627,3.8039,0.958,1.1214,-2.1231,-0.3167,30.2373,B4,E4,8
1.3871,3.6326,0.9844,1.071,-2.3115,-0.3167,30.1155,B4,E4,8
1.6033,3.4474,0.9918,0.9284,-2.467,-0.3167,29.9652,B4,E4,8
1.8495,3.2161,0.9925,0.8757,-2.6021,-0.3167,29.7595,B4,E4,8
2.1101,2.9594,0.9936,0.76,-2.7,-0.3167,29.518,B4,E4,8
2.3501,2.7196,0.9958,0.6415,-2.7574,-0.3167,29.2849,B4,E4,8
2.5824,2.4885,0.9966,0.6101,-2.7811,-0.3167,29.0538,B4,E4,8
2.7882,2.2872,0.998,0.4964,-2.7831,-0.3167,28.8481,B4,E4,8
3.0053,2.082,0.9984,0.4532,-2.7639,-0.3167,28.6318,B4,E4,8
3.2159,1.8971,0.9979,0.5684,-2.7193,-0.3167,28.426,B4,E4,8
3.4658,1.7322,0.9816,0.9314,-2.606,-0.3167,28.2071,B4,E4,8
3.6961,1.6537,0.9879,1.1267,-2.4495,-0.3167,28.0382,B4,E4,8
3.9265,1.668,0.9884,1.1705,-2.2527,-0.3167,27.9183,B4,E4,8
4.1539,1.7553,0.9921,0.9317,-2.0389,-0.3167,27.8409,B4,E4,8
4.3775,1.8852,0.9962,0.5951,-1.8213,-0.3167,27.7894,B4,E4,8
4.6094,2.0386,0.9991,0.1442,-1.5952,-0.3167,27.7378,B4,E4,8
4.9227,2.2331,0.9981,0.3755,-1.3042,-0.3167,27.6217,B4,E4,8
5.1276,2.3453,0.996,0.8324,-1.1311,-0.3167,27.5122,B4,E4,8
5.3631,2.4548,0.9954,0.7416,-0.9572,-0.3167,27.3533,B4,E4,8
5.6003,2.5533,0.9963,0.6246,-0.8067,-0.3167,27.17,B4,E4,8
5.9025,2.6553,0.9955,0.5757,-0.6601,-0.3167,26.9057,B4,E4,8
