Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
27143.07,2.7885,0.4661,1.3983,-3.1113,-0.3167,29.5372,0,6,3,B2,E3,5,SUCCESS
27143.2,2.7645,0.8932,3.3133,-3.0525,-0.3167,29.4225,0,6,3,B2,E3,5,SUCCESS
27143.51,2.7309,0.9786,0.2763,-2.9114,-0.3167,29.1475,0,6,3,B2,E3,5,SUCCESS
27143.77,2.7295,0.9957,0.0668,-2.7946,-0.3167,28.9199,0,6,3,B2,E3,5,SUCCESS
27143.95,2.7425,0.9991,0.0192,-2.7136,-0.3167,28.762,0,6,3,B2,E3,5,SUCCESS
27144.21,2.7818,0.9998,0.0026,-2.5953,-0.3167,28.5316,0,6,3,B2,E3,5,SUCCESS
27144.5,2.8537,1,0.0005,-2.4622,-0.3167,28.272,0,6,3,B2,E3,5,SUCCESS
27144.74,2.9363,1,0.0001,-2.3489,-0.3167,28.0513,0,6,3,B2,E3,5,SUCCESS
27144.96,3.0248,1,0,-2.2485,-0.3167,27.8555,0,6,3,B2,E3,5,SUCCESS
27145.24,3.1523,1,0,-2.124,-0.3167,27.613,0,6,3,B2,E3,5,SUCCESS
27145.36,3.2155,1,0.0001,-2.0681,-0.3167,27.5039,0,6,3,B2,E3,5,SUCCESS
27145.57,3.3346,1,0,-1.9698,-0.3167,27.3123,0,6,3,B2,E3,5,SUCCESS
27145.85,3.5009,1,0,-1.8436,-0.3167,27.0664,0,6,3,B2,E3,5,SUCCESS
27146.11,3.6723,0.9999,0.1122,-1.7357,-0.3167,26.8363,0,6,3,B2,E3,5,SUCCESS
27146.28,3.8044,0.9996,0.3202,-1.671,-0.3167,26.672,0,6,3,B2,E3,5,SUCCESS
27146.57,4.0333,0.9995,0.1941,-1.5817,-0.3167,26.4024,0,6,3,B2,E3,5,SUCCESS
27146.77,4.2072,0.9997,0.1799,-1.5233,-0.3167,26.2048,0,6,3,B2,E3,5,SUCCESS
27146.98,4.4084,0.9938,1.0553,-1.5191,-0.3167,25.9955,0,6,3,B2,E3,5,SUCCESS
27147.16,4.581,0.9985,0.2525,-1.5158,-0.3167,25.8168,0,6,3,B2,E3,5,SUCCESS
27147.29,4.7023,0.9997,0.072,-1.5135,-0.3167,25.6913,0,6,3,B2,E3,5,SUCCESS
27147.54,4.9524,0.9999,0.007,-1.5088,-0.3167,25.4335,0,6,3,B2,E3,5,SUCCESS
27147.73,5.1364,1,0.0019,-1.5053,-0.3167,25.2442,0,6,3,B2,E3,5,SUCCESS
27147.92,5.318,1,0.0004,-1.5018,-0.3167,25.0579,0,6,3,B2,E3,5,SUCCESS
27148.06,5.4547,1,0.0001,-1.4992,-0.3167,24.9178,0,6,3,B2,E3,5,SUCCESS
27148.34,5.7275,1,0,-1.4941,-0.3167,24.6388,0,6,3,B2,E3,5,SUCCESS
27148.54,5.9256,1,0,-1.4903,-0.3167,24.4365,0,6,3,B2,E3,5,SUCCESS
27148.75,6.1327,1,0,-1.4864,-0.3167,24.2254,0,6,3,B2,E3,5,SUCCESS
27148.96,6.3353,1,0,-1.4826,-0.3167,24.0191,0,6,3,B2,E3,5,SUCCESS
27149.2,6.5689,1,0,-1.4782,-0.3167,23.7815,0,6,3,B2,E3,5,SUCCESS
27149.46,6.8251,1,0,-1.4734,-0.3167,23.5213,0,6,3,B2,E3,5,SUCCESS
27149.57,6.9398,1,0,-1.4713,-0.3167,23.4049,0,6,3,B2,E3,5,SUCCESS
27149.8,7.166,1,0,-1.467,-0.3167,23.1755,0,6,3,B2,E3,5,SUCCESS
27150,7.3584,1,0,-1.4634,-0.3167,22.9806,0,6,3,B2,E3,5,SUCCESS
27150.23,7.5864,1,0,-1.4592,-0.3167,22.7498,0,6,3,B2,E3,5,SUCCESS
27150.43,7.7887,1,0,-1.4554,-0.3167,22.5451,0,6,3,B2,E3,5,SUCCESS
27150.66,8.0107,1,0,-1.4512,-0.3167,22.3206,0,6,3,B2,E3,5,SUCCESS
27150.85,8.2007,1,0,-1.4477,-0.3167,22.1286,0,6,3,B2,E3,5,SUCCESS
27151.11,8.4546,1,0,-1.443,-0.3167,21.8722,0,6,3,B2,E3,5,SUCCESS
27151.35,8.7012,1,0,-1.4384,-0.3167,21.6232,0,6,3,B2,E3,5,SUCCESS
27151.63,8.9725,1,0,-1.4333,-0.3167,21.3496,0,6,3,B2,E3,5,SUCCESS
27151.74,9.0822,1,0,-1.4313,-0.3167,21.2389,0,6,3,B2,E3,5,SUCCESS
27151.97,9.3108,1,0,-1.427,-0.3167,21.0085,0,6,3,B2,E3,5,SUCCESS
27152.21,9.5553,1,0,-1.4225,-0.3167,20.7621,0,6,3,B2,E3,5,SUCCESS
27152.47,9.8091,1,0,-1.4177,-0.3167,20.5064,0,6,3,B2,E3,5,SUCCESS
27152.71,10.0433,1,0,-1.4134,-0.3167,20.2706,0,6,3,B2,E3,5,SUCCESS
27152.96,10.29,1,0,-1.4088,-0.3167,20.0222,0,6,3,B2,E3,5,SUCCESS
27153.17,10.5013,1,0,-1.4049,-0.3167,19.8096,0,6,3,B2,E3,5,SUCCESS
27153.39,10.7179,1,0,-1.4008,-0.3167,19.5917,0,6,3,B2,E3,5,SUCCESS
27153.68,11.0093,1,0,-1.3954,-0.3167,19.2986,0,6,3,B2,E3,5,SUCCESS
27153.79,11.1243,1,0,-1.3933,-0.3167,19.183,0,6,3,B2,E3,5,SUCCESS
27154.07,11.4017,1,0,-1.3881,-0.3167,18.9041,0,6,3,B2,E3,5,SUCCESS
27154.31,11.2477,1,0,-1.3837,-0.3167,18.6667,0,6,3,B2,E3,5,SUCCESS
27154.57,11.4409,1,0,-1.379,-0.3167,18.4115,0,6,3,B2,E3,5,SUCCESS
27154.79,11.2128,1,0,-1.3748,-0.3167,18.1827,0,6,3,B2,E3,5,SUCCESS
27155.1,11.3321,1,0,-1.3692,-0.3167,17.8804,0,6,3,B2,E3,5,SUCCESS
27155.27,11.1576,1,0,-1.366,-0.3167,17.7054,0,6,3,B2,E3,5,SUCCESS
27155.53,11.316,1,0,-1.3612,-0.3167,17.4473,0,6,3,B2,E3,5,SUCCESS
27155.83,11.2455,1,0,-1.3557,-0.3167,17.1507,0,6,3,B2,E3,5,SUCCESS
27155.94,11.1378,1,0,-1.3537,-0.3167,17.0427,0,6,3,B2,E3,5,SUCCESS
27156.21,11.219,1,0,-1.3487,-0.3167,16.7692,0,6,3,B2,E3,5,SUCCESS
27156.46,10.974,1,0,-1.3441,-0.3167,16.5234,0,6,3,B2,E3,5,SUCCESS
