Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
33258.36,17.462,0.2049,1.6,-3.1984,-0.3167,29.7428,0,8,1,B4,E1,5,SUCCESS
33258.69,18.1105,0.7762,1.7722,-3.0648,-0.3167,30.0199,0,8,1,B4,E1,5,SUCCESS
33259.02,19.3113,0.9438,1.0333,-2.8145,-0.3167,30.2401,0,8,1,B4,E1,5,SUCCESS
33259.22,19.3915,0.982,1.2208,-2.644,-0.3167,30.331,0,8,1,B4,E1,5,SUCCESS
33259.55,20.9855,0.9802,1.0783,-2.3137,-0.3167,30.3613,0,8,1,B4,E1,5,SUCCESS
33259.88,21.4245,0.9811,1.0338,-1.9915,-0.3167,30.2762,0,8,1,B4,E1,5,SUCCESS
33260.21,21.7886,0.9847,0.9111,-1.7096,-0.3167,30.1005,0,8,1,B4,E1,5,SUCCESS
33260.55,22.1309,0.9888,0.7724,-1.4805,-0.3167,29.8623,0,8,1,B4,E1,5,SUCCESS
33260.88,22.4928,0.9923,0.6268,-1.3019,-0.3167,29.5809,0,8,1,B4,E1,5,SUCCESS
33261.02,23.1163,0.9974,0.6548,-1.2344,-0.3167,29.4581,0,8,1,B4,E1,5,SUCCESS
33261.35,23.2028,0.9971,0.4138,-1.1193,-0.3167,29.1453,0,8,1,B4,E1,5,SUCCESS
33261.67,23.8173,0.9981,0.325,-1.0378,-0.3167,28.8343,0,8,1,B4,E1,5,SUCCESS
33261.93,24.5253,0.9993,0.2002,-0.9818,-0.3167,28.5808,0,8,1,B4,E1,5,SUCCESS
33262.17,25.0764,0.9997,0.1644,-0.9395,-0.3167,28.351,0,8,1,B4,E1,5,SUCCESS
33262.34,25.6039,0.9998,0.1637,-0.9122,-0.3167,28.1776,0,8,1,B4,E1,5,SUCCESS
33262.68,25.7955,0.9997,0.1372,-0.877,-0.3167,27.8461,0,8,1,B4,E1,5,SUCCESS
33262.93,26.5361,0.9997,0.156,-0.8598,-0.3167,27.5932,0,8,1,B4,E1,5,SUCCESS
33263.07,27.1502,0.9999,0.0584,-0.8506,-0.3167,27.458,0,8,1,B4,E1,5,SUCCESS
33263.4,27.2193,1,0.0047,-0.828,-0.3167,27.1255,0,8,1,B4,E1,5,SUCCESS
33263.7,27.9101,1,0.0011,-0.8079,-0.3167,26.8297,0,8,1,B4,E1,5,SUCCESS
33263.95,28.5369,1,0.0003,-0.7909,-0.3167,26.5785,0,8,1,B4,E1,5,SUCCESS
33264.28,28.9507,1,0,-0.7683,-0.3167,26.2459,0,8,1,B4,E1,5,SUCCESS
33264.61,29.6064,1,0,-0.7457,-0.3167,25.9133,0,8,1,B4,E1,5,SUCCESS
33264.95,30.2626,1,0,-0.7231,-0.3167,25.5808,0,8,1,B4,E1,5,SUCCESS
33265.1,31.0993,1,0,-0.7127,-0.3167,25.4283,0,8,1,B4,E1,5,SUCCESS
33265.43,31.2207,1,0,-0.6901,-0.3167,25.0957,0,8,1,B4,E1,5,SUCCESS
33265.73,31.9105,1,0,-0.6697,-0.3167,24.7955,0,8,1,B4,E1,5,SUCCESS
33266.03,32.5075,1,0,-0.6495,-0.3167,24.4987,0,8,1,B4,E1,5,SUCCESS
33266.36,33.0592,1,0,-0.6269,-0.3167,24.1662,0,8,1,B4,E1,5,SUCCESS
33266.7,33.7177,1,0,-0.6043,-0.3167,23.8336,0,8,1,B4,E1,5,SUCCESS
33267.03,34.3766,1,0,-0.5817,-0.3167,23.501,0,8,1,B4,E1,5,SUCCESS
