Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
B4,E1,5,SUCCESS,2026-09-10 05:50:09,403,0,0,0,23.2800000000061,3.35000000000582,0,0,97.0899999999965,96.8265489254579,1,0.8868,11.6811062034739,8.8755,1.352735,13.7998,0.99438635235732,1,1,0.0645475977513306,1.7722,0.257040692822653,2.52857142858194,0.325215131251021,0.997286527196018
