Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
M3,E1,4,SUCCESS,2026-09-10 00:05:08,429,0,0,0,19.9699999999993,3.27000000000044,0,0,95.5300000000007,92.7267508900007,1,0.4687,12.871337995338,10.4541,1.261115,14.15195,0.969206293706294,1,1,0.119162743826967,8.556,0.512303689413301,51.7291666671058,3.26734496919327,0.970655824243694
