Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.2188,0.5562,4.675,-1.0388,-0.3167,29.6361,B3,E3,7
0.2306,1.2747,0.3897,0.7619,-1.0152,-0.3167,29.5591,B3,E3,7
0.5425,1.3879,0.6376,0.7991,-0.9291,-0.3167,29.3585,B3,E3,7
0.6811,1.4556,0.6694,0.4642,-0.902,-0.3167,29.2685,B3,E3,7
1.0117,1.5387,0.9083,0.7342,-0.7842,-0.3167,28.9708,B3,E3,7
1.331,1.6363,0.8284,0.2638,-0.7011,-0.3167,28.7264,B3,E3,7
1.4537,1.6747,0.9653,1.1928,-0.6526,-0.3167,28.6137,B3,E3,7
1.6591,1.4764,0.993,0.1526,-0.5702,-0.3167,28.4257,B3,E3,7
1.8702,1.6539,0.9986,0.0301,-0.4869,-0.3167,28.2317,B3,E3,7
2.0766,1.6155,0.9997,0.0322,-0.4069,-0.3167,28.0413,B3,E3,7
2.287,1.7976,0.9999,0.0108,-0.3245,-0.3167,27.8478,B3,E3,7
2.5074,1.6535,1,0.0188,-0.2393,-0.3167,27.6445,B3,E3,7
2.728,1.6073,1,0.0068,-0.1535,-0.3167,27.4413,B3,E3,7
2.951,1.6306,1,0.0008,-0.0669,-0.3167,27.2358,B3,E3,7
3.1607,1.4559,1,0.0239,0.0158,-0.3167,27.0431,B3,E3,7
3.3838,1.484,1,0.0328,0.1054,-0.3167,26.8387,B3,E3,7
3.619,1.3114,1,0.0531,0.2028,-0.3167,26.6247,B3,E3,7
3.9523,1.2774,0.9999,0.0693,0.3487,-0.3167,26.325,B3,E3,7
4.1689,1.1738,0.9742,0.1801,0.4463,-0.3167,26.1394,B3,E3,7
4.4935,1.2181,0.9461,0.3301,0.6218,-0.3167,25.8896,B3,E3,7
4.7111,1.2012,0.9559,0.1146,0.742,-0.3167,25.7192,B3,E3,7
4.9579,1.3323,0.9895,0.4913,0.9116,-0.3167,25.5397,B3,E3,7
5.2913,1.4563,0.9979,0.0258,1.1341,-0.3167,25.2915,B3,E3,7
5.6022,1.6375,0.9992,0.1711,1.3565,-0.3167,25.0742,B3,E3,7
5.8103,1.735,0.9994,0.2769,1.4924,-0.3167,24.9166,B3,E3,7
6.0334,1.8776,0.9997,0.1944,1.6312,-0.3167,24.742,B3,E3,7
6.2456,1.9804,0.9997,0.189,1.7566,-0.3167,24.5708,B3,E3,7
6.467,2.1007,0.9996,0.2357,1.8775,-0.3167,24.3853,B3,E3,7
6.6822,2.2049,0.9975,0.2001,1.9871,-0.3167,24.2008,B3,E3,7
6.8914,2.301,0.9968,0.2595,2.0833,-0.3167,24.0156,B3,E3,7
7.1056,2.4015,0.9947,0.1936,2.1742,-0.3167,23.823,B3,E3,7
7.439,2.5411,0.995,0.1351,2.3017,-0.3167,23.5167,B3,E3,7
7.6434,2.6426,0.9943,0.1889,2.3728,-0.3167,23.3263,B3,E3,7
7.8587,2.6864,0.9876,0.4182,2.4261,-0.3167,23.1205,B3,E3,7
8.192,2.8209,0.9882,0.0059,2.5168,-0.3167,22.8038,B3,E3,7
8.4947,2.9152,0.9883,0.1948,2.5773,-0.3167,22.5106,B3,E3,7
8.7136,2.984,0.9923,0.1548,2.6155,-0.3167,22.2965,B3,E3,7
8.9347,2.9659,0.9957,0.1515,2.6468,-0.3167,22.0783,B3,E3,7
9.1509,2.9698,0.9975,0.0419,2.6769,-0.3167,21.8647,B3,E3,7
9.4842,2.9545,0.9995,0.0625,2.7156,-0.3167,21.5337,B3,E3,7
9.6793,2.974,0.9999,0.0353,2.7376,-0.3167,21.3398,B3,E3,7
9.8899,2.9771,0.9999,0.1261,2.7547,-0.3167,21.1299,B3,E3,7
10.1183,3.0074,1,0.0146,2.7757,-0.3167,20.9025,B3,E3,7
10.4424,3.0389,0.9999,0.0581,2.7977,-0.3167,20.5791,B3,E3,7
10.6585,3.0857,1,0.0088,2.8128,-0.3167,20.3636,B3,E3,7
10.9809,3.1084,0.9999,0.0677,2.8268,-0.3167,20.0414,B3,E3,7
11.1955,3.1685,1,0.0087,2.8377,-0.3167,19.8271,B3,E3,7
11.4172,3.1578,0.9999,0.1538,2.8395,-0.3167,19.6054,B3,E3,7
11.7434,3.2258,1,0.0177,2.8472,-0.3167,19.2794,B3,E3,7
