Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.3368,0.5687,4.5318,-1.0633,-0.3167,29.6217,B3,E3,3
0.2188,1.4105,0.4264,0.6501,-1.0507,-0.3167,29.5371,B3,E3,3
0.5238,1.5694,0.7082,0.9237,-1.0172,-0.3167,29.302,B3,E3,3
0.6544,1.6679,0.8186,0.8463,-1.0021,-0.3167,29.1926,B3,E3,3
0.8696,1.7942,0.9637,0.6767,-0.9762,-0.3167,28.9788,B3,E3,3
1.1864,2.0471,0.9852,0.0683,-0.9366,-0.3167,28.6676,B3,E3,3
1.4115,2.0904,0.997,0.0859,-0.9127,-0.3167,28.4438,B3,E3,3
1.651,2.1198,0.9994,0.0741,-0.8915,-0.3167,28.2052,B3,E3,3
1.8401,1.9344,0.9999,0.0451,-0.876,-0.3167,28.0168,B3,E3,3
2.0627,1.9291,0.989,0.1011,-0.8629,-0.3167,27.7976,B3,E3,3
2.3124,1.694,0.9743,0.0624,-0.8489,-0.3167,27.5556,B3,E3,3
2.509,1.7477,0.9357,0.2243,-0.8433,-0.3167,27.3736,B3,E3,3
2.716,1.5761,0.8853,0.254,-0.8404,-0.3167,27.193,B3,E3,3
2.9226,1.6079,0.8546,0.1621,-0.8402,-0.3167,27.018,B3,E3,3
3.1151,1.4682,0.8005,0.2941,-0.8433,-0.3167,26.8666,B3,E3,3
3.326,1.5211,0.7516,0.2427,-0.8495,-0.3167,26.7107,B3,E3,3
3.6454,1.4286,0.706,0.1511,-0.8633,-0.3167,26.4893,B3,E3,3
3.8741,1.3067,0.6538,0.2457,-0.8773,-0.3167,26.3434,B3,E3,3
4.1191,1.277,0.525,0.5689,-0.9022,-0.3167,26.225,B3,E3,3
4.3478,1.2122,0.498,0.3413,-0.9419,-0.3167,26.1195,B3,E3,3
4.6263,1.2269,0.4188,0.3064,-0.9864,-0.3167,26.0176,B3,E3,3
4.9522,1.2224,0.4146,0.1658,-1.0573,-0.3167,25.9025,B3,E3,3
5.1554,1.217,0.3735,0.3538,-1.1058,-0.3167,25.8465,B3,E3,3
5.3737,1.3361,0.3957,0.2965,-1.1727,-0.3167,25.7894,B3,E3,3
5.5933,1.3436,0.39,0.0265,-1.2357,-0.3167,25.7319,B3,E3,3
5.8192,1.4481,0.418,0.1456,-1.3099,-0.3167,25.671,B3,E3,3
6.0499,1.4632,0.424,0.0601,-1.3828,-0.3167,25.6052,B3,E3,3
6.268,1.5858,0.4513,0.1263,-1.4568,-0.3167,25.5381,B3,E3,3
6.4863,1.5993,0.4643,0.1213,-1.5281,-0.3167,25.465,B3,E3,3
6.7166,1.7217,0.4868,0.1179,-1.6051,-0.3167,25.3817,B3,E3,3
6.9496,1.7321,0.5016,0.1325,-1.6796,-0.3167,25.2904,B3,E3,3
7.1829,1.8477,0.5235,0.1332,-1.7538,-0.3167,25.1918,B3,E3,3
7.5162,1.9058,0.5399,0.0957,-1.855,-0.3167,25.0413,B3,E3,3
7.7372,1.9126,0.5592,0.1311,-1.9207,-0.3167,24.9353,B3,E3,3
7.9818,2.0245,0.5866,0.1796,-1.9891,-0.3167,24.8072,B3,E3,3
8.1954,2.0262,0.5917,0.0554,-2.0479,-0.3167,24.695,B3,E3,3
8.4141,2.1093,0.6109,0.1427,-2.1047,-0.3167,24.5729,B3,E3,3
8.6394,2.11,0.6126,0.0347,-2.1623,-0.3167,24.4474,B3,E3,3
