Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.3076,0.5956,2.9606,-1.0191,-0.3167,29.5715,B3,E3,6
0.211,1.4024,0.6974,0.4826,-0.9607,-0.3167,29.4306,B3,E3,6
0.5138,1.4819,0.705,0.1867,-0.8989,-0.3167,29.2254,B3,E3,6
0.6466,1.5175,0.9043,1.5072,-0.8569,-0.3167,29.1059,B3,E3,6
0.867,1.505,0.9808,0.3592,-0.7903,-0.3167,28.8958,B3,E3,6
1.1726,1.6353,0.9961,0.0679,-0.6914,-0.3167,28.6066,B3,E3,6
1.3824,1.7005,0.9992,0.0643,-0.6274,-0.3167,28.4068,B3,E3,6
1.7158,1.72,0.9998,0.039,-0.5197,-0.3167,28.0913,B3,E3,6
1.9556,1.7767,1,0.038,-0.4455,-0.3167,27.8633,B3,E3,6
2.2168,1.7167,1,0.0045,-0.3645,-0.3167,27.6149,B3,E3,6
2.4278,1.6094,1,0.013,-0.2997,-0.3167,27.4141,B3,E3,6
2.6505,1.633,1,0.0206,-0.2323,-0.3167,27.2018,B3,E3,6
2.8747,1.4238,1,0.0038,-0.1641,-0.3167,26.9884,B3,E3,6
3.0854,1.447,1,0.0089,-0.0995,-0.3167,26.7878,B3,E3,6
3.2976,1.2582,0.9962,0.055,-0.0321,-0.3167,26.5877,B3,E3,6
3.5151,1.2135,0.982,0.0906,0.0388,-0.3167,26.387,B3,E3,6
3.7398,1.0411,0.9629,0.1431,0.1166,-0.3167,26.1861,B3,E3,6
3.9693,0.9559,0.9181,0.2649,0.201,-0.3167,25.9958,B3,E3,6
4.2976,1.0824,0.8496,0.4075,0.3494,-0.3167,25.7654,B3,E3,6
4.5035,1.0663,0.813,0.8392,0.4682,-0.3167,25.6484,B3,E3,6
4.8259,1.251,0.8843,0.3799,0.6934,-0.3167,25.4637,B3,E3,6
5.0394,1.29,0.8922,0.0525,0.8392,-0.3167,25.3404,B3,E3,6
5.2492,1.4888,0.9784,0.4156,1.0014,-0.3167,25.2073,B3,E3,6
5.5811,1.6493,0.9957,0.061,1.2544,-0.3167,24.9925,B3,E3,6
5.7908,1.7411,0.9991,0.099,1.4111,-0.3167,24.8532,B3,E3,6
6.0865,1.9325,0.9986,0.3374,1.6071,-0.3167,24.6317,B3,E3,6
6.2788,2.0169,0.9895,0.0996,1.7334,-0.3167,24.49,B3,E3,6
6.4894,2.1338,0.9868,0.6034,1.846,-0.3167,24.3148,B3,E3,6
6.7008,2.2181,0.9744,0.0603,1.9632,-0.3167,24.1462,B3,E3,6
7.0163,2.347,0.9777,0.3223,2.105,-0.3167,23.8714,B3,E3,6
7.2637,2.4481,0.9658,0.0811,2.2153,-0.3167,23.6603,B3,E3,6
7.4818,2.5134,0.9671,0.6114,2.2806,-0.3167,23.459,B3,E3,6
7.6954,2.587,0.9613,0.043,2.3486,-0.3167,23.2656,B3,E3,6
7.915,2.6403,0.9717,0.3459,2.4002,-0.3167,23.0578,B3,E3,6
8.1286,2.7142,0.9689,0.0332,2.4521,-0.3167,22.8576,B3,E3,6
8.4619,2.7985,0.9805,0.1627,2.5134,-0.3167,22.5354,B3,E3,6
8.7953,2.9,0.9798,0.0232,2.5755,-0.3167,22.2148,B3,E3,6
9.0168,2.9875,0.9955,0.2762,2.6018,-0.3167,21.9948,B3,E3,6
9.3377,3.0514,0.9991,0.0573,2.6373,-0.3167,21.6759,B3,E3,6
9.5534,3.1487,0.9998,0.093,2.6568,-0.3167,21.461,B3,E3,6
9.782,3.1636,0.9999,0.102,2.6719,-0.3167,21.2329,B3,E3,6
9.9946,3.2659,1,0.024,2.6859,-0.3167,21.0208,B3,E3,6
10.2057,3.2847,1,0.0779,2.6957,-0.3167,20.8099,B3,E3,6
10.4289,3.3977,1,0.0679,2.7027,-0.3167,20.5868,B3,E3,6
10.757,3.4747,1,0.0435,2.7085,-0.3167,20.2587,B3,E3,6
10.9728,3.595,1,0.061,2.7095,-0.3167,20.043,B3,E3,6
11.2891,3.6328,0.9999,0.0674,2.7036,-0.3167,19.7267,B3,E3,6
11.5017,3.7593,1,0.008,2.7003,-0.3167,19.5142,B3,E3,6
11.8288,3.8012,0.9994,0.0997,2.682,-0.3167,19.1878,B3,E3,6
12.0498,3.9355,0.9994,0.0216,2.6728,-0.3167,18.9671,B3,E3,6
12.3561,3.9217,0.9995,0.0822,2.65,-0.3167,18.6618,B3,E3,6
12.569,4.0164,0.9994,0.0321,2.6374,-0.3167,18.4494,B3,E3,6
12.902,4.0263,0.9996,0.051,2.6099,-0.3167,18.1177,B3,E3,6
13.1173,4.1327,0.9995,0.0287,2.5947,-0.3167,17.903,B3,E3,6
13.4275,4.1291,0.9998,0.0384,2.5678,-0.3167,17.594,B3,E3,6
13.7498,4.2087,0.9996,0.0155,2.5428,-0.3167,17.2728,B3,E3,6
14.0649,4.2843,0.9999,0.0251,2.5148,-0.3167,16.959,B3,E3,6
14.2748,4.4068,0.9998,0.0082,2.497,-0.3167,16.7499,B3,E3,6
14.606,4.4375,0.9999,0.0114,2.4673,-0.3167,16.42,B3,E3,6
14.8224,4.5725,0.9999,0.0076,2.4485,-0.3167,16.2045,B3,E3,6
15.059,4.5427,1,0.0106,2.4272,-0.3167,15.9688,B3,E3,6
15.3686,4.6653,0.9999,0.0038,2.3998,-0.3167,15.6604,B3,E3,6
15.5883,4.8123,1,0.0072,2.38,-0.3167,15.4416,B3,E3,6
15.8116,4.6533,1,0.002,2.36,-0.3167,15.2192,B3,E3,6
16.145,4.4163,1,0.0023,2.3298,-0.3167,14.8873,B3,E3,6
16.3669,4.2657,1,0.0014,2.3098,-0.3167,14.6662,B3,E3,6
16.5904,4.1204,1,0.0022,2.2895,-0.3167,14.4437,B3,E3,6
16.8196,3.9791,1,0.001,2.2688,-0.3167,14.2154,B3,E3,6
17.1529,3.7887,1,0.0009,2.2386,-0.3167,13.8835,B3,E3,6
17.3645,3.6786,1,0.0007,2.2194,-0.3167,13.6728,B3,E3,6
17.6908,3.5267,1,0.0006,2.1898,-0.3167,13.3478,B3,E3,6
18.0237,3.3973,1,0.0003,2.1596,-0.3167,13.0163,B3,E3,6
18.346,3.2991,1,0.0004,2.1304,-0.3167,12.6953,B3,E3,6
18.6727,3.2296,1,0.0001,2.1007,-0.3167,12.37,B3,E3,6
18.9012,3.2,1,0.0003,2.08,-0.3167,12.1424,B3,E3,6
19.2346,3.1858,1,0,2.0497,-0.3167,11.8104,B3,E3,6
19.5512,3.2045,1,0.0001,2.0209,-0.3167,11.495,B3,E3,6
19.7762,3.2366,1,0,2.0005,-0.3167,11.271,B3,E3,6
20.013,3.2867,1,0.0001,1.979,-0.3167,11.0351,B3,E3,6
20.3455,3.3839,1,0,1.9488,-0.3167,10.7041,B3,E3,6
20.5531,3.4595,1,0,1.93,-0.3167,10.4973,B3,E3,6
20.8811,3.6001,1,0,1.9002,-0.3167,10.1707,B3,E3,6
21.2001,3.7593,1,0,1.8712,-0.3167,9.853,B3,E3,6
21.5053,3.9299,1,0,1.8435,-0.3167,9.549,B3,E3,6
21.7287,4.0647,1,0,1.8232,-0.3167,9.3266,B3,E3,6
21.9575,4.2106,1,0,1.8024,-0.3167,9.0987,B3,E3,6
22.2908,4.4357,1,0,1.7721,-0.3167,8.7668,B3,E3,6
22.5137,4.5936,1,0,1.7519,-0.3167,8.5448,B3,E3,6
22.7415,4.7604,1,0,1.7312,-0.3167,8.318,B3,E3,6
22.9805,4.9406,1,0,1.7095,-0.3167,8.0799,B3,E3,6
23.2996,5.0585,1,0,1.6805,-0.3167,7.7621,B3,E3,6
23.6135,4.7959,1,0,1.652,-0.3167,7.4495,B3,E3,6
23.9468,4.5586,1,0,1.6217,-0.3167,7.1176,B3,E3,6
24.1567,4.6634,1,0,1.6027,-0.3167,6.9086,B3,E3,6
24.4816,4.1517,1,0,1.5732,-0.3167,6.5851,B3,E3,6
24.6971,4.2426,1,0,1.5536,-0.3167,6.3704,B3,E3,6
24.9162,3.7602,1,0,1.5337,-0.3167,6.1522,B3,E3,6
25.2478,3.66,1,0,1.5036,-0.3167,5.822,B3,E3,6
25.4651,3.7213,1,0,1.4838,-0.3167,5.6056,B3,E3,6
25.7906,3.3707,1,0,1.4543,-0.3167,5.2815,B3,E3,6
26.114,3.2401,1,0.0413,1.4303,-0.3167,4.9589,B3,E3,6
26.3395,3.2596,1,0.0513,1.4161,-0.3167,4.7339,B3,E3,6
26.5645,3.1124,1,0.0539,1.4046,-0.3167,4.5091,B3,E3,6
26.8775,3.0746,0.9984,0.0145,1.3895,-0.3167,4.1972,B3,E3,6
27.0994,3.0442,0.9965,0.0353,1.3806,-0.3167,3.9764,B3,E3,6
27.4239,3.0818,0.9927,0.0237,1.3698,-0.3167,3.6547,B3,E3,6
27.6426,3.0162,0.9898,0.0138,1.3624,-0.3167,3.4385,B3,E3,6
27.8654,3.2429,0.9836,0.0339,1.356,-0.3167,3.2198,B3,E3,6
28.0769,3.1405,0.982,0.0206,1.3487,-0.3167,3.0123,B3,E3,6
28.3014,3.4067,0.9775,0.0196,1.3412,-0.3167,2.7932,B3,E3,6
28.5581,3.4897,0.9766,0.0202,1.3309,-0.3167,2.5428,B3,E3,6
28.7928,3.3415,0.9738,0.017,1.3211,-0.3167,2.3147,B3,E3,6
29.1047,3.7138,0.9731,0.0208,1.3057,-0.3167,2.0116,B3,E3,6
29.3627,3.9419,0.9812,0.057,1.2892,-0.3167,1.7584,B3,E3,6
29.6839,4.0551,0.9856,0.0372,1.2652,-0.3167,1.4424,B3,E3,6
29.8879,3.8866,0.9894,0.0313,1.2492,-0.3167,1.2411,B3,E3,6
30.2038,4.4201,0.9929,0.0277,1.2215,-0.3167,0.9283,B3,E3,6
30.4201,4.2292,0.9934,0.0025,1.203,-0.3167,0.7142,B3,E3,6
30.6428,4.9045,0.9963,0.0311,1.1821,-0.3167,0.4932,B3,E3,6
30.9761,4.9768,0.996,0.0038,1.152,-0.3167,0.1626,B3,E3,6
31.2015,4.7656,0.9977,0.0187,1.1304,-0.3167,-0.0613,B3,E3,6
31.5348,5.4316,0.9981,0.002,1.0985,-0.3167,-0.3925,B3,E3,6
31.8681,5.7132,0.9987,0.0047,1.0661,-0.3167,-0.7239,B3,E3,6
32.1761,6.026,0.9991,0.0027,1.0359,-0.3167,-1.0301,B3,E3,6
32.399,5.808,0.9994,0.0037,1.0139,-0.3167,-1.2518,B3,E3,6
32.6288,6.5733,0.9996,0.0015,0.9912,-0.3167,-1.4803,B3,E3,6
32.8526,6.3523,0.9997,0.0011,0.969,-0.3167,-1.703,B3,E3,6
33.0617,7.0048,0.9997,0.0008,0.9483,-0.3167,-1.9111,B3,E3,6
33.3951,7.0732,0.9998,0.0004,0.9152,-0.3167,-2.2427,B3,E3,6
33.6137,6.856,0.9998,0.0004,0.8934,-0.3167,-2.4602,B3,E3,6
33.8417,7.6905,0.9999,0.0008,0.8707,-0.3167,-2.687,B3,E3,6
34.0628,7.4701,0.9999,0,0.8487,-0.3167,-2.907,B3,E3,6
34.2831,6.817,0.9999,0.0005,0.8267,-0.3167,-3.1262,B3,E3,6
34.5142,6.5869,0.9999,0,0.8037,-0.3167,-3.3562,B3,E3,6
34.7477,5.475,1,0.0003,0.7804,-0.3167,-3.5884,B3,E3,6
34.9779,5.2469,1,0,0.7575,-0.3167,-3.8175,B3,E3,6
35.1926,4.1445,1,0.0002,0.736,-0.3167,-4.0311,B3,E3,6
35.5229,3.4184,1,0,0.7031,-0.3167,-4.3598,B3,E3,6
35.7405,3.2087,1,0.0001,0.6813,-0.3167,-4.5763,B3,E3,6
36.0738,1.9513,0.9791,0.0647,0.6512,-0.3167,-4.8995,B3,E3,6
36.2906,1.7788,0.9617,0.091,0.6342,-0.3167,-5.1063,B3,E3,6
36.6107,1.1635,0.8808,0.3101,0.6328,-0.3167,-5.382,B3,E3,6
36.8214,1.1988,0.871,0.4091,0.6512,-0.3167,-5.5643,B3,E3,6
37.1503,2.0438,0.9671,0.6818,0.762,-0.3167,-5.8732,B3,E3,6
37.3594,2.2262,0.9919,0.5375,0.7949,-0.3167,-6.0797,B3,E3,6
37.6928,3.4803,0.9983,0.0585,0.8485,-0.3167,-6.4087,B3,E3,6
37.9175,3.6929,0.999,0.3216,0.8656,-0.3167,-6.6328,B3,E3,6
38.1416,4.9612,0.9992,0.2988,0.8678,-0.3167,-6.8568,B3,E3,6
38.4685,5.707,0.9957,0.0718,0.8671,-0.3167,-7.1821,B3,E3,6
38.6872,5.9158,0.997,0.1746,0.8574,-0.3167,-7.4001,B3,E3,6
39.0206,7.3012,0.9955,0.1017,0.8318,-0.3167,-7.7309,B3,E3,6
