Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,2.7991,0.3658,2.28,-1.0773,-0.3167,29.6367,B3,E3,9
0.3256,2.7566,0.2639,0.3127,-1.0786,-0.3167,29.559,B3,E3,9
0.6384,2.6369,0.4712,0.6627,-1.0816,-0.3167,29.3955,B3,E3,9
0.9547,2.5045,0.5732,0.3227,-1.0851,-0.3167,29.2061,B3,E3,9
1.1595,2.4066,0.6914,0.5769,-1.088,-0.3167,29.0584,B3,E3,9
1.4901,2.2534,0.7442,0.1597,-1.0931,-0.3167,28.8081,B3,E3,9
1.8234,2.1134,0.7749,0.0921,-1.0982,-0.3167,28.5473,B3,E3,9
1.9582,2.0614,0.817,0.3137,-1.1011,-0.3167,28.4358,B3,E3,9
2.273,1.9614,0.8112,0.0191,-1.108,-0.3167,28.181,B3,E3,9
2.4785,1.9102,0.8338,0.1101,-1.1127,-0.3167,28.0085,B3,E3,9
2.7923,1.8636,0.8134,0.0676,-1.1217,-0.3167,27.755,B3,E3,9
3.1257,1.8509,0.8234,0.0303,-1.1309,-0.3167,27.4799,B3,E3,9
3.2619,1.8587,0.7928,0.2375,-1.1362,-0.3167,27.373,B3,E3,9
3.5792,1.9017,0.7755,0.0607,-1.1508,-0.3167,27.1288,B3,E3,9
3.9057,1.9311,0.7744,0.0039,-1.165,-0.3167,26.8765,B3,E3,9
4.0528,1.8433,0.7364,0.2834,-1.1741,-0.3167,26.7699,B3,E3,9
4.3519,1.7719,0.7008,0.1327,-1.1968,-0.3167,26.5641,B3,E3,9
4.6696,1.6227,0.6985,0.0107,-1.2207,-0.3167,26.3437,B3,E3,9
4.8001,1.5686,0.6429,0.4956,-1.2346,-0.3167,26.2627,B3,E3,9
5.0943,1.5687,0.5899,0.2132,-1.2727,-0.3167,26.0974,B3,E3,9
5.3713,1.5129,0.5973,0.0343,-1.3095,-0.3167,25.9355,B3,E3,9
5.668,1.5195,0.5422,0.2971,-1.3672,-0.3167,25.7893,B3,E3,9
5.9728,1.5355,0.5431,0.0928,-1.4328,-0.3167,25.6372,B3,E3,9
6.3061,1.5858,0.5256,0.1772,-1.5203,-0.3167,25.4867,B3,E3,9
6.4474,1.5837,0.5382,0.1808,-1.5604,-0.3167,25.4216,B3,E3,9
6.7499,1.6955,0.5472,0.0945,-1.6548,-0.3167,25.2847,B3,E3,9
7.0786,1.7654,0.5511,0.0486,-1.7506,-0.3167,25.1306,B3,E3,9
7.2233,1.7735,0.5708,0.158,-1.7969,-0.3167,25.0613,B3,E3,9
7.5474,1.8791,0.5835,0.068,-1.8955,-0.3167,24.8987,B3,E3,9
7.8503,1.9583,0.5865,0.012,-1.9895,-0.3167,24.7477,B3,E3,9
8.1576,2.0274,0.6051,0.0979,-2.0805,-0.3167,24.5838,B3,E3,9
8.4493,2.0968,0.6098,0.0405,-2.165,-0.3167,24.4269,B3,E3,9
8.7826,2.0858,0.6199,0.0669,-2.2568,-0.3167,24.2408,B3,E3,9
8.9324,1.9992,0.6201,0.0761,-2.2967,-0.3167,24.1569,B3,E3,9
9.2507,1.9121,0.6196,0.0454,-2.3768,-0.3167,23.9767,B3,E3,9
9.5426,1.8099,0.6195,0.0087,-2.4505,-0.3167,23.8116,B3,E3,9
9.8334,1.7085,0.6073,0.0551,-2.5187,-0.3167,23.6497,B3,E3,9
10.1653,1.5913,0.5979,0.0282,-2.5963,-0.3167,23.4679,B3,E3,9
10.3127,1.5176,0.5807,0.117,-2.6296,-0.3167,23.3897,B3,E3,9
10.6152,1.4743,0.5578,0.0868,-2.6994,-0.3167,23.2379,B3,E3,9
10.9469,1.3836,0.5611,0.0227,-2.7736,-0.3167,23.067,B3,E3,9
11.0933,1.328,0.5294,0.2868,-2.8087,-0.3167,22.9991,B3,E3,9
11.4062,1.314,0.5176,0.0831,-2.8886,-0.3167,22.8592,B3,E3,9
11.7026,1.2796,0.5143,0.012,-2.9621,-0.3167,22.726,B3,E3,9
12.036,1.2586,0.507,0.1377,-3.0596,-0.3167,22.5885,B3,E3,9
12.1732,1.23,0.5146,0.0638,-3.0987,-0.3167,22.5293,B3,E3,9
12.4822,1.245,0.5367,0.0936,-3.1851,-0.3167,22.3857,B3,E3,9
12.8034,1.2333,0.5325,0.0933,-3.264,-0.3167,22.2343,B3,E3,9
12.9579,1.2037,0.58,0.3656,-3.3019,-0.3167,22.151,B3,E3,9
13.2747,1.2062,0.6094,0.1588,-3.3699,-0.3167,21.9677,B3,E3,9
13.5639,1.1941,0.6163,0.1341,-3.4216,-0.3167,21.7965,B3,E3,9
13.8621,1.1788,0.6851,0.2554,-3.4729,-0.3167,21.5933,B3,E3,9
14.1608,1.1729,0.7137,0.1545,-3.5145,-0.3167,21.382,B3,E3,9
14.4649,1.1787,0.7884,0.2751,-3.5501,-0.3167,21.1391,B3,E3,9
14.7558,1.2047,0.8445,0.2259,-3.5762,-0.3167,20.8907,B3,E3,9
15.0731,1.2661,0.926,0.2762,-3.5973,-0.3167,20.591,B3,E3,9
