Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.333,0.5249,4.3105,-1.0803,-0.3167,29.6302,B3,E3,8
0.2273,1.4082,0.3698,0.6832,-1.0827,-0.3167,29.555,B3,E3,8
0.5303,1.5448,0.618,0.8191,-1.0918,-0.3167,29.3491,B3,E3,8
0.6632,1.6333,0.6566,0.2977,-1.0942,-0.3167,29.2606,B3,E3,8
0.8943,1.497,0.8393,0.7904,-1.0993,-0.3167,29.0562,B3,E3,8
1.184,1.6899,0.7799,0.2067,-1.1022,-0.3167,28.8346,B3,E3,8
1.4014,1.9016,0.9349,0.7135,-1.1038,-0.3167,28.6229,B3,E3,8
1.6204,1.6641,0.8779,0.2643,-1.1028,-0.3167,28.4337,B3,E3,8
1.8409,1.8776,0.9512,0.3323,-1.1022,-0.3167,28.2199,B3,E3,8
2.1552,1.7582,0.9099,0.1326,-1.0992,-0.3167,27.9372,B3,E3,8
2.404,1.8046,0.9474,0.1508,-1.0975,-0.3167,27.6992,B3,E3,8
2.671,1.7271,0.8817,0.2466,-1.0946,-0.3167,27.4682,B3,E3,8
2.9141,1.658,0.8941,0.0593,-1.0943,-0.3167,27.25,B3,E3,8
3.1727,1.6879,0.8504,0.1733,-1.0967,-0.3167,27.033,B3,E3,8
3.3742,1.5523,0.8569,0.095,-1.1026,-0.3167,26.8601,B3,E3,8
3.6025,1.6052,0.8245,0.1875,-1.1158,-0.3167,26.6741,B3,E3,8
3.8303,1.4583,0.839,0.117,-1.1342,-0.3167,26.483,B3,E3,8
4.056,1.4682,0.8183,0.22,-1.1631,-0.3167,26.3017,B3,E3,8
4.3725,1.3735,0.8025,0.122,-1.2129,-0.3167,26.0538,B3,E3,8
4.5974,1.2963,0.777,0.2681,-1.2598,-0.3167,25.8869,B3,E3,8
4.826,1.3847,0.7324,0.5091,-1.3299,-0.3167,25.737,B3,E3,8
5.0515,1.3593,0.7354,0.1205,-1.4014,-0.3167,25.5872,B3,E3,8
5.2661,1.4615,0.7298,0.4044,-1.4877,-0.3167,25.4564,B3,E3,8
5.4904,1.4825,0.7334,0.1159,-1.5805,-0.3167,25.3203,B3,E3,8
5.718,1.5194,0.7332,0.2666,-1.6872,-0.3167,25.1918,B3,E3,8
6.038,1.3331,0.7121,0.0677,-1.8295,-0.3167,25.016,B3,E3,8
6.2423,1.1965,0.6792,0.1874,-1.9194,-0.3167,24.9124,B3,E3,8
6.4851,1.1377,0.5732,0.4468,-2.0006,-0.3167,24.8074,B3,E3,8
6.8126,0.9926,0.5582,0.0458,-2.1131,-0.3167,24.6649,B3,E3,8
7.1411,1.2575,0.422,0.4309,-2.181,-0.3167,24.5569,B3,E3,8
7.3521,1.2281,0.1969,1.1352,-2.1842,-0.3167,24.5258,B3,E3,8
7.6826,1.5987,0.311,0.4477,-2.2608,-0.3167,24.442,B3,E3,8
7.9088,1.5353,0.2923,0.1463,-2.296,-0.3167,24.3872,B3,E3,8
8.1474,1.3523,0.4518,0.7231,-2.3807,-0.3167,24.3055,B3,E3,8
8.3615,1.4434,0.4691,0.085,-2.4507,-0.3167,24.2322,B3,E3,8
8.5876,1.4532,0.5725,0.5031,-2.5545,-0.3167,24.1452,B3,E3,8
8.8195,1.5711,0.5664,0.027,-2.6531,-0.3167,24.059,B3,E3,8
9.0473,1.4439,0.623,0.2892,-2.7689,-0.3167,23.9714,B3,E3,8
9.269,1.5604,0.6168,0.0336,-2.8773,-0.3167,23.8886,B3,E3,8
9.5807,1.5388,0.6564,0.1282,-3.0408,-0.3167,23.7604,B3,E3,8
9.7944,1.6106,0.6073,0.2359,-3.1392,-0.3167,23.68,B3,E3,8
