Metodo;Escenario;RunID;Timestamp;TiempoTotal_s;LongitudTrayectoria_m;DistMin_m;DistMedia_m;DistMediana_m;DistP05_m;DistIQR_m;VelMedia_mps;VelMediana_mps;VelMax_mps;VelStd_mps;AccMax_mps2;AccRMS_mps2;TiempoSocial_s;TiempoPersonal_s;TiempoIntima_s;TiempoStop_s;NumeroStops;EficienciaTrayectoria;PacketsValid;PacketsInvalid;PacketsOutOfOrder
M3;E4;5;2026-05-03 17:42:42;151,778100;105,714490;0,897800;4,098735;3,215600;1,038545;3,891900;0,697363;0,450000;2,681700;0,282128;20,429000;0,872097;82,613800;15,064600;0;0;0;0,696507;893;0;0
M3;E4;6;2026-05-03 17:48:52;150,801800;103,212927;0,906200;3,908663;3,290500;1,060635;3,431050;0,684926;0,450000;1,701400;0,278565;10,470200;0,582041;83,732000;14,380200;0;0;0;0,684428;739;0;0
M3;E4;7;2026-05-03 17:54:49;176,997300;104,086421;0,934700;3,390650;2,717850;1,056600;1,763100;0,593362;0,450000;1,826300;0,249178;12,790000;0,616416;129,796500;16,215700;0;0;0;0,588068;850;0;0
M3;E4;8;2026-05-03 17:57:50;148,256600;103,370747;0,933700;3,990934;3,370900;1,062670;3,404050;0,697649;0,450000;2,216700;0,279871;19,329200;0,857537;79,554700;11,778000;0;0;0;0,697242;729;0;0
M3;E4;9;2026-05-03 18:00:57;148,149700;97,400361;0,977700;3,699417;3,164200;1,379540;1,669050;0,662531;0,450000;1;0,265372;4,016900;0,504328;90,858500;3,210200;0;0;0;0,657446;767;0;0
M3;E4;10;2026-05-03 18:08:58;144,020000;98,782758;0,966200;4,434152;3,245200;1,226825;3,052925;0,687264;0,450000;1,099200;0,271018;8,275200;0,516447;80,782900;6,931500;0;0;0;0,685896;705;0;0
M4;E1;1;2026-05-02 21:00:10;100,245700;94,429266;0,880500;9,940566;12;1,617040;3,052800;0,948166;1;2,045800;0,158074;16,860200;0,902411;12,652600;3,320200;0;0;0;0,941978;418;0;0
M4;E1;2;2026-05-02 21:02:26;106,424900;97,830799;0,754100;9,464255;12;1,075855;4,745425;0,919564;1;2,070400;0,200039;17,654800;1,008827;17,484500;8,463600;0;0;0;0,919247;363;0;0
M4;E1;3;2026-05-02 21:05:28;102,455900;95,378993;0,811100;9,675159;12;1,122420;4,053800;0,931095;1;1,617300;0,178300;5,483200;0,499421;14,941700;5,579000;0;0,301600;1;0,930927;354;0;0
M4;E1;4;2026-05-02 21:07:34;100,365200;94,385974;0,861600;9,832734;12;1,486515;3,577200;0,942627;1;1,701100;0,162283;6,700400;0,477721;12,886500;3,610200;0;0;0;0,940425;339;0;0
M4;E1;5;2026-05-02 21:10:54;99,354400;93,970859;1,183200;9,957067;12;1,805670;3,023000;0,947335;1;1,127700;0,143940;3,383200;0,316094;12,081400;0,285300;0;0,284900;1;0,945815;359;0;0
M4;E1;6;2026-05-02 21:14:50;101,850300;95,352130;0,785700;9,742206;12;1,283960;3,833650;0,938014;1;2,101200;0,179927;19,006100;1,102531;13,892500;4,935100;0;0,298700;1;0,936199;332;0;0
M4;E1;7;2026-05-02 21:16:56;99,993700;94,243853;0,871000;9,931708;12;1,608480;3,075550;0,945736;1;1,371500;0,152533;5,829200;0,424622;12,216300;2,825300;0;0;0;0,942498;328;0;0
M4;E1;8;2026-05-02 21:21:01;100,225700;94,120234;0,828000;9,881812;12;1,548300;3,331700;0,941851;1;1,281000;0,156148;4,523300;0,374100;12,866400;3,319200;0;0;0;0,939083;350;0;0
M4;E1;9;2026-05-02 21:25:07;102,198800;95,500725;0,725900;9,693830;12;1,214440;3,988175;0,931181;1;1;0,169800;4,780700;0,406898;13,750800;4,725300;0;0;0;0,934460;339;0;0
M4;E1;10;2026-05-02 21:27:26;102,059000;95,167570;0,689500;9,701530;12;1,209585;3,973675;0,935061;1;2,065700;0,181957;11,815700;0,729613;14,296300;5,370500;0;0,293400;1;0,932476;357;0;0
M4;E2;1;2026-05-03 13:47:00;113,613200;96,717478;0,797200;6,412075;3,725600;0,931055;9,141950;0,846647;1;1;0,226771;4,637700;0,628652;33,033900;15,214600;0;0;0;0,851287;763;0;0
M4;E2;2;2026-05-03 13:50:03;114,598000;96,279935;0,773800;6,282170;3,718750;0,935880;9,916100;0,833873;1;1,153100;0,232375;8,127700;0,664023;37,522600;15,438400;0;0;0;0,840154;826;0;0
M4;E2;3;2026-05-03 13:56:36;112,510100;96,533679;0,810200;6,486282;3,740650;0,935600;9,141600;0,851931;1;1,477000;0,231860;9,884000;0,760267;32,277400;13,823500;0;0;0;0,858000;790;0;0
M4;E2;4;2026-05-03 14:00:12;118,722000;98,717647;0,782000;5,974078;3,718000;0,933620;9,764450;0,824651;1;1,437800;0,240025;9,058100;0,769257;40,708600;19,100300;0;0;0;0,831503;827;0;0
M4;E2;5;2026-05-03 14:02:48;121,020000;96,666301;0,797100;5,988146;4,692900;0,947935;10,278775;0,803003;1;2,245900;0,248093;18,589800;0,924170;50,443900;22,062500;0;0,160100;1;0,798763;799;0;0
M4;E2;6;2026-05-03 14:05:16;97,886500;94,590151;0,786400;5,250748;5,105500;2,121550;0,782250;0,968863;1;2,117400;0,141151;16,093000;0,788920;5,925700;4,128000;0;0;0;0,966325;664;0;0
M4;E2;7;2026-05-03 14:07:58;116,985800;95,879921;0,780600;6,091522;3,942250;0,933440;9,515500;0,823035;1;2,333000;0,236896;14,582000;0,892611;42,173300;15,274800;0;0;0;0,819586;802;0;0
M4;E2;8;2026-05-03 14:10:34;116,072900;96,427822;0,798200;6,496023;5,014650;0,959500;9,732800;0,835243;1;1,995100;0,233198;15,133800;0,795475;39,589900;16,200800;0;0,151900;1;0,830752;730;0;0
M4;E2;9;2026-05-03 14:12:58;110,358100;95,629330;0,787600;6,904541;6,200650;0,981620;8,596400;0,869928;1;2,064200;0,225461;11,825800;0,689178;29,378600;13,864600;0;0;0;0,866537;698;0;0
M4;E2;10;2026-05-03 14:15:46;133,651200;95,892224;0,894700;4,166968;2,664700;0,991265;5,740975;0,722777;0,607500;1,612600;0,226140;10,321600;0,553889;84,130800;13,847500;0;0;0;0,717481;841;0;0
M4;E3;1;2026-05-03 16:29:26;72,996600;51,535220;1,268400;4,652161;2,013100;1,292475;7,415700;0,699740;0,607500;1,532900;0,237887;9,674800;0,662249;44,914100;0;0;0,148300;1;0,705995;493;0;0
M4;E3;2;2026-05-03 16:32:22;154,800000;94,324177;1,096500;2,740102;1,315400;1,293915;1,150775;0,612704;0,600900;1,312500;0,190454;6,616600;0,529291;128,143500;1,161500;0;0;0;0,609329;1013;0;0
M4;E3;3;2026-05-03 16:34:05;70,942800;48,831207;0,794800;3,892594;3,596300;1,338360;1,118000;0,687780;0,607500;1,335100;0,169198;10,450000;0,929848;35,280300;3,272300;0;0;0;0,688318;466;0;0
M4;E3;4;2026-05-03 16:35:24;57,755800;42,819215;0,807000;3,373075;3,635550;1,152120;0,682000;0,736367;0,623100;1,317700;0,185665;10,165600;1,154412;19,042200;3,071400;0;0;0;0,741384;374;0;0
M4;E3;5;2026-05-03 16:37:14;80,138200;55,218845;0,827000;3,645072;2,725500;1,195815;2,332450;0,687407;0,607500;1;0,189684;4,246300;0,650190;55,324300;4,119700;0;0;0;0,689045;517;0;0
M4;E3;6;2026-05-03 16:38:46;61,716900;47,638596;0,808200;3,939967;3,650500;0,931095;0,545350;0,768459;0,685900;1,650600;0,214390;11,710300;1,129816;19,386700;5,145900;0;0;0;0,771889;409;0;0
M4;E3;7;2026-05-03 16:40:39;82,721500;69,867559;0,828700;6,075030;3,688050;1,014610;8,712400;0,840418;0,997000;1,393900;0,208057;8,198600;0,903670;21,821900;5,209300;0;0;0;0,844612;548;0;0
M4;E3;8;2026-05-03 16:42:11;37,274500;32,436959;1,727000;3,446821;3,682200;2,252090;0,087975;0,869152;0,997500;1,441800;0,179763;9,633700;0,986894;8,584800;0;0;0;0;0,870218;253;0;0
M4;E3;9;2026-05-03 16:43:25;46,866200;37,888356;0,849900;3,071620;3,672500;0,936335;1,240975;0,810227;0,996900;1,429000;0,223983;8,479000;0,906643;18,279400;5,078700;0;0;0;0,808437;319;0;0
M4;E3;10;2026-05-03 16:45:19;90,416900;77,334570;0,837700;6,583600;3,707300;1,043625;8,400300;0,853141;0,999400;1,362600;0,204219;8,204300;0,865940;22,151500;5,261600;0;0;0;0,855311;595;0;0
M4;E4;1;2026-05-03 18:12:43;131,307100;95,655316;0,845200;3,733290;2,759700;0,979520;2,924300;0,727215;0,607500;1,857200;0,210338;16,323700;0,756266;84,257900;13,133800;0;0;0;0,728485;946;0;0
M4;E4;2;2026-05-03 18:16:51;134,989700;96,077977;0,832700;3,634595;2,659100;0,955855;2,732825;0,711633;0,607500;1,520100;0,207084;9,595700;0,629541;91,142800;15,730000;0;0;0;0,711743;901;0;0
M4;E4;3;2026-05-03 18:27:03;139,392500;95,737148;0,843500;3,421711;2,554900;0,965025;2,076025;0,687607;0,607500;1,424100;0,194440;11,869300;0,625029;102,307300;17,334600;0;0;0;0,686817;915;0;0
M4;E4;4;2026-05-03 18:33:42;151,574200;97,440627;0,712000;2,854754;1,966300;0,938080;1,563075;0,642656;0,607500;1,472400;0,181389;9,537400;0,639625;124,121400;23,332000;0;0,153700;1;0,642858;999;0;0
M4;E4;5;2026-05-03 18:37:45;158,013900;98,744642;0,722300;2,657988;1,872200;0,934695;1,725700;0,622513;0,607500;1,389900;0,181944;10,257100;0,695211;131,252900;33,021900;0;0;0;0,624911;1021;0;0
M4;E4;6;2026-05-03 18:40:51;161,381700;99,217436;0,537900;2,698914;1,968600;0,915805;1,651000;0,614996;0,607500;1,174800;0,169667;7,482500;0,583176;138,623400;40,629400;0;0;0;0,614800;1041;0;0
M4;E4;7;2026-05-03 18:44:27;169,433200;96,771085;0,689000;2,282269;1,307500;0,904650;1,426625;0,572066;0,563700;1,469600;0,171345;9,472600;0,546633;149,831200;55,599100;0;0;0;0,571146;1153;0;0
M4;E4;8;2026-05-03 18:49:14;148,359500;94,552551;0,892900;2,667041;1,613050;1,039960;1,717600;0,640426;0,607500;1,823900;0,184136;8,096600;0,523838;121,528500;13,865600;0;0;0;0,637321;994;0;0
M4;E4;9;2026-05-03 19:03:10;152,111500;96,696843;0,762900;2,820177;1,965100;0,971695;1,874750;0,637500;0,607500;2,154600;0,188140;12,262600;0,710282;125,484600;16,907500;0;0;0;0,635697;1027;0;0
M4;E4;10;2026-05-03 19:06:31;151,299500;96,522978;0,753300;2,859340;1,979100;0,956750;1,905750;0,640803;0,607500;2,315100;0,190910;14,783600;0,757091;124,477400;15,545400;0;0;0;0,637960;996;0;0
