Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
B1,E4,9,SUCCESS,2026-09-10 03:23:44,354,0,0,0,50,7.11999999999898,0,1.30999999999767,98.4500000000007,94.0799775852777,3,0.6193,4.13701242937853,3.592,1.07726,2.833,0.959306779661017,0.9977,1.0482,0.173287636430709,1.4187,0.215114310959687,3.01470588235165,0.410852305776919,0.955611758103372
