Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
M3,E3,3,SUCCESS,2026-09-10 00:37:30,416,0,0,0,39.2999999999975,12.9299999999985,0.510000000000218,0,95.6799999999985,92.8964665467114,1,0.3955,5.78633221153846,5.5,0.74493,6.4151,0.968714423076923,1,1,0.121723505897009,7.2772,0.480489799429467,34.1223076920403,2.93043513142579,0.970907886148755
