Method,Scenario,RunID,Timestamp,PacketsValid,PacketsInvalid,PacketsOutOfOrder,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3_1,JerkMax_mps3_2,JerkMax_mps3_3,JerkMax_mps3_4,JerkMax_mps3_5,JerkMax_mps3_6,JerkMax_mps3_7,JerkMax_mps3_8,JerkMax_mps3_9,JerkMax_mps3_10,JerkMax_mps3_11,JerkMax_mps3_12,JerkMax_mps3_13,JerkMax_mps3_14,JerkMax_mps3_15,JerkMax_mps3_16,JerkMax_mps3_17,JerkMax_mps3_18,JerkMax_mps3_19,JerkMax_mps3_20,JerkMax_mps3_21,JerkMax_mps3_22,JerkMax_mps3_23,JerkMax_mps3_24,JerkMax_mps3_25,JerkMax_mps3_26,JerkMax_mps3_27,JerkMax_mps3_28,JerkMax_mps3_29,JerkMax_mps3_30,JerkMax_mps3_31,JerkMax_mps3_32,JerkMax_mps3_33,JerkMax_mps3_34,JerkMax_mps3_35,JerkMax_mps3_36,JerkMax_mps3_37,JerkMax_mps3_38,JerkMax_mps3_39,JerkMax_mps3_40,JerkMax_mps3_41,JerkMax_mps3_42,JerkMax_mps3_43,JerkMax_mps3_44,JerkMax_mps3_45,JerkMax_mps3_46,JerkMax_mps3_47,JerkMax_mps3_48,JerkMax_mps3_49,JerkMax_mps3_50,JerkMax_mps3_51,JerkMax_mps3_52,JerkMax_mps3_53,JerkMax_mps3_54,JerkMax_mps3_55,JerkMax_mps3_56,JerkMax_mps3_57,JerkMax_mps3_58,JerkMax_mps3_59,JerkMax_mps3_60,JerkMax_mps3_61,JerkMax_mps3_62,JerkMax_mps3_63,JerkMax_mps3_64,JerkMax_mps3_65,JerkMax_mps3_66,JerkMax_mps3_67,JerkMax_mps3_68,JerkMax_mps3_69,JerkMax_mps3_70,JerkMax_mps3_71,JerkMax_mps3_72,JerkMax_mps3_73,JerkMax_mps3_74,JerkMax_mps3_75,JerkMax_mps3_76,JerkMax_mps3_77,JerkMax_mps3_78,JerkMax_mps3_79,JerkMax_mps3_80,JerkMax_mps3_81,JerkMax_mps3_82,JerkMax_mps3_83,JerkMax_mps3_84,JerkMax_mps3_85,JerkMax_mps3_86,JerkMax_mps3_87,JerkMax_mps3_88,JerkMax_mps3_89,JerkMax_mps3_90,JerkMax_mps3_91,JerkMax_mps3_92,JerkMax_mps3_93,JerkMax_mps3_94,JerkMax_mps3_95,JerkMax_mps3_96,JerkMax_mps3_97,JerkMax_mps3_98,JerkMax_mps3_99,JerkMax_mps3_100,JerkMax_mps3_101,JerkRMS_mps3_1,JerkRMS_mps3_2,JerkRMS_mps3_3,JerkRMS_mps3_4,JerkRMS_mps3_5,JerkRMS_mps3_6,JerkRMS_mps3_7,JerkRMS_mps3_8,JerkRMS_mps3_9,JerkRMS_mps3_10,JerkRMS_mps3_11,JerkRMS_mps3_12,JerkRMS_mps3_13,JerkRMS_mps3_14,JerkRMS_mps3_15,JerkRMS_mps3_16,JerkRMS_mps3_17,JerkRMS_mps3_18,JerkRMS_mps3_19,JerkRMS_mps3_20,JerkRMS_mps3_21,JerkRMS_mps3_22,JerkRMS_mps3_23,JerkRMS_mps3_24,JerkRMS_mps3_25,JerkRMS_mps3_26,JerkRMS_mps3_27,JerkRMS_mps3_28,JerkRMS_mps3_29,JerkRMS_mps3_30,JerkRMS_mps3_31,JerkRMS_mps3_32,JerkRMS_mps3_33,JerkRMS_mps3_34,JerkRMS_mps3_35,JerkRMS_mps3_36,JerkRMS_mps3_37,JerkRMS_mps3_38,JerkRMS_mps3_39,JerkRMS_mps3_40,JerkRMS_mps3_41,JerkRMS_mps3_42,JerkRMS_mps3_43,JerkRMS_mps3_44,JerkRMS_mps3_45,JerkRMS_mps3_46,JerkRMS_mps3_47,JerkRMS_mps3_48,JerkRMS_mps3_49,JerkRMS_mps3_50,JerkRMS_mps3_51,JerkRMS_mps3_52,JerkRMS_mps3_53,JerkRMS_mps3_54,JerkRMS_mps3_55,JerkRMS_mps3_56,JerkRMS_mps3_57,JerkRMS_mps3_58,JerkRMS_mps3_59,JerkRMS_mps3_60,JerkRMS_mps3_61,JerkRMS_mps3_62,JerkRMS_mps3_63,JerkRMS_mps3_64,JerkRMS_mps3_65,JerkRMS_mps3_66,JerkRMS_mps3_67,JerkRMS_mps3_68,JerkRMS_mps3_69,JerkRMS_mps3_70,JerkRMS_mps3_71,JerkRMS_mps3_72,JerkRMS_mps3_73,JerkRMS_mps3_74,JerkRMS_mps3_75,JerkRMS_mps3_76,JerkRMS_mps3_77,JerkRMS_mps3_78,JerkRMS_mps3_79,JerkRMS_mps3_80,JerkRMS_mps3_81,JerkRMS_mps3_82,JerkRMS_mps3_83,JerkRMS_mps3_84,JerkRMS_mps3_85,JerkRMS_mps3_86,JerkRMS_mps3_87,JerkRMS_mps3_88,JerkRMS_mps3_89,JerkRMS_mps3_90,JerkRMS_mps3_91,JerkRMS_mps3_92,JerkRMS_mps3_93,JerkRMS_mps3_94,JerkRMS_mps3_95,JerkRMS_mps3_96,JerkRMS_mps3_97,JerkRMS_mps3_98,JerkRMS_mps3_99,JerkRMS_mps3_100,JerkRMS_mps3_101,PathEfficiency
B1,E4,1,2026-05-21 17:20:26,102,0,0,33.6667,4.3334,1,0,33.6667,28.3074075138003,0,0.2062,1.77761470588235,1.48515,0.79802,0.7799,0.835559803921569,0.87505,0.9163,0.135677994786436,1.0817,0.208373627005369,0.186018601860186,2.27092709270927,0.138913891389139,0.163816381638164,0.0432043204320433,0.127812781278128,0.194419441944195,0.112511251125113,0.0669066906690671,0.127212721272127,0.14971497149715,0.0405040504050406,0.113111311131113,0.153015301530153,0.12961296129613,0.288928892889289,0.555055505550556,0.0546054605460548,0.280228022802281,0.176117611761176,0.597659765976599,0.317131713171318,0.318031803180319,0.216321632163217,0.0537053705370538,0.0402040204020403,0.0513051305130514,0.0687068706870688,0.0831083108310832,0.0225022502250225,0.0603060306030604,0.455145514551456,1.34443444344435,1.45784578457846,0.042004200420042,0.174017401740174,0.0264026402640265,0.123312331233123,0.266426642664267,0.227122712271227,0.143414341434144,0.0342034203420342,0.113711371137114,0.138313831383139,0.145214521452145,0.264626462646265,0.30993099309931,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250525052505251,0.313231323132314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.0627062706270629,0.250825082508251,0.313531353135314,0.185999821448368,2.27069782023015,0.138899866662248,0.163799842759369,0.0431999585299435,0.127799877317749,0.194399813384745,0.112499892005061,0.0668999357790096,0.127199877893722,0.149699856294734,0.040499961121822,0.113099891429088,0.152999853126883,0.12959987558983,0.288899722668997,0.554999467224968,0.0545999475864563,0.280199731020605,0.176099830951922,0.597599426330884,0.317099695598265,0.317999694734306,0.216299792361731,0.0536999484504158,0.0401999614098085,0.0512999507543078,0.0686999340510906,0.0830999202277384,0.0224999784010122,0.0602999421147127,0.455099563124473,1.34429870953247,1.45769860067358,0.0419999596818894,0.173999832967828,0.0263999746571876,0.123299881637547,0.266399744267984,0.227099781994216,0.143399862342451,0.0341999671695385,0.113699890853115,0.138299867238222,0.145199860614532,0.264599745995903,0.309899702509941,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250499759531269,0.31319969934209,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.0626999398108207,0.250799759243283,0.313499699054103,0.840813252079958
