Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,12.5185,1.7895,6.661,-0.7638,-0.3167,30.2235,B4,E1,10
0.1632,12.6198,1.1314,4.9063,-0.6256,-0.3167,30.3103,B4,E1,10
0.3634,18.2563,1.0135,1.6986,-0.4356,-0.3167,30.3733,B4,E1,10
0.5786,18.2789,0.9933,1.2733,-0.2208,-0.3167,30.3866,B4,E1,10
0.8781,18.2077,0.9842,1.1304,0.0656,-0.3167,30.2988,B4,E1,10
1.0417,18.1477,0.9926,1.1211,0.2133,-0.3167,30.2284,B4,E1,10
1.3059,17.9978,0.9922,0.8518,0.4183,-0.3167,30.0617,B4,E1,10
1.6132,17.7729,0.9919,0.7405,0.6061,-0.3167,29.8186,B4,E1,10
1.9046,17.5299,0.9941,0.6316,0.7415,-0.3167,29.5605,B4,E1,10
2.1922,17.2726,0.9964,0.4855,0.8411,-0.3167,29.2907,B4,E1,10
2.495,16.9915,0.998,0.3313,0.9197,-0.3167,28.9983,B4,E1,10
2.619,16.8748,0.9993,0.401,0.9474,-0.3167,28.8774,B4,E1,10
2.9243,16.5836,0.9996,0.1525,1.002,-0.3167,28.577,B4,E1,10
3.1945,16.3232,0.9997,0.1544,1.0395,-0.3167,28.3094,B4,E1,10
3.4789,16.0464,0.9997,0.1493,1.0669,-0.3167,28.0264,B4,E1,10
3.7569,15.7736,0.9997,0.1505,1.0821,-0.3167,27.7488,B4,E1,10
4.0359,15.4978,0.9997,0.1499,1.0857,-0.3167,27.4698,B4,E1,10
4.3301,15.2073,0.9999,0.0284,1.0895,-0.3167,27.1756,B4,E1,10
4.5049,15.0347,1,0.0096,1.0918,-0.3167,27.0008,B4,E1,10
4.7999,14.7436,1,0.0011,1.0956,-0.3167,26.7059,B4,E1,10
5.0871,14.4603,1,0.0002,1.0993,-0.3167,26.4187,B4,E1,10
5.2565,14.2933,1,0.0001,1.1015,-0.3167,26.2493,B4,E1,10
5.5597,13.9946,1,0,1.1055,-0.3167,25.9462,B4,E1,10
5.8575,13.7013,1,0,1.1093,-0.3167,25.6484,B4,E1,10
6.0663,13.4958,1,0,1.112,-0.3167,25.4396,B4,E1,10
6.3989,13.1687,1,0,1.1163,-0.3167,25.107,B4,E1,10
6.73,12.8433,1,0,1.1206,-0.3167,24.776,B4,E1,10
7.0422,12.5367,1,0,1.1247,-0.3167,24.4638,B4,E1,10
7.3289,12.2555,1,0,1.1284,-0.3167,24.1771,B4,E1,10
7.6408,11.9494,1,0,1.1324,-0.3167,23.8652,B4,E1,10
7.7746,11.8184,1,0,1.1342,-0.3167,23.7315,B4,E1,10
8.0883,11.5114,1,0,1.1382,-0.3167,23.4178,B4,E1,10
8.3744,11.2318,1,0,1.1419,-0.3167,23.1317,B4,E1,10
8.6878,10.9258,1,0,1.146,-0.3167,22.8183,B4,E1,10
8.8724,10.7458,1,0,1.1484,-0.3167,22.6337,B4,E1,10
9.183,10.4434,1,0,1.1524,-0.3167,22.3232,B4,E1,10
9.4944,10.1406,1,0,1.1564,-0.3167,22.0118,B4,E1,10
9.8062,9.8379,1,0,1.1605,-0.3167,21.7,B4,E1,10
10.1061,9.5475,1,0,1.1644,-0.3167,21.4002,B4,E1,10
10.4119,9.2519,1,0,1.1683,-0.3167,21.0944,B4,E1,10
10.7209,8.9538,1,0,1.1723,-0.3167,20.7854,B4,E1,10
11.0351,8.6515,1,0,1.1764,-0.3167,20.4712,B4,E1,10
11.3304,8.3683,1,0,1.1802,-0.3167,20.1759,B4,E1,10
11.6317,8.0802,1,0,1.1841,-0.3167,19.8747,B4,E1,10
11.9525,7.7745,1,0,1.1883,-0.3167,19.5539,B4,E1,10
12.2686,7.4745,1,0,1.1924,-0.3167,19.2378,B4,E1,10
12.5844,7.1762,1,0,1.1965,-0.3167,18.922,B4,E1,10
12.8902,6.8889,1,0,1.2004,-0.3167,18.6163,B4,E1,10
13.2151,6.5853,1,0,1.2047,-0.3167,18.2913,B4,E1,10
13.353,6.4572,1,0,1.2064,-0.3167,18.1535,B4,E1,10
13.5652,6.2607,1,0,1.2092,-0.3167,17.9413,B4,E1,10
13.871,5.9795,1,0,1.2132,-0.3167,17.6355,B4,E1,10
14.1631,5.7133,1,0,1.2169,-0.3167,17.3435,B4,E1,10
14.4893,5.4191,1,0,1.2212,-0.3167,17.0173,B4,E1,10
14.7966,5.1455,1,0,1.2251,-0.3167,16.7101,B4,E1,10
15.101,4.8785,1,0,1.2291,-0.3167,16.4057,B4,E1,10
15.4257,4.5987,1,0,1.2333,-0.3167,16.081,B4,E1,10
15.7494,4.3261,1,0,1.2375,-0.3167,15.7573,B4,E1,10
16.0407,4.0871,1,0,1.2413,-0.3167,15.466,B4,E1,10
16.3396,3.8494,1,0,1.2451,-0.3167,15.1672,B4,E1,10
16.6393,3.6202,1,0,1.249,-0.3167,14.8674,B4,E1,10
16.9397,3.4015,1,0,1.2529,-0.3167,14.5671,B4,E1,10
17.2503,3.1893,1,0,1.2569,-0.3167,14.2565,B4,E1,10
17.4512,3.0611,1,0,1.2595,-0.3167,14.0557,B4,E1,10
17.7762,2.4198,1,0,1.2638,-0.3167,13.7306,B4,E1,10
