Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,17.487,0.4903,3.2196,-1.0753,-0.3167,29.6167,B3,E1,3
0.2382,17.4236,0.3108,0.7534,-1.0748,-0.3167,29.5533,B3,E1,3
0.5645,17.2153,0.5731,0.8037,-1.0731,-0.3167,29.345,B3,E1,3
0.7332,17.1213,0.5605,0.0744,-1.0724,-0.3167,29.2509,B3,E1,3
0.9691,16.9242,0.7802,0.9312,-1.0709,-0.3167,29.0539,B3,E1,3
1.2074,16.7618,0.7015,0.3304,-1.0696,-0.3167,28.8915,B3,E1,3
1.4497,16.5438,0.8603,0.6554,-1.0679,-0.3167,28.6734,B3,E1,3
1.6919,16.348,0.8186,0.1721,-1.0664,-0.3167,28.4777,B3,E1,3
1.9688,16.0876,0.916,0.3518,-1.0643,-0.3167,28.2172,B3,E1,3
2.3022,15.7924,0.8917,0.073,-1.062,-0.3167,27.922,B3,E1,3
2.4817,15.6187,0.9527,0.3396,-1.0606,-0.3167,27.7483,B3,E1,3
2.7176,15.3948,0.9499,0.0118,-1.0589,-0.3167,27.5244,B3,E1,3
2.9564,15.1614,0.972,0.0926,-1.0571,-0.3167,27.291,B3,E1,3
3.2242,14.9019,0.9697,0.0084,-1.055,-0.3167,27.0315,B3,E1,3
3.4842,14.6454,0.9831,0.0515,-1.053,-0.3167,26.7749,B3,E1,3
3.7336,14.4003,0.983,0.0006,-1.0511,-0.3167,26.5298,B3,E1,3
3.9783,14.1575,0.9904,0.0306,-1.0492,-0.3167,26.287,B3,E1,3
4.2194,13.9188,0.9901,0.0014,-1.0473,-0.3167,26.0483,B3,E1,3
4.5527,13.5871,0.9944,0.0128,-1.0448,-0.3167,25.7165,B3,E1,3
4.7112,13.4295,0.9941,0.0018,-1.0435,-0.3167,25.559,B3,E1,3
5.0201,13.1213,0.9972,0.0101,-1.0411,-0.3167,25.2507,B3,E1,3
5.3014,12.8412,0.9959,0.0045,-1.0389,-0.3167,24.9706,B3,E1,3
5.5665,12.5765,0.9984,0.0094,-1.0368,-0.3167,24.7059,B3,E1,3
5.8081,12.3354,0.9978,0.0024,-1.035,-0.3167,24.4648,B3,E1,3
6.0446,12.0991,0.9991,0.0056,-1.0331,-0.3167,24.2284,B3,E1,3
6.3197,11.8241,0.9987,0.0015,-1.031,-0.3167,23.9538,B3,E1,3
6.6081,11.5358,0.9995,0.0027,-1.0287,-0.3167,23.6654,B3,E1,3
6.8414,11.3027,0.9993,0.0008,-1.0269,-0.3167,23.4324,B3,E1,3
7.1327,11.0115,0.9997,0.0015,-1.0246,-0.3167,23.1411,B3,E1,3
7.4095,10.7349,0.9996,0.0005,-1.0224,-0.3167,22.8644,B3,E1,3
7.6275,10.5169,0.9998,0.0012,-1.0207,-0.3167,22.6465,B3,E1,3
7.8594,10.2851,0.9998,0.0003,-1.0189,-0.3167,22.4146,B3,E1,3
8.1355,10.0091,0.9999,0.0005,-1.0168,-0.3167,22.1385,B3,E1,3
8.3888,9.7559,0.9999,0.0002,-1.0148,-0.3167,21.8853,B3,E1,3
8.6231,9.5216,0.9999,0.0004,-1.0129,-0.3167,21.651,B3,E1,3
8.9564,9.1884,0.9999,0.0001,-1.0103,-0.3167,21.3177,B3,E1,3
9.2717,8.8732,1,0.0002,-1.0079,-0.3167,21.0025,B3,E1,3
9.605,8.54,1,0,-1.0053,-0.3167,20.6692,B3,E1,3
9.7577,8.3873,1,0.0002,-1.0041,-0.3167,20.5165,B3,E1,3
10.0136,8.1315,1,0,-1.0021,-0.3167,20.2606,B3,E1,3
10.26,7.8851,1,0,-1.0001,-0.3167,20.0142,B3,E1,3
10.5105,7.6347,1,0,-0.9982,-0.3167,19.7637,B3,E1,3
10.7676,7.3776,1,0,-0.9962,-0.3167,19.5066,B3,E1,3
11.0445,7.1009,1,0,-0.994,-0.3167,19.2298,B3,E1,3
11.282,6.8634,1,0,-0.9921,-0.3167,18.9923,B3,E1,3
11.5372,6.6083,1,0,-0.9901,-0.3167,18.737,B3,E1,3
11.8011,6.3446,1,0,-0.9881,-0.3167,18.4732,B3,E1,3
12.069,6.0768,1,0,-0.986,-0.3167,18.2053,B3,E1,3
