Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,17.4846,0.4476,2.6175,-1.0753,-0.3167,29.6143,B3,E1,10
0.183,17.3911,0.4984,0.2775,-1.0745,-0.3167,29.5208,B3,E1,10
0.4438,17.2728,0.4625,0.1377,-1.0736,-0.3167,29.4025,B3,E1,10
0.5668,17.1916,0.6207,1.2868,-1.073,-0.3167,29.3213,B3,E1,10
0.7611,17.0574,0.677,0.2896,-1.0719,-0.3167,29.1871,B3,E1,10
1.0322,16.8595,0.7193,0.1561,-1.0704,-0.3167,28.9892,B3,E1,10
1.2277,16.7049,0.7767,0.2938,-1.0691,-0.3167,28.8346,B3,E1,10
1.5177,16.4579,0.8369,0.2075,-1.0672,-0.3167,28.5875,B3,E1,10
1.6929,16.3073,0.8547,0.1016,-1.066,-0.3167,28.4369,B3,E1,10
1.942,16.0773,0.9097,0.221,-1.0642,-0.3167,28.2069,B3,E1,10
2.1525,15.8878,0.9022,0.0359,-1.0628,-0.3167,28.0174,B3,E1,10
2.3559,15.6935,0.9446,0.2087,-1.0612,-0.3167,27.8231,B3,E1,10
2.5301,15.5306,0.9372,0.0429,-1.06,-0.3167,27.6602,B3,E1,10
2.7116,15.3545,0.9638,0.1466,-1.0586,-0.3167,27.4841,B3,E1,10
2.8976,15.177,0.956,0.0417,-1.0572,-0.3167,27.3066,B3,E1,10
3.0795,14.9989,0.9747,0.1027,-1.0558,-0.3167,27.1285,B3,E1,10
3.2667,14.8177,0.9696,0.0272,-1.0544,-0.3167,26.9473,B3,E1,10
3.4435,14.6434,0.9824,0.0725,-1.053,-0.3167,26.7729,B3,E1,10
3.629,14.4619,0.979,0.0182,-1.0516,-0.3167,26.5915,B3,E1,10
3.8094,14.2834,0.9877,0.048,-1.0502,-0.3167,26.4129,B3,E1,10
3.9985,14.0972,0.9855,0.0117,-1.0487,-0.3167,26.2267,B3,E1,10
4.1695,13.9274,0.9914,0.0347,-1.0474,-0.3167,26.0569,B3,E1,10
4.3586,13.7403,0.99,0.0074,-1.0459,-0.3167,25.8698,B3,E1,10
4.5476,13.5523,0.994,0.0207,-1.0445,-0.3167,25.6818,B3,E1,10
4.7403,13.3609,0.9931,0.0042,-1.043,-0.3167,25.4904,B3,E1,10
4.9199,13.182,0.9958,0.0151,-1.0416,-0.3167,25.3114,B3,E1,10
5.124,12.9789,0.9953,0.0025,-1.04,-0.3167,25.1083,B3,E1,10
5.3233,12.7801,0.9971,0.009,-1.0384,-0.3167,24.9095,B3,E1,10
5.5175,12.5865,0.9969,0.0012,-1.0369,-0.3167,24.7159,B3,E1,10
5.7187,12.3857,0.9981,0.0059,-1.0353,-0.3167,24.515,B3,E1,10
5.9107,12.1942,0.9979,0.0009,-1.0339,-0.3167,24.3235,B3,E1,10
6.0972,12.0079,0.9987,0.0044,-1.0324,-0.3167,24.1372,B3,E1,10
6.3061,11.7993,0.9986,0.0007,-1.0308,-0.3167,23.9286,B3,E1,10
6.4946,11.6106,0.9991,0.0029,-1.0293,-0.3167,23.7402,B3,E1,10
6.6977,11.4077,0.9991,0.0003,-1.0277,-0.3167,23.5373,B3,E1,10
6.8915,11.214,0.9994,0.0018,-1.0262,-0.3167,23.3436,B3,E1,10
7.0865,11.0192,0.9994,0.0001,-1.0247,-0.3167,23.1488,B3,E1,10
7.3111,10.7947,0.9996,0.001,-1.0229,-0.3167,22.9243,B3,E1,10
7.5681,10.5378,0.9996,0.0001,-1.0209,-0.3167,22.6674,B3,E1,10
7.7776,10.3285,0.9997,0.0008,-1.0193,-0.3167,22.458,B3,E1,10
7.9842,9.9794,0.9998,0.0001,-1.0176,-0.3167,22.2514,B3,E1,10
8.1939,9.7699,0.9998,0.0004,-1.016,-0.3167,22.0417,B3,E1,10
8.3906,8.3254,0.9998,0,-1.0145,-0.3167,21.8451,B3,E1,10
8.6066,8.1097,0.9999,0.0003,-1.0128,-0.3167,21.6291,B3,E1,10
8.8411,6.6388,0.9999,0,-1.0109,-0.3167,21.3947,B3,E1,10
9.0389,6.4414,0.9999,0.0002,-1.0094,-0.3167,21.1968,B3,E1,10
9.2475,4.9387,0.9999,0,-1.0078,-0.3167,20.9882,B3,E1,10
9.5345,4.0289,1,0.0001,-1.0055,-0.3167,20.7013,B3,E1,10
9.7346,3.8298,1,0,-1.0039,-0.3167,20.5012,B3,E1,10
9.9559,2.1596,1,0.0001,-1.0022,-0.3167,20.2799,B3,E1,10
10.1629,1.9618,0.9781,0.1067,-1.0014,-0.3167,20.0786,B3,E1,10
10.3675,0.9128,0.933,0.2247,-1.0027,-0.3167,19.89,B3,E1,10
10.5719,0.7852,0.819,0.593,-1.0133,-0.3167,19.7287,B3,E1,10
10.7797,1.0615,0.6175,1.3729,-1.0641,-0.3167,19.6198,B3,E1,10
10.9873,1.045,0.6388,0.5605,-1.1357,-0.3167,19.5061,B3,E1,10
11.1868,1.0285,0.5638,0.8064,-1.2165,-0.3167,19.4315,B3,E1,10
11.47,1.0149,0.5334,0.2655,-1.3349,-0.3167,19.3406,B3,E1,10
11.7713,1.0676,0.373,0.652,-1.4313,-0.3167,19.3071,B3,E1,10
11.994,1.0281,0.2165,0.7028,-1.4666,-0.3167,19.2894,B3,E1,10
12.2119,1.2734,0.2006,0.925,-1.462,-0.3167,19.2402,B3,E1,10
12.5282,1.6383,0.3694,0.5359,-1.4845,-0.3167,19.112,B3,E1,10
12.7444,1.7444,0.6081,1.109,-1.5006,-0.3167,18.9685,B3,E1,10
13.0591,3.3235,0.8977,0.9206,-1.5394,-0.3167,18.6657,B3,E1,10
13.2501,3.4788,0.8674,0.261,-1.5508,-0.3167,18.5018,B3,E1,10
13.545,5.1468,0.9734,0.3646,-1.5678,-0.3167,18.2074,B3,E1,10
13.7483,5.326,0.9177,0.289,-1.5745,-0.3167,18.0237,B3,E1,10
13.9546,5.7061,0.9828,0.329,-1.5782,-0.3167,17.8177,B3,E1,10
14.1615,5.5133,0.9454,0.1831,-1.581,-0.3167,17.624,B3,E1,10
14.3691,5.3067,0.9885,0.2135,-1.5817,-0.3167,17.4165,B3,E1,10
14.5775,5.1079,0.964,0.1188,-1.5819,-0.3167,17.2169,B3,E1,10
14.7779,4.9083,0.9923,0.1449,-1.5806,-0.3167,17.0167,B3,E1,10
14.9767,4.7157,0.9764,0.0813,-1.5789,-0.3167,16.8234,B3,E1,10
15.3005,4.3933,0.9949,0.0585,-1.5749,-0.3167,16.4997,B3,E1,10
15.5137,4.185,0.9842,0.051,-1.5719,-0.3167,16.2905,B3,E1,10
15.7243,3.9752,0.9967,0.063,-1.5678,-0.3167,16.0799,B3,E1,10
15.9521,3.7512,0.9898,0.0301,-1.5638,-0.3167,15.8549,B3,E1,10
16.158,3.5464,0.9978,0.0411,-1.5594,-0.3167,15.6491,B3,E1,10
16.4496,3.2586,0.9937,0.0144,-1.5534,-0.3167,15.3597,B3,E1,10
16.7486,2.9617,0.9987,0.0175,-1.5466,-0.3167,15.0608,B3,E1,10
16.8668,2.8448,0.9967,0.0172,-1.5439,-0.3167,14.9431,B3,E1,10
17.0685,2.6448,0.9993,0.0137,-1.539,-0.3167,14.7414,B3,E1,10
17.345,2.372,0.9974,0.0069,-1.5325,-0.3167,14.4658,B3,E1,10
17.5426,2.1769,0.9995,0.011,-1.5277,-0.3167,14.2684,B3,E1,10
17.7585,1.9645,0.9986,0.0041,-1.5225,-0.3167,14.0529,B3,E1,10
17.9564,1.7702,0.9997,0.006,-1.5176,-0.3167,13.855,B3,E1,10
18.1561,1.5753,0.9991,0.003,-1.5126,-0.3167,13.6556,B3,E1,10
18.3422,1.3946,0.9998,0.004,-1.508,-0.3167,13.4695,B3,E1,10
18.5469,1.1978,0.9994,0.002,-1.5029,-0.3167,13.265,B3,E1,10
18.7557,1.0004,0.9999,0.0024,-1.4976,-0.3167,13.0563,B3,E1,10
18.958,0.8144,0.9996,0.0013,-1.4926,-0.3167,12.8542,B3,E1,10
19.1551,0.6426,0.9999,0.0017,-1.4876,-0.3167,12.6571,B3,E1,10
19.4446,0.4317,0.9997,0.0006,-1.4803,-0.3167,12.3678,B3,E1,10
19.6433,0.3574,0.9999,0.0011,-1.4753,-0.3167,12.1692,B3,E1,10
19.94,0.4326,0.9999,0.0003,-1.4678,-0.3167,11.8727,B3,E1,10
20.1486,0.5783,1,0.0005,-1.4625,-0.3167,11.6641,B3,E1,10
20.367,0.7627,0.9999,0.0002,-1.457,-0.3167,11.4457,B3,E1,10
20.5843,0.9604,1,0.0003,-1.4515,-0.3167,11.2286,B3,E1,10
20.7793,1.144,1,0.0002,-1.4465,-0.3167,11.0336,B3,E1,10
21.058,1.4116,1,0.0001,-1.4394,-0.3167,10.755,B3,E1,10
21.2481,1.5964,1,0.0001,-1.4346,-0.3167,10.5649,B3,E1,10
21.4528,1.7965,1,0.0001,-1.4294,-0.3167,10.3603,B3,E1,10
21.6474,1.9876,1,0.0001,-1.4245,-0.3167,10.1658,B3,E1,10
21.9369,2.2731,1,0.0001,-1.4171,-0.3167,9.8764,B3,E1,10
22.1403,2.4742,1,0.0001,-1.412,-0.3167,9.6731,B3,E1,10
22.4391,2.7703,1,0.0001,-1.4044,-0.3167,9.3744,B3,E1,10
22.6449,2.9745,1,0,-1.3991,-0.3167,9.1686,B3,E1,10
22.8756,3.2037,1,0,-1.3933,-0.3167,8.938,B3,E1,10
23.083,3.4099,1,0.0035,-1.3882,-0.3167,8.7306,B3,E1,10
23.2898,2.1678,1,0.0042,-1.3833,-0.3167,8.5239,B3,E1,10
