Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,17.5176,0.4823,4.6411,-1.0755,-0.3167,29.6473,B3,E1,1
0.1604,17.4556,0.4059,0.4764,-1.075,-0.3167,29.5853,B3,E1,1
0.4637,17.2903,0.5172,0.3669,-1.0737,-0.3167,29.42,B3,E1,1
0.6164,17.2062,0.544,0.1757,-1.0731,-0.3167,29.3359,B3,E1,1
0.8591,17.0181,0.7288,0.7612,-1.0716,-0.3167,29.1478,B3,E1,1
1.0639,16.8819,0.6778,0.2489,-1.0705,-0.3167,29.0116,B3,E1,1
1.3047,16.6735,0.8284,0.6253,-1.0689,-0.3167,28.8031,B3,E1,1
1.5154,16.5092,0.7892,0.186,-1.0676,-0.3167,28.6389,B3,E1,1
1.8488,16.2026,0.8937,0.3134,-1.0652,-0.3167,28.3323,B3,E1,1
2.0481,16.0318,0.8642,0.1476,-1.0639,-0.3167,28.1615,B3,E1,1
2.3098,15.7795,0.9443,0.306,-1.0619,-0.3167,27.9091,B3,E1,1
2.5362,15.5748,0.9124,0.141,-1.0603,-0.3167,27.7044,B3,E1,1
2.7656,15.3499,0.9664,0.2353,-1.0585,-0.3167,27.4795,B3,E1,1
2.9991,15.1304,0.9457,0.0888,-1.0568,-0.3167,27.2599,B3,E1,1
3.23,14.9024,0.9792,0.1452,-1.055,-0.3167,27.032,B3,E1,1
3.4375,14.7025,0.9668,0.06,-1.0535,-0.3167,26.832,B3,E1,1
3.6763,14.4655,0.9872,0.0858,-1.0516,-0.3167,26.595,B3,E1,1
3.9131,14.2344,0.9784,0.0372,-1.0498,-0.3167,26.3639,B3,E1,1
4.1469,14.0016,0.992,0.0581,-1.048,-0.3167,26.1311,B3,E1,1
4.3796,13.7723,0.9869,0.022,-1.0462,-0.3167,25.9018,B3,E1,1
4.6022,13.5504,0.9951,0.0371,-1.0445,-0.3167,25.6798,B3,E1,1
4.8315,13.3231,0.992,0.0138,-1.0427,-0.3167,25.4526,B3,E1,1
5.113,13.0421,0.997,0.0178,-1.0405,-0.3167,25.1716,B3,E1,1
5.3409,12.8155,0.995,0.0085,-1.0387,-0.3167,24.9449,B3,E1,1
5.5772,12.5794,0.9983,0.0136,-1.0369,-0.3167,24.7088,B3,E1,1
5.8103,12.3472,0.9969,0.0056,-1.035,-0.3167,24.4766,B3,E1,1
6.0334,12.1243,0.9989,0.0089,-1.0333,-0.3167,24.2536,B3,E1,1
6.2764,11.8817,0.9981,0.0033,-1.0314,-0.3167,24.011,B3,E1,1
6.4987,11.6592,0.9993,0.0054,-1.0297,-0.3167,23.7888,B3,E1,1
6.8321,11.3263,0.9989,0.0014,-1.0271,-0.3167,23.4559,B3,E1,1
7.0531,11.1053,0.9996,0.0032,-1.0253,-0.3167,23.2349,B3,E1,1
7.2782,10.8804,0.9995,0.0005,-1.0236,-0.3167,23.01,B3,E1,1
7.5131,10.6456,0.9998,0.0013,-1.0217,-0.3167,22.7751,B3,E1,1
7.7482,10.4106,0.9997,0.0004,-1.0199,-0.3167,22.5401,B3,E1,1
7.9847,10.1742,0.9999,0.0008,-1.018,-0.3167,22.3037,B3,E1,1
8.318,9.841,0.9998,0.0002,-1.0154,-0.3167,21.9704,B3,E1,1
8.5614,9.5976,0.9999,0.0004,-1.0135,-0.3167,21.727,B3,E1,1
8.8229,9.3362,0.9999,0,-1.0115,-0.3167,21.4656,B3,E1,1
9.0506,9.1085,1,0.0002,-1.0097,-0.3167,21.2378,B3,E1,1
9.2932,8.866,1,0,-1.0078,-0.3167,20.9953,B3,E1,1
9.5313,8.628,1,0.0001,-1.0059,-0.3167,20.7572,B3,E1,1
9.7649,8.3944,1,0,-1.0041,-0.3167,20.5236,B3,E1,1
9.9771,8.1822,1,0.0001,-1.0025,-0.3167,20.3114,B3,E1,1
10.2063,7.9532,1,0,-1.0007,-0.3167,20.0823,B3,E1,1
10.443,7.7165,1,0,-0.9988,-0.3167,19.8455,B3,E1,1
10.6799,7.4796,1,0,-0.997,-0.3167,19.6086,B3,E1,1
10.9089,7.2507,1,0,-0.9952,-0.3167,19.3797,B3,E1,1
11.1638,6.996,1,0,-0.9932,-0.3167,19.1248,B3,E1,1
11.3982,6.7616,1,0,-0.9913,-0.3167,18.8904,B3,E1,1
11.6396,6.5202,1,0,-0.9894,-0.3167,18.6489,B3,E1,1
11.8617,6.2983,1,0,-0.9877,-0.3167,18.4269,B3,E1,1
12.0981,6.062,1,0,-0.9859,-0.3167,18.1905,B3,E1,1
12.3387,5.8215,1,0,-0.984,-0.3167,17.9499,B3,E1,1
12.5667,5.5936,1,0,-0.9822,-0.3167,17.7219,B3,E1,1
12.7922,5.3683,1,0,-0.9804,-0.3167,17.4964,B3,E1,1
13.0257,5.1348,1,0,-0.9786,-0.3167,17.2629,B3,E1,1
13.2705,4.8903,1,0,-0.9767,-0.3167,17.0182,B3,E1,1
13.508,4.6529,1,0,-0.9748,-0.3167,16.7807,B3,E1,1
13.8413,4.3199,1,0,-0.9722,-0.3167,16.4473,B3,E1,1
14.1746,3.9869,1,0,-0.9696,-0.3167,16.114,B3,E1,1
14.413,3.7487,1,0,-0.9677,-0.3167,15.8756,B3,E1,1
14.6566,3.5055,1,0,-0.9658,-0.3167,15.6321,B3,E1,1
14.9899,3.1726,1,0,-0.9632,-0.3167,15.2988,B3,E1,1
15.2433,2.9197,1,0,-0.9612,-0.3167,15.0454,B3,E1,1
15.5044,2.6592,1,0,-0.9592,-0.3167,14.7843,B3,E1,1
15.7512,2.413,1,0,-0.9573,-0.3167,14.5375,B3,E1,1
15.995,2.17,1,0,-0.9554,-0.3167,14.2938,B3,E1,1
16.2251,1.9407,1,0,-0.9536,-0.3167,14.0636,B3,E1,1
16.4715,1.6956,1,0,-0.9516,-0.3167,13.8172,B3,E1,1
16.6967,1.4719,1,0,-0.9499,-0.3167,13.592,B3,E1,1
16.9301,1.2406,1,0,-0.948,-0.3167,13.3587,B3,E1,1
17.1792,0.9949,1,0,-0.9461,-0.3167,13.1096,B3,E1,1
17.4148,0.7644,1,0,-0.9443,-0.3167,12.8739,B3,E1,1
17.6461,0.5426,1,0,-0.9424,-0.3167,12.6427,B3,E1,1
17.8823,0.3296,1,0,-0.9406,-0.3167,12.4065,B3,E1,1
18.1165,0.1861,1,0,-0.9388,-0.3167,12.1723,B3,E1,1
18.3557,0.2689,1,0,-0.9369,-0.3167,11.9331,B3,E1,1
18.6063,0.4842,1,0,-0.9349,-0.3167,11.6826,B3,E1,1
18.8553,0.7211,1,0,-0.933,-0.3167,11.4336,B3,E1,1
19.1119,0.9716,1,0,-0.931,-0.3167,11.1769,B3,E1,1
19.3685,1.2247,1,0,-0.929,-0.3167,10.9203,B3,E1,1
19.6219,1.4757,1,0,-0.927,-0.3167,10.667,B3,E1,1
19.9552,1.807,1,0,-0.9244,-0.3167,10.3336,B3,E1,1
20.2033,2.054,1,0,-0.9224,-0.3167,10.0856,B3,E1,1
20.4583,2.3081,1,0,-0.9204,-0.3167,9.8306,B3,E1,1
20.6906,2.5397,1,0,-0.9186,-0.3167,9.5983,B3,E1,1
20.9386,2.7872,1,0,-0.9167,-0.3167,9.3502,B3,E1,1
21.2001,3.0481,1,0,-0.9146,-0.3167,9.0888,B3,E1,1
21.4176,3.2653,1,0,-0.9129,-0.3167,8.8713,B3,E1,1
21.6871,3.5344,1,0,-0.9108,-0.3167,8.6018,B3,E1,1
21.9289,3.7759,1,0,-0.9089,-0.3167,8.36,B3,E1,1
22.1652,4.0119,1,0,-0.9071,-0.3167,8.1237,B3,E1,1
22.3981,4.2446,1,0,-0.9053,-0.3167,7.8908,B3,E1,1
22.6317,4.478,1,0,-0.9034,-0.3167,7.6572,B3,E1,1
22.8804,4.7265,1,0,-0.9015,-0.3167,7.4086,B3,E1,1
23.2137,5.0596,1,0,-0.8989,-0.3167,7.0752,B3,E1,1
23.4595,5.3052,1,0,-0.897,-0.3167,6.8295,B3,E1,1
23.7493,5.5949,1,0,-0.8947,-0.3167,6.5397,B3,E1,1
24.0139,5.8593,1,0,-0.8926,-0.3167,6.2751,B3,E1,1
24.2492,6.0946,1,0,-0.8908,-0.3167,6.0397,B3,E1,1
24.487,6.3322,1,0,-0.8889,-0.3167,5.802,B3,E1,1
24.7324,6.5342,1,0,-0.887,-0.3167,5.5566,B3,E1,1
24.9695,6.0557,1,0,-0.8851,-0.3167,5.3195,B3,E1,1
25.2116,5.8137,1,0,-0.8832,-0.3167,5.0774,B3,E1,1
25.545,5.2411,1,0,-0.8806,-0.3167,4.7441,B3,E1,1
25.7896,4.9967,1,0,-0.8787,-0.3167,4.4995,B3,E1,1
26.0498,4.4479,1,0,-0.8767,-0.3167,4.2392,B3,E1,1
26.2997,4.1983,1,0,-0.8747,-0.3167,3.9893,B3,E1,1
26.5365,3.707,1,0,-0.8729,-0.3167,3.7525,B3,E1,1
26.7705,3.4734,1,0,-0.871,-0.3167,3.5186,B3,E1,1
27.0007,3.0086,1,0,-0.8692,-0.3167,3.2883,B3,E1,1
27.2369,2.7778,0.9836,0.0697,-0.8677,-0.3167,3.057,B3,E1,1
27.4604,2.3292,0.9724,0.0501,-0.8665,-0.3167,2.8404,B3,E1,1
27.6921,2.1122,0.9471,0.1096,-0.8657,-0.3167,2.6224,B3,E1,1
28.0254,1.5828,0.9218,0.0764,-0.8656,-0.3167,2.3172,B3,E1,1
28.2622,1.3805,0.8755,0.1968,-0.867,-0.3167,2.1126,B3,E1,1
28.5956,0.8642,0.7582,0.3568,-0.8759,-0.3167,1.8698,B3,E1,1
28.8216,0.7233,0.6834,0.3443,-0.8861,-0.3167,1.7199,B3,E1,1
29.0621,1.1176,0.257,2.1899,-0.9399,-0.3167,1.7079,B3,E1,1
29.3034,1.0823,0.3171,0.2819,-0.9905,-0.3167,1.6456,B3,E1,1
29.6367,1.2379,0.2886,0.3152,-1.077,-0.3167,1.6048,B3,E1,1
29.8809,1.2093,0.3787,0.5927,-1.1358,-0.3167,1.525,B3,E1,1
30.1301,1.2284,0.4292,0.2238,-1.2122,-0.3167,1.4455,B3,E1,1
30.3798,1.2307,0.4973,0.3107,-1.2906,-0.3167,1.3437,B3,E1,1
30.6159,1.259,0.5564,0.2624,-1.3791,-0.3167,1.2419,B3,E1,1
30.8591,1.2985,0.6254,0.2991,-1.475,-0.3167,1.1185,B3,E1,1
31.0795,1.3186,0.6817,0.2554,-1.5703,-0.3167,0.9983,B3,E1,1
31.3137,1.4258,0.769,0.3919,-1.6784,-0.3167,0.8478,B3,E1,1
31.553,1.5992,0.827,0.2648,-1.7908,-0.3167,0.6807,B3,E1,1
31.8863,1.8836,0.9066,0.2966,-1.9434,-0.3167,0.412,B3,E1,1
32.1327,2.0769,0.9504,0.3052,-2.0465,-0.3167,0.1987,B3,E1,1
32.3818,2.4417,0.9882,0.5172,-2.1221,-0.3167,-0.0387,B3,E1,1
32.6278,2.652,0.9974,0.1617,-2.1924,-0.3167,-0.2744,B3,E1,1
32.8624,3.0258,0.9985,0.3754,-2.2365,-0.3167,-0.5049,B3,E1,1
33.0811,3.2152,0.9995,0.1732,-2.2722,-0.3167,-0.7207,B3,E1,1
33.3127,3.5945,0.9995,0.2557,-2.2952,-0.3167,-0.9511,B3,E1,1
33.5363,3.791,0.9998,0.1117,-2.3137,-0.3167,-1.1739,B3,E1,1
33.7699,4.1886,0.9997,0.1889,-2.3216,-0.3167,-1.4074,B3,E1,1
34.0017,4.3937,0.997,0.0966,-2.3256,-0.3167,-1.6383,B3,E1,1
34.2244,4.7973,0.9977,0.1403,-2.3219,-0.3167,-1.8605,B3,E1,1
34.4624,5.0105,0.9965,0.0619,-2.3155,-0.3167,-2.0976,B3,E1,1
34.6975,5.4327,0.9976,0.0797,-2.3045,-0.3167,-2.332,B3,E1,1
34.9401,5.6531,0.9972,0.0448,-2.291,-0.3167,-2.5734,B3,E1,1
35.1598,6.0768,0.9982,0.0534,-2.2762,-0.3167,-2.7923,B3,E1,1
35.3986,6.2966,0.998,0.0307,-2.2586,-0.3167,-3.03,B3,E1,1
35.6328,6.7307,0.9987,0.0268,-2.24,-0.3167,-3.2632,B3,E1,1
35.875,6.9562,0.9987,0.0216,-2.2195,-0.3167,-3.5042,B3,E1,1
36.1124,7.4067,0.9991,0.0165,-2.1985,-0.3167,-3.7405,B3,E1,1
36.347,7.6274,0.9992,0.0148,-2.177,-0.3167,-3.9739,B3,E1,1
36.5852,8.0805,0.9995,0.01,-2.1547,-0.3167,-4.2109,B3,E1,1
36.8215,8.3046,0.9995,0.009,-2.1321,-0.3167,-4.446,B3,E1,1
37.0471,8.75,0.9997,0.0068,-2.1101,-0.3167,-4.6705,B3,E1,1
37.2786,8.9711,0.9997,0.0057,-2.0873,-0.3167,-4.9008,B3,E1,1
37.516,9.4218,0.9998,0.0038,-2.0638,-0.3167,-5.137,B3,E1,1
37.7554,9.6518,0.9998,0.0036,-2.0398,-0.3167,-5.3751,B3,E1,1
37.9852,10.1068,0.9999,0.0026,-2.0167,-0.3167,-5.6037,B3,E1,1
38.2482,10.4736,0.9999,0.0021,-1.9901,-0.3167,-5.8654,B3,E1,1
38.4909,10.7083,0.9999,0.0015,-1.9655,-0.3167,-6.1068,B3,E1,1
38.8242,11.2806,0.9999,0.0013,-1.9315,-0.3167,-6.4384,B3,E1,1
39.0578,11.5074,1,0.0008,-1.9077,-0.3167,-6.6707,B3,E1,1
39.3087,12.0314,1,0.0015,-1.882,-0.3167,-6.9202,B3,E1,1
39.5477,12.2644,1,0.0001,-1.8575,-0.3167,-7.1581,B3,E1,1
39.7868,19.5391,1,0.0009,-1.8329,-0.3167,-7.3959,B3,E1,1
40.0228,19.7729,1,0,-1.8087,-0.3167,-7.6307,B3,E1,1
40.2393,19.9873,1,0.0006,-1.7865,-0.3167,-7.8459,B3,E1,1
40.4781,20.2239,1,0,-1.7619,-0.3167,-8.0835,B3,E1,1
40.713,20.4567,1,0.0003,-1.7378,-0.3167,-8.3171,B3,E1,1
41.0463,20.7871,1,0,-1.7035,-0.3167,-8.6487,B3,E1,1
41.2724,21.0113,1,0.0002,-1.6802,-0.3167,-8.8736,B3,E1,1
41.5283,21.265,1,0.0001,-1.6539,-0.3167,-9.1281,B3,E1,1
41.7757,21.5104,1,0.0001,-1.6284,-0.3167,-9.3742,B3,E1,1
42.0072,21.7401,1,0.0001,-1.6046,-0.3167,-9.6045,B3,E1,1
42.2473,21.9783,1,0.0001,-1.5799,-0.3167,-9.8432,B3,E1,1
42.4845,22.2137,1,0,-1.5554,-0.3167,-10.0792,B3,E1,1
42.8178,22.5445,1,0,-1.5211,-0.3167,-10.4108,B3,E1,1
43.0475,22.7725,1,0.0001,-1.4975,-0.3167,-10.6392,B3,E1,1
43.3093,23.0325,1,0,-1.4705,-0.3167,-10.8997,B3,E1,1
43.554,23.2756,1,0,-1.4453,-0.3167,-11.1431,B3,E1,1
43.796,23.5159,1,0,-1.4204,-0.3167,-11.3838,B3,E1,1
44.0206,23.7389,1,0,-1.3972,-0.3167,-11.6071,B3,E1,1
44.2551,23.972,1,0,-1.3731,-0.3167,-11.8404,B3,E1,1
44.5007,24.2159,1,0,-1.3478,-0.3167,-12.0847,B3,E1,1
44.7497,24.4634,1,0,-1.3221,-0.3167,-12.3324,B3,E1,1
44.9734,24.6857,1,0,-1.2991,-0.3167,-12.5549,B3,E1,1
45.2096,24.9205,1,0,-1.2748,-0.3167,-12.7898,B3,E1,1
45.4527,25.1622,1,0,-1.2497,-0.3167,-13.0317,B3,E1,1
45.6991,25.4071,1,0,-1.2243,-0.3167,-13.2767,B3,E1,1
45.9262,25.633,1,0,-1.2009,-0.3167,-13.5027,B3,E1,1
46.1743,25.8797,1,0,-1.1754,-0.3167,-13.7494,B3,E1,1
46.4171,26.1211,1,0,-1.1504,-0.3167,-13.9909,B3,E1,1
46.647,26.3497,1,0,-1.1267,-0.3167,-14.2195,B3,E1,1
46.8797,26.5812,1,0,-1.1027,-0.3167,-14.451,B3,E1,1
47.1234,26.8236,1,0,-1.0776,-0.3167,-14.6935,B3,E1,1
47.3604,27.0594,1,0,-1.0532,-0.3167,-14.9292,B3,E1,1
47.5936,27.2914,1,0,-1.0292,-0.3167,-15.1611,B3,E1,1
47.8287,27.5254,1,0,-1.005,-0.3167,-15.395,B3,E1,1
48.0748,27.7703,1,0,-0.9796,-0.3167,-15.6397,B3,E1,1
48.3071,28.0015,1,0.0001,-0.9557,-0.3167,-15.8708,B3,E1,1
48.5572,28.2504,1,0,-0.9299,-0.3167,-16.1196,B3,E1,1
48.7919,28.484,1,0,-0.9058,-0.3167,-16.353,B3,E1,1
49.0334,28.7244,1,0,-0.8809,-0.3167,-16.5933,B3,E1,1
49.2695,28.9595,1,0,-0.8566,-0.3167,-16.8281,B3,E1,1
49.6028,29.2913,1,0,-0.8222,-0.3167,-17.1597,B3,E1,1
49.8653,29.5526,1,0,-0.7952,-0.3167,-17.4207,B3,E1,1
50.1265,29.8128,1,0,-0.7683,-0.3167,-17.6806,B3,E1,1
50.3825,30.0677,1,0,-0.7419,-0.3167,-17.9352,B3,E1,1
50.6307,30.3149,1,0,-0.7164,-0.3167,-18.182,B3,E1,1
50.8778,30.561,1,0,-0.6909,-0.3167,-18.4278,B3,E1,1
51.114,30.6012,0.3414,2.7986,-0.6768,-0.3167,-18.4679,B3,E1,1
51.3489,30.6421,0.2144,0.5505,-0.6629,-0.3167,-18.5086,B3,E1,1
51.5821,30.5744,0.1958,1.705,-0.6547,-0.3167,-18.4407,B3,E1,1
51.8217,30.506,0.2697,0.3163,-0.6464,-0.3167,-18.3722,B3,E1,1
52.0586,30.3719,0.5072,1.0119,-0.6416,-0.3167,-18.238,B3,E1,1
52.2881,30.2409,0.5587,0.2256,-0.6372,-0.3167,-18.1069,B3,E1,1
52.5309,30.0618,0.7019,0.5916,-0.6346,-0.3167,-17.9278,B3,E1,1
52.7734,29.8836,0.7287,0.1108,-0.632,-0.3167,-17.7495,B3,E1,1
53.0161,29.6789,0.8208,0.3803,-0.6309,-0.3167,-17.5447,B3,E1,1
53.2422,29.4885,0.8379,0.0762,-0.6298,-0.3167,-17.3543,B3,E1,1
53.4937,29.2604,0.8932,0.2199,-0.6295,-0.3167,-17.1262,B3,E1,1
53.827,28.9599,0.9,0.0204,-0.629,-0.3167,-16.8256,B3,E1,1
54.0628,28.7369,0.9368,0.1563,-0.6293,-0.3167,-16.6026,B3,E1,1
54.3044,28.5059,0.9524,0.0648,-0.6297,-0.3167,-16.3716,B3,E1,1
54.6377,28.1836,0.9642,0.0356,-0.6304,-0.3167,-16.0492,B3,E1,1
54.8771,27.9505,0.972,0.0323,-0.6311,-0.3167,-15.816,B3,E1,1
55.1399,27.6915,0.9827,0.0411,-0.6319,-0.3167,-15.5571,B3,E1,1
55.3798,27.4554,0.984,0.0052,-0.6327,-0.3167,-15.3209,B3,E1,1
55.6293,27.2079,0.9902,0.0251,-0.6336,-0.3167,-15.0734,B3,E1,1
55.8605,26.979,0.9905,0.0012,-0.6345,-0.3167,-14.8444,B3,E1,1
56.0965,26.7441,0.9943,0.0159,-0.6354,-0.3167,-14.6095,B3,E1,1
56.3439,26.4982,0.9942,0.0002,-0.6364,-0.3167,-14.3636,B3,E1,1
56.5842,26.2585,0.9965,0.0096,-0.6373,-0.3167,-14.1239,B3,E1,1
56.8234,26.0202,0.9966,0.0002,-0.6383,-0.3167,-13.8856,B3,E1,1
57.0572,25.7869,0.9979,0.0058,-0.6392,-0.3167,-13.6523,B3,E1,1
57.3016,25.543,0.998,0.0001,-0.6402,-0.3167,-13.4083,B3,E1,1
57.5357,25.3092,0.9987,0.0034,-0.6412,-0.3167,-13.1745,B3,E1,1
