Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,17.9577,0.2453,0.6443,-1.0751,-0.3167,29.5933,B3,E1,8
0.1746,18.1512,0.4561,1.208,-1.0744,-0.3167,29.5045,B3,E1,8
0.4726,18.1495,0.5643,0.3628,-1.073,-0.3167,29.3282,B3,E1,8
0.7136,18.2903,0.6342,0.2903,-1.0718,-0.3167,29.1712,B3,E1,8
0.8357,18.4342,0.7623,1.0485,-1.071,-0.3167,29.0742,B3,E1,8
1.0621,18.3771,0.7858,0.1035,-1.0696,-0.3167,28.895,B3,E1,8
1.3658,18.3494,0.8261,0.1329,-1.0676,-0.3167,28.641,B3,E1,8
1.4805,18.5531,0.8614,0.3074,-1.0669,-0.3167,28.5412,B3,E1,8
1.6523,18.51,0.9076,0.2688,-1.0656,-0.3167,28.3833,B3,E1,8
1.93,18.4331,0.8975,0.0361,-1.0637,-0.3167,28.1348,B3,E1,8
2.1155,18.5359,0.9333,0.1929,-1.0623,-0.3167,27.96,B3,E1,8
2.3273,18.5215,0.9416,0.0389,-1.0607,-0.3167,27.7601,B3,E1,8
2.5766,18.4938,0.9564,0.0596,-1.0589,-0.3167,27.5208,B3,E1,8
2.7554,18.5708,0.9621,0.0318,-1.0575,-0.3167,27.3485,B3,E1,8
2.9554,18.5542,0.9738,0.0584,-1.056,-0.3167,27.1532,B3,E1,8
3.2101,18.5059,0.9743,0.0019,-1.0541,-0.3167,26.905,B3,E1,8
3.383,18.5903,0.9824,0.0472,-1.0527,-0.3167,26.7348,B3,E1,8
3.6391,18.5109,0.9847,0.0089,-1.0507,-0.3167,26.4825,B3,E1,8
3.8096,18.5982,0.9881,0.0199,-1.0494,-0.3167,26.3139,B3,E1,8
3.9844,18.5954,0.9909,0.0158,-1.0481,-0.3167,26.1406,B3,E1,8
4.166,18.5899,0.9918,0.0054,-1.0467,-0.3167,25.9604,B3,E1,8
4.3364,18.6021,0.9936,0.0102,-1.0453,-0.3167,25.791,B3,E1,8
4.5133,18.5966,0.9943,0.0041,-1.044,-0.3167,25.6151,B3,E1,8
4.7981,18.4898,0.9954,0.004,-1.0417,-0.3167,25.3316,B3,E1,8
4.9749,18.5984,0.996,0.003,-1.0404,-0.3167,25.1554,B3,E1,8
5.1451,18.6054,0.9974,0.0084,-1.039,-0.3167,24.9856,B3,E1,8
5.3348,18.5863,0.9973,0.0006,-1.0376,-0.3167,24.7964,B3,E1,8
5.5053,18.4692,0.9982,0.0052,-1.0362,-0.3167,24.6263,B3,E1,8
5.6872,18.3539,0.9981,0.0002,-1.0348,-0.3167,24.4447,B3,E1,8
5.8643,18.2645,0.9987,0.0032,-1.0334,-0.3167,24.2677,B3,E1,8
6.0355,18.1983,0.9987,0.0001,-1.0321,-0.3167,24.0968,B3,E1,8
6.2082,18.1469,0.9991,0.0023,-1.0307,-0.3167,23.9242,B3,E1,8
6.3965,18.104,0.9991,0.0001,-1.0293,-0.3167,23.7362,B3,E1,8
6.5745,18.1012,0.9994,0.0016,-1.0279,-0.3167,23.5583,B3,E1,8
6.7542,18.0973,0.9994,0.0001,-1.0265,-0.3167,23.3787,B3,E1,8
6.9294,18.0995,0.9995,0.0011,-1.0251,-0.3167,23.2036,B3,E1,8
7.1046,18.0992,0.9996,0,-1.0237,-0.3167,23.0284,B3,E1,8
7.2864,18.0918,0.9997,0.0007,-1.0223,-0.3167,22.8467,B3,E1,8
7.4654,18.0936,0.9997,0,-1.0209,-0.3167,22.6678,B3,E1,8
7.6427,18.0943,0.9998,0.0005,-1.0195,-0.3167,22.4905,B3,E1,8
7.8182,18.0952,0.9998,0,-1.0181,-0.3167,22.315,B3,E1,8
8.0015,18.0865,0.9998,0.0004,-1.0167,-0.3167,22.1317,B3,E1,8
8.1886,17.9902,0.9998,0,-1.0152,-0.3167,21.9447,B3,E1,8
8.3747,12.4598,0.9999,0.0003,-1.0138,-0.3167,21.7586,B3,E1,8
8.5523,12.2824,0.9999,0,-1.0124,-0.3167,21.581,B3,E1,8
8.7393,11.0052,0.9999,0.0002,-1.0109,-0.3167,21.3941,B3,E1,8
9.0212,10.1631,0.9999,0,-1.0087,-0.3167,21.1122,B3,E1,8
9.195,9.9896,1,0.0002,-1.0074,-0.3167,20.9384,B3,E1,8
9.4031,8.4156,1,0,-1.0057,-0.3167,20.7303,B3,E1,8
9.5879,8.2313,1,0.0001,-1.0043,-0.3167,20.5455,B3,E1,8
9.7776,6.8647,1,0,-1.0028,-0.3167,20.3558,B3,E1,8
9.9663,6.6766,1,0,-1.0013,-0.3167,20.1672,B3,E1,8
10.2515,5.2595,1,0,-0.9991,-0.3167,19.8819,B3,E1,8
10.4481,5.0638,1,0,-0.9976,-0.3167,19.6854,B3,E1,8
10.6474,3.4262,1,0,-0.996,-0.3167,19.4861,B3,E1,8
10.8383,3.2371,1,0,-0.9945,-0.3167,19.2952,B3,E1,8
11.1146,1.8144,0.9872,0.0467,-0.993,-0.3167,19.0233,B3,E1,8
11.3032,1.6392,0.9669,0.1098,-0.9928,-0.3167,18.842,B3,E1,8
11.5966,0.9307,0.8713,0.3383,-1.0016,-0.3167,18.5934,B3,E1,8
11.7879,0.9065,0.6406,1.6289,-1.047,-0.3167,18.4891,B3,E1,8
11.9645,1.1648,0.6961,1.5131,-1.1377,-0.3167,18.3988,B3,E1,8
12.1532,1.1702,0.6394,0.3243,-1.2178,-0.3167,18.3121,B3,E1,8
12.4571,1.2799,0.7073,0.2466,-1.3749,-0.3167,18.1579,B3,E1,8
12.6509,1.3126,0.6715,0.2526,-1.4599,-0.3167,18.0616,B3,E1,8
12.8305,1.3357,0.7695,0.5562,-1.5521,-0.3167,17.9527,B3,E1,8
13.1134,1.5259,0.7511,0.1053,-1.6832,-0.3167,17.7872,B3,E1,8
13.3033,1.6685,0.8506,0.5415,-1.7823,-0.3167,17.6536,B3,E1,8
13.4847,2.7145,0.9357,0.8561,-1.8607,-0.3167,17.4982,B3,E1,8
13.6767,2.8922,0.936,0.2426,-1.9368,-0.3167,17.3353,B3,E1,8
13.8555,3.4306,0.969,0.5738,-1.9924,-0.3167,17.1693,B3,E1,8
14.0429,3.3,0.9535,0.271,-2.0423,-0.3167,16.9985,B3,E1,8
14.2394,2.5365,0.9586,0.2857,-2.0843,-0.3167,16.8145,B3,E1,8
14.4319,2.4221,0.94,0.1852,-2.1198,-0.3167,16.6379,B3,E1,8
14.6204,1.8189,0.9355,0.1467,-2.1496,-0.3167,16.4643,B3,E1,8
14.8069,1.7722,0.9153,0.1099,-2.1804,-0.3167,16.2973,B3,E1,8
15.0953,1.6793,0.9152,0.0536,-2.2335,-0.3167,16.0388,B3,E1,8
15.2869,1.7586,0.926,0.1691,-2.2757,-0.3167,15.8659,B3,E1,8
15.4602,2.3389,0.9852,0.3557,-2.3192,-0.3167,15.6981,B3,E1,8
15.6582,2.5036,0.9969,0.1722,-2.3603,-0.3167,15.5044,B3,E1,8
15.8553,3.248,0.9993,0.0836,-2.3989,-0.3167,15.3111,B3,E1,8
16.1539,3.8591,0.9996,0.1562,-2.4413,-0.3167,15.0155,B3,E1,8
16.3608,4.0534,0.9998,0.1153,-2.467,-0.3167,14.8102,B3,E1,8
16.5991,5.1911,0.9956,0.2842,-2.4779,-0.3167,14.5734,B3,E1,8
16.9301,5.9549,0.9963,0.0024,-2.4987,-0.3167,14.2442,B3,E1,8
17.1209,6.1364,0.9958,0.2385,-2.4998,-0.3167,14.0542,B3,E1,8
17.4016,7.403,0.9965,0.0558,-2.4992,-0.3167,13.7744,B3,E1,8
17.6081,7.6023,0.9967,0.0592,-2.4964,-0.3167,13.5686,B3,E1,8
