Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,17.512,0.4386,3.5188,-1.0755,-0.3167,29.6417,B3,E1,2
0.2155,17.4621,0.2727,0.7695,-1.0751,-0.3167,29.5918,B3,E1,2
0.5489,17.2749,0.5039,0.6935,-1.0736,-0.3167,29.4046,B3,E1,2
0.6878,17.2045,0.5067,0.0204,-1.0731,-0.3167,29.3341,B3,E1,2
1.0211,16.9361,0.7455,0.7163,-1.071,-0.3167,29.0657,B3,E1,2
1.2396,16.8003,0.6463,0.4542,-1.0699,-0.3167,28.93,B3,E1,2
1.4732,16.587,0.86,0.915,-1.0682,-0.3167,28.7166,B3,E1,2
1.7201,16.3995,0.7794,0.3262,-1.0668,-0.3167,28.5291,B3,E1,2
2.0107,16.1242,0.9136,0.4616,-1.0646,-0.3167,28.2539,B3,E1,2
2.24,15.9275,0.8694,0.1927,-1.0631,-0.3167,28.0571,B3,E1,2
2.5733,15.6033,0.9521,0.248,-1.0605,-0.3167,27.7329,B3,E1,2
2.8051,15.3918,0.9204,0.1367,-1.0589,-0.3167,27.5214,B3,E1,2
3.1384,15.0625,0.9744,0.162,-1.0563,-0.3167,27.1921,B3,E1,2
3.359,14.8538,0.9519,0.1019,-1.0547,-0.3167,26.9834,B3,E1,2
3.5919,14.6222,0.9861,0.1467,-1.0529,-0.3167,26.7517,B3,E1,2
3.8104,14.4111,0.97,0.0734,-1.0512,-0.3167,26.5407,B3,E1,2
4.0286,14.1937,0.9914,0.0978,-1.0495,-0.3167,26.3232,B3,E1,2
4.2818,13.9459,0.981,0.041,-1.0476,-0.3167,26.0754,B3,E1,2
4.5679,13.6605,0.9945,0.0473,-1.0453,-0.3167,25.79,B3,E1,2
4.8017,13.4296,0.9889,0.024,-1.0435,-0.3167,25.5591,B3,E1,2
5.049,13.1826,0.9969,0.0323,-1.0416,-0.3167,25.3121,B3,E1,2
5.3375,12.8964,0.9933,0.0126,-1.0393,-0.3167,25.0258,B3,E1,2
5.5518,12.6823,0.9981,0.0226,-1.0377,-0.3167,24.8117,B3,E1,2
5.7945,12.4405,0.9965,0.0069,-1.0358,-0.3167,24.5699,B3,E1,2
6.0301,12.2051,0.999,0.0106,-1.0339,-0.3167,24.3344,B3,E1,2
6.2559,11.9795,0.9979,0.0047,-1.0322,-0.3167,24.1091,B3,E1,2
6.5098,11.7257,0.9994,0.0058,-1.0302,-0.3167,23.8553,B3,E1,2
6.7453,11.4906,0.9987,0.0029,-1.0283,-0.3167,23.6202,B3,E1,2
6.9911,11.2448,0.9996,0.0037,-1.0264,-0.3167,23.3744,B3,E1,2
7.2207,11.0154,0.9992,0.0018,-1.0246,-0.3167,23.145,B3,E1,2
7.4625,10.7737,0.9998,0.0023,-1.0227,-0.3167,22.9033,B3,E1,2
