Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,18.0918,0.3768,2.4484,-1.0754,-0.3167,29.6375,B3,E1,7
0.319,18.2478,0.2629,0.3572,-1.0748,-0.3167,29.5627,B3,E1,7
0.5083,18.6218,0.4929,1.215,-1.074,-0.3167,29.4585,B3,E1,7
0.7987,18.7195,0.6117,0.4092,-1.0726,-0.3167,29.2723,B3,E1,7
1.1037,18.9436,0.6762,0.2113,-1.0709,-0.3167,29.0611,B3,E1,7
1.2332,19.2955,0.7872,0.8576,-1.0701,-0.3167,28.9556,B3,E1,7
1.5349,19.2336,0.8364,0.1632,-1.0681,-0.3167,28.6996,B3,E1,7
1.8356,19.4289,0.8512,0.049,-1.0661,-0.3167,28.4425,B3,E1,7
1.971,19.7545,0.9101,0.4349,-1.0651,-0.3167,28.3173,B3,E1,7
2.2716,19.6787,0.9241,0.0467,-1.0629,-0.3167,28.0385,B3,E1,7
2.5684,19.85,0.9382,0.0476,-1.0607,-0.3167,27.7589,B3,E1,7
2.6863,20.1813,0.9587,0.1739,-1.0598,-0.3167,27.6453,B3,E1,7
2.9795,20.0737,0.9682,0.0323,-1.0576,-0.3167,27.3607,B3,E1,7
3.254,20.2468,0.9704,0.0081,-1.0555,-0.3167,27.0942,B3,E1,7
3.549,20.3679,0.982,0.0394,-1.0533,-0.3167,26.8037,B3,E1,7
3.7325,20.6296,0.9838,0.0096,-1.0518,-0.3167,26.6231,B3,E1,7
4.0247,20.6148,0.9906,0.0234,-1.0496,-0.3167,26.3331,B3,E1,7
4.2913,20.7893,0.9894,0.0047,-1.0475,-0.3167,26.0694,B3,E1,7
4.6242,20.8575,0.9947,0.0161,-1.0449,-0.3167,25.7378,B3,E1,7
4.7664,21.2154,0.9941,0.0046,-1.0438,-0.3167,25.5965,B3,E1,7
5.0659,21.1297,0.9974,0.0111,-1.0415,-0.3167,25.2976,B3,E1,7
5.3703,20.928,0.9958,0.0054,-1.0391,-0.3167,24.9946,B3,E1,7
5.4939,21.0031,0.9985,0.0217,-1.0381,-0.3167,24.8711,B3,E1,7
5.7837,20.8488,0.9979,0.002,-1.0359,-0.3167,24.5819,B3,E1,7
6.0651,20.9243,0.999,0.0041,-1.0337,-0.3167,24.3007,B3,E1,7
