Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.3375,0.7732,2.738,-1.0355,-0.3167,29.4401,B2,E4,3
0.1948,1.2722,0.9533,1.0627,-1.0342,-0.3167,29.2453,B2,E4,3
0.4685,1.2794,0.9906,0.1512,-1.0322,-0.3167,28.9715,B2,E4,3
0.5975,1.2406,0.9981,0.0642,-1.0313,-0.3167,28.8426,B2,E4,3
0.7946,1.1764,0.9996,0.0084,-1.0299,-0.3167,28.6455,B2,E4,3
1.0608,1.1594,0.9999,0.0012,-1.0281,-0.3167,28.3793,B2,E4,3
1.2654,1.1617,0.9985,0.0499,-1.0241,-0.3167,28.1751,B2,E4,3
1.4645,1.1545,0.9983,0.0473,-1.0183,-0.3167,27.9765,B2,E4,3
1.6998,1.1488,0.9973,0.0102,-1.0114,-0.3167,27.7419,B2,E4,3
1.9544,1.1401,0.9968,0.0082,-1.0035,-0.3167,27.4883,B2,E4,3
2.1606,1.1435,0.9969,0.0196,-0.9961,-0.3167,27.2829,B2,E4,3
2.3709,1.2124,0.9971,0.0157,-0.9879,-0.3167,27.0734,B2,E4,3
2.5775,1.2088,0.9961,0.0049,-0.9801,-0.3167,26.8677,B2,E4,3
2.7675,1.2035,0.9992,0.1339,-0.9789,-0.3167,26.6777,B2,E4,3
2.9687,1.1896,0.9998,0.0259,-0.9777,-0.3167,26.4765,B2,E4,3
3.1638,1.185,1,0.0053,-0.9765,-0.3167,26.2814,B2,E4,3
3.3673,1.1727,0.9996,0.0135,-0.9745,-0.3167,26.078,B2,E4,3
3.5754,1.1676,0.999,0.0196,-0.9715,-0.3167,25.8702,B2,E4,3
3.8687,1.153,0.9983,0.0165,-0.9659,-0.3167,25.5775,B2,E4,3
4.0875,1.1624,0.9978,0.0204,-0.9607,-0.3167,25.3593,B2,E4,3
4.3075,1.1481,0.9984,0.0328,-0.9538,-0.3167,25.1397,B2,E4,3
4.5037,1.1435,0.9972,0.01,-0.9476,-0.3167,24.9442,B2,E4,3
4.7869,1.1352,0.9967,0.0075,-0.9381,-0.3167,24.6621,B2,E4,3
4.9945,1.1431,0.9961,0.0052,-0.931,-0.3167,24.4555,B2,E4,3
5.205,1.2124,0.9974,0.0253,-0.9225,-0.3167,24.2456,B2,E4,3
5.4202,1.2088,0.9959,0.0072,-0.9142,-0.3167,24.0315,B2,E4,3
5.623,1.2014,0.9991,0.1335,-0.9131,-0.3167,23.8288,B2,E4,3
5.8191,1.1886,0.9998,0.0283,-0.9121,-0.3167,23.6326,B2,E4,3
6.0239,1.1827,1,0.0054,-0.9111,-0.3167,23.4279,B2,E4,3
6.2304,1.1711,0.9995,0.0135,-0.9093,-0.3167,23.2214,B2,E4,3
6.4511,1.1645,0.9988,0.0229,-0.9061,-0.3167,23.0011,B2,E4,3
