Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,1.5771,0.9236,3.9629,-1.082,-0.3167,29.441,M4,E3,5
0.1112,1.7097,0.6707,2.2737,-1.0836,-0.3167,29.3735,M4,E3,5
0.3204,1.7275,0.6201,0.2431,-1.0851,-0.3167,29.2464,M4,E3,5
0.4792,1.7709,0.61,0.0698,-1.0857,-0.3167,29.1499,M4,E3,5
0.6385,1.8144,0.608,0.013,-1.0864,-0.3167,29.0532,M4,E3,5
0.801,1.8566,0.6076,0.0076,-1.087,-0.3167,28.9545,M4,E3,5
0.9367,1.917,0.6075,0.0096,-1.0873,-0.3167,28.872,M4,E3,5
1.0919,1.9434,0.6075,0.0073,-1.0874,-0.3167,28.7777,M4,E3,5
1.2209,2.0016,0.6075,0.0098,-1.0874,-0.3167,28.6994,M4,E3,5
1.36,2.0316,0.6075,0.0045,-1.0872,-0.3167,28.6148,M4,E3,5
1.4894,2.076,0.6075,0.0065,-1.087,-0.3167,28.5362,M4,E3,5
1.6396,2.1,0.6075,0.0032,-1.0867,-0.3167,28.445,M4,E3,5
1.7698,2.1536,0.6075,0.0038,-1.0864,-0.3167,28.3659,M4,E3,5
1.9106,2.1838,0.6075,0.002,-1.086,-0.3167,28.2803,M4,E3,5
2.0426,2.2283,0.6075,0.0031,-1.0855,-0.3167,28.2002,M4,E3,5
2.2014,2.2497,0.6075,0.0016,-1.085,-0.3167,28.1037,M4,E3,5
2.3592,2.2948,0.6075,0.0017,-1.0844,-0.3167,28.0078,M4,E3,5
2.5174,2.3389,0.6075,0.0009,-1.0838,-0.3167,27.9117,M4,E3,5
2.6749,2.3838,0.6075,0.0012,-1.0831,-0.3167,27.816,M4,E3,5
2.7986,2.4479,0.6075,0.0014,-1.0826,-0.3167,27.7409,M4,E3,5
2.9265,2.4803,0.6075,0.0012,-1.082,-0.3167,27.6632,M4,E3,5
3.0639,2.5108,0.6075,0.0012,-1.0814,-0.3167,27.5798,M4,E3,5
3.1812,2.5613,0.6075,0.0007,-1.0809,-0.3167,27.5085,M4,E3,5
3.3175,2.5833,0.6075,0.0004,-1.0802,-0.3167,27.4257,M4,E3,5
3.4441,2.6275,0.6075,0.0006,-1.0796,-0.3167,27.3488,M4,E3,5
3.5831,2.6561,0.6075,0.0003,-1.079,-0.3167,27.2643,M4,E3,5
3.6949,2.7115,0.6075,0.0004,-1.0784,-0.3167,27.1964,M4,E3,5
3.8366,2.7255,0.6075,0.0002,-1.0777,-0.3167,27.1103,M4,E3,5
3.9647,2.7738,0.6075,0.0003,-1.0771,-0.3167,27.0325,M4,E3,5
4.1084,2.8009,0.6075,0.0001,-1.0764,-0.3167,26.9452,M4,E3,5
4.2318,2.8537,0.6075,0.0002,-1.0758,-0.3167,26.8703,M4,E3,5
4.3542,2.8894,0.6075,0.0001,-1.0752,-0.3167,26.7959,M4,E3,5
4.4816,2.9213,0.6075,0.0002,-1.0745,-0.3167,26.7185,M4,E3,5
4.6252,2.9479,0.6075,0.0001,-1.0738,-0.3167,26.6313,M4,E3,5
4.7392,3.0063,0.6075,0.0001,-1.0732,-0.3167,26.562,M4,E3,5
4.8589,3.0354,0.6075,0.0001,-1.0726,-0.3167,26.4893,M4,E3,5
4.9715,3.0737,0.6075,0.0001,-1.0721,-0.3167,26.4209,M4,E3,5
5.1168,3.0864,0.6075,0.0001,-1.0714,-0.3167,26.3326,M4,E3,5
5.2483,3.1361,0.6075,0,-1.0707,-0.3167,26.2527,M4,E3,5
5.376,3.1759,0.6075,0,-1.07,-0.3167,26.1752,M4,E3,5
5.5107,3.2081,0.6075,0.0001,-1.0694,-0.3167,26.0933,M4,E3,5
5.6511,3.2433,0.6075,0,-1.0687,-0.3167,26.0081,M4,E3,5
5.7835,3.2881,0.6075,0,-1.068,-0.3167,25.9277,M4,E3,5
5.9277,3.319,0.6075,0.0001,-1.0673,-0.3167,25.8401,M4,E3,5
6.0462,3.3755,0.6075,0,-1.0667,-0.3167,25.768,M4,E3,5
6.2207,3.3762,0.6075,0,-1.0658,-0.3167,25.6621,M4,E3,5
6.3536,3.4509,0.6075,0,-1.0651,-0.3167,25.5813,M4,E3,5
6.5027,3.4793,0.6075,0,-1.0644,-0.3167,25.4907,M4,E3,5
6.6359,3.5315,0.6075,0,-1.0637,-0.3167,25.4098,M4,E3,5
6.7484,3.5821,0.6075,0,-1.0631,-0.3167,25.3415,M4,E3,5
6.874,3.6065,0.6075,0,-1.0625,-0.3167,25.2652,M4,E3,5
7.0139,3.6341,0.6075,0,-1.0618,-0.3167,25.1802,M4,E3,5
7.1651,3.6674,0.6075,0,-1.061,-0.3167,25.0884,M4,E3,5
7.2888,3.7272,0.6075,0,-1.0604,-0.3167,25.0132,M4,E3,5
7.4226,3.7052,0.9215,2.3472,-1.0593,-0.3167,24.8794,M4,E3,5
7.5697,3.679,0.9843,0.4268,-1.0581,-0.3167,24.7323,M4,E3,5
7.6914,3.6895,0.9969,0.1032,-1.0571,-0.3167,24.6106,M4,E3,5
7.8185,3.6722,0.9994,0.0198,-1.056,-0.3167,24.4835,M4,E3,5
7.9545,3.6511,0.9999,0.0038,-1.0549,-0.3167,24.3475,M4,E3,5
8.1008,3.6276,1,0.0006,-1.0536,-0.3167,24.2012,M4,E3,5
8.2505,3.6674,0.686,2.0974,-1.0529,-0.3167,24.1103,M4,E3,5
8.388,3.7179,0.6232,0.4569,-1.0522,-0.3167,24.0268,M4,E3,5
8.5401,3.6899,0.9246,1.9813,-1.0509,-0.3167,23.8746,M4,E3,5
8.6893,3.6779,0.9849,0.404,-1.0497,-0.3167,23.7254,M4,E3,5
8.8066,3.6945,0.997,0.1029,-1.0487,-0.3167,23.6081,M4,E3,5
8.9262,3.6808,0.9994,0.0201,-1.0477,-0.3167,23.4885,M4,E3,5
9.061,3.6542,0.9999,0.0036,-1.0466,-0.3167,23.3538,M4,E3,5
9.2157,3.6213,1,0.0006,-1.0453,-0.3167,23.199,M4,E3,5
9.3405,3.6836,0.686,2.5155,-1.0447,-0.3167,23.1232,M4,E3,5
9.4921,3.7035,0.6232,0.4144,-1.0439,-0.3167,23.0312,M4,E3,5
9.6276,3.7044,0.9246,2.2245,-1.0428,-0.3167,22.8957,M4,E3,5
9.7634,3.6907,0.9849,0.4439,-1.0417,-0.3167,22.7598,M4,E3,5
9.8997,3.677,0.997,0.0885,-1.0405,-0.3167,22.6236,M4,E3,5
10.0319,3.6676,0.9994,0.0182,-1.0394,-0.3167,22.4913,M4,E3,5
10.1595,3.6592,0.9999,0.0038,-1.0384,-0.3167,22.3638,M4,E3,5
10.3322,3.6024,1,0.0005,-1.0369,-0.3167,22.1911,M4,E3,5
10.4751,3.6697,0.686,2.1972,-1.0362,-0.3167,22.1043,M4,E3,5
10.6473,3.6932,0.6232,0.3646,-1.0353,-0.3167,21.9996,M4,E3,5
10.8071,3.6886,0.9246,1.8871,-1.034,-0.3167,21.8399,M4,E3,5
10.9503,3.6892,0.9849,0.421,-1.0328,-0.3167,21.6967,M4,E3,5
11.1137,3.6552,0.997,0.0738,-1.0315,-0.3167,21.5333,M4,E3,5
11.2748,3.6415,0.9994,0.0149,-1.0301,-0.3167,21.3721,M4,E3,5
11.4274,3.6928,0.6859,2.0545,-1.0294,-0.3167,21.2794,M4,E3,5
11.5903,3.7305,0.6232,0.385,-1.0285,-0.3167,21.1805,M4,E3,5
11.7543,3.7134,0.9246,1.8384,-1.0272,-0.3167,21.0165,M4,E3,5
11.911,3.7045,0.9849,0.3849,-1.0259,-0.3167,20.8599,M4,E3,5
12.0405,3.7157,0.997,0.0931,-1.0248,-0.3167,20.7303,M4,E3,5
12.2175,3.6565,0.9994,0.0136,-1.0233,-0.3167,20.5534,M4,E3,5
12.3658,3.6673,0.9999,0.0033,-1.0221,-0.3167,20.4051,M4,E3,5
12.5369,3.6963,0.686,1.8346,-1.0212,-0.3167,20.3012,M4,E3,5
12.7036,3.6837,0.9372,1.5068,-1.0198,-0.3167,20.1344,M4,E3,5
12.8424,3.6948,0.9874,0.362,-1.0187,-0.3167,19.9956,M4,E3,5
12.9802,3.6822,0.9975,0.0729,-1.0175,-0.3167,19.8579,M4,E3,5
13.1298,3.657,0.9995,0.0134,-1.0163,-0.3167,19.7082,M4,E3,5
13.2661,3.6554,0.9999,0.003,-1.0152,-0.3167,19.5719,M4,E3,5
13.419,3.6847,0.686,2.0538,-1.0144,-0.3167,19.4791,M4,E3,5
13.57,3.7297,0.6232,0.4158,-1.0136,-0.3167,19.3874,M4,E3,5
13.7292,3.7068,0.9246,1.8934,-1.0123,-0.3167,19.2282,M4,E3,5
13.8779,3.7015,0.9849,0.4054,-1.0111,-0.3167,19.0794,M4,E3,5
14.0249,3.6886,0.997,0.082,-1.0099,-0.3167,18.9325,M4,E3,5
14.1899,3.6564,0.9994,0.0146,-1.0085,-0.3167,18.7674,M4,E3,5
14.3157,3.6789,0.9999,0.0038,-1.0074,-0.3167,18.6416,M4,E3,5
14.4558,3.7066,0.686,2.2405,-1.0067,-0.3167,18.5565,M4,E3,5
14.6109,3.6523,0.9372,1.6202,-1.0054,-0.3167,18.4015,M4,E3,5
14.7703,3.5754,0.9874,0.3152,-1.0041,-0.3167,18.2421,M4,E3,5
14.9378,3.5577,0.6835,1.8144,-1.0033,-0.3167,18.1403,M4,E3,5
15.0879,3.555,0.6227,0.4049,-1.0025,-0.3167,18.0491,M4,E3,5
15.2447,3.54,0.6105,0.0776,-1.0017,-0.3167,17.9539,M4,E3,5
