Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
31408.5,11.7023,0.4214,1.4551,-3.1304,-0.3167,29.5743,0,7,3,B3,E3,7,SUCCESS
31408.61,11.6783,0.2599,1.362,-3.1185,-0.3167,29.5511,0,7,3,B3,E3,7,SUCCESS
31408.77,11.9788,0.6071,2.2067,-3.0686,-0.3167,29.454,0,7,3,B3,E3,7,SUCCESS
31408.93,11.9243,0.4204,1.1751,-3.0415,-0.3167,29.4012,0,7,3,B3,E3,7,SUCCESS
31409.13,12.0946,0.7034,1.3918,-2.9697,-0.3167,29.2611,0,7,3,B3,E3,7,SUCCESS
31409.39,12.1718,0.5723,0.5122,-2.9067,-0.3167,29.1383,0,7,3,B3,E3,7,SUCCESS
31409.6,12.0088,0.795,1.059,-2.825,-0.3167,28.9791,0,7,3,B3,E3,7,SUCCESS
31409.85,12.3109,0.7477,0.1927,-2.7426,-0.3167,28.8185,0,7,3,B3,E3,7,SUCCESS
31410.13,12.32,0.872,0.4305,-2.6237,-0.3167,28.5867,0,7,3,B3,E3,7,SUCCESS
31410.35,12.1591,0.8495,0.1064,-2.5423,-0.3167,28.4282,0,7,3,B3,E3,7,SUCCESS
31410.6,12.4415,0.9296,0.3157,-2.4323,-0.3167,28.2137,0,7,3,B3,E3,7,SUCCESS
31410.73,12.3361,0.905,0.1885,-2.3787,-0.3167,28.1093,0,7,3,B3,E3,7,SUCCESS
31410.97,12.5083,0.9578,0.2166,-2.2707,-0.3167,27.8989,0,7,3,B3,E3,7,SUCCESS
31411.2,12.3212,0.9282,0.1296,-2.175,-0.3167,27.7123,0,7,3,B3,E3,7,SUCCESS
31411.4,12.6197,0.9718,0.2218,-2.0868,-0.3167,27.5404,0,7,3,B3,E3,7,SUCCESS
31411.64,12.413,0.9551,0.0683,-1.9803,-0.3167,27.3329,0,7,3,B3,E3,7,SUCCESS
31411.84,12.679,0.9817,0.1333,-1.8901,-0.3167,27.1571,0,7,3,B3,E3,7,SUCCESS
31412.05,12.4985,0.973,0.0631,-1.7995,-0.3167,26.9747,0,7,3,B3,E3,7,SUCCESS
31412.28,12.7024,0.9879,0.0823,-1.6999,-0.3167,26.7679,0,7,3,B3,E3,7,SUCCESS
31412.5,12.5139,0.9813,0.1114,-1.6138,-0.3167,26.5764,0,7,3,B3,E3,7,SUCCESS
31412.76,12.7234,0.99,0.1169,-1.5156,-0.3167,26.3386,0,7,3,B3,E3,7,SUCCESS
31412.9,12.5956,0.985,0.2046,-1.4662,-0.3167,26.2085,0,7,3,B3,E3,7,SUCCESS
31413.11,12.7918,0.9784,0.5133,-1.4184,-0.3167,26.004,0,7,3,B3,E3,7,SUCCESS
31413.35,12.5774,0.9772,0.0776,-1.3555,-0.3167,25.7862,0,7,3,B3,E3,7,SUCCESS
31413.52,12.8494,0.9791,0.5435,-1.3289,-0.3167,25.6131,0,7,3,B3,E3,7,SUCCESS
31413.77,12.6187,0.9779,0.0052,-1.2872,-0.3167,25.3799,0,7,3,B3,E3,7,SUCCESS
31414.13,12.7771,0.9823,0.1423,-1.2473,-0.3167,25.0191,0,7,3,B3,E3,7,SUCCESS
31414.38,12.5434,0.9857,0.0956,-1.225,-0.3167,24.7837,0,7,3,B3,E3,7,SUCCESS
31414.57,12.8557,0.9888,0.1387,-1.212,-0.3167,24.5865,0,7,3,B3,E3,7,SUCCESS
31414.78,12.6527,0.9907,0.0435,-1.1994,-0.3167,24.3825,0,7,3,B3,E3,7,SUCCESS
31415,12.8051,0.9924,0.059,-1.1892,-0.3167,24.1667,0,7,3,B3,E3,7,SUCCESS
31415.13,12.6724,0.9936,0.0402,-1.1833,-0.3167,24.034,0,7,3,B3,E3,7,SUCCESS
31415.37,12.7486,0.9949,0.0382,-1.1753,-0.3167,23.8015,0,7,3,B3,E3,7,SUCCESS
31415.57,12.5495,0.9951,0.0012,-1.1679,-0.3167,23.6024,0,7,3,B3,E3,7,SUCCESS
31415.8,12.6915,0.9967,0.0387,-1.1619,-0.3167,23.3639,0,7,3,B3,E3,7,SUCCESS
31416.05,12.4488,0.9967,0.0019,-1.155,-0.3167,23.1211,0,7,3,B3,E3,7,SUCCESS
31416.29,12.636,0.9979,0.0292,-1.1504,-0.3167,22.886,0,7,3,B3,E3,7,SUCCESS
31416.53,12.3925,0.998,0.0006,-1.1452,-0.3167,22.6422,0,7,3,B3,E3,7,SUCCESS
31416.71,12.6293,0.9987,0.0227,-1.1422,-0.3167,22.4607,0,7,3,B3,E3,7,SUCCESS
31416.95,12.3945,0.9988,0.0007,-1.1382,-0.3167,22.2256,0,7,3,B3,E3,7,SUCCESS
31417.28,12.4295,0.9991,0.0061,-1.1335,-0.3167,21.8973,0,7,3,B3,E3,7,SUCCESS
31417.39,12.3138,0.9992,0.0035,-1.1318,-0.3167,21.7814,0,7,3,B3,E3,7,SUCCESS
31417.65,12.4408,0.9996,0.0068,-1.1285,-0.3167,21.5219,0,7,3,B3,E3,7,SUCCESS
31417.86,12.2316,0.9994,0.0035,-1.1256,-0.3167,21.3123,0,7,3,B3,E3,7,SUCCESS
31418.15,12.3515,0.9997,0.0054,-1.1223,-0.3167,21.0245,0,7,3,B3,E3,7,SUCCESS
31418.37,12.1334,0.9996,0.0024,-1.1195,-0.3167,20.8061,0,7,3,B3,E3,7,SUCCESS
31418.6,12.3434,0.9998,0.0049,-1.1169,-0.3167,20.5765,0,7,3,B3,E3,7,SUCCESS
31418.8,12.1425,0.9998,0.002,-1.1145,-0.3167,20.3753,0,7,3,B3,E3,7,SUCCESS
31419.1,12.2991,0.9999,0.0023,-1.1111,-0.3167,20.0728,0,7,3,B3,E3,7,SUCCESS
31419.24,12.1604,0.9999,0.0021,-1.1095,-0.3167,19.9338,0,7,3,B3,E3,7,SUCCESS
31419.47,11.9296,0.9999,0.0022,-1.107,-0.3167,19.7027,0,7,3,B3,E3,7,SUCCESS
31419.7,11.7041,0.9999,0.0013,-1.1044,-0.3167,19.4767,0,7,3,B3,E3,7,SUCCESS
31419.93,11.4659,1,0.0017,-1.1019,-0.3167,19.238,0,7,3,B3,E3,7,SUCCESS
31420.17,11.2263,0.9999,0.0007,-1.0992,-0.3167,18.998,0,7,3,B3,E3,7,SUCCESS
31420.42,10.9851,1,0.001,-1.0966,-0.3167,18.7563,0,7,3,B3,E3,7,SUCCESS
31420.61,10.7883,1,0.0005,-1.0944,-0.3167,18.559,0,7,3,B3,E3,7,SUCCESS
31420.88,10.5263,1,0.0006,-1.0916,-0.3167,18.2964,0,7,3,B3,E3,7,SUCCESS
31421.21,10.1939,1,0.0002,-1.088,-0.3167,17.9631,0,7,3,B3,E3,7,SUCCESS
31421.33,10.0708,1,0.0009,-1.0867,-0.3167,17.8397,0,7,3,B3,E3,7,SUCCESS
31421.62,9.7879,1,0.0001,-1.0836,-0.3167,17.5561,0,7,3,B3,E3,7,SUCCESS
31421.85,9.555,1,0.0002,-1.0811,-0.3167,17.3225,0,7,3,B3,E3,7,SUCCESS
31422.01,9.3973,1,0,-1.0794,-0.3167,17.1643,0,7,3,B3,E3,7,SUCCESS
