Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,12,1.3609,4.9509,-1.0723,-0.3167,29.2424,M0,E1,7
0.1158,12,1.0722,2.4937,-1.0714,-0.3167,29.1266,M0,E1,7
0.3992,12,1.0144,0.2038,-1.0692,-0.3167,28.8432,M0,E1,7
0.5774,12,1.0029,0.0648,-1.0678,-0.3167,28.665,M0,E1,7
0.8561,12,1.0006,0.0083,-1.0656,-0.3167,28.3863,M0,E1,7
1.0353,12,1.0001,0.0025,-1.0642,-0.3167,28.2071,M0,E1,7
1.2112,12,1,0.0005,-1.0629,-0.3167,28.0313,M0,E1,7
1.3897,12,1,0.0001,-1.0615,-0.3167,27.8528,M0,E1,7
1.5664,12,1,0,-1.0601,-0.3167,27.6761,M0,E1,7
1.7359,12,1,0,-1.0588,-0.3167,27.5065,M0,E1,7
1.9128,12,1,0,-1.0574,-0.3167,27.3296,M0,E1,7
2.086,12,1,0,-1.056,-0.3167,27.1565,M0,E1,7
2.2679,12,1,0,-1.0546,-0.3167,26.9745,M0,E1,7
2.4583,12,1,0,-1.0531,-0.3167,26.7842,M0,E1,7
2.6265,12,1,0,-1.0518,-0.3167,26.6159,M0,E1,7
2.8095,12,1,0,-1.0504,-0.3167,26.433,M0,E1,7
2.9914,12,1,0,-1.0489,-0.3167,26.2511,M0,E1,7
3.1703,12,1,0,-1.0475,-0.3167,26.0722,M0,E1,7
3.5036,12,1,0,-1.0449,-0.3167,25.7389,M0,E1,7
3.6974,12,1,0,-1.0434,-0.3167,25.5451,M0,E1,7
3.9036,12,1,0,-1.0418,-0.3167,25.3389,M0,E1,7
4.0976,12,1,0,-1.0403,-0.3167,25.1449,M0,E1,7
4.2824,12,1,0,-1.0388,-0.3167,24.9601,M0,E1,7
4.4703,12,1,0,-1.0374,-0.3167,24.7723,M0,E1,7
4.7766,12,1,0,-1.035,-0.3167,24.466,M0,E1,7
4.9667,12,1,0,-1.0335,-0.3167,24.2758,M0,E1,7
5.155,12,1,0,-1.032,-0.3167,24.0876,M0,E1,7
5.4581,12,1,0,-1.0296,-0.3167,23.7845,M0,E1,7
5.6523,12,1,0,-1.0281,-0.3167,23.5902,M0,E1,7
5.8393,12,1,0,-1.0266,-0.3167,23.4033,M0,E1,7
6.037,12,1,0,-1.0251,-0.3167,23.2056,M0,E1,7
6.3454,12,1,0,-1.0227,-0.3167,22.8972,M0,E1,7
6.5496,12,1,0,-1.0211,-0.3167,22.693,M0,E1,7
6.7466,12,1,0,-1.0196,-0.3167,22.496,M0,E1,7
6.9312,12,1,0,-1.0181,-0.3167,22.3114,M0,E1,7
7.1404,12,1,0,-1.0165,-0.3167,22.1022,M0,E1,7
7.3258,12,1,0,-1.015,-0.3167,21.9168,M0,E1,7
7.522,12,1,0,-1.0135,-0.3167,21.7207,M0,E1,7
7.7241,12,1,0,-1.0119,-0.3167,21.5186,M0,E1,7
7.9248,12,1,0,-1.0103,-0.3167,21.3178,M0,E1,7
8.1199,12,1,0,-1.0088,-0.3167,21.1228,M0,E1,7
8.3098,12,1,0,-1.0073,-0.3167,20.9328,M0,E1,7
8.5139,12,1,0,-1.0057,-0.3167,20.7287,M0,E1,7
8.7103,12,1,0,-1.0042,-0.3167,20.5324,M0,E1,7
9.0035,12,1,0,-1.0019,-0.3167,20.2392,M0,E1,7
9.2092,12,1,0,-1.0003,-0.3167,20.0335,M0,E1,7
9.4055,12,1,0,-0.9987,-0.3167,19.8372,M0,E1,7
9.6106,12,1,0,-0.9971,-0.3167,19.6321,M0,E1,7
9.8076,12,1,0,-0.9956,-0.3167,19.4351,M0,E1,7
10.0096,12,1,0,-0.994,-0.3167,19.2331,M0,E1,7
10.3066,12,1,0,-0.9917,-0.3167,18.9361,M0,E1,7
10.5194,12,1,0,-0.99,-0.3167,18.7233,M0,E1,7
10.7217,12,1,0,-0.9884,-0.3167,18.5211,M0,E1,7
11.0451,12,1,0,-0.9859,-0.3167,18.1976,M0,E1,7
11.2537,12,1,0,-0.9843,-0.3167,17.989,M0,E1,7
11.5716,12,1,0,-0.9818,-0.3167,17.6712,M0,E1,7
11.8841,12,1,0,-0.9793,-0.3167,17.3587,M0,E1,7
12.0676,12,1,0,-0.9779,-0.3167,17.1751,M0,E1,7
12.3839,12,1,0,-0.9754,-0.3167,16.8589,M0,E1,7
12.6742,12,1,0,-0.9732,-0.3167,16.5686,M0,E1,7
12.9889,12,1,0,-0.9707,-0.3167,16.2539,M0,E1,7
13.3102,12,1,0,-0.9682,-0.3167,15.9326,M0,E1,7
13.5542,12,1,0,-0.9663,-0.3167,15.6886,M0,E1,7
13.8875,12,1,0,-0.9637,-0.3167,15.3553,M0,E1,7
14.0978,12,1,0,-0.962,-0.3167,15.145,M0,E1,7
14.4004,12,1,0,-0.9597,-0.3167,14.8425,M0,E1,7
14.5934,12,1,0,-0.9581,-0.3167,14.6494,M0,E1,7
14.904,12,1,0,-0.9557,-0.3167,14.3388,M0,E1,7
15.1172,12,1,0,-0.9541,-0.3167,14.1257,M0,E1,7
15.4293,12,1,0,-0.9516,-0.3167,13.8135,M0,E1,7
15.6364,12,1,0,-0.95,-0.3167,13.6065,M0,E1,7
15.84,12,1,0,-0.9484,-0.3167,13.4029,M0,E1,7
16.1425,12,1,0,-0.946,-0.3167,13.1004,M0,E1,7
16.3589,12,1,0,-0.9443,-0.3167,12.884,M0,E1,7
16.6706,12,1,0,-0.9419,-0.3167,12.5723,M0,E1,7
16.8948,12,1,0,-0.9401,-0.3167,12.3481,M0,E1,7
17.0961,12,1,0,-0.9386,-0.3167,12.1468,M0,E1,7
17.298,12,1,0,-0.937,-0.3167,11.9449,M0,E1,7
17.6187,12,1,0,-0.9345,-0.3167,11.6242,M0,E1,7
17.8088,12,1,0,-0.933,-0.3167,11.4341,M0,E1,7
18.1087,11.8845,1,0,-0.9306,-0.3167,11.1342,M0,E1,7
