Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,12,0.8895,2.8203,-1.0733,-0.3167,29.3594,M0,E1,9
0.1245,12,0.9779,0.7102,-1.0723,-0.3167,29.2349,M0,E1,9
0.3904,12,0.9956,0.0665,-1.0702,-0.3167,28.969,M0,E1,9
0.5718,12,0.9991,0.0195,-1.0688,-0.3167,28.7875,M0,E1,9
0.7603,12,0.9998,0.0037,-1.0673,-0.3167,28.5991,M0,E1,9
1.0582,12,1,0.0005,-1.065,-0.3167,28.3012,M0,E1,9
1.2926,12,1,0.0001,-1.0631,-0.3167,28.0668,M0,E1,9
1.4814,12,1,0,-1.0617,-0.3167,27.878,M0,E1,9
1.6642,12,1,0,-1.0602,-0.3167,27.6953,M0,E1,9
1.8522,12,1,0,-1.0588,-0.3167,27.5072,M0,E1,9
2.0348,12,1,0,-1.0573,-0.3167,27.3246,M0,E1,9
2.3318,12,1,0,-1.055,-0.3167,27.0276,M0,E1,9
2.5315,12,1,0,-1.0534,-0.3167,26.8279,M0,E1,9
2.7151,12,1,0,-1.052,-0.3167,26.6444,M0,E1,9
3.0055,12,1,0,-1.0497,-0.3167,26.3539,M0,E1,9
3.2062,12,1,0,-1.0482,-0.3167,26.1533,M0,E1,9
3.3979,12,1,0,-1.0467,-0.3167,25.9616,M0,E1,9
3.5782,12,1,0,-1.0453,-0.3167,25.7813,M0,E1,9
3.7703,12,1,0,-1.0438,-0.3167,25.5892,M0,E1,9
3.9651,12,1,0,-1.0422,-0.3167,25.3944,M0,E1,9
4.1476,12,1,0,-1.0408,-0.3167,25.2119,M0,E1,9
4.34,12,1,0,-1.0393,-0.3167,25.0195,M0,E1,9
4.6475,12,1,0,-1.0369,-0.3167,24.712,M0,E1,9
4.8352,12,1,0,-1.0354,-0.3167,24.5243,M0,E1,9
5.1178,12,1,0,-1.0332,-0.3167,24.2417,M0,E1,9
5.4092,12,1,0,-1.0309,-0.3167,23.9503,M0,E1,9
5.588,12,1,0,-1.0295,-0.3167,23.7715,M0,E1,9
5.7697,12,1,0,-1.0281,-0.3167,23.5899,M0,E1,9
5.9689,12,1,0,-1.0266,-0.3167,23.3907,M0,E1,9
6.1629,12,1,0,-1.025,-0.3167,23.1966,M0,E1,9
6.3582,12,1,0,-1.0235,-0.3167,23.0014,M0,E1,9
6.6752,12,1,0,-1.021,-0.3167,22.6844,M0,E1,9
6.8958,12,1,0,-1.0193,-0.3167,22.4638,M0,E1,9
7.1992,12,1,0,-1.0169,-0.3167,22.1604,M0,E1,9
7.4777,12,1,0,-1.0147,-0.3167,21.8819,M0,E1,9
7.7734,12,1,0,-1.0124,-0.3167,21.5862,M0,E1,9
7.9719,12,1,0,-1.0109,-0.3167,21.3877,M0,E1,9
8.2556,12,1,0,-1.0087,-0.3167,21.104,M0,E1,9
8.4405,12,1,0,-1.0072,-0.3167,20.9191,M0,E1,9
8.6324,12,1,0,-1.0057,-0.3167,20.7272,M0,E1,9
8.918,12,1,0,-1.0035,-0.3167,20.4416,M0,E1,9
9.1246,12,1,0,-1.0019,-0.3167,20.235,M0,E1,9
9.3239,12,1,0,-1.0003,-0.3167,20.0358,M0,E1,9
9.6285,12,1,0,-0.9979,-0.3167,19.7311,M0,E1,9
9.8203,12,1,0,-0.9964,-0.3167,19.5393,M0,E1,9
10.0109,12,1,0,-0.9949,-0.3167,19.3488,M0,E1,9
10.2058,12,1,0,-0.9934,-0.3167,19.1539,M0,E1,9
10.5039,12,1,0,-0.9911,-0.3167,18.8558,M0,E1,9
