Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.2451,0.8243,2.6104,-1.033,-0.3167,29.3875,B2,E3,7
0.2217,1.1699,0.9638,0.7556,-1.0315,-0.3167,29.1658,B2,E3,7
0.5451,1.0121,0.9927,0.1036,-1.0292,-0.3167,28.8424,B2,E3,7
0.6968,0.9707,0.9898,0.1039,-1.0246,-0.3167,28.6924,B2,E3,7
0.9243,1.0806,0.9714,0.2805,-1.0015,-0.3167,28.4736,B2,E3,7
1.1403,1.003,0.962,0.0637,-0.9858,-0.3167,28.2668,B2,E3,7
1.3628,1.0183,0.9669,0.0567,-0.9721,-0.3167,28.0519,B2,E3,7
1.6011,0.9283,0.9433,0.183,-0.9464,-0.3167,27.83,B2,E3,7
1.8336,1.002,0.9461,0.3469,-0.9468,-0.3167,27.6096,B2,E3,7
2.0785,0.9026,0.9318,0.3444,-0.9171,-0.3167,27.3839,B2,E3,7
2.3262,1.0174,0.7628,0.8195,-0.9293,-0.3167,27.2052,B2,E3,7
2.5807,1.027,0.8902,0.6045,-0.9056,-0.3167,26.9714,B2,E3,7
2.8085,0.9061,0.9225,0.1418,-0.8891,-0.3167,26.7601,B2,E3,7
3.1418,0.9775,0.9344,0.0359,-0.8652,-0.3167,26.4486,B2,E3,7
3.3838,0.8884,0.922,0.1282,-0.8396,-0.3167,26.2276,B2,E3,7
3.7172,1.0026,0.9316,0.0288,-0.806,-0.3167,25.9181,B2,E3,7
3.9735,0.9372,0.9324,0.0865,-0.7873,-0.3167,25.6797,B2,E3,7
4.2079,0.8324,0.711,1.064,-0.8037,-0.3167,25.5262,B2,E3,7
4.4347,1.0921,0.7559,0.2609,-0.8249,-0.3167,25.3534,B2,E3,7
4.6709,0.9189,0.8845,0.5679,-0.8364,-0.3167,25.1371,B2,E3,7
4.9156,0.9353,0.9367,0.2377,-0.8429,-0.3167,24.9048,B2,E3,7
5.2489,0.9125,0.9232,0.065,-0.8605,-0.3167,24.5987,B2,E3,7
5.4609,0.7901,0.8991,0.1917,-0.879,-0.3167,24.4103,B2,E3,7
5.6811,0.7619,0.8876,0.0806,-0.9,-0.3167,24.2165,B2,E3,7
5.9152,0.5799,0.8199,0.7009,-0.8774,-0.3167,24.0289,B2,E3,7
6.1589,0.3563,0.9104,0.5092,-0.8885,-0.3167,23.8015,B2,E3,7
6.409,0.1419,0.9102,0.1496,-0.9063,-0.3167,23.5745,B2,E3,7
6.6632,0.1364,0.9162,0.0237,-0.922,-0.3167,23.3418,B2,E3,7
6.9353,0.3716,0.9195,0.0124,-0.9391,-0.3167,23.0919,B2,E3,7
7.1675,0.583,0.9221,0.011,-0.9537,-0.3167,22.8781,B2,E3,7
7.4052,0.7972,0.9128,0.1239,-0.9767,-0.3167,22.663,B2,E3,7
7.6424,0.8955,0.9218,0.0906,-0.9925,-0.3167,22.4443,B2,E3,7
7.8839,0.9778,0.9318,0.0672,-1.006,-0.3167,22.2191,B2,E3,7
8.1284,0.8585,0.9359,0.0219,-1.0195,-0.3167,21.9904,B2,E3,7
8.3573,1.0362,0.9274,0.1066,-1.0387,-0.3167,21.7795,B2,E3,7
8.5928,0.9165,0.9307,0.0353,-1.055,-0.3167,21.5607,B2,E3,7
8.9261,0.9521,0.9395,0.0441,-1.0739,-0.3167,21.2474,B2,E3,7
9.1814,0.9947,0.9441,0.0255,-1.0878,-0.3167,21.0065,B2,E3,7
9.4426,1.0261,0.9372,0.1569,-1.1152,-0.3167,20.7637,B2,E3,7
9.7712,1.0113,0.9392,0.035,-1.142,-0.3167,20.456,B2,E3,7
10.0086,0.9305,0.9463,0.0688,-1.1577,-0.3167,20.2314,B2,E3,7
10.2493,1.0493,0.9494,0.0233,-1.1761,-0.3167,20.0035,B2,E3,7
10.4979,0.9607,0.9546,0.0505,-1.1913,-0.3167,19.7663,B2,E3,7
10.8313,1.018,0.9579,0.0197,-1.2103,-0.3167,19.4473,B2,E3,7
11.0826,1.037,0.9603,0.011,-1.2246,-0.3167,19.2062,B2,E3,7
11.3353,1.0512,0.9614,0.0601,-1.2438,-0.3167,18.964,B2,E3,7
11.589,1.06,0.9639,0.0231,-1.2605,-0.3167,18.7199,B2,E3,7
11.9223,1.0424,0.9673,0.0234,-1.2801,-0.3167,18.3977,B2,E3,7
12.148,1.0098,0.9705,0.0261,-1.2924,-0.3167,18.1788,B2,E3,7
12.4814,1.0559,0.9749,0.0263,-1.3142,-0.3167,17.8542,B2,E3,7
12.7424,1.0944,0.9059,0.3408,-1.3469,-0.3167,17.6244,B2,E3,7
12.9852,1.0741,0.9676,0.3257,-1.3612,-0.3167,17.3861,B2,E3,7
13.231,1.1035,0.9823,0.1244,-1.3704,-0.3167,17.1438,B2,E3,7
13.4808,1.0913,0.987,0.0448,-1.3782,-0.3167,16.8971,B2,E3,7
13.7244,1.1044,0.9896,0.0121,-1.3861,-0.3167,16.656,B2,E3,7
13.9737,1.115,0.9921,0.0101,-1.3944,-0.3167,16.4086,B2,E3,7
14.3071,1.1331,0.9945,0.0076,-1.4051,-0.3167,16.0771,B2,E3,7
14.4608,1.1721,0.9989,0.0314,-1.4097,-0.3167,15.9235,B2,E3,7
14.7104,1.2162,0.9998,0.049,-1.4135,-0.3167,15.6739,B2,E3,7
15.035,1.3572,0.8035,1.1031,-1.5249,-0.3167,15.4492,B2,E3,7
15.2772,1.1831,0.9514,1.2801,-1.5199,-0.3167,15.2071,B2,E3,7
15.5416,1.4519,0.9899,0.2425,-1.5134,-0.3167,14.9427,B2,E3,7
15.7835,1.2384,0.998,0.0531,-1.5075,-0.3167,14.7009,B2,E3,7
16.0216,1.4995,0.9996,0.0108,-1.5017,-0.3167,14.4628,B2,E3,7
16.355,1.4044,0.9999,0.0015,-1.4935,-0.3167,14.1296,B2,E3,7
16.6187,1.4714,1,0.0004,-1.4871,-0.3167,13.8659,B2,E3,7
16.9521,1.4014,1,0.0001,-1.479,-0.3167,13.5327,B2,E3,7
17.1903,1.1665,1,0,-1.4731,-0.3167,13.2945,B2,E3,7
17.5236,1.3988,1,0,-1.465,-0.3167,12.9613,B2,E3,7
17.7712,1.1542,1,0,-1.4589,-0.3167,12.7138,B2,E3,7
18.0262,1.4741,1,0,-1.4527,-0.3167,12.4589,B2,E3,7
18.3595,1.3953,1,0,-1.4446,-0.3167,12.1256,B2,E3,7
