Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.3025,0.6074,1.9038,-1.0168,-0.3167,29.4751,B2,E3,9
0.1445,1.2578,0.9185,2.4065,-1.0158,-0.3167,29.3306,B2,E3,9
0.2941,1.2084,0.9836,0.4655,-1.0148,-0.3167,29.181,B2,E3,9
0.624,1.078,0.7125,0.8638,-1.0428,-0.3167,28.9696,B2,E3,9
0.7678,1.016,0.9419,1.6646,-1.0419,-0.3167,28.8257,B2,E3,9
1.0025,1.0581,0.9637,0.2626,-1.0267,-0.3167,28.5987,B2,E3,9
1.2666,0.9454,0.9559,0.0522,-1.0098,-0.3167,28.3473,B2,E3,9
1.4682,0.8463,0.9547,0.0243,-0.9963,-0.3167,28.1554,B2,E3,9
1.7711,0.9448,0.925,0.1638,-0.9623,-0.3167,27.8795,B2,E3,9
1.9685,0.8403,0.7065,1.4059,-0.985,-0.3167,27.7513,B2,E3,9
2.2137,1.0662,0.8639,0.8581,-0.96,-0.3167,27.5305,B2,E3,9
2.4396,0.9288,0.8676,0.0947,-0.9387,-0.3167,27.3354,B2,E3,9
2.6476,1.0803,0.6481,1.5849,-0.9812,-0.3167,27.2161,B2,E3,9
2.8713,0.9316,0.8596,1.281,-0.9652,-0.3167,27.0112,B2,E3,9
3.0815,1.0383,0.9304,0.3396,-0.9561,-0.3167,26.8121,B2,E3,9
3.4083,0.908,0.9197,0.0915,-0.9317,-0.3167,26.5133,B2,E3,9
3.629,0.7975,0.9319,0.0604,-0.918,-0.3167,26.3075,B2,E3,9
3.8423,1.0688,0.9083,0.2608,-0.8918,-0.3167,26.1167,B2,E3,9
4.0881,0.9453,0.6872,1.1323,-0.918,-0.3167,25.9618,B2,E3,9
4.3084,1.0911,0.8973,1.0547,-0.9059,-0.3167,25.7526,B2,E3,9
4.5229,0.9689,0.9308,0.2036,-0.8913,-0.3167,25.5516,B2,E3,9
4.7395,1.0215,0.9489,0.1114,-0.8822,-0.3167,25.3453,B2,E3,9
4.9864,0.8864,0.8552,0.5097,-0.8968,-0.3167,25.1402,B2,E3,9
5.2862,0.9462,0.9135,0.1995,-0.9144,-0.3167,24.8624,B2,E3,9
5.4969,0.8297,0.9126,0.1239,-0.9327,-0.3167,24.671,B2,E3,9
5.7112,1.0342,0.9048,0.0481,-0.9515,-0.3167,24.4785,B2,E3,9
6.0027,1.0582,0.7879,0.443,-0.991,-0.3167,24.2608,B2,E3,9
6.2201,0.9394,0.6679,1.1316,-0.9594,-0.3167,24.1232,B2,E3,9
6.4462,0.9935,0.8879,1.1117,-0.9698,-0.3167,23.9097,B2,E3,9
6.6701,0.876,0.9347,0.2273,-0.9801,-0.3167,23.698,B2,E3,9
6.8863,1.0357,0.9247,0.1197,-0.9951,-0.3167,23.4992,B2,E3,9
7.1111,0.9105,0.9106,0.1438,-1.001,-0.3167,23.2953,B2,E3,9
7.334,0.9642,0.9083,0.0934,-1.0028,-0.3167,23.093,B2,E3,9
7.5596,0.819,0.8987,0.2065,-0.9929,-0.3167,22.891,B2,E3,9
7.773,1.08,0.5179,1.7873,-0.994,-0.3167,22.8008,B2,E3,9
8.0061,0.8847,0.7906,1.1864,-1.0097,-0.3167,22.6011,B2,E3,9
8.3297,0.8169,0.8676,0.247,-1.02,-0.3167,22.3142,B2,E3,9
8.5694,0.6087,0.8703,0.0596,-1.0244,-0.3167,22.1055,B2,E3,9
8.7997,1.142,0.1044,3.3276,-1.0213,-0.3167,22.1256,B2,E3,9
9.0315,1.1128,0.2448,0.8158,-0.9672,-0.3167,22.0863,B2,E3,9
9.2685,1.1996,0.801,2.7826,-0.9656,-0.3167,21.8586,B2,E3,9
