Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.9179,2.1961,20.1731,-1.0737,-0.3167,29.4112,B2,E3,5
0.2343,1.7462,1.2392,4.084,-1.0718,-0.3167,29.1769,B2,E3,5
0.5531,1.7383,1.0478,0.6003,-1.0693,-0.3167,28.8581,B2,E3,5
0.6948,1.6414,1.0096,0.27,-1.0682,-0.3167,28.7164,B2,E3,5
0.9311,1.7678,1.0019,0.0324,-1.0664,-0.3167,28.4801,B2,E3,5
1.2526,1.6947,1.0004,0.0048,-1.0639,-0.3167,28.1586,B2,E3,5
1.4865,1.5389,1.0001,0.0013,-1.062,-0.3167,27.9247,B2,E3,5
1.7435,1.7226,1,0.0002,-1.06,-0.3167,27.6677,B2,E3,5
1.9772,1.5602,1,0.0001,-1.0582,-0.3167,27.434,B2,E3,5
2.3106,1.5614,1,0,-1.0556,-0.3167,27.1007,B2,E3,5
2.5529,1.3623,1,0,-1.0537,-0.3167,26.8583,B2,E3,5
2.8863,1.275,1,0,-1.0511,-0.3167,26.525,B2,E3,5
3.1117,1.1137,1,0,-1.0493,-0.3167,26.2995,B2,E3,5
3.3634,1.0891,1,0,-1.0473,-0.3167,26.0479,B2,E3,5
3.6073,0.9496,1,0,-1.0454,-0.3167,25.804,B2,E3,5
3.8552,1.0559,0.9696,0.1939,-1.0549,-0.3167,25.5657,B2,E3,5
4.1885,1.2122,0.9268,1.2227,-1.2242,-0.3167,25.3006,B2,E3,5
4.4689,1.257,0.9321,1.0867,-1.2382,-0.3167,25.0348,B2,E3,5
4.7235,1.2556,0.9849,0.4847,-1.2351,-0.3167,24.7803,B2,E3,5
5.0568,1.016,0.9969,0.0748,-1.231,-0.3167,24.447,B2,E3,5
5.3064,0.7749,0.9994,0.02,-1.2279,-0.3167,24.1975,B2,E3,5
5.5293,0.5673,0.9962,0.0261,-1.2267,-0.3167,23.9756,B2,E3,5
5.8626,0.299,0.9923,0.0119,-1.2247,-0.3167,23.6452,B2,E3,5
6.1129,0.2558,0.9088,0.426,-1.2432,-0.3167,23.4235,B2,E3,5
6.3678,0.3359,0.2932,3.2202,-1.3255,-0.3167,23.4449,B2,E3,5
6.6182,0.4448,0.6425,2.7392,-1.4006,-0.3167,23.631,B2,E3,5
6.9516,0.4607,0.177,1.9978,-1.4418,-0.3167,23.5499,B2,E3,5
7.2017,0.4755,0.8162,2.9929,-1.4376,-0.3167,23.2997,B2,E3,5
7.4439,0.5987,0.9631,0.6188,-1.4334,-0.3167,23.0576,B2,E3,5
7.6936,0.7729,0.9926,0.1201,-1.4289,-0.3167,22.808,B2,E3,5
7.9358,0.5901,0.8753,0.4978,-1.4336,-0.3167,22.603,B2,E3,5
8.1696,0.9532,0.1229,3.4182,-1.4601,-0.3167,22.6307,B2,E3,5
8.417,0.907,0.5286,2.1845,-1.5635,-0.3167,22.7574,B2,E3,5
8.6688,1.0188,0.3372,2.7278,-1.6027,-0.3167,22.646,B2,E3,5
8.921,1.227,0.8551,2.3989,-1.5974,-0.3167,22.3939,B2,E3,5
9.1455,1.3927,0.9709,0.54,-1.5924,-0.3167,22.1694,B2,E3,5
9.382,1.4586,0.9942,0.1025,-1.5872,-0.3167,21.9329,B2,E3,5
9.6268,1.3827,0.9988,0.0198,-1.5818,-0.3167,21.6883,B2,E3,5
9.9601,1.3733,0.9998,0.0029,-1.5745,-0.3167,21.355,B2,E3,5
10.2244,1.3594,1,0.0007,-1.5687,-0.3167,21.0907,B2,E3,5
10.4871,1.3529,1,0.0001,-1.5629,-0.3167,20.8282,B2,E3,5
10.7457,1.3578,1,0,-1.5572,-0.3167,20.5696,B2,E3,5
10.9996,1.3738,1,0,-1.5516,-0.3167,20.3157,B2,E3,5
11.333,1.425,1,0,-1.5442,-0.3167,19.9825,B2,E3,5
11.6663,1.4841,1,0,-1.5369,-0.3167,19.6492,B2,E3,5
11.9996,1.5579,1,0,-1.5296,-0.3167,19.316,B2,E3,5
12.2356,1.6908,1,0,-1.5244,-0.3167,19.08,B2,E3,5
12.4975,1.6701,1,0,-1.5186,-0.3167,18.8182,B2,E3,5
12.7445,1.8301,1,0,-1.5132,-0.3167,18.5713,B2,E3,5
12.9962,1.8226,1,0,-1.5076,-0.3167,18.3197,B2,E3,5
13.3295,1.9687,1,0,-1.5003,-0.3167,17.9864,B2,E3,5
13.5964,2.041,1,0,-1.4944,-0.3167,17.7196,B2,E3,5
13.8613,2.1409,1,0,-1.4886,-0.3167,17.4547,B2,E3,5
14.0984,2.333,1,0,-1.4833,-0.3167,17.2177,B2,E3,5
14.4318,2.3975,1,0,-1.476,-0.3167,16.8844,B2,E3,5
14.6899,2.4722,1,0,-1.4703,-0.3167,16.6264,B2,E3,5
14.9459,2.5792,1,0,-1.4647,-0.3167,16.3704,B2,E3,5
15.2792,2.5139,1,0,-1.4573,-0.3167,16.0372,B2,E3,5
15.5389,2.5802,1,0,-1.4516,-0.3167,15.7775,B2,E3,5
15.8034,2.5749,1,0,-1.4458,-0.3167,15.5132,B2,E3,5
16.0619,2.5794,1,0,-1.4401,-0.3167,15.2547,B2,E3,5
16.2976,2.3597,1,0,-1.4349,-0.3167,15.019,B2,E3,5
16.631,2.5081,1,0,-1.4276,-0.3167,14.6858,B2,E3,5
16.8885,2.5766,1,0,-1.4219,-0.3167,14.4283,B2,E3,5
17.1416,2.5801,1,0,-1.4163,-0.3167,14.1753,B2,E3,5
17.4749,2.5042,1,0,-1.409,-0.3167,13.842,B2,E3,5
17.7604,2.5465,1,0,-1.4027,-0.3167,13.5566,B2,E3,5
18.0126,2.5766,1,0,-1.3971,-0.3167,13.3045,B2,E3,5
18.2626,2.3428,1,0,-1.3916,-0.3167,13.0545,B2,E3,5
18.5201,2.5709,1,0,-1.3859,-0.3167,12.7971,B2,E3,5
18.7677,2.3393,1,0,-1.3805,-0.3167,12.5496,B2,E3,5
19.0107,2.5836,1,0,-1.3751,-0.3167,12.3066,B2,E3,5
19.2597,2.3504,1,0,-1.3697,-0.3167,12.0577,B2,E3,5
19.5079,2.5779,1,0,-1.3642,-0.3167,11.8095,B2,E3,5
19.7443,2.3565,1,0,-1.359,-0.3167,11.5732,B2,E3,5
20.0776,2.4973,1,0,-1.3516,-0.3167,11.2399,B2,E3,5
20.3548,2.5474,1,0,-1.3455,-0.3167,10.9628,B2,E3,5
20.6062,2.571,1,0,-1.34,-0.3167,10.7115,B2,E3,5
20.8537,2.3388,1,0,-1.3346,-0.3167,10.4641,B2,E3,5
21.1112,2.5649,1,0,-1.3289,-0.3167,10.2066,B2,E3,5
21.3649,2.5683,1,0,-1.3233,-0.3167,9.953,B2,E3,5
21.6164,2.5701,1,0,-1.3178,-0.3167,9.7015,B2,E3,5
21.8725,2.5655,1,0,-1.3121,-0.3167,9.4454,B2,E3,5
22.1208,2.3326,1,0,-1.3066,-0.3167,9.1973,B2,E3,5
22.3639,2.5774,1,0,-1.3013,-0.3167,8.9542,B2,E3,5
22.6197,2.5656,1,0,-1.2957,-0.3167,8.6985,B2,E3,5
22.8777,2.5632,1,0,-1.29,-0.3167,8.4405,B2,E3,5
23.211,2.4919,1,0,-1.2826,-0.3167,8.1073,B2,E3,5
23.4742,2.5558,1,0,-1.2768,-0.3167,7.8442,B2,E3,5
23.8075,2.4896,1,0,-1.2695,-0.3167,7.511,B2,E3,5
24.0629,2.5613,1,0,-1.2639,-0.3167,7.2556,B2,E3,5
24.3232,2.557,1,0,-1.2581,-0.3167,6.9954,B2,E3,5
24.5634,2.3313,1,0,-1.2528,-0.3167,6.7553,B2,E3,5
24.8148,2.5662,1,0,-1.2473,-0.3167,6.5039,B2,E3,5
25.0736,2.5595,1,0,-1.2416,-0.3167,6.2451,B2,E3,5
25.3072,2.34,1,0,-1.2365,-0.3167,6.0116,B2,E3,5
25.552,2.5735,1,0,-1.2311,-0.3167,5.7669,B2,E3,5
25.7991,2.3413,1,0,-1.2256,-0.3167,5.5199,B2,E3,5
26.0555,2.5631,1,0,-1.22,-0.3167,5.2635,B2,E3,5
