Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
M2,E1,3,SUCCESS,2026-09-09 22:55:11,426,0,0,0,20.5479999999989,3.06600000000071,0,0,95.5720000000001,92.8947238463491,1,0.6201,12.9286873239437,10.31045,1.39654,15.0634,0.97116103286385,1,1,0.11551137853955,8.6527,0.522915387054903,53.1590163937089,3.45241674578294,0.971986814614625
