Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
17641.93,3.5923,0.4579,1.5323,-3.1219,-0.3167,29.5579,0,4,2,M4,E2,3,SUCCESS
17642.06,3.5046,0.8843,3.6288,-3.1149,-0.3167,29.4232,0,4,2,M4,E2,3,SUCCESS
17642.27,3.9258,0.9767,0.4759,-3.1045,-0.3167,29.217,0,4,2,M4,E2,3,SUCCESS
17642.54,3.9073,0.9953,0.0724,-3.0908,-0.3167,28.9459,0,4,2,M4,E2,3,SUCCESS
17642.77,3.7386,0.9991,0.0167,-3.0789,-0.3167,28.7109,0,4,2,M4,E2,3,SUCCESS
17642.95,3.9404,0.9998,0.0044,-3.0698,-0.3167,28.5315,0,4,2,M4,E2,3,SUCCESS
17643.19,3.7713,1,0.0007,-3.0581,-0.3167,28.2995,0,4,2,M4,E2,3,SUCCESS
17643.44,3.8799,1,0.0001,-3.0454,-0.3167,28.0477,0,4,2,M4,E2,3,SUCCESS
17643.64,3.7348,1,0.0001,-3.0353,-0.3167,27.8476,0,4,2,M4,E2,3,SUCCESS
17643.86,3.9125,1,0,-3.024,-0.3167,27.6245,0,4,2,M4,E2,3,SUCCESS
17644.14,3.854,1,0,-3.0101,-0.3167,27.3506,0,4,2,M4,E2,3,SUCCESS
17644.28,3.7463,1,0,-3.0027,-0.3167,27.2033,0,4,2,M4,E2,3,SUCCESS
17644.53,3.9163,1,0,-2.99,-0.3167,26.9531,0,4,2,M4,E2,3,SUCCESS
17644.73,3.7736,1,0,-2.9803,-0.3167,26.7614,0,4,2,M4,E2,3,SUCCESS
17644.93,3.9099,1,0,-2.9699,-0.3167,26.5554,0,4,2,M4,E2,3,SUCCESS
17645.17,3.7368,1,0,-2.9582,-0.3167,26.3229,0,4,2,M4,E2,3,SUCCESS
17645.28,3.9442,1,0.0001,-2.9524,-0.3167,26.2088,0,4,2,M4,E2,3,SUCCESS
17645.56,3.9009,1,0,-2.9384,-0.3167,25.9318,0,4,2,M4,E2,3,SUCCESS
17645.76,3.7462,1,0,-2.928,-0.3167,25.7255,0,4,2,M4,E2,3,SUCCESS
17645.96,3.8914,1,0,-2.918,-0.3167,25.5275,0,4,2,M4,E2,3,SUCCESS
17646.17,3.7366,1,0,-2.9075,-0.3167,25.3215,0,4,2,M4,E2,3,SUCCESS
17646.44,3.8376,1,0,-2.8941,-0.3167,25.055,0,4,2,M4,E2,3,SUCCESS
17646.56,3.7444,1,0,-2.8878,-0.3167,24.9311,0,4,2,M4,E2,3,SUCCESS
17646.75,3.9351,1,0,-2.8781,-0.3167,24.7388,0,4,2,M4,E2,3,SUCCESS
17646.98,3.7584,1,0,-2.8664,-0.3167,24.5073,0,4,2,M4,E2,3,SUCCESS
17647.2,3.8582,1,0,-2.8556,-0.3167,24.2949,0,4,2,M4,E2,3,SUCCESS
17647.42,3.689,1,0,-2.8443,-0.3167,24.0707,0,4,2,M4,E2,3,SUCCESS
17647.62,3.8715,1,0,-2.834,-0.3167,23.8678,0,4,2,M4,E2,3,SUCCESS
17647.82,3.7207,1,0,-2.824,-0.3167,23.6697,0,4,2,M4,E2,3,SUCCESS
17648.07,3.8606,1,0,-2.8115,-0.3167,23.4215,0,4,2,M4,E2,3,SUCCESS
17648.31,3.6815,1,0,-2.7996,-0.3167,23.186,0,4,2,M4,E2,3,SUCCESS
17648.45,3.9154,1,0,-2.7926,-0.3167,23.0473,0,4,2,M4,E2,3,SUCCESS
17648.63,3.7678,1,0,-2.7829,-0.3167,22.8568,0,4,2,M4,E2,3,SUCCESS
17648.81,3.9196,1,0,-2.7741,-0.3167,22.6824,0,4,2,M4,E2,3,SUCCESS
17649.06,3.7292,1,0,-2.7617,-0.3167,22.4371,0,4,2,M4,E2,3,SUCCESS
17649.18,3.9113,1,0,-2.7552,-0.3167,22.3094,0,4,2,M4,E2,3,SUCCESS
17649.46,3.8843,1,0,-2.7412,-0.3167,22.0309,0,4,2,M4,E2,3,SUCCESS
17649.6,3.7761,1,0,-2.7342,-0.3167,21.893,0,4,2,M4,E2,3,SUCCESS
17649.84,3.8989,1,0,-2.7222,-0.3167,21.6567,0,4,2,M4,E2,3,SUCCESS
17650.05,3.7343,1,0,-2.7117,-0.3167,21.4475,0,4,2,M4,E2,3,SUCCESS
17650.26,3.8722,1,0,-2.7008,-0.3167,21.2333,0,4,2,M4,E2,3,SUCCESS
17650.4,3.7656,1,0,-2.694,-0.3167,21.0985,0,4,2,M4,E2,3,SUCCESS
17650.63,3.9156,1,0,-2.682,-0.3167,20.8606,0,4,2,M4,E2,3,SUCCESS
17650.8,3.7809,1,0,-2.6735,-0.3167,20.692,0,4,2,M4,E2,3,SUCCESS
17651.03,3.9016,1,0,-2.662,-0.3167,20.4645,0,4,2,M4,E2,3,SUCCESS
17651.22,3.7488,1,0,-2.6523,-0.3167,20.2735,0,4,2,M4,E2,3,SUCCESS
17651.49,3.8584,1,0,-2.6388,-0.3167,20.0061,0,4,2,M4,E2,3,SUCCESS
17651.73,3.6685,1,0,-2.6267,-0.3167,19.7679,0,4,2,M4,E2,3,SUCCESS
17651.96,3.8628,1,0,-2.6152,-0.3167,19.5387,0,4,2,M4,E2,3,SUCCESS
17652.18,3.6869,1,0,-2.6041,-0.3167,19.3198,0,4,2,M4,E2,3,SUCCESS
17652.47,3.8407,1,0,-2.5892,-0.3167,19.025,0,4,2,M4,E2,3,SUCCESS
17652.58,3.7525,1,0,-2.5837,-0.3167,18.9162,0,4,2,M4,E2,3,SUCCESS
17652.82,3.9198,1,0,-2.5718,-0.3167,18.6813,0,4,2,M4,E2,3,SUCCESS
17653.06,3.724,1,0,-2.5597,-0.3167,18.4418,0,4,2,M4,E2,3,SUCCESS
17653.29,3.9107,1,0,-2.5477,-0.3167,18.204,0,4,2,M4,E2,3,SUCCESS
17653.53,3.718,1,0,-2.5358,-0.3167,17.9695,0,4,2,M4,E2,3,SUCCESS
17653.77,3.9504,1,0,-2.5236,-0.3167,17.7276,0,4,2,M4,E2,3,SUCCESS
17654,3.7602,1,0,-2.512,-0.3167,17.4986,0,4,2,M4,E2,3,SUCCESS
17654.25,3.9953,1,0,-2.4995,-0.3167,17.2516,0,4,2,M4,E2,3,SUCCESS
17654.52,3.9865,1,0,-2.4856,-0.3167,16.977,0,4,2,M4,E2,3,SUCCESS
17654.64,3.8869,1,0.0001,-2.4797,-0.3167,16.8592,0,4,2,M4,E2,3,SUCCESS
17654.89,4.1133,1,0,-2.4671,-0.3167,16.6099,0,4,2,M4,E2,3,SUCCESS
17655.15,4.1061,1,0,-2.4541,-0.3167,16.3536,0,4,2,M4,E2,3,SUCCESS
17655.37,3.9178,1,0,-2.443,-0.3167,16.1342,0,4,2,M4,E2,3,SUCCESS
17655.61,4.3096,1,0,-2.4308,-0.3167,15.8932,0,4,2,M4,E2,3,SUCCESS
17655.86,4.4269,1,0,-2.418,-0.3167,15.6397,0,4,2,M4,E2,3,SUCCESS
17656.1,4.1891,1,0,-2.4058,-0.3167,15.3983,0,4,2,M4,E2,3,SUCCESS
17656.34,4.4179,1,0,-2.3937,-0.3167,15.1594,0,4,2,M4,E2,3,SUCCESS
17656.63,4.3681,1,0,-2.3794,-0.3167,14.8763,0,4,2,M4,E2,3,SUCCESS
17656.74,4.2583,1,0,-2.3739,-0.3167,14.7661,0,4,2,M4,E2,3,SUCCESS
17657,4.3844,1,0,-2.3605,-0.3167,14.5013,0,4,2,M4,E2,3,SUCCESS
17657.22,4.1691,1,0,-2.3496,-0.3167,14.2854,0,4,2,M4,E2,3,SUCCESS
17657.47,4.4003,1,0,-2.3369,-0.3167,14.0361,0,4,2,M4,E2,3,SUCCESS
17657.73,4.3838,1,0,-2.3235,-0.3167,13.7699,0,4,2,M4,E2,3,SUCCESS
17657.92,4.1941,1,0,-2.3139,-0.3167,13.5796,0,4,2,M4,E2,3,SUCCESS
17658.17,4.4021,1,0,-2.3013,-0.3167,13.3314,0,4,2,M4,E2,3,SUCCESS
17658.45,4.3751,1,0,-2.2874,-0.3167,13.0558,0,4,2,M4,E2,3,SUCCESS
17658.76,4.3417,1,0,-2.2717,-0.3167,12.7464,0,4,2,M4,E2,3,SUCCESS
17658.87,4.2295,1,0,-2.266,-0.3167,12.6338,0,4,2,M4,E2,3,SUCCESS
17659.12,4.4082,1,0,-2.2538,-0.3167,12.3907,0,4,2,M4,E2,3,SUCCESS
17659.34,4.1803,1,0,-2.2422,-0.3167,12.162,0,4,2,M4,E2,3,SUCCESS
17659.6,4.393,1,0,-2.2291,-0.3167,11.9032,0,4,2,M4,E2,3,SUCCESS
17659.83,4.164,1,0,-2.2175,-0.3167,11.6733,0,4,2,M4,E2,3,SUCCESS
17660.08,4.4107,1,0,-2.2053,-0.3167,11.4316,0,4,2,M4,E2,3,SUCCESS
17660.29,4.1971,1,0,-2.1944,-0.3167,11.2173,0,4,2,M4,E2,3,SUCCESS
17660.55,4.3894,1,0,-2.1811,-0.3167,10.9536,0,4,2,M4,E2,3,SUCCESS
17660.86,4.3437,1,0,-2.1654,-0.3167,10.6439,0,4,2,M4,E2,3,SUCCESS
17660.97,4.2358,1,0,-2.16,-0.3167,10.5356,0,4,2,M4,E2,3,SUCCESS
17661.2,4.4318,1,0,-2.1487,-0.3167,10.3138,0,4,2,M4,E2,3,SUCCESS
17661.42,4.2045,1,0,-2.1372,-0.3167,10.0856,0,4,2,M4,E2,3,SUCCESS
17661.69,4.3921,1,0,-2.124,-0.3167,9.8235,0,4,2,M4,E2,3,SUCCESS
17661.91,4.1694,1,0,-2.1126,-0.3167,9.5998,0,4,2,M4,E2,3,SUCCESS
17662.15,4.4128,1,0,-2.1004,-0.3167,9.3578,0,4,2,M4,E2,3,SUCCESS
17662.41,4.4018,1,0,-2.0876,-0.3167,9.1045,0,4,2,M4,E2,3,SUCCESS
17662.67,4.3937,1,0,-2.0744,-0.3167,8.8427,0,4,2,M4,E2,3,SUCCESS
17662.94,4.3867,1,0,-2.0608,-0.3167,8.5736,0,4,2,M4,E2,3,SUCCESS
17663.08,4.2413,1,0,-2.0534,-0.3167,8.4276,0,4,2,M4,E2,3,SUCCESS
17663.32,4.4172,1,0,-2.0413,-0.3167,8.1887,0,4,2,M4,E2,3,SUCCESS
17663.54,4.1987,1,0,-2.0302,-0.3167,7.9691,0,4,2,M4,E2,3,SUCCESS
17663.81,4.3932,1,0,-2.0169,-0.3167,7.7055,0,4,2,M4,E2,3,SUCCESS
17664.05,4.1548,1,0,-2.0048,-0.3167,7.4659,0,4,2,M4,E2,3,SUCCESS
17664.3,4.4013,1,0,-1.9918,-0.3167,7.2099,0,4,2,M4,E2,3,SUCCESS
17664.57,4.3939,1,0,-1.9785,-0.3167,6.946,0,4,2,M4,E2,3,SUCCESS
17664.77,4.189,1,0,-1.9681,-0.3167,6.7401,0,4,2,M4,E2,3,SUCCESS
17665.08,4.3543,1,0,-1.9527,-0.3167,6.4358,0,4,2,M4,E2,3,SUCCESS
