Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
M4,E2,7,SUCCESS,2026-09-10 01:35:33,430,0,0,0,30.6100000000006,6.31000000000131,0,0,95.2000000000007,92.7782407678053,1,0.4758,5.26471395348837,4.1322,1.06,4.3899,0.972332093023256,1,1,0.112474606894513,5.7782,0.439217530811434,27.477692307477,2.57053136085112,0.974561352602989
