Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,3.1416,1.0165,3.0496,-1.2616,-0.3167,30.0907,B4,E3,2
0.2217,3.3231,0.993,1.2943,-1.4223,-0.3167,30.2434,B4,E3,2
0.555,3.4273,0.9811,1.1177,-1.7343,-0.3167,30.3608,B4,E3,2
0.7032,3.4673,0.9905,1.4429,-1.88,-0.3167,30.3877,B4,E3,2
0.9272,4.3703,0.9899,1.1388,-2.1031,-0.3167,30.3683,B4,E3,2
1.2292,4.4379,0.9837,1.1138,-2.3752,-0.3167,30.2371,B4,E3,2
1.4492,4.4023,0.989,1.1302,-2.5463,-0.3167,30.0988,B4,E3,2
1.6862,4.4566,0.9918,0.9203,-2.6948,-0.3167,29.9141,B4,E3,2
1.9335,4.3423,0.9938,0.7706,-2.8116,-0.3167,29.6961,B4,E3,2
2.1585,4.3294,0.9951,0.765,-2.8831,-0.3167,29.4828,B4,E3,2
2.3788,4.185,0.9966,0.6334,-2.9249,-0.3167,29.2664,B4,E3,2
2.5921,4.137,0.998,0.4895,-2.9451,-0.3167,29.0542,B4,E3,2
2.7988,3.9814,0.9985,0.4601,-2.9455,-0.3167,28.8474,B4,E3,2
3.0452,3.8752,0.9982,0.4365,-2.9188,-0.3167,28.6025,B4,E3,2
3.2938,3.6678,0.9988,0.326,-2.8734,-0.3167,28.3581,B4,E3,2
3.5733,3.5295,0.9989,0.2976,-2.7995,-0.3167,28.0885,B4,E3,2
3.788,3.3389,0.9992,0.3172,-2.7296,-0.3167,27.8855,B4,E3,2
3.9305,3.3149,0.9998,0.0079,-2.6857,-0.3167,27.75,B4,E3,2
4.2085,3.1143,0.9994,0.2406,-2.6223,-0.3167,27.4793,B4,E3,2
4.5418,2.9114,0.9995,0.16,-2.5625,-0.3167,27.1513,B4,E3,2
4.7177,2.7849,0.9998,0.1806,-2.5356,-0.3167,26.9775,B4,E3,2
4.9559,2.7129,0.9998,0.1466,-2.5075,-0.3167,26.741,B4,E3,2
5.1769,2.5772,0.9998,0.1516,-2.4888,-0.3167,26.5208,B4,E3,2
5.4037,2.5154,1,0.0295,-2.4695,-0.3167,26.2948,B4,E3,2
5.7175,2.3795,1,0.0043,-2.4429,-0.3167,25.9822,B4,E3,2
6.0508,2.2628,1,0.0008,-2.4147,-0.3167,25.65,B4,E3,2
6.1967,2.2063,1,0.0004,-2.4023,-0.3167,25.5047,B4,E3,2
6.4308,2.1631,1,0,-2.3824,-0.3167,25.2715,B4,E3,2
6.7641,2.0916,1,0.0383,-2.3595,-0.3167,24.9389,B4,E3,2
6.9891,2.0718,0.9997,0.1993,-2.3558,-0.3167,24.714,B4,E3,2
7.3024,2.0975,0.9991,0.267,-2.3801,-0.3167,24.4016,B4,E3,2
7.6357,2.1603,0.9995,0.1414,-2.4184,-0.3167,24.0705,B4,E3,2
7.7788,2.2032,0.9999,0.0537,-2.4346,-0.3167,23.9283,B4,E3,2
8.0129,2.245,1,0.0642,-2.4562,-0.3167,23.6952,B4,E3,2
8.2963,2.3218,0.9998,0.1306,-2.4704,-0.3167,23.4121,B4,E3,2
8.5165,2.409,0.9998,0.1536,-2.4741,-0.3167,23.192,B4,E3,2
8.7506,2.4478,1,0.0289,-2.4781,-0.3167,22.958,B4,E3,2
9.0103,2.5415,1,0.0052,-2.4825,-0.3167,22.6983,B4,E3,2
9.2589,2.6584,0.8857,0.4596,-2.4861,-0.3167,22.4852,B4,E3,2
9.4725,2.6775,0.8629,0.107,-2.4892,-0.3167,22.3022,B4,E3,2
9.7031,2.7975,0.8583,0.0198,-2.4926,-0.3167,22.1045,B4,E3,2
10.0315,2.812,0.7431,0.3508,-2.4966,-0.3167,21.87,B4,E3,2
10.2733,2.6393,0.72,0.0953,-2.4995,-0.3167,21.6973,B4,E3,2
10.5208,2.7465,0.7154,0.0186,-2.5025,-0.3167,21.5206,B4,E3,2
10.8351,2.6453,0.7145,0.0029,-2.5063,-0.3167,21.2961,B4,E3,2
11.0599,2.5168,0.6,0.5091,-2.5085,-0.3167,21.1676,B4,E3,2
11.3092,2.6432,0.5772,0.0918,-2.5109,-0.3167,21.0252,B4,E3,2
11.5334,2.515,0.5726,0.0204,-2.5131,-0.3167,20.8971,B4,E3,2
11.8655,2.5615,0.5717,0.0028,-2.5163,-0.3167,20.7074,B4,E3,2
