Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
34917.93,11.7533,0.1992,1.6,-3.1986,-0.3167,29.741,0,8,3,B4,E3,1,SUCCESS
34918.21,12.0733,0.686,1.7837,-3.1135,-0.3167,29.9519,0,8,3,B4,E3,1,SUCCESS
34918.31,12.161,0.936,2.563,-3.0623,-0.3167,30.0435,0,8,3,B4,E3,1,SUCCESS
34918.57,12.7077,0.9785,1.0049,-2.8677,-0.3167,30.2227,0,8,3,B4,E3,1,SUCCESS
34918.78,12.7985,0.9881,1.1922,-2.6866,-0.3167,30.3209,0,8,3,B4,E3,1,SUCCESS
34919.02,13.3135,0.9884,1.1543,-2.4569,-0.3167,30.371,0,8,3,B4,E3,1,SUCCESS
34919.24,13.3074,0.9904,1.0701,-2.2325,-0.3167,30.3663,0,8,3,B4,E3,1,SUCCESS
34919.4,13.7419,0.9949,1.0211,-2.079,-0.3167,30.3414,0,8,3,B4,E3,1,SUCCESS
34919.56,13.6951,0.9962,0.9101,-1.9233,-0.3167,30.2919,0,8,3,B4,E3,1,SUCCESS
34919.82,13.8888,0.9936,0.8325,-1.7047,-0.3167,30.1618,0,8,3,B4,E3,1,SUCCESS
34920,13.7758,0.9957,0.8187,-1.5569,-0.3167,30.0425,0,8,3,B4,E3,1,SUCCESS
34920.21,14.0755,0.997,0.6276,-1.4131,-0.3167,29.8932,0,8,3,B4,E3,1,SUCCESS
34920.5,14.0472,0.9959,0.5664,-1.2493,-0.3167,29.6491,0,8,3,B4,E3,1,SUCCESS
34920.65,13.9266,0.9983,0.5872,-1.1764,-0.3167,29.5232,0,8,3,B4,E3,1,SUCCESS
34920.94,14.1075,0.9979,0.419,-1.0661,-0.3167,29.2599,0,8,3,B4,E3,1,SUCCESS
34921.16,13.897,0.9988,0.3438,-0.9922,-0.3167,29.0429,0,8,3,B4,E3,1,SUCCESS
34921.39,14.1942,0.9992,0.3097,-0.9343,-0.3167,28.8256,0,8,3,B4,E3,1,SUCCESS
34921.62,13.9748,0.9996,0.1803,-0.8826,-0.3167,28.601,0,8,3,B4,E3,1,SUCCESS
34921.81,14.2466,0.9998,0.1647,-0.8461,-0.3167,28.4188,0,8,3,B4,E3,1,SUCCESS
34922.02,14.043,0.9998,0.1491,-0.8112,-0.3167,28.2114,0,8,3,B4,E3,1,SUCCESS
34922.21,14.2441,0.9999,0.1521,-0.7844,-0.3167,28.0179,0,8,3,B4,E3,1,SUCCESS
