Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
11190.21,11.7258,0.392,1.2206,-3.1281,-0.3167,29.57,0,2,3,M2,E3,10,SUCCESS
11190.35,11.5847,0.8721,3.752,-3.1208,-0.3167,29.429,0,2,3,M2,E3,10,SUCCESS
11190.6,11.7911,0.9743,0.4258,-3.1082,-0.3167,29.1799,0,2,3,M2,E3,10,SUCCESS
11190.85,11.7842,0.9949,0.083,-3.0952,-0.3167,28.9244,0,2,3,M2,E3,10,SUCCESS
11191.05,11.581,0.999,0.0209,-3.085,-0.3167,28.7215,0,2,3,M2,E3,10,SUCCESS
11191.25,11.8424,0.9998,0.0043,-3.075,-0.3167,28.5241,0,2,3,M2,E3,10,SUCCESS
11191.5,11.7889,1,0.0007,-3.0622,-0.3167,28.2732,0,2,3,M2,E3,10,SUCCESS
11191.73,11.5607,1,0.0001,-3.0507,-0.3167,28.0453,0,2,3,M2,E3,10,SUCCESS
11191.92,11.8506,1,0,-3.0411,-0.3167,27.856,0,2,3,M2,E3,10,SUCCESS
11192.13,11.6427,1,0,-3.0306,-0.3167,27.6483,0,2,3,M2,E3,10,SUCCESS
11192.37,11.8022,1,0,-3.0185,-0.3167,27.4106,0,2,3,M2,E3,10,SUCCESS
11192.5,11.6728,1,0,-3.012,-0.3167,27.2812,0,2,3,M2,E3,10,SUCCESS
11192.71,11.8319,1,0,-3.0014,-0.3167,27.0731,0,2,3,M2,E3,10,SUCCESS
11192.92,11.6191,1,0,-2.9906,-0.3167,26.8605,0,2,3,M2,E3,10,SUCCESS
11193.16,11.8017,1,0,-2.9786,-0.3167,26.622,0,2,3,M2,E3,10,SUCCESS
11193.35,11.6119,1,0,-2.969,-0.3167,26.4325,0,2,3,M2,E3,10,SUCCESS
11193.55,11.8389,1,0,-2.9588,-0.3167,26.2311,0,2,3,M2,E3,10,SUCCESS
11193.77,11.6203,1,0,-2.9477,-0.3167,26.0128,0,2,3,M2,E3,10,SUCCESS
11193.97,11.8349,1,0,-2.9373,-0.3167,25.8073,0,2,3,M2,E3,10,SUCCESS
11194.18,11.6273,1,0,-2.9268,-0.3167,25.6,0,2,3,M2,E3,10,SUCCESS
11194.41,11.8103,1,0,-2.9151,-0.3167,25.3698,0,2,3,M2,E3,10,SUCCESS
11194.53,11.6921,1,0,-2.9091,-0.3167,25.2518,0,2,3,M2,E3,10,SUCCESS
11194.76,11.8127,1,0,-2.8976,-0.3167,25.024,0,2,3,M2,E3,10,SUCCESS
11195.02,11.7799,1,0,-2.8844,-0.3167,24.7634,0,2,3,M2,E3,10,SUCCESS
11195.25,11.5525,1,0,-2.8729,-0.3167,24.5362,0,2,3,M2,E3,10,SUCCESS
11195.48,11.8083,1,0,-2.8611,-0.3167,24.3039,0,2,3,M2,E3,10,SUCCESS
11195.71,11.5709,1,0,-2.8491,-0.3167,24.0667,0,2,3,M2,E3,10,SUCCESS
11195.89,11.8648,1,0,-2.8402,-0.3167,23.8913,0,2,3,M2,E3,10,SUCCESS
11196.13,11.6258,1,0,-2.8281,-0.3167,23.6525,0,2,3,M2,E3,10,SUCCESS
11196.34,11.8311,1,0,-2.8175,-0.3167,23.4439,0,2,3,M2,E3,10,SUCCESS
11196.63,11.751,1,0,-2.8029,-0.3167,23.1558,0,2,3,M2,E3,10,SUCCESS
11196.75,11.6293,1,0.0001,-2.7967,-0.3167,23.0342,0,2,3,M2,E3,10,SUCCESS
11197.02,11.7709,1,0,-2.7832,-0.3167,22.7666,0,2,3,M2,E3,10,SUCCESS
11197.2,11.5839,1,0,-2.7737,-0.3167,22.5798,0,2,3,M2,E3,10,SUCCESS
11197.33,11.91,1,0,-2.7672,-0.3167,22.452,0,2,3,M2,E3,10,SUCCESS
11197.55,11.6925,1,0,-2.7562,-0.3167,22.2348,0,2,3,M2,E3,10,SUCCESS
11197.81,11.772,1,0,-2.7428,-0.3167,21.9699,0,2,3,M2,E3,10,SUCCESS
11198.05,11.5328,1,0,-2.7307,-0.3167,21.7309,0,2,3,M2,E3,10,SUCCESS
11198.29,11.7722,1,0,-2.7189,-0.3167,21.4978,0,2,3,M2,E3,10,SUCCESS
11198.49,11.5748,1,0,-2.7088,-0.3167,21.298,0,2,3,M2,E3,10,SUCCESS
11198.73,11.7041,1,0,-2.6964,-0.3167,21.0552,0,2,3,M2,E3,10,SUCCESS
11198.87,11.5709,1,0,-2.6896,-0.3167,20.9204,0,2,3,M2,E3,10,SUCCESS
11199.03,11.7332,1,0.0001,-2.6814,-0.3167,20.7591,0,2,3,M2,E3,10,SUCCESS
11199.28,11.487,1,0,-2.6688,-0.3167,20.5101,0,2,3,M2,E3,10,SUCCESS
11199.52,11.5943,1,0,-2.6564,-0.3167,20.2652,0,2,3,M2,E3,10,SUCCESS
11199.73,11.3839,1,0,-2.6456,-0.3167,20.0523,0,2,3,M2,E3,10,SUCCESS
11199.97,11.5368,1,0,-2.6335,-0.3167,19.813,0,2,3,M2,E3,10,SUCCESS
11200.22,11.2935,1,0,-2.621,-0.3167,19.5668,0,2,3,M2,E3,10,SUCCESS
11200.47,11.4625,1,0,-2.6085,-0.3167,19.3198,0,2,3,M2,E3,10,SUCCESS
11200.71,11.221,1,0,-2.5961,-0.3167,19.0756,0,2,3,M2,E3,10,SUCCESS
11201.01,11.3462,1,0,-2.5811,-0.3167,18.7789,0,2,3,M2,E3,10,SUCCESS
11201.16,11.1999,1,0,-2.5736,-0.3167,18.6309,0,2,3,M2,E3,10,SUCCESS
11201.4,11.3359,1,0,-2.5611,-0.3167,18.385,0,2,3,M2,E3,10,SUCCESS
11201.67,11.2828,1,0,-2.5476,-0.3167,18.1189,0,2,3,M2,E3,10,SUCCESS
11201.88,11.0719,1,0,-2.5368,-0.3167,17.9056,0,2,3,M2,E3,10,SUCCESS
11202.16,11.2063,1,0,-2.5227,-0.3167,17.6271,0,2,3,M2,E3,10,SUCCESS
11202.44,11.1705,1,0,-2.5087,-0.3167,17.3497,0,2,3,M2,E3,10,SUCCESS
11202.69,10.9239,1,0,-2.496,-0.3167,17.1003,0,2,3,M2,E3,10,SUCCESS
11202.93,11.1438,1,0,-2.4841,-0.3167,16.8653,0,2,3,M2,E3,10,SUCCESS
11203.26,11.0168,1,0,-2.4672,-0.3167,16.5323,0,2,3,M2,E3,10,SUCCESS
11203.4,10.881,1,0,-2.4603,-0.3167,16.3951,0,2,3,M2,E3,10,SUCCESS
11203.63,11.0277,1,0,-2.4483,-0.3167,16.1591,0,2,3,M2,E3,10,SUCCESS
11203.84,10.8224,1,0,-2.4378,-0.3167,15.9517,0,2,3,M2,E3,10,SUCCESS
11204.09,10.6746,1,0,-2.4251,-0.3167,15.7003,0,2,3,M2,E3,10,SUCCESS
11204.37,10.4017,1,0,-2.4111,-0.3167,15.4243,0,2,3,M2,E3,10,SUCCESS
11204.6,10.1754,1,0,-2.3995,-0.3167,15.1953,0,2,3,M2,E3,10,SUCCESS
11204.83,9.9431,1,0,-2.3876,-0.3167,14.9598,0,2,3,M2,E3,10,SUCCESS
11205.09,9.693,1,0,-2.3746,-0.3167,14.7041,0,2,3,M2,E3,10,SUCCESS
11205.38,9.4118,1,0,-2.3597,-0.3167,14.4103,0,2,3,M2,E3,10,SUCCESS
11205.5,9.2978,1,0,-2.3538,-0.3167,14.2945,0,2,3,M2,E3,10,SUCCESS
11205.79,9.1314,1,0,-2.3389,-0.3167,14.0002,0,2,3,M2,E3,10,SUCCESS
11206,8.9316,1,0,-2.3286,-0.3167,13.7972,0,2,3,M2,E3,10,SUCCESS
11206.24,7.5208,1,0,-2.3166,-0.3167,13.5595,0,2,3,M2,E3,10,SUCCESS
11206.48,7.2808,1,0,-2.3044,-0.3167,13.3198,0,2,3,M2,E3,10,SUCCESS
11206.72,5.6112,1,0,-2.2921,-0.3167,13.0757,0,2,3,M2,E3,10,SUCCESS
11206.96,5.3717,1,0,-2.2799,-0.3167,12.8362,0,2,3,M2,E3,10,SUCCESS
11207.2,3.7002,1,0,-2.268,-0.3167,12.6005,0,2,3,M2,E3,10,SUCCESS
11207.49,2.7149,1,0,-2.2531,-0.3167,12.3063,0,2,3,M2,E3,10,SUCCESS
11207.62,2.5893,1,0,-2.2466,-0.3167,12.1793,0,2,3,M2,E3,10,SUCCESS
11207.86,1.174,1,0,-2.2344,-0.3167,11.9369,0,2,3,M2,E3,10,SUCCESS
11208.11,0.959,1,0,-2.2219,-0.3167,11.6902,0,2,3,M2,E3,10,SUCCESS
11208.35,1.2692,1,0,-2.2094,-0.3167,11.4452,0,2,3,M2,E3,10,SUCCESS
11208.6,1.3204,1,0,-2.1968,-0.3167,11.1956,0,2,3,M2,E3,10,SUCCESS
