Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
4531.954,17.1575,0.335,1.0555,-3.1393,-0.3167,29.5917,0,1,1,M1,E1,5,SUCCESS
4532.076,17.0352,0.8616,4.6266,-3.133,-0.3167,29.4695,0,1,1,M1,E1,5,SUCCESS
4532.33,18.0999,0.9722,0.4467,-3.12,-0.3167,29.2159,0,1,1,M1,E1,5,SUCCESS
4532.583,18.6078,0.9944,0.0894,-3.1072,-0.3167,28.9626,0,1,1,M1,E1,5,SUCCESS
4532.794,18.3973,0.9989,0.0215,-3.0965,-0.3167,28.7523,0,1,1,M1,E1,5,SUCCESS
4533.059,19.3656,0.9998,0.0034,-3.083,-0.3167,28.4879,0,1,1,M1,E1,5,SUCCESS
4533.256,19.1682,1,0.0009,-3.073,-0.3167,28.2907,0,1,1,M1,E1,5,SUCCESS
4533.392,19.7678,1,0.0002,-3.0661,-0.3167,28.1548,0,1,1,M1,E1,5,SUCCESS
4533.617,19.5433,1,0,-3.0546,-0.3167,27.9306,0,1,1,M1,E1,5,SUCCESS
4533.813,19.9722,1,0,-3.0447,-0.3167,27.7346,0,1,1,M1,E1,5,SUCCESS
4534.054,19.7317,1,0,-3.0324,-0.3167,27.4943,0,1,1,M1,E1,5,SUCCESS
4534.371,20.286,1,0,-3.0163,-0.3167,27.1772,0,1,1,M1,E1,5,SUCCESS
4534.519,20.1384,1,0,-3.0088,-0.3167,27.0297,0,1,1,M1,E1,5,SUCCESS
4534.834,21.0013,1,0,-2.9928,-0.3167,26.7146,0,1,1,M1,E1,5,SUCCESS
4535.078,20.7581,1,0,-2.9804,-0.3167,26.4716,0,1,1,M1,E1,5,SUCCESS
4535.289,22.204,1,0,-2.9696,-0.3167,26.2602,0,1,1,M1,E1,5,SUCCESS
4535.533,22.5944,1,0,-2.9573,-0.3167,26.017,0,1,1,M1,E1,5,SUCCESS
4535.661,23.1971,1,0,-2.9508,-0.3167,25.8891,0,1,1,M1,E1,5,SUCCESS
4535.905,23.3353,1,0,-2.9383,-0.3167,25.6452,0,1,1,M1,E1,5,SUCCESS
4536.163,23.808,1,0,-2.9252,-0.3167,25.3876,0,1,1,M1,E1,5,SUCCESS
4536.272,24.4693,1,0.0001,-2.9197,-0.3167,25.2782,0,1,1,M1,E1,5,SUCCESS
4536.434,24.635,1,0,-2.9115,-0.3167,25.1169,0,1,1,M1,E1,5,SUCCESS
4536.638,24.9141,1,0,-2.9011,-0.3167,24.9136,0,1,1,M1,E1,5,SUCCESS
4536.847,25.3131,1,0,-2.8905,-0.3167,24.7043,0,1,1,M1,E1,5,SUCCESS
4537.107,25.6795,1,0,-2.8772,-0.3167,24.4444,0,1,1,M1,E1,5,SUCCESS
4537.38,26.1852,1,0,-2.8634,-0.3167,24.1725,0,1,1,M1,E1,5,SUCCESS
4537.557,26.8228,1,0,-2.8544,-0.3167,23.996,0,1,1,M1,E1,5,SUCCESS
4537.764,27.1437,1,0,-2.8439,-0.3167,23.7886,0,1,1,M1,E1,5,SUCCESS
4537.971,27.5583,1,0,-2.8334,-0.3167,23.5823,0,1,1,M1,E1,5,SUCCESS
4538.253,27.8938,1,0,-2.819,-0.3167,23.3001,0,1,1,M1,E1,5,SUCCESS
4538.377,28.6159,1,0,-2.8127,-0.3167,23.1767,0,1,1,M1,E1,5,SUCCESS
4538.622,28.7407,1,0,-2.8003,-0.3167,22.9322,0,1,1,M1,E1,5,SUCCESS
4538.844,29.2509,1,0,-2.789,-0.3167,22.71,0,1,1,M1,E1,5,SUCCESS
4539.035,29.7262,1,0,-2.7793,-0.3167,22.5196,0,1,1,M1,E1,5,SUCCESS
4539.238,30.0939,1,0,-2.769,-0.3167,22.3166,0,1,1,M1,E1,5,SUCCESS
4539.484,30.4557,1,0,-2.7564,-0.3167,22.0704,0,1,1,M1,E1,5,SUCCESS
4539.675,31.0036,1,0,-2.7467,-0.3167,21.8802,0,1,1,M1,E1,5,SUCCESS
4539.903,31.3457,1,0,-2.7352,-0.3167,21.6525,0,1,1,M1,E1,5,SUCCESS
4540.151,31.7807,1,0,-2.7226,-0.3167,21.4049,0,1,1,M1,E1,5,SUCCESS
4540.454,31.4779,1,0,-2.7072,-0.3167,21.1024,0,1,1,M1,E1,5,SUCCESS
4540.595,30.4295,1,0,-2.7,-0.3167,20.9612,0,1,1,M1,E1,5,SUCCESS
4540.826,29.7753,1,0,-2.6883,-0.3167,20.7308,0,1,1,M1,E1,5,SUCCESS
4541.028,28.8823,1,0,-2.678,-0.3167,20.5288,0,1,1,M1,E1,5,SUCCESS
4541.287,28.0182,1,0,-2.6648,-0.3167,20.2704,0,1,1,M1,E1,5,SUCCESS
4541.519,27.0117,1,0,-2.653,-0.3167,20.0385,0,1,1,M1,E1,5,SUCCESS
4541.765,26.6398,1,0,-2.6406,-0.3167,19.7934,0,1,1,M1,E1,5,SUCCESS
4541.987,26.4122,1,0,-2.6292,-0.3167,19.571,0,1,1,M1,E1,5,SUCCESS
4542.301,26.0845,1,0,-2.6133,-0.3167,19.2574,0,1,1,M1,E1,5,SUCCESS
4542.579,25.7349,1,0,-2.5992,-0.3167,18.9804,0,1,1,M1,E1,5,SUCCESS
4542.718,25.3596,1,0,-2.5921,-0.3167,18.8411,0,1,1,M1,E1,5,SUCCESS
4542.943,24.84,1,0,-2.5806,-0.3167,18.6158,0,1,1,M1,E1,5,SUCCESS
4543.198,23.9247,1,0,-2.5677,-0.3167,18.3617,0,1,1,M1,E1,5,SUCCESS
4543.432,22.9301,1,0,-2.5558,-0.3167,18.1281,0,1,1,M1,E1,5,SUCCESS
4543.68,21.9812,1,0,-2.5432,-0.3167,17.8803,0,1,1,M1,E1,5,SUCCESS
4543.89,21.771,1,0,-2.5325,-0.3167,17.6704,0,1,1,M1,E1,5,SUCCESS
4544.133,20.1557,1,0,-2.5202,-0.3167,17.4279,0,1,1,M1,E1,5,SUCCESS
4544.318,19.9707,1,0,-2.5108,-0.3167,17.2431,0,1,1,M1,E1,5,SUCCESS
4544.553,18.4551,1,0,-2.4989,-0.3167,17.0089,0,1,1,M1,E1,5,SUCCESS
4544.85,17.4557,1,0,-2.4837,-0.3167,16.7119,0,1,1,M1,E1,5,SUCCESS
4544.954,17.3517,1,0,-2.4785,-0.3167,16.608,0,1,1,M1,E1,5,SUCCESS
4545.236,15.8687,1,0,-2.4641,-0.3167,16.3265,0,1,1,M1,E1,5,SUCCESS
4545.447,15.6579,1,0,-2.4534,-0.3167,16.116,0,1,1,M1,E1,5,SUCCESS
4545.714,13.9165,1,0,-2.4398,-0.3167,15.8488,0,1,1,M1,E1,5,SUCCESS
4545.966,12.8644,1,0,-2.427,-0.3167,15.5971,0,1,1,M1,E1,5,SUCCESS
4546.248,11.8295,1,0,-2.4127,-0.3167,15.3156,0,1,1,M1,E1,5,SUCCESS
4546.504,10.7316,1,0,-2.3997,-0.3167,15.06,0,1,1,M1,E1,5,SUCCESS
4546.779,9.6923,1,0,-2.3857,-0.3167,14.7848,0,1,1,M1,E1,5,SUCCESS
4546.93,9.5417,1,0,-2.378,-0.3167,14.6343,0,1,1,M1,E1,5,SUCCESS
4547.173,8.0284,1,0,-2.3656,-0.3167,14.3913,0,1,1,M1,E1,5,SUCCESS
4547.339,7.8634,1,0,-2.3573,-0.3167,14.2263,0,1,1,M1,E1,5,SUCCESS
4547.571,6.4173,1,0,-2.3454,-0.3167,13.9941,0,1,1,M1,E1,5,SUCCESS
4547.814,6.1748,1,0,-2.3331,-0.3167,13.7512,0,1,1,M1,E1,5,SUCCESS
4547.978,4.6075,1,0,-2.3248,-0.3167,13.5881,0,1,1,M1,E1,5,SUCCESS
4548.222,4.3658,1,0,-2.3124,-0.3167,13.3445,0,1,1,M1,E1,5,SUCCESS
4548.393,3.0148,1,0,-2.3037,-0.3167,13.1736,0,1,1,M1,E1,5,SUCCESS
4548.654,2.2804,1,0,-2.2904,-0.3167,12.9123,0,1,1,M1,E1,5,SUCCESS
4548.95,1.3375,1,0,-2.2754,-0.3167,12.6169,0,1,1,M1,E1,5,SUCCESS
4549.072,1.2409,1,0,-2.2692,-0.3167,12.4952,0,1,1,M1,E1,5,SUCCESS
4549.236,1.2151,1,0,-2.2608,-0.3167,12.3311,0,1,1,M1,E1,5,SUCCESS
4549.433,1.2621,1,0,-2.2508,-0.3167,12.1346,0,1,1,M1,E1,5,SUCCESS
4549.649,2.1085,1,0,-2.2398,-0.3167,11.9187,0,1,1,M1,E1,5,SUCCESS
4549.814,2.2428,1,0,-2.2314,-0.3167,11.7542,0,1,1,M1,E1,5,SUCCESS
4549.995,3.4422,1,0,-2.2222,-0.3167,11.5733,0,1,1,M1,E1,5,SUCCESS
4550.149,3.5849,1,0,-2.2144,-0.3167,11.4195,0,1,1,M1,E1,5,SUCCESS
4550.448,4.8352,1,0,-2.1992,-0.3167,11.121,0,1,1,M1,E1,5,SUCCESS
4550.685,5.0628,1,0,-2.1872,-0.3167,10.8844,0,1,1,M1,E1,5,SUCCESS
4551.005,6.9535,1,0,-2.1709,-0.3167,10.5646,0,1,1,M1,E1,5,SUCCESS
4551.165,7.1092,1,0,-2.1628,-0.3167,10.4056,0,1,1,M1,E1,5,SUCCESS
4551.398,8.7636,1,0,-2.1509,-0.3167,10.172,0,1,1,M1,E1,5,SUCCESS
4551.588,8.9508,1,0,-2.1413,-0.3167,9.9822,0,1,1,M1,E1,5,SUCCESS
4551.853,10.4761,1,0,-2.1278,-0.3167,9.7181,0,1,1,M1,E1,5,SUCCESS
4552.106,10.5814,1,0,-2.1149,-0.3167,9.4646,0,1,1,M1,E1,5,SUCCESS
4552.36,9.9522,1,0,-2.1021,-0.3167,9.2117,0,1,1,M1,E1,5,SUCCESS
4552.598,9.7156,1,0,-2.09,-0.3167,8.9741,0,1,1,M1,E1,5,SUCCESS
4552.867,8.7195,1,0,-2.0763,-0.3167,8.7049,0,1,1,M1,E1,5,SUCCESS
4553.155,8.0358,1,0,-2.0617,-0.3167,8.418,0,1,1,M1,E1,5,SUCCESS
4553.283,7.9089,1,0,-2.0552,-0.3167,8.2901,0,1,1,M1,E1,5,SUCCESS
4553.506,7.0749,1,0,-2.0438,-0.3167,8.0667,0,1,1,M1,E1,5,SUCCESS
4553.771,6.4845,1,0,-2.0303,-0.3167,7.802,0,1,1,M1,E1,5,SUCCESS
4554.024,5.8481,1,0,-2.0175,-0.3167,7.5497,0,1,1,M1,E1,5,SUCCESS
4554.241,5.6354,1,0,-2.0065,-0.3167,7.3331,0,1,1,M1,E1,5,SUCCESS
4554.51,4.6926,1,0,-1.9928,-0.3167,7.0645,0,1,1,M1,E1,5,SUCCESS
4554.746,4.4639,1,0,-1.9808,-0.3167,6.8285,0,1,1,M1,E1,5,SUCCESS
4555.001,3.5049,1,0,-1.9678,-0.3167,6.574,0,1,1,M1,E1,5,SUCCESS
4555.292,2.8856,1,0,-1.953,-0.3167,6.2833,0,1,1,M1,E1,5,SUCCESS
4555.422,2.768,1,0,-1.9465,-0.3167,6.1538,0,1,1,M1,E1,5,SUCCESS
4555.679,2.0174,1,0,-1.9334,-0.3167,5.8968,0,1,1,M1,E1,5,SUCCESS
4555.912,1.8369,1,0,-1.9215,-0.3167,5.6642,0,1,1,M1,E1,5,SUCCESS
4556.13,1.3129,1,0,-1.9104,-0.3167,5.4461,0,1,1,M1,E1,5,SUCCESS
4556.375,1.2554,1,0,-1.898,-0.3167,5.2025,0,1,1,M1,E1,5,SUCCESS
4556.618,1.4763,1,0,-1.8857,-0.3167,4.9595,0,1,1,M1,E1,5,SUCCESS
4556.854,1.6101,1,0,-1.8737,-0.3167,4.7237,0,1,1,M1,E1,5,SUCCESS
4557.117,2.3605,1,0,-1.8603,-0.3167,4.4611,0,1,1,M1,E1,5,SUCCESS
4557.433,2.9861,1,0,-1.8443,-0.3167,4.1456,0,1,1,M1,E1,5,SUCCESS
4557.566,3.1065,1,0,-1.8375,-0.3167,4.0124,0,1,1,M1,E1,5,SUCCESS
4557.824,3.9787,1,0,-1.8244,-0.3167,3.7549,0,1,1,M1,E1,5,SUCCESS
4558.01,4.1545,1,0,-1.8149,-0.3167,3.5691,0,1,1,M1,E1,5,SUCCESS
4558.293,5.0685,1,0,-1.8005,-0.3167,3.2863,0,1,1,M1,E1,5,SUCCESS
4558.553,5.7347,1,0,-1.7873,-0.3167,3.0265,0,1,1,M1,E1,5,SUCCESS
4558.778,5.953,1,0,-1.7759,-0.3167,2.8022,0,1,1,M1,E1,5,SUCCESS
4559.046,6.9299,1,0,-1.7623,-0.3167,2.5345,0,1,1,M1,E1,5,SUCCESS
4559.325,7.6006,1,0,-1.7481,-0.3167,2.2559,0,1,1,M1,E1,5,SUCCESS
4559.606,8.292,1,0,-1.7338,-0.3167,1.9744,0,1,1,M1,E1,5,SUCCESS
4559.753,8.4366,1,0,-1.7263,-0.3167,1.8278,0,1,1,M1,E1,5,SUCCESS
4559.979,9.2973,1,0,-1.7148,-0.3167,1.6022,0,1,1,M1,E1,5,SUCCESS
