Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,12,2.0341,11.0031,-1.0723,-0.3167,29.24,M2,E1,8
0.2832,12,1.2068,2.9208,-1.0701,-0.3167,28.9567,M2,E1,8
0.5735,12,1.0414,0.5701,-1.0678,-0.3167,28.6665,M2,E1,8
0.896,12,1.0083,0.1026,-1.0653,-0.3167,28.344,M2,E1,8
1.1754,12,1.0017,0.0237,-1.0631,-0.3167,28.0646,M2,E1,8
1.4507,12,1.0003,0.0048,-1.061,-0.3167,27.7893,M2,E1,8
1.7324,12,1.0001,0.0009,-1.0588,-0.3167,27.5076,M2,E1,8
2.0087,12,1,0.0002,-1.0566,-0.3167,27.2313,M2,E1,8
2.2695,12,1,0,-1.0546,-0.3167,26.9706,M2,E1,8
2.5351,12,1,0,-1.0525,-0.3167,26.705,M2,E1,8
2.82,12,1,0,-1.0503,-0.3167,26.4201,M2,E1,8
3.1037,12,1,0,-1.048,-0.3167,26.1364,M2,E1,8
3.3747,12,1,0,-1.0459,-0.3167,25.8654,M2,E1,8
3.6297,12,1,0,-1.0439,-0.3167,25.6104,M2,E1,8
3.8721,12,1,0,-1.042,-0.3167,25.368,M2,E1,8
4.1334,12,1,0,-1.04,-0.3167,25.1067,M2,E1,8
4.3995,12,1,0,-1.0379,-0.3167,24.8406,M2,E1,8
4.6699,12,1,0,-1.0358,-0.3167,24.5702,M2,E1,8
4.9211,12,1,0,-1.0338,-0.3167,24.319,M2,E1,8
5.1908,12,1,0,-1.0317,-0.3167,24.0493,M2,E1,8
5.4649,12,1,0,-1.0296,-0.3167,23.7752,M2,E1,8
5.746,12,1,0,-1.0274,-0.3167,23.4942,M2,E1,8
6.0039,12,1,0,-1.0253,-0.3167,23.2362,M2,E1,8
6.2638,12,1,0,-1.0233,-0.3167,22.9764,M2,E1,8
6.5412,12,1,0,-1.0211,-0.3167,22.6989,M2,E1,8
6.8129,12,1,0,-1.019,-0.3167,22.4273,M2,E1,8
7.0869,12,1,0,-1.0169,-0.3167,22.1533,M2,E1,8
7.3392,12,1,0,-1.0149,-0.3167,21.901,M2,E1,8
7.6134,12,1,0,-1.0127,-0.3167,21.6268,M2,E1,8
7.8745,12,1,0,-1.0107,-0.3167,21.3657,M2,E1,8
8.1364,12,1,0,-1.0087,-0.3167,21.1038,M2,E1,8
8.3967,12,1,0,-1.0066,-0.3167,20.8435,M2,E1,8
8.6968,12,1,0,-1.0043,-0.3167,20.5434,M2,E1,8
8.9806,12,1,0,-1.002,-0.3167,20.2596,M2,E1,8
9.2698,12,1,0,-0.9998,-0.3167,19.9704,M2,E1,8
9.53,12,1,0,-0.9977,-0.3167,19.7102,M2,E1,8
9.7926,12,1,0,-0.9957,-0.3167,19.4477,M2,E1,8
10.0558,12,1,0,-0.9936,-0.3167,19.1845,M2,E1,8
10.3141,12,1,0,-0.9916,-0.3167,18.9262,M2,E1,8
10.5802,12,1,0,-0.9895,-0.3167,18.66,M2,E1,8
10.8456,12,1,0,-0.9875,-0.3167,18.3947,M2,E1,8
11.1236,12,1,0,-0.9853,-0.3167,18.1167,M2,E1,8
11.3851,12,1,0,-0.9832,-0.3167,17.8552,M2,E1,8
11.6657,12,1,0,-0.981,-0.3167,17.5746,M2,E1,8
11.9484,12,1,0,-0.9788,-0.3167,17.2919,M2,E1,8
12.2204,12,1,0,-0.9767,-0.3167,17.0199,M2,E1,8
12.4873,12,1,0,-0.9746,-0.3167,16.7531,M2,E1,8
12.7638,12,1,0,-0.9724,-0.3167,16.4766,M2,E1,8
13.0309,12,1,0,-0.9704,-0.3167,16.2095,M2,E1,8
13.3035,12,1,0,-0.9682,-0.3167,15.9369,M2,E1,8
13.5875,12,1,0,-0.966,-0.3167,15.6529,M2,E1,8
13.7714,12,1,0,-0.9646,-0.3167,15.4689,M2,E1,8
14.0613,12,1,0,-0.9623,-0.3167,15.1791,M2,E1,8
14.346,12,1,0,-0.9601,-0.3167,14.8944,M2,E1,8
14.6345,12,1,0,-0.9578,-0.3167,14.606,M2,E1,8
14.8295,12,1,0,-0.9563,-0.3167,14.4109,M2,E1,8
15.121,12,1,0,-0.954,-0.3167,14.1194,M2,E1,8
15.3898,12,1,0,-0.9519,-0.3167,13.8506,M2,E1,8
15.673,12,1,0,-0.9497,-0.3167,13.5675,M2,E1,8
15.9611,12,1,0,-0.9474,-0.3167,13.2794,M2,E1,8
16.2453,12,1,0,-0.9452,-0.3167,12.9952,M2,E1,8
16.5089,12,1,0,-0.9431,-0.3167,12.7316,M2,E1,8
16.7708,12,1,0,-0.9411,-0.3167,12.4697,M2,E1,8
17.0352,11.8638,1,0,-0.939,-0.3167,12.2053,M2,E1,8
17.315,11.4144,1,0,-0.9368,-0.3167,11.9255,M2,E1,8
17.5939,10.9563,1,0,-0.9347,-0.3167,11.6466,M2,E1,8
