Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,2.9918,2.2454,13.9071,-1.0725,-0.3167,29.2568,M0,E4,8
0.1427,3.0383,1.2491,6.983,-1.0713,-0.3167,29.1142,M0,E4,8
0.3263,3.0923,1.0498,1.0854,-1.0699,-0.3167,28.9306,M0,E4,8
0.5231,3.124,1.01,0.2025,-1.0684,-0.3167,28.7337,M0,E4,8
0.7018,3.1268,1.002,0.0446,-1.067,-0.3167,28.5551,M0,E4,8
0.8807,3.1454,1.0004,0.0089,-1.0656,-0.3167,28.3761,M0,E4,8
1.0559,3.1604,1.0001,0.0018,-1.0642,-0.3167,28.2009,M0,E4,8
1.2362,3.1833,1,0.0004,-1.0628,-0.3167,28.0207,M0,E4,8
1.4156,3.2012,1,0.0001,-1.0614,-0.3167,27.8413,M0,E4,8
1.5878,3.2128,1,0,-1.06,-0.3167,27.669,M0,E4,8
1.7509,3.2218,1,0,-1.0588,-0.3167,27.5059,M0,E4,8
1.8839,3.2095,1,0,-1.0577,-0.3167,27.373,M0,E4,8
2.0674,3.2722,1,0,-1.0563,-0.3167,27.1895,M0,E4,8
2.2227,3.2639,1,0,-1.0551,-0.3167,27.0342,M0,E4,8
2.3951,3.2966,1,0,-1.0537,-0.3167,26.8618,M0,E4,8
2.5645,3.3116,1,0,-1.0524,-0.3167,26.6924,M0,E4,8
2.739,3.3342,1,0,-1.051,-0.3167,26.5179,M0,E4,8
2.9121,3.351,1,0,-1.0497,-0.3167,26.3448,M0,E4,8
3.0848,3.3687,1,0,-1.0483,-0.3167,26.1721,M0,E4,8
3.2529,3.3821,1,0,-1.047,-0.3167,26.0041,M0,E4,8
3.4254,3.404,1,0,-1.0457,-0.3167,25.8316,M0,E4,8
3.6078,3.4316,1,0,-1.0442,-0.3167,25.6492,M0,E4,8
3.7922,3.4527,1,0,-1.0428,-0.3167,25.4647,M0,E4,8
3.9305,3.4271,1,0,-1.0417,-0.3167,25.3264,M0,E4,8
4.121,3.4923,1,0,-1.0402,-0.3167,25.1359,M0,E4,8
4.2769,3.4785,1,0,-1.039,-0.3167,24.9801,M0,E4,8
4.4551,3.5167,1,0,-1.0376,-0.3167,24.8018,M0,E4,8
4.6284,3.5304,1,0,-1.0362,-0.3167,24.6286,M0,E4,8
4.8023,3.5492,1,0,-1.0349,-0.3167,24.4547,M0,E4,8
4.9828,3.5739,1,0,-1.0335,-0.3167,24.2742,M0,E4,8
5.1544,3.5842,1,0,-1.0321,-0.3167,24.1026,M0,E4,8
5.3305,3.6067,1,0,-1.0307,-0.3167,23.9265,M0,E4,8
5.4634,3.5829,1,0.0001,-1.0297,-0.3167,23.7936,M0,E4,8
5.6449,3.6444,1,0,-1.0283,-0.3167,23.6121,M0,E4,8
5.8011,3.6388,1,0,-1.0271,-0.3167,23.4559,M0,E4,8
5.9775,3.675,1,0,-1.0257,-0.3167,23.2795,M0,E4,8
6.1064,3.647,1,0,-1.0247,-0.3167,23.1507,M0,E4,8
6.232,3.6575,1,0,-1.0237,-0.3167,23.025,M0,E4,8
6.3985,3.7107,1,0,-1.0224,-0.3167,22.8585,M0,E4,8
6.526,3.6901,1,0,-1.0214,-0.3167,22.731,M0,E4,8
6.6504,3.7005,1,0.0001,-1.0204,-0.3167,22.6066,M0,E4,8
