Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
30590.71,3.6757,0.3501,1.2304,-3.1432,-0.3167,29.5992,0,7,2,B3,E2,9,SUCCESS
30590.83,3.6554,0.2159,1.1093,-3.1331,-0.3167,29.5796,0,7,2,B3,E2,9,SUCCESS
30591.09,4.0527,0.5762,1.4263,-3.0562,-0.3167,29.4298,0,7,2,B3,E2,9,SUCCESS
30591.29,3.9827,0.393,0.875,-3.0231,-0.3167,29.3651,0,7,2,B3,E2,9,SUCCESS
30591.52,4.1862,0.724,1.4569,-2.9394,-0.3167,29.202,0,7,2,B3,E2,9,SUCCESS
30591.74,4.0651,0.6048,0.5531,-2.8828,-0.3167,29.0918,0,7,2,B3,E2,9,SUCCESS
30591.93,4.2506,0.8249,1.1681,-2.8071,-0.3167,28.9442,0,7,2,B3,E2,9,SUCCESS
30592.18,4.2452,0.7472,0.306,-2.7227,-0.3167,28.7797,0,7,2,B3,E2,9,SUCCESS
30592.37,4.073,0.8836,0.7197,-2.6432,-0.3167,28.6249,0,7,2,B3,E2,9,SUCCESS
30592.55,4.2952,0.8511,0.1805,-2.5741,-0.3167,28.4902,0,7,2,B3,E2,9,SUCCESS
30592.85,4.1768,0.9252,0.2462,-2.4446,-0.3167,28.2378,0,7,2,B3,E2,9,SUCCESS
30592.98,4.0652,0.8971,0.2237,-2.3936,-0.3167,28.1383,0,7,2,B3,E2,9,SUCCESS
30593.18,4.2423,0.9569,0.2917,-2.3025,-0.3167,27.9608,0,7,2,B3,E2,9,SUCCESS
30593.42,4.0225,0.9218,0.1457,-2.2021,-0.3167,27.7651,0,7,2,B3,E2,9,SUCCESS
30593.52,4.2698,0.9696,0.4739,-2.1569,-0.3167,27.6771,0,7,2,B3,E2,9,SUCCESS
30593.75,4.0519,0.9523,0.0752,-2.0574,-0.3167,27.4832,0,7,2,B3,E2,9,SUCCESS
