Metodo,Escenario,RunID,Timestamp,TiempoTotal_s,LongitudTrayectoria_m,DistMin_m,DistMedia_m,DistMediana_m,DistP05_m,DistIQR_m,VelMedia_mps,VelMediana_mps,VelMax_mps,VelStd_mps,AccMax_mps2,AccRMS_mps2,TiempoSocial_s,TiempoPersonal_s,TiempoIntima_s,TiempoStop_s,NumeroStops,EficienciaTrayectoria,PacketsValid,PacketsInvalid,PacketsOutOfOrder
M4,E1,10,2026-05-02 21:27:26,102.059,95.1675698672856,0.6895,9.70152969187675,12,1.209585,3.973675,0.93506106442577,1,2.0657,0.181957013296074,11.8157,0.729612650657868,14.2963,5.3705,0,0.293399999999998,1,0.932476017473086,357,0,0
M4,E2,1,2026-05-03 13:47:00,113.6132,96.717478329338,0.7972,6.4120752293578,3.7256,0.931055,9.14195,0.846646788990826,1,1,0.226770850033057,4.6377,0.628652130424936,33.0339,15.2146,0,0,0,0.851287335708686,763,0,0
M4,E2,2,2026-05-03 13:50:03,114.598,96.2799349806073,0.7738,6.28217033898305,3.71875,0.93588,9.9161,0.833873486682809,1,1.1531,0.232374591083105,8.1277,0.664022659623861,37.5226,15.4384,0,0,0,0.840153711064829,826,0,0
M4,E2,3,2026-05-03 13:56:36,112.5101,96.5336785593546,0.8102,6.48628202531646,3.74065,0.9356,9.1416,0.851931392405063,1,1.477,0.231859829004603,9.884,0.760266648742317,32.2774,13.8235,0,0,0,0.858000113406304,790,0,0
M4,E2,4,2026-05-03 14:00:12,118.722,98.7176473953257,0.782,5.97407835550181,3.718,0.93362,9.76445,0.824651390568319,1,1.4378,0.240025027816035,9.0581,0.769257086151906,40.7086,19.1003,0,0,0,0.831502563933607,827,0,0
M4,E2,5,2026-05-03 14:02:48,121.02,96.6663011716745,0.7971,5.98814618272841,4.6929,0.947935,10.278775,0.803003128911139,1,2.2459,0.248092751326745,18.5898,0.924170416413129,50.4439,22.0625,0,0.1601,1,0.798763024059449,799,0,0
M4,E2,6,2026-05-03 14:05:16,97.8865,94.5901505327828,0.7864,5.25074834337349,5.1055,2.12155,0.78225,0.96886265060241,1,2.1174,0.141150705879706,16.093,0.788920456444365,5.92569999999999,4.128,0,0,0,0.96632477954348,664,0,0
M4,E2,7,2026-05-03 14:07:58,116.9858,95.8799208717347,0.7806,6.09152194513716,3.94225,0.93344,9.5155,0.823034663341646,1,2.333,0.236895871593357,14.582,0.892610557050836,42.1733,15.2748,0,0,0,0.819585974295467,802,0,0
M4,E2,8,2026-05-03 14:10:34,116.0729,96.4278221343405,0.7982,6.49602273972603,5.01465,0.9595,9.7328,0.835243424657534,1,1.9951,0.233197665889817,15.1338,0.795474921967659,39.5899,16.2008,0,0.151899999999998,1,0.830752243928949,730,0,0
M4,E2,9,2026-05-03 14:12:58,110.3581,95.629329764664,0.7876,6.90454097421204,6.20065,0.98162,8.5964,0.869927650429799,1,2.0642,0.225461080050254,11.8258,0.689178309515462,29.3786,13.8646,0,0,0,0.866536572890109,698,0,0
M4,E2,10,2026-05-03 14:15:46,133.6512,95.892223587499,0.8947,4.16696789536266,2.6647,0.991265,5.740975,0.722776813317479,0.6075,1.6126,0.22613981262616,10.3216,0.553889381322637,84.1308,13.8475,0,0,0,0.717481201721339,841,0,0
M4,E3,1,2026-05-03 16:29:26,72.9966,51.5352199734694,1.2684,4.65216105476673,2.0131,1.292475,7.4157,0.699739756592292,0.6075,1.5329,0.237887113526678,9.6748,0.662249465874235,44.9141,0,0,0.148300000000006,1,0.705994799394347,493,0,0
M4,E3,2,2026-05-03 16:32:22,154.8,94.3241774074401,1.0965,2.74010246791708,1.3154,1.293915,1.150775,0.612703652517275,0.6009,1.3125,0.190453508680884,6.6166,0.529291136471307,128.1435,1.1615,0,0,0,0.609329311417572,1013,0,0
M4,E3,3,2026-05-03 16:34:05,70.9428,48.8312072153527,0.7948,3.89259399141631,3.5963,1.33836,1.118,0.687780042918455,0.6075,1.3351,0.169198217817701,10.45,0.929847963090483,35.2803,3.2723,0,0,0,0.688318014165676,466,0,0
M4,E3,4,2026-05-03 16:35:24,57.7558,42.8192152404824,0.807,3.37307540106952,3.63555,1.15212,0.682,0.736366577540107,0.6231,1.3177,0.18566526130453,10.1656,1.15441206869917,19.0422,3.0714,0,0,0,0.741383813235769,374,0,0
M4,E3,5,2026-05-03 16:37:14,80.1382,55.2188446703175,0.827,3.64507214700193,2.7255,1.195815,2.33245,0.687406576402322,0.6075,1,0.189683624180498,4.2463,0.650189928418926,55.3243,4.11969999999999,0,0,0,0.689045232739412,517,0,0
M4,E3,6,2026-05-03 16:38:46,61.7169,47.6385963291018,0.8082,3.93996748166259,3.6505,0.931095,0.54535,0.768459168704156,0.6859,1.6506,0.214389971140858,11.7103,1.12981632463348,19.3867,5.1459,0,0,0,0.771889001701346,409,0,0
M4,E3,7,2026-05-03 16:40:39,82.7215,69.8675593074511,0.8287,6.07503010948905,3.68805,1.01461,8.7124,0.840418430656934,0.997,1.3939,0.208056864782859,8.1986,0.903669615691939,21.8219,5.20930000000001,0,0,0,0.844611851906108,548,0,0
M4,E3,8,2026-05-03 16:42:11,37.2745,32.4369591868407,1.727,3.4468209486166,3.6822,2.25209,0.0879750000000001,0.869151778656127,0.9975,1.4418,0.179762597100365,9.6337,0.986893860262047,8.5848,0,0,0,0,0.870218492182073,253,0,0
M4,E3,9,2026-05-03 16:43:25,46.8662,37.888356469775,0.8499,3.07162037617555,3.6725,0.936335,1.240975,0.810226959247649,0.9969,1.429,0.223983186196166,8.479,0.906642874084679,18.2794,5.0787,0,0,0,0.808436708539949,319,0,0
M4,E3,10,2026-05-03 16:45:19,90.4169,77.3345702583654,0.8377,6.58360033613445,3.7073,1.043625,8.4003,0.853141176470588,0.9994,1.3626,0.204219097622212,8.2043,0.865940284140586,22.1515,5.26159999999999,0,0,0,0.855311012193134,595,0,0
M4,E4,1,2026-05-03 18:12:43,131.3071,95.6553160836504,0.8452,3.73328985200846,2.7597,0.97952,2.9243,0.727215116279069,0.6075,1.8572,0.210337870838379,16.3237,0.756265684721943,84.2579,13.1338,0,0,0,0.728485482381763,946,0,0
M4,E4,2,2026-05-03 18:16:51,134.9897,96.0779769736064,0.8327,3.63459522752497,2.6591,0.955855,2.732825,0.711632741398445,0.6075,1.5201,0.207084457982536,9.5957,0.629540679202111,91.1428,15.73,0,0,0,0.711743021679479,901,0,0
M4,E4,3,2026-05-03 18:27:03,139.3925,95.7371478408764,0.8435,3.42171071038251,2.5549,0.965025,2.076025,0.687607103825136,0.6075,1.4241,0.194439713966627,11.8693,0.625028812214574,102.3073,17.3346,0,0,0,0.686817065773814,915,0,0
M4,E4,4,2026-05-03 18:33:42,151.5742,97.4406267793544,0.712,2.85475415415415,1.9663,0.93808,1.563075,0.642655655655654,0.6075,1.4724,0.181389446849596,9.5374,0.63962518086141,124.1214,23.332,0,0.153700000000001,1,0.642857602278979,999,0,0
M4,E4,5,2026-05-03 18:37:45,158.0139,98.7446415451716,0.7223,2.65798844270323,1.8722,0.934695,1.7257,0.622513026444661,0.6075,1.3899,0.181943846747729,10.2571,0.695210895827149,131.2529,33.0219,0,0,0,0.624911109371844,1021,0,0
M4,E4,6,2026-05-03 18:40:51,161.3817,99.2174357287984,0.5379,2.69891431316042,1.9686,0.915805,1.651,0.614996349663784,0.6075,1.1748,0.169667240860685,7.4825,0.583175928394008,138.6234,40.6294,0,0,0,0.614799792843913,1041,0,0
M4,E4,7,2026-05-03 18:44:27,169.4332,96.771085379661,0.689,2.28226938421509,1.3075,0.90465,1.426625,0.572066088464872,0.5637,1.4696,0.1713449901901,9.4726,0.546633386317826,149.8312,55.5991,0,0,0,0.571145946483104,1153,0,0
M4,E4,8,2026-05-03 18:49:14,148.3595,94.5525510733485,0.8929,2.66704114688129,1.61305,1.03996,1.7176,0.640426056338027,0.6075,1.8239,0.184135944282966,8.0966,0.523838223602519,121.5285,13.8656,0,0,0,0.63732050238339,994,0,0
M4,E4,9,2026-05-03 19:03:10,152.1115,96.6968427583029,0.7629,2.82017653359299,1.9651,0.971695,1.87475,0.637500097370982,0.6075,2.1546,0.188140280783786,12.2626,0.71028219562345,125.4846,16.9075,0,0,0,0.635697121902702,1027,0,0
M4,E4,10,2026-05-03 19:06:31,151.2995,96.5229775852894,0.7533,2.85934026104418,1.9791,0.95675,1.90575,0.640802911646585,0.6075,2.3151,0.190909971893555,14.7836,0.75709070349813,124.4774,15.5454,0,0,0,0.637959660047055,996,0,0
