Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.6123,0.2785,1.1626,-1.0231,-0.3167,29.6456,B3,E2,2
0.305,1.7609,0.3595,0.2763,-0.9577,-0.3167,29.5499,B3,E2,2
0.5728,1.9491,0.3804,0.2508,-0.9172,-0.3167,29.4544,B3,E2,2
0.8183,1.874,0.5259,0.5989,-0.8653,-0.3167,29.3265,B3,E2,2
1.002,2.2233,0.5542,0.3196,-0.8371,-0.3167,29.2272,B3,E2,2
1.2878,2.2472,0.6388,0.2996,-0.7865,-0.3167,29.0455,B3,E2,2
1.565,2.3565,0.6425,0.112,-0.7482,-0.3167,28.8712,B3,E2,2
1.6811,2.2926,0.7235,0.7205,-0.7317,-0.3167,28.7865,B3,E2,2
1.9617,2.462,0.7375,0.1023,-0.6994,-0.3167,28.581,B3,E2,2
2.2238,2.5439,0.7629,0.097,-0.666,-0.3167,28.3822,B3,E2,2
2.5206,2.5751,0.7941,0.1427,-0.6374,-0.3167,28.1458,B3,E2,2
2.6468,2.493,0.8133,0.1549,-0.6246,-0.3167,28.0433,B3,E2,2
2.9427,2.6472,0.8378,0.106,-0.6009,-0.3167,27.7948,B3,E2,2
3.1435,2.5121,0.8365,0.0233,-0.5828,-0.3167,27.6278,B3,E2,2
3.4096,2.7417,0.8628,0.121,-0.5645,-0.3167,27.3972,B3,E2,2
3.7043,2.7591,0.8604,0.0116,-0.5422,-0.3167,27.1448,B3,E2,2
3.8339,2.663,0.8804,0.1874,-0.5344,-0.3167,27.0303,B3,E2,2
4.088,2.8376,0.8826,0.0098,-0.5187,-0.3167,26.8064,B3,E2,2
4.3612,2.8491,0.8911,0.0387,-0.5038,-0.3167,26.5629,B3,E2,2
4.5163,2.7312,0.8955,0.0337,-0.4955,-0.3167,26.4241,B3,E2,2
4.7513,2.9186,0.902,0.0343,-0.4842,-0.3167,26.212,B3,E2,2
5.0431,2.8953,0.9038,0.0074,-0.4702,-0.3167,25.9485,B3,E2,2
5.3381,2.9163,0.9095,0.024,-0.4575,-0.3167,25.6801,B3,E2,2
5.4676,2.8147,0.9115,0.0196,-0.452,-0.3167,25.5621,B3,E2,2
5.7367,2.9692,0.9154,0.0183,-0.4414,-0.3167,25.3157,B3,E2,2
6.0165,2.9807,0.9164,0.0048,-0.4305,-0.3167,25.0595,B3,E2,2
6.1332,2.8871,0.9199,0.0386,-0.4263,-0.3167,24.9522,B3,E2,2
6.4266,2.9966,0.9212,0.006,-0.4161,-0.3167,24.6819,B3,E2,2
6.7053,3.0277,0.9236,0.0105,-0.4068,-0.3167,24.4245,B3,E2,2
6.98,3.0489,0.9246,0.0058,-0.3979,-0.3167,24.1707,B3,E2,2
7.1675,2.8962,0.9267,0.0142,-0.3922,-0.3167,23.9969,B3,E2,2
7.3594,3.1452,0.9279,0.0093,-0.3866,-0.3167,23.8189,B3,E2,2
7.6443,3.0789,0.9301,0.0096,-0.3787,-0.3167,23.5538,B3,E2,2
7.9776,3.0547,0.9313,0.005,-0.3698,-0.3167,23.2434,B3,E2,2
8.1082,2.947,0.9322,0.0097,-0.3664,-0.3167,23.1217,B3,E2,2
8.3966,3.1175,0.9321,0.0015,-0.359,-0.3167,22.8529,B3,E2,2
8.6632,3.1507,0.9345,0.0107,-0.3527,-0.3167,22.6037,B3,E2,2
8.9796,3.1229,0.9344,0.0018,-0.3453,-0.3167,22.3082,B3,E2,2
9.1258,3.0004,0.9364,0.0166,-0.3421,-0.3167,22.1712,B3,E2,2
9.4218,3.1633,0.936,0.0018,-0.3356,-0.3167,21.8943,B3,E2,2
9.7083,3.1851,0.9387,0.0112,-0.3299,-0.3167,21.6251,B3,E2,2
9.8452,3.0694,0.938,0.0057,-0.3272,-0.3167,21.4968,B3,E2,2
10.1168,3.2176,0.9398,0.0082,-0.3222,-0.3167,21.2416,B3,E2,2
10.3778,3.2389,0.9404,0.0031,-0.3174,-0.3167,20.9961,B3,E2,2
10.6889,3.2076,0.9413,0.0045,-0.3122,-0.3167,20.7033,B3,E2,2
10.9978,3.2228,0.942,0.0033,-0.3071,-0.3167,20.4122,B3,E2,2
11.3072,3.2358,0.942,0.0015,-0.3022,-0.3167,20.1208,B3,E2,2
11.4371,3.1242,0.9426,0.0072,-0.3002,-0.3167,19.9983,B3,E2,2
