Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
15591.13,1.7954,0.4434,1.4971,-3.1251,-0.3167,29.5639,0,3,4,M3,E4,3,SUCCESS
15591.27,1.6953,0.8817,3.4672,-3.1176,-0.3167,29.4205,0,3,4,M3,E4,3,SUCCESS
15591.5,1.84,0.9762,0.4384,-3.1061,-0.3167,29.1928,0,3,4,M3,E4,3,SUCCESS
15591.72,1.6799,0.9952,0.0881,-3.0946,-0.3167,28.9661,0,3,4,M3,E4,3,SUCCESS
15591.96,1.8306,0.999,0.0171,-3.0828,-0.3167,28.7324,0,3,4,M3,E4,3,SUCCESS
15592.09,1.7348,0.9998,0.006,-3.076,-0.3167,28.5993,0,3,4,M3,E4,3,SUCCESS
15592.33,1.8226,1,0.0007,-3.0639,-0.3167,28.3602,0,3,4,M3,E4,3,SUCCESS
15592.53,1.681,1,0.0002,-3.0538,-0.3167,28.1609,0,3,4,M3,E4,3,SUCCESS
15592.7,1.8674,1,0,-3.0451,-0.3167,27.988,0,3,4,M3,E4,3,SUCCESS
15592.93,1.7027,1,0,-3.0336,-0.3167,27.7614,0,3,4,M3,E4,3,SUCCESS
15593.18,1.803,1,0,-3.0208,-0.3167,27.508,0,3,4,M3,E4,3,SUCCESS
15593.3,1.7169,1,0,-3.0147,-0.3167,27.3887,0,3,4,M3,E4,3,SUCCESS
15593.53,1.8155,1,0,-3.003,-0.3167,27.1576,0,3,4,M3,E4,3,SUCCESS
15593.72,1.6803,1,0,-2.9935,-0.3167,26.9698,0,3,4,M3,E4,3,SUCCESS
15594.02,1.7635,1,0,-2.9786,-0.3167,26.6744,0,3,4,M3,E4,3,SUCCESS
15594.25,1.6028,1,0,-2.9669,-0.3167,26.4436,0,3,4,M3,E4,3,SUCCESS
15594.44,1.8336,1,0,-2.9571,-0.3167,26.2499,0,3,4,M3,E4,3,SUCCESS
15594.65,1.6833,1,0,-2.9467,-0.3167,26.0445,0,3,4,M3,E4,3,SUCCESS
15594.79,1.8716,1,0,-2.9397,-0.3167,25.9058,0,3,4,M3,E4,3,SUCCESS
15595.02,1.6968,1,0,-2.9278,-0.3167,25.6709,0,3,4,M3,E4,3,SUCCESS
15595.26,1.7942,1,0,-2.9159,-0.3167,25.4357,0,3,4,M3,E4,3,SUCCESS
15595.37,1.7114,1,0.0001,-2.9102,-0.3167,25.3234,0,3,4,M3,E4,3,SUCCESS
15595.53,1.849,1,0.0001,-2.9022,-0.3167,25.165,0,3,4,M3,E4,3,SUCCESS
15595.77,1.6725,1,0,-2.8901,-0.3167,24.9271,0,3,4,M3,E4,3,SUCCESS
15595.98,1.8011,1,0,-2.8792,-0.3167,24.7114,0,3,4,M3,E4,3,SUCCESS
15596.14,1.6849,1,0,-2.8713,-0.3167,24.5542,0,3,4,M3,E4,3,SUCCESS
15596.37,1.7885,1,0,-2.8598,-0.3167,24.3271,0,3,4,M3,E4,3,SUCCESS
15596.61,1.613,1,0,-2.8475,-0.3167,24.0854,0,3,4,M3,E4,3,SUCCESS
15596.82,1.7998,1,0,-2.8371,-0.3167,23.8795,0,3,4,M3,E4,3,SUCCESS
15596.96,1.6902,1,0,-2.8297,-0.3167,23.7328,0,3,4,M3,E4,3,SUCCESS
15597.17,1.7968,1,0,-2.8193,-0.3167,23.5278,0,3,4,M3,E4,3,SUCCESS
15597.44,1.741,1,0,-2.8054,-0.3167,23.2521,0,3,4,M3,E4,3,SUCCESS
15597.57,1.6504,1,0,-2.7991,-0.3167,23.1288,0,3,4,M3,E4,3,SUCCESS
15597.73,1.825,1,0,-2.791,-0.3167,22.9682,0,3,4,M3,E4,3,SUCCESS
15597.98,1.638,1,0,-2.7783,-0.3167,22.7186,0,3,4,M3,E4,3,SUCCESS
15598.19,1.7802,1,0,-2.7676,-0.3167,22.5056,0,3,4,M3,E4,3,SUCCESS
15598.43,1.6032,1,0,-2.7554,-0.3167,22.266,0,3,4,M3,E4,3,SUCCESS
15598.56,1.6757,1,0,-2.749,-0.3167,22.1383,0,3,4,M3,E4,3,SUCCESS
15598.73,1.5226,1,0,-2.7403,-0.3167,21.9671,0,3,4,M3,E4,3,SUCCESS
15598.92,1.3616,1,0,-2.7309,-0.3167,21.7814,0,3,4,M3,E4,3,SUCCESS
15599.14,1.1811,1,0,-2.7198,-0.3167,21.5625,0,3,4,M3,E4,3,SUCCESS
15599.36,1.015,1,0,-2.7087,-0.3167,21.3423,0,3,4,M3,E4,3,SUCCESS
15599.48,0.9314,1,0,-2.7024,-0.3167,21.2183,0,3,4,M3,E4,3,SUCCESS
15599.74,0.7928,1,0,-2.6894,-0.3167,20.9609,0,3,4,M3,E4,3,SUCCESS
15599.88,0.7448,1,0,-2.6824,-0.3167,20.8224,0,3,4,M3,E4,3,SUCCESS
15600.02,0.7208,1,0,-2.6753,-0.3167,20.6837,0,3,4,M3,E4,3,SUCCESS
15600.32,0.758,1,0,-2.6602,-0.3167,20.3852,0,3,4,M3,E4,3,SUCCESS
15600.53,0.8509,1,0,-2.6494,-0.3167,20.1711,0,3,4,M3,E4,3,SUCCESS
15600.74,0.9784,1,0,-2.6389,-0.3167,19.9631,0,3,4,M3,E4,3,SUCCESS
15600.99,1.1679,1,0,-2.6259,-0.3167,19.7068,0,3,4,M3,E4,3,SUCCESS
15601.23,1.3616,1,0,-2.614,-0.3167,19.4712,0,3,4,M3,E4,3,SUCCESS
15601.55,1.6458,1,0,-2.5976,-0.3167,19.1475,0,3,4,M3,E4,3,SUCCESS
15601.68,1.5688,1,0,-2.5912,-0.3167,19.0216,0,3,4,M3,E4,3,SUCCESS
15601.95,1.7,1,0,-2.5776,-0.3167,18.7535,0,3,4,M3,E4,3,SUCCESS
15602.21,1.704,1,0,-2.5645,-0.3167,18.4942,0,3,4,M3,E4,3,SUCCESS
15602.46,1.5198,1,0,-2.552,-0.3167,18.2466,0,3,4,M3,E4,3,SUCCESS
15602.63,1.767,1,0,-2.5432,-0.3167,18.0736,0,3,4,M3,E4,3,SUCCESS
15602.88,1.5753,1,0,-2.5306,-0.3167,17.8243,0,3,4,M3,E4,3,SUCCESS
15603.1,1.7221,1,0,-2.5192,-0.3167,17.6,0,3,4,M3,E4,3,SUCCESS
15603.36,1.6935,1,0,-2.5062,-0.3167,17.342,0,3,4,M3,E4,3,SUCCESS
15603.65,1.6655,1,0,-2.4915,-0.3167,17.0515,0,3,4,M3,E4,3,SUCCESS
15603.79,1.562,1,0,-2.4846,-0.3167,16.915,0,3,4,M3,E4,3,SUCCESS
