Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
M3,E4,2,SUCCESS,2026-09-10 00:52:51,428,0,0,0,80.8299999999963,36.4699999999957,0.450000000000728,0,95.5999999999985,92.7605232999521,1,0.4192,2.06007476635514,1.4859,0.65668,0.9417,0.964888551401869,1,1,0.123307447992606,5.1888,0.460268119163919,29.1854545457827,2.20643211620407,0.970298360878174
