Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
25038.3,17.2642,0.3518,1.0641,-3.1336,-0.3167,29.5806,0,6,1,B2,E1,4,SUCCESS
25038.43,17.1506,0.8704,4.2282,-3.0776,-0.3167,29.4715,0,6,1,B2,E1,4,SUCCESS
25038.71,18.2479,0.9741,0.3658,-2.9482,-0.3167,29.2193,0,6,1,B2,E1,4,SUCCESS
25038.97,18.8571,0.9948,0.0792,-2.8287,-0.3167,28.9863,0,6,1,B2,E1,4,SUCCESS
25039.21,18.6408,0.999,0.0176,-2.7213,-0.3167,28.777,0,6,1,B2,E1,4,SUCCESS
25039.42,19.6121,0.9998,0.0039,-2.6242,-0.3167,28.5877,0,6,1,B2,E1,4,SUCCESS
25039.53,19.5156,1,0.0016,-2.576,-0.3167,28.4938,0,6,1,B2,E1,4,SUCCESS
25039.66,19.39,1,0.0003,-2.5132,-0.3167,28.3714,0,6,1,B2,E1,4,SUCCESS
25039.91,19.9207,1,0,-2.4008,-0.3167,28.1525,0,6,1,B2,E1,4,SUCCESS
25040.16,20.1268,1,0,-2.2864,-0.3167,27.9295,0,6,1,B2,E1,4,SUCCESS
25040.38,19.9313,1,0,-2.1873,-0.3167,27.7363,0,6,1,B2,E1,4,SUCCESS
25040.66,20.8975,1,0,-2.0601,-0.3167,27.4883,0,6,1,B2,E1,4,SUCCESS
25040.9,20.6813,1,0,-1.9491,-0.3167,27.2719,0,6,1,B2,E1,4,SUCCESS
25041.06,21.7159,1,0,-1.8758,-0.3167,27.1293,0,6,1,B2,E1,4,SUCCESS
25041.22,21.5689,0.9998,0.2262,-1.8083,-0.3167,26.9813,0,6,1,B2,E1,4,SUCCESS
25041.47,22.3115,0.9998,0.1492,-1.7142,-0.3167,26.7532,0,6,1,B2,E1,4,SUCCESS
25041.63,22.9009,0.9998,0.2128,-1.6575,-0.3167,26.6011,0,6,1,B2,E1,4,SUCCESS
25041.88,23.1585,0.9997,0.185,-1.5837,-0.3167,26.3706,0,6,1,B2,E1,4,SUCCESS
25042.09,23.6744,0.9998,0.1451,-1.5229,-0.3167,26.1606,0,6,1,B2,E1,4,SUCCESS
25042.33,24.0886,0.9942,0.9161,-1.5183,-0.3167,25.9259,0,6,1,B2,E1,4,SUCCESS
25042.57,24.5421,0.9986,0.1815,-1.5138,-0.3167,25.6835,0,6,1,B2,E1,4,SUCCESS
25042.69,25.1459,0.9997,0.0761,-1.5117,-0.3167,25.5678,0,6,1,B2,E1,4,SUCCESS
25042.95,25.2282,0.9999,0.0067,-1.5068,-0.3167,25.3066,0,6,1,B2,E1,4,SUCCESS
25043.14,25.8096,1,0.0018,-1.5033,-0.3167,25.1124,0,6,1,B2,E1,4,SUCCESS
25043.39,26.135,1,0.0003,-1.4986,-0.3167,24.8606,0,6,1,B2,E1,4,SUCCESS
25043.53,26.7512,1,0.0001,-1.4962,-0.3167,24.7285,0,6,1,B2,E1,4,SUCCESS
25043.77,26.8977,1,0,-1.4916,-0.3167,24.4821,0,6,1,B2,E1,4,SUCCESS
25043.97,27.4306,1,0,-1.4879,-0.3167,24.2819,0,6,1,B2,E1,4,SUCCESS
