Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
B4,E4,2,SUCCESS,2026-09-10 06:36:52,422,0,0,0,56.8000000000175,10.8500000000204,1.04999999999563,0,97.1900000000023,96.9988396561282,1,0.1871,3.61585260663507,3.3943,0.9376,2.2984,0.994511137440758,1,1,0.0639593813661171,1.7635,0.268908106319891,2.99708333335877,0.35119446724402,0.99803312744239
