Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.3056,0.1304,0.3888,-1.0283,-0.46,29.6835,B1,E3,9
0.3333,1.1824,0.3508,0.6717,-0.9252,-0.46,29.5956,B1,E3,9
0.6667,1.2829,0.6299,0.869,-0.7759,-0.46,29.4159,B1,E3,9
1,1.346,0.8935,0.8539,-0.6091,-0.46,29.1423,B1,E3,9
1.3333,1.4094,0.9449,0.3478,-0.4753,-0.46,28.8518,B1,E3,9
1.6667,1.4775,1.0037,0.3275,-0.3615,-0.46,28.5315,B1,E3,9
2,1.5294,1.0157,0.2537,-0.2741,-0.46,28.203,B1,E3,9
2.3333,1.5609,0.9706,0.2284,-0.2099,-0.46,27.8895,B1,E3,9
2.6667,1.5917,1.0098,0.1785,-0.1548,-0.46,27.554,B1,E3,9
3,1.6122,1.0177,0.1279,-0.1135,-0.46,27.2166,B1,E3,9
3.3333,1.6192,0.9713,0.1822,-0.0873,-0.46,26.8977,B1,E3,9
3.6667,1.621,1.0101,0.1555,-0.0704,-0.46,26.5581,B1,E3,9
4,1.6239,1.018,0.0373,-0.0547,-0.46,26.2184,B1,E3,9
4.3333,1.6295,0.9716,0.1393,-0.0399,-0.46,25.8988,B1,E3,9
4.6667,1.6375,1.0104,0.1162,-0.0242,-0.46,25.5591,B1,E3,9
5,1.6477,1.0181,0.0232,-0.0085,-0.46,25.2195,B1,E3,9
5.3333,1.6628,0.9717,0.1394,0.0063,-0.46,24.8998,B1,E3,9
5.6667,1.4948,1.0104,0.1161,0.022,-0.46,24.5601,B1,E3,9
6,1.2785,1.0181,0.0232,0.0377,-0.46,24.2205,B1,E3,9
6.3333,1.1318,0.9717,0.1394,0.0525,-0.46,23.9008,B1,E3,9
6.6667,1.063,1.0104,0.1161,0.0682,-0.46,23.5612,B1,E3,9
7,1.1,1.0181,0.0232,0.0839,-0.46,23.2215,B1,E3,9
7.3333,1.2234,0.9717,0.1394,0.0986,-0.46,22.9018,B1,E3,9
7.6667,1.4232,1.0104,0.1161,0.1143,-0.46,22.5622,B1,E3,9
8,1.6691,1.0181,0.0232,0.13,-0.46,22.2225,B1,E3,9
8.3333,1.8913,0.9717,0.1394,0.1448,-0.46,21.9029,B1,E3,9
8.6667,1.9235,1.0104,0.1161,0.1605,-0.46,21.5632,B1,E3,9
9,1.957,1.0181,0.0232,0.1762,-0.46,21.2236,B1,E3,9
9.3333,2.0021,0.9717,0.1394,0.191,-0.46,20.9039,B1,E3,9
9.6667,2.0384,1.0104,0.1161,0.2067,-0.46,20.5643,B1,E3,9
10,2.0759,1.0181,0.0232,0.2224,-0.46,20.2246,B1,E3,9
10.3333,2.1261,0.9717,0.1394,0.2372,-0.46,19.9049,B1,E3,9
10.6667,2.1659,1.0104,0.1161,0.2529,-0.46,19.5653,B1,E3,9
11,2.2067,1.0181,0.0232,0.2686,-0.46,19.2256,B1,E3,9
11.3333,2.261,0.9717,0.1394,0.2834,-0.46,18.906,B1,E3,9
11.6667,2.3038,1.0104,0.1161,0.2991,-0.46,18.5663,B1,E3,9
12,2.3473,1.0181,0.0232,0.3148,-0.46,18.2267,B1,E3,9
