Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,5.625,0.1292,0.3807,-1.0283,-0.46,29.6835,B1,E3,2
0.3333,5.8776,0.3773,0.7549,-0.9174,-0.46,29.5875,B1,E3,2
0.6667,5.946,0.6481,0.8497,-0.7669,-0.46,29.4018,B1,E3,2
1,5.694,0.8574,0.6992,-0.6104,-0.46,29.1414,B1,E3,2
1.3333,5.3969,0.9857,0.4998,-0.4702,-0.46,28.8318,B1,E3,2
1.6667,5.0899,1.0118,0.2909,-0.3589,-0.46,28.5107,B1,E3,2
2,4.7942,0.9694,0.2708,-0.2783,-0.46,28.201,B1,E3,2
2.3333,4.4759,1.0093,0.2216,-0.2114,-0.46,27.8677,B1,E3,2
2.6667,4.156,1.0176,0.138,-0.1582,-0.46,27.5319,B1,E3,2
3,3.8535,0.9713,0.1831,-0.1207,-0.46,27.2142,B1,E3,2
3.3333,3.5307,1.01,0.1674,-0.0942,-0.46,26.8752,B1,E3,2
3.6667,3.2076,1.0178,0.1082,-0.0791,-0.46,26.5356,B1,E3,2
4,2.9066,0.9716,0.1418,-0.0661,-0.46,26.2158,B1,E3,2
4.3333,2.5917,1.0103,0.1164,-0.0522,-0.46,25.8761,B1,E3,2
4.6667,2.2841,1.0181,0.0233,-0.0383,-0.46,25.5364,B1,E3,2
5,2.0041,0.9716,0.1393,-0.0253,-0.46,25.2167,B1,E3,2
5.3333,1.722,1.0103,0.1161,-0.0114,-0.46,24.8769,B1,E3,2
5.6667,1.4647,1.0181,0.0232,0.0025,-0.46,24.5372,B1,E3,2
6,1.2589,0.9716,0.1394,0.0155,-0.46,24.2175,B1,E3,2
6.3333,1.1017,1.0103,0.1161,0.0294,-0.46,23.8778,B1,E3,2
6.6667,1.0362,1.0181,0.0232,0.0432,-0.46,23.5381,B1,E3,2
7,1.0738,0.9716,0.1394,0.0563,-0.46,23.2183,B1,E3,2
7.3333,1.2091,1.0103,0.1161,0.0702,-0.46,22.8786,B1,E3,2
7.6667,1.4149,1.0181,0.0232,0.084,-0.46,22.5389,B1,E3,2
8,1.6497,0.9716,0.1394,0.0971,-0.46,22.2192,B1,E3,2
8.3333,1.9262,1.0103,0.1161,0.1109,-0.46,21.8794,B1,E3,2
8.6667,2.2204,1.0181,0.0232,0.1248,-0.46,21.5397,B1,E3,2
9,2.5079,0.9716,0.1394,0.1379,-0.46,21.22,B1,E3,2
9.3333,2.8211,1.0103,0.1161,0.1517,-0.46,20.8803,B1,E3,2
9.6667,3.1398,1.0181,0.0232,0.1656,-0.46,20.5406,B1,E3,2
10,3.4435,0.9716,0.1394,0.1786,-0.46,20.2208,B1,E3,2
10.3333,3.7692,1.0103,0.1161,0.1925,-0.46,19.8811,B1,E3,2
10.6667,4.0972,1.0181,0.0232,0.2064,-0.46,19.5414,B1,E3,2
11,4.4075,0.9716,0.1394,0.2194,-0.46,19.2217,B1,E3,2
11.3333,4.7387,1.0103,0.1161,0.2333,-0.46,18.882,B1,E3,2
11.6667,5.071,1.0181,0.0232,0.2471,-0.46,18.5422,B1,E3,2
12,5.3846,0.9716,0.1394,0.2602,-0.46,18.2225,B1,E3,2
12.3333,5.7187,1.0103,0.1161,0.2741,-0.46,17.8828,B1,E3,2
12.6667,6.0534,1.0181,0.0232,0.2879,-0.46,17.5431,B1,E3,2
13,6.2779,0.9716,0.1394,0.301,-0.46,17.2233,B1,E3,2
13.3333,6.2691,1.0103,0.1161,0.3148,-0.46,16.8836,B1,E3,2
13.6667,6.2602,1.0181,0.0232,0.3287,-0.46,16.5439,B1,E3,2
14,6.27,0.9716,0.1394,0.3418,-0.46,16.2242,B1,E3,2
14.3333,6.2612,1.0103,0.1161,0.3556,-0.46,15.8845,B1,E3,2
14.6667,6.2523,1.0181,0.0232,0.3695,-0.46,15.5447,B1,E3,2
15,6.2621,0.9716,0.1394,0.3825,-0.46,15.225,B1,E3,2
15.3333,6.2533,1.0103,0.1161,0.3964,-0.46,14.8853,B1,E3,2
15.6667,6.2445,1.0181,0.0232,0.4103,-0.46,14.5456,B1,E3,2
16,6.2543,0.9716,0.1394,0.4233,-0.46,14.2258,B1,E3,2
16.3333,6.2455,1.0103,0.1161,0.4372,-0.46,13.8861,B1,E3,2
16.6667,6.2367,1.0181,0.0232,0.4511,-0.46,13.5464,B1,E3,2
17,6.2466,0.9716,0.1394,0.4641,-0.46,13.2267,B1,E3,2
17.3333,6.2378,1.0103,0.1161,0.478,-0.46,12.887,B1,E3,2
17.6667,6.229,1.0181,0.0232,0.4918,-0.46,12.5473,B1,E3,2
18,6.2389,0.9716,0.1394,0.5049,-0.46,12.2275,B1,E3,2
18.3333,6.2301,1.0103,0.1161,0.5188,-0.46,11.8878,B1,E3,2
18.6667,6.2213,1.0181,0.0232,0.5326,-0.46,11.5481,B1,E3,2
19,6.2312,0.9716,0.1394,0.5457,-0.46,11.2284,B1,E3,2
19.3333,6.2225,1.0103,0.1161,0.5595,-0.46,10.8886,B1,E3,2
19.6667,6.2137,1.0181,0.0232,0.5734,-0.46,10.5489,B1,E3,2
20,6.2237,0.9716,0.1394,0.5865,-0.46,10.2292,B1,E3,2
20.3333,6.2149,1.0103,0.1161,0.6003,-0.46,9.8895,B1,E3,2
20.6667,6.2062,1.0181,0.0232,0.6142,-0.46,9.5498,B1,E3,2
21,6.2162,0.9716,0.1394,0.6272,-0.46,9.23,B1,E3,2
21.3333,6.2074,1.0103,0.1161,0.6411,-0.46,8.8903,B1,E3,2
21.6667,6.1987,1.0181,0.0232,0.655,-0.46,8.5506,B1,E3,2
22,6.2087,0.9716,0.1394,0.668,-0.46,8.2309,B1,E3,2
22.3333,6.2,1.0103,0.1161,0.6819,-0.46,7.8911,B1,E3,2
22.6667,6.1913,1.0181,0.0232,0.6958,-0.46,7.5514,B1,E3,2
23,6.2013,0.9716,0.1394,0.7088,-0.46,7.2317,B1,E3,2
23.3333,6.1926,1.0103,0.1161,0.7227,-0.46,6.892,B1,E3,2
