Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,4.7072,0.1166,0.3475,-1.033,-0.46,29.6868,B1,E3,6
0.3333,4.8132,0.3619,0.7446,-0.9243,-0.46,29.5966,B1,E3,6
0.6667,4.8656,0.5953,0.7294,-0.7797,-0.46,29.4331,B1,E3,6
1,4.8999,0.6298,0.2384,-0.6593,-0.46,29.2571,B1,E3,6
1.3333,4.9082,0.6687,0.252,-0.5536,-0.46,29.0568,B1,E3,6
1.6667,4.9032,0.6769,0.1862,-0.4657,-0.46,28.8479,B1,E3,6
2,4.896,0.6467,0.1824,-0.3986,-0.46,28.6455,B1,E3,6
2.3333,4.8721,0.673,0.1415,-0.3386,-0.46,28.4269,B1,E3,6
2.6667,4.7977,0.6784,0.0907,-0.2877,-0.46,28.206,B1,E3,6
3,4.5967,0.6475,0.122,-0.248,-0.46,27.9964,B1,E3,6
3.3333,4.3816,0.6734,0.108,-0.2139,-0.46,27.7723,B1,E3,6
3.6667,4.1671,0.6787,0.0328,-0.1818,-0.46,27.548,B1,E3,6
4,3.9664,0.6477,0.0929,-0.1516,-0.46,27.3368,B1,E3,6
4.3333,3.7547,0.6736,0.0775,-0.1194,-0.46,27.1124,B1,E3,6
4.6667,3.5449,0.6787,0.0155,-0.0873,-0.46,26.888,B1,E3,6
5,3.3494,0.6477,0.0929,-0.0571,-0.46,26.6768,B1,E3,6
5.3333,3.1439,0.6743,0.0797,-0.0249,-0.46,26.4521,B1,E3,6
5.6667,2.9393,0.6865,0.0367,0.008,-0.46,26.2247,B1,E3,6
6,2.7263,0.7323,0.1446,0.0497,-0.46,25.9802,B1,E3,6
6.3333,2.5125,0.781,0.1673,0.1045,-0.46,25.7216,B1,E3,6
6.6667,2.3166,0.7907,0.0974,0.1699,-0.46,25.4653,B1,E3,6
7,2.15,0.7554,0.1213,0.2368,-0.46,25.2256,B1,E3,6
7.3333,1.9919,0.7858,0.092,0.3079,-0.46,24.9709,B1,E3,6
7.6667,1.8581,0.7918,0.0184,0.3791,-0.46,24.7162,B1,E3,6
8,1.7594,0.7557,0.1084,0.446,-0.46,24.4765,B1,E3,6
8.3333,1.6888,0.7858,0.0903,0.5172,-0.46,24.2218,B1,E3,6
8.6667,1.6578,0.7918,0.0181,0.5883,-0.46,23.9671,B1,E3,6
9,1.6669,0.7557,0.1084,0.6553,-0.46,23.7274,B1,E3,6
9.3333,1.7165,0.7858,0.0903,0.7264,-0.46,23.4727,B1,E3,6
9.6667,1.8039,0.7918,0.0181,0.7976,-0.46,23.218,B1,E3,6
10,1.9161,0.7557,0.1084,0.8645,-0.46,22.9783,B1,E3,6
10.3333,2.0617,0.7858,0.0903,0.9357,-0.46,22.7236,B1,E3,6
10.6667,2.2257,0.7918,0.0387,1.0022,-0.46,22.4677,B1,E3,6
11,2.3895,0.7555,0.1344,1.0552,-0.46,22.2245,B1,E3,6
11.3333,2.5835,0.8231,0.2192,1.1056,-0.46,21.949,B1,E3,6
