Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,4.7027,0.1172,0.3516,-1.033,-0.46,29.6868,B1,E3,5
0.3333,4.8089,0.3621,0.7432,-0.9241,-0.46,29.5968,B1,E3,5
0.6667,4.8684,0.5635,0.634,-0.7874,-0.46,29.4441,B1,E3,5
1,4.8967,0.6554,0.3522,-0.6584,-0.46,29.2579,B1,E3,5
1.3333,4.9055,0.6738,0.2357,-0.5521,-0.46,29.0578,B1,E3,5
1.6667,4.91,0.6459,0.1952,-0.4684,-0.46,28.8617,B1,E3,5
2,4.8941,0.6725,0.1813,-0.3961,-0.46,28.6469,B1,E3,5
2.3333,4.8706,0.6782,0.1218,-0.3357,-0.46,28.4285,B1,E3,5
2.6667,4.8124,0.6474,0.1256,-0.287,-0.46,28.2208,B1,E3,5
3,4.5992,0.6733,0.1125,-0.244,-0.46,27.9982,B1,E3,5
3.3333,4.3843,0.6785,0.0787,-0.2094,-0.46,27.7742,B1,E3,5
3.6667,4.1826,0.6477,0.0967,-0.1786,-0.46,27.5631,B1,E3,5
4,3.9696,0.6736,0.0778,-0.146,-0.46,27.3388,B1,E3,5
4.3333,3.7582,0.6787,0.0156,-0.1133,-0.46,27.1145,B1,E3,5
4.6667,3.5609,0.6478,0.0929,-0.0826,-0.46,26.9034,B1,E3,5
5,3.3535,0.6736,0.0774,-0.0499,-0.46,26.679,B1,E3,5
5.3333,3.1488,0.6788,0.0155,-0.0173,-0.46,26.4547,B1,E3,5
5.6667,2.9581,0.6501,0.086,0.0137,-0.46,26.2427,B1,E3,5
6,2.7576,0.6825,0.0972,0.0475,-0.46,26.015,B1,E3,5
6.3333,2.5383,0.7689,0.2638,0.0933,-0.46,25.7555,B1,E3,5
6.6667,2.3459,0.7509,0.0968,0.1462,-0.46,25.5123,B1,E3,5
7,2.1618,0.7847,0.1359,0.2126,-0.46,25.2564,B1,E3,5
7.3333,2.0007,0.7916,0.064,0.2848,-0.46,25.002,B1,E3,5
7.6667,1.8707,0.7557,0.1083,0.3528,-0.46,24.7625,B1,E3,5
8,1.7609,0.7858,0.0905,0.425,-0.46,24.5081,B1,E3,5
8.3333,1.6857,0.7919,0.0181,0.4972,-0.46,24.2537,B1,E3,5
8.6667,1.651,0.7557,0.1084,0.5652,-0.46,24.0143,B1,E3,5
9,1.6548,0.7858,0.0903,0.6374,-0.46,23.7599,B1,E3,5
9.3333,1.7002,0.7919,0.0181,0.7096,-0.46,23.5054,B1,E3,5
9.6667,1.7782,0.7557,0.1084,0.7776,-0.46,23.266,B1,E3,5
10,1.8936,0.7858,0.0903,0.8498,-0.46,23.0116,B1,E3,5
10.3333,2.0371,0.7919,0.0181,0.922,-0.46,22.7572,B1,E3,5
10.6667,2.1917,0.7557,0.1089,0.9887,-0.46,22.5174,B1,E3,5
11,2.3541,0.7399,0.0788,1.0463,-0.46,22.2789,B1,E3,5
11.3333,2.5222,0.7301,0.0776,1.0954,-0.46,22.0414,B1,E3,5
11.6667,2.7057,0.7433,0.0456,1.1446,-0.46,21.7974,B1,E3,5
12,2.9114,0.7833,0.1201,1.1969,-0.46,21.5382,B1,E3,5
12.3333,3.145,0.8512,0.2046,1.2516,-0.46,21.254,B1,E3,5
12.6667,3.4089,0.9375,0.2651,1.3043,-0.46,20.9387,B1,E3,5
13,3.6954,1.0034,0.208,1.3528,-0.46,20.6022,B1,E3,5
13.3333,3.9863,1.0166,0.081,1.3932,-0.46,20.2646,B1,E3,5
13.6667,3.9556,0.9713,0.1521,1.4239,-0.46,19.9461,B1,E3,5
14,3.908,1.0102,0.134,1.4493,-0.46,19.607,B1,E3,5
14.3333,3.862,1.018,0.0591,1.4689,-0.46,19.2676,B1,E3,5
14.6667,3.8272,0.9716,0.1396,1.4873,-0.46,18.9481,B1,E3,5
15,3.7951,1.0103,0.1162,1.5069,-0.46,18.6087,B1,E3,5
15.3333,3.7707,1.018,0.0232,1.5265,-0.46,18.2693,B1,E3,5
15.6667,3.7501,0.9715,0.1451,1.5395,-0.46,17.9496,B1,E3,5
16,3.722,1.0101,0.1522,1.5405,-0.46,17.6096,B1,E3,5
16.3333,3.6985,1.018,0.0501,1.5381,-0.46,17.2696,B1,E3,5
16.6667,3.683,0.9716,0.1395,1.5358,-0.46,16.9496,B1,E3,5
17,3.6748,1.0103,0.1162,1.5333,-0.46,16.6097,B1,E3,5
17.3333,3.6747,1.018,0.0232,1.5309,-0.46,16.2697,B1,E3,5
17.6667,3.6803,0.9716,0.1393,1.5285,-0.46,15.9497,B1,E3,5
18,3.6958,1.0103,0.1162,1.5261,-0.46,15.6097,B1,E3,5
18.3333,3.7193,1.0181,0.0232,1.5236,-0.46,15.2697,B1,E3,5
18.6667,3.7456,0.9716,0.1394,1.5213,-0.46,14.9497,B1,E3,5
19,3.784,1.0103,0.1161,1.5189,-0.46,14.6098,B1,E3,5
19.3333,3.8299,1.0181,0.0232,1.5164,-0.46,14.2698,B1,E3,5
19.6667,3.8754,0.9716,0.1394,1.5141,-0.46,13.9498,B1,E3,5
