Timestamp,Method,Scenario,RunID,Result,TotalTime_s,PathLength_m,MinDistance_m,MeanDistance_m,MedianDistance_m,MeanVelocity_mps,MaxVelocity_mps,MaxAcceleration_mps2,MaxJerk_mps3,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,NumberOfStops
2026-09-09 22:14:08,M1,E2,9,SUCCESS,95.7489999999998,92.7845252868957,0.5278,5.02297488262911,4.08325,0.966394835680751,1,6.5377,25.910071942423,32.7030000000004,6.97200000000066,0,0,1
2026-09-09 22:15:50,M1,E2,10,SUCCESS,95.5110000000004,92.6344413102448,0.5477,5.13136408450704,4.1528,0.967529577464789,1,7.0049,31.5674603176371,30.9000000000024,6.55299999999988,0,0,1
2026-09-09 22:17:34,M1,E3,1,SUCCESS,95.6220000000003,92.9125747422642,0.5278,6.52232813238771,6.2374,0.968829078014184,1,5.7406,35.2972727270859,35.1140000000005,16.6680000000006,0,0,1
2026-09-09 22:19:16,M1,E3,2,SUCCESS,95.6419999999998,92.6814831113461,0.5303,6.44797196261682,5.88195,0.967447663551402,1,8.7495,54.7216216216826,36.5450000000001,17.0840000000007,0,0,1
2026-09-09 22:20:59,M1,E3,3,SUCCESS,96.0519999999997,93.1389602650118,0.535,6.2189027972028,5.7794,0.967565734265734,1,8.2222,45.0793103448332,37.933,17.0910000000003,0,0,1
2026-09-09 22:22:41,M1,E3,4,SUCCESS,95.8800000000001,92.8482016057468,0.5276,6.05189510489511,5.059,0.967675757575758,1,7.4183,37.8918518517906,39.8549999999987,17.4199999999992,0,0,1
2026-09-09 22:24:24,M1,E3,5,SUCCESS,95.9690000000001,93.1061708072399,0.5276,5.85825958429561,5.0522,0.968971824480369,1,7.3402,31.8950819671351,40.5930000000008,14.9289999999992,0,0,1
2026-09-09 22:26:06,M1,E3,6,SUCCESS,95.6770000000006,93.0640778623249,0.5444,6.30791084905661,6.0099,0.972304481132075,1,8.7398,53.0643478261877,37.5520000000006,9.03600000000006,0,0,1
2026-09-09 22:27:49,M1,E3,7,SUCCESS,95.6360000000004,92.8742424060891,0.536,5.89704556074766,5.3395,0.968167523364486,1,7.8582,42.7444444443753,41.518,14.527000000001,0,0,1
2026-09-09 22:29:31,M1,E3,8,SUCCESS,95.7309999999998,93.0601944598386,0.5379,5.98240511627907,5.15105,0.968441860465116,1,7.2247,32.6471428572786,39.6239999999989,16.5980000000009,0,0,1
2026-09-09 22:31:13,M1,E3,9,SUCCESS,95.585,92.6794748818046,0.5377,5.86614004683841,5.0358,0.968087822014051,1,9.5281,65.9240384613678,40.6059999999979,13.6940000000004,0,0,1
2026-09-09 22:32:55,M1,E3,10,SUCCESS,95.3609999999999,92.9157633798568,0.5456,5.91941655011655,5.1347,0.97256013986014,1,5.228,31.7921052630219,39.7470000000003,16.0330000000013,0,0,1
2026-09-09 22:34:38,M1,E4,1,SUCCESS,95.8549999999996,92.7099109160027,0.499,2.61979976133652,1.6126,0.962892362768496,1,8.3855,47.3076923076158,75.7019999999993,31.6939999999995,0,0,1
2026-09-09 22:36:21,M1,E4,2,SUCCESS,95.6010000000006,92.9935845299994,0.5456,3.00030164705882,1.777,0.971196705882353,1,5.0804,30.256302521088,71.2919999999986,17.3800000000019,0,0,1
2026-09-09 22:38:04,M1,E4,3,SUCCESS,96.1200000000008,93.0160400324963,0.5011,2.62623349056604,1.6136,0.965453537735849,1,5.3144,24.2557377048587,75.3019999999997,33.3340000000017,0,0,1
2026-09-09 22:39:46,M1,E4,4,SUCCESS,96.0749999999998,93.0848098018551,0.5136,2.51739007092199,1.5474,0.966903546099291,1,4.526,26.799107142838,79.7840000000006,38.0409999999983,0,0,1
2026-09-09 22:41:29,M1,E4,5,SUCCESS,96.4259999999995,93.3146288131263,0.439,2.40909858490566,1.45775,0.965721462264151,1,8.6617,53.7347457625329,80.7239999999993,39.9809999999998,0.211999999999534,0,1
2026-09-09 22:43:13,M1,E4,6,SUCCESS,95.9830000000002,92.77775756837,0.468,2.67944785714286,1.61585,0.964056428571428,1,7.1439,34.315172413905,73.8810000000003,28.780999999999,0,0,1
2026-09-09 22:44:55,M1,E4,7,SUCCESS,95.9440000000004,93.1378632137584,0.4634,2.62871741176471,1.5906,0.968539294117647,1,7.7391,39.8307692307358,74.1909999999998,32.7109999999984,0,0,1
2026-09-09 22:46:38,M1,E4,8,SUCCESS,95.7889999999998,92.9986468068072,0.4585,2.60299761904762,1.58345,0.970470238095238,1,9.8761,70.6743119263602,76.119999999999,32.8049999999994,0,0,1
2026-09-09 22:48:20,M1,E4,9,SUCCESS,95.9789999999994,93.1947185448136,0.4472,2.6156508353222,1.6149,0.968614797136038,1,7.0668,31.7717391304532,74.8719999999994,34.2190000000001,0.264000000000124,0,1
2026-09-09 22:50:04,M1,E4,10,SUCCESS,96.0020000000004,93.0457260630822,0.4938,2.64705845070423,1.6015,0.967326525821596,1,9.0444,58.2046728972121,75.7990000000009,31.1819999999998,0,0,1
2026-09-09 22:51:47,M2,E1,1,SUCCESS,95.5389999999989,92.7137685802827,0.637,12.8964920930233,9.858,0.968425813953488,1,5.5544,32.4556521739746,20.9000000000033,3.66599999999926,0,0,1
2026-09-09 22:53:29,M2,E1,2,SUCCESS,95.2559999999994,92.7879738197969,0.5772,12.7947335680751,10.0574,0.971305868544601,1,9.0663,58.0885964914431,18.4109999999964,2.57499999999891,0,0,1
2026-09-09 22:55:11,M2,E1,3,SUCCESS,95.5720000000001,92.8947238463491,0.6201,12.9286873239437,10.31045,0.97116103286385,1,8.6527,53.1590163937089,20.5479999999989,3.06600000000071,0,0,1
2026-09-09 22:56:53,M2,E1,4,SUCCESS,95.5969999999998,92.7290415955673,0.4634,12.8251469107551,11.019,0.967071853546911,1,9.0158,58.7201754388139,18.1049999999977,2.98699999999917,0,0,1
2026-09-09 22:58:35,M2,E1,5,SUCCESS,95.4299999999985,93.1381220343464,0.4859,12.0789824355972,11.4638,0.972552927400468,1,10.6387,83.4174757288389,20.985999999999,3.55399999999827,0,0,1
2026-09-09 23:00:19,M2,E1,6,SUCCESS,95.3560000000016,92.7382347701876,0.5479,13.2695139810427,11.4146,0.970212322274882,1,7.7665,38.236,20.3729999999978,3.74700000000121,0,0,1
2026-09-09 23:02:01,M2,E1,7,SUCCESS,95.4210000000003,92.7155954977967,0.668,12.881305399061,9.531,0.968853051643192,1,3.465,14.4070422533543,19.4859999999971,2.92299999999886,0,0,1
2026-09-09 23:03:43,M2,E1,8,SUCCESS,95.6779999999999,92.8714989212013,0.6387,12.8644546511628,10.59555,0.967786744186046,1,7.8703,41.1581196580531,20.7480000000014,4.18299999999908,0,0,1
2026-09-09 23:05:25,M2,E1,9,SUCCESS,95.360999999999,92.8339577159982,0.5427,13.3082733796296,11.00305,0.973302083333333,1,5.517,31.3630252104062,18.0240000000013,4.39799999999923,0,0,1
2026-09-09 23:07:07,M2,E1,10,SUCCESS,95.509,92.9072016834478,0.6598,12.7770916473318,10.6827,0.969370533642691,1,8.5966,50.8963636360943,22.0960000000014,3.7489999999998,0,0,1
2026-09-09 23:08:50,M2,E2,1,SUCCESS,95.8010000000013,92.825525356341,0.4553,5.56016244131455,4.13035,0.967881220657277,1,8.2968,45.8408333330276,30.7330000000038,5.41799999999967,0,0,1
2026-09-09 23:10:32,M2,E2,2,SUCCESS,95.8249999999989,93.0251145502346,0.4539,5.39912547169811,4.00385,0.968099764150943,1,4.7585,31.553398058511,32.8849999999984,6.06400000000031,0,0,1
2026-09-09 23:12:15,M2,E2,3,SUCCESS,95.3940000000002,92.8061825046463,0.4552,5.54958534883721,4.10655,0.968988372093023,1,5.9197,30.5690322579354,29.5680000000011,5.27600000000166,0,0,1
