Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
M1,E3,6,SUCCESS,2026-09-09 22:26:06,424,0,0,0,37.5520000000006,9.03600000000006,0,0,95.6770000000006,93.0640778623249,1,0.5444,6.30791084905661,6.0099,0.96566,8.4909,0.972304481132075,1,1,0.112715526162229,8.7398,0.531255506564136,53.0643478261877,3.44449978738571,0.972690174883455
