Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,12,0.8995,2.6986,-1.0731,-0.3167,29.3352,M3,E1,1
0.1108,12,0.9799,0.7256,-1.0722,-0.3167,29.2244,M3,E1,1
0.2216,12,0.996,0.145,-1.0713,-0.3167,29.1136,M3,E1,1
0.4082,12,0.9992,0.0172,-1.0699,-0.3167,28.927,M3,E1,1
0.7084,12,0.9998,0.0022,-1.0675,-0.3167,28.6269,M3,E1,1
1.0184,12,1,0.0004,-1.0651,-0.3167,28.3168,M3,E1,1
1.2007,12,1,0.0001,-1.0637,-0.3167,28.1346,M3,E1,1
1.4852,12,1,0,-1.0614,-0.3167,27.85,M3,E1,1
1.6739,12,1,0,-1.06,-0.3167,27.6613,M3,E1,1
1.8758,12,1,0,-1.0584,-0.3167,27.4594,M3,E1,1
2.0715,12,1,0,-1.0569,-0.3167,27.2637,M3,E1,1
2.3729,12,1,0,-1.0545,-0.3167,26.9624,M3,E1,1
2.5724,12,1,0,-1.0529,-0.3167,26.7629,M3,E1,1
2.7803,12,1,0,-1.0513,-0.3167,26.555,M3,E1,1
2.9725,12,1,0,-1.0498,-0.3167,26.3628,M3,E1,1
3.2692,12,1,0,-1.0475,-0.3167,26.0661,M3,E1,1
3.469,12,1,0,-1.0459,-0.3167,25.8663,M3,E1,1
3.6702,12,1,0,-1.0443,-0.3167,25.6651,M3,E1,1
3.8563,12,1,0,-1.0429,-0.3167,25.4791,M3,E1,1
4.1755,12,1,0,-1.0404,-0.3167,25.1599,M3,E1,1
4.3673,12,1,0,-1.0389,-0.3167,24.968,M3,E1,1
4.5668,12,1,0,-1.0373,-0.3167,24.7685,M3,E1,1
4.7583,12,1,0,-1.0358,-0.3167,24.5771,M3,E1,1
4.9508,12,1,0,-1.0343,-0.3167,24.3845,M3,E1,1
5.2551,12,1,0,-1.0319,-0.3167,24.0803,M3,E1,1
5.4706,12,1,0,-1.0303,-0.3167,23.8647,M3,E1,1
5.6761,12,1,0,-1.0287,-0.3167,23.6593,M3,E1,1
5.8773,12,1,0,-1.0271,-0.3167,23.458,M3,E1,1
6.0748,12,1,0,-1.0255,-0.3167,23.2606,M3,E1,1
6.273,12,1,0,-1.024,-0.3167,23.0624,M3,E1,1
6.4637,12,1,0,-1.0225,-0.3167,22.8717,M3,E1,1
6.7729,12,1,0,-1.0201,-0.3167,22.5626,M3,E1,1
6.9779,12,1,0,-1.0185,-0.3167,22.3575,M3,E1,1
7.1735,12,1,0,-1.0169,-0.3167,22.162,M3,E1,1
7.4878,12,1,0,-1.0145,-0.3167,21.8476,M3,E1,1
7.6744,12,1,0,-1.013,-0.3167,21.6611,M3,E1,1
7.9748,12,1,0,-1.0107,-0.3167,21.3606,M3,E1,1
8.164,12,1,0,-1.0092,-0.3167,21.1715,M3,E1,1
8.3414,12,1,0,-1.0078,-0.3167,20.994,M3,E1,1
8.6383,12,1,0,-1.0055,-0.3167,20.6972,M3,E1,1
8.8322,12,1,0,-1.004,-0.3167,20.5033,M3,E1,1
9.0302,12,1,0,-1.0024,-0.3167,20.3053,M3,E1,1
9.2073,12,1,0,-1.001,-0.3167,20.1282,M3,E1,1
9.396,12,1,0,-0.9995,-0.3167,19.9394,M3,E1,1
9.6972,12,1,0,-0.9972,-0.3167,19.6383,M3,E1,1
9.8949,12,1,0,-0.9956,-0.3167,19.4406,M3,E1,1
10.0841,12,1,0,-0.9942,-0.3167,19.2514,M3,E1,1
10.3852,12,1,0,-0.9918,-0.3167,18.9503,M3,E1,1
10.5814,12,1,0,-0.9903,-0.3167,18.7541,M3,E1,1
10.7703,12,1,0,-0.9888,-0.3167,18.5652,M3,E1,1
10.9413,12,1,0,-0.9875,-0.3167,18.3942,M3,E1,1
11.1349,12,1,0,-0.9859,-0.3167,18.2006,M3,E1,1
11.3206,12,1,0,-0.9845,-0.3167,18.0149,M3,E1,1
11.5113,12,1,0,-0.983,-0.3167,17.8243,M3,E1,1
11.7182,12,1,0,-0.9814,-0.3167,17.6173,M3,E1,1
11.9113,12,1,0,-0.9799,-0.3167,17.4242,M3,E1,1
12.1043,12,1,0,-0.9784,-0.3167,17.2313,M3,E1,1
12.2861,12,1,0,-0.9769,-0.3167,17.0495,M3,E1,1
12.5788,12,1,0,-0.9746,-0.3167,16.7568,M3,E1,1
12.7819,12,1,0,-0.973,-0.3167,16.5537,M3,E1,1
13.0647,12,1,0,-0.9708,-0.3167,16.2709,M3,E1,1
13.2643,12,1,0,-0.9693,-0.3167,16.0713,M3,E1,1
13.457,12,1,0,-0.9678,-0.3167,15.8786,M3,E1,1
13.6523,12,1,0,-0.9662,-0.3167,15.6833,M3,E1,1
13.9856,12,1,0,-0.9636,-0.3167,15.35,M3,E1,1
14.1998,12,1,0,-0.962,-0.3167,15.1358,M3,E1,1
14.4011,12,1,0,-0.9604,-0.3167,14.9345,M3,E1,1
14.7174,12,1,0,-0.9579,-0.3167,14.6183,M3,E1,1
14.915,12,1,0,-0.9564,-0.3167,14.4206,M3,E1,1
15.218,12,1,0,-0.954,-0.3167,14.1177,M3,E1,1
15.4225,12,1,0,-0.9524,-0.3167,13.9132,M3,E1,1
15.612,12,1,0,-0.9509,-0.3167,13.7236,M3,E1,1
15.821,12,1,0,-0.9493,-0.3167,13.5147,M3,E1,1
16.1285,12,1,0,-0.9469,-0.3167,13.2072,M3,E1,1
16.328,12,1,0,-0.9453,-0.3167,13.0077,M3,E1,1
16.5242,12,1,0,-0.9438,-0.3167,12.8116,M3,E1,1
16.8322,12,1,0,-0.9414,-0.3167,12.5036,M3,E1,1
17.0421,11.9444,1,0,-0.9397,-0.3167,12.2936,M3,E1,1
17.2561,11.5955,1,0,-0.938,-0.3167,12.0796,M3,E1,1
17.4565,11.2577,1,0,-0.9365,-0.3167,11.8792,M3,E1,1
17.774,10.8122,1,0,-0.934,-0.3167,11.5618,M3,E1,1
18.0659,10.3167,1,0,-0.9317,-0.3167,11.2698,M3,E1,1
18.3698,9.8261,1,0,-0.9293,-0.3167,10.966,M3,E1,1
18.5632,9.4378,1,0,-0.9278,-0.3167,10.7725,M3,E1,1
18.7726,9.1051,1,0,-0.9262,-0.3167,10.5631,M3,E1,1
18.9658,8.7783,1,0,-0.9247,-0.3167,10.3699,M3,E1,1
19.1619,8.4593,1,0,-0.9231,-0.3167,10.1739,M3,E1,1
19.4545,8.043,1,0,-0.9208,-0.3167,9.8813,M3,E1,1
19.6564,7.6548,1,0,-0.9193,-0.3167,9.6794,M3,E1,1
19.8825,7.3012,1,0,-0.9175,-0.3167,9.4533,M3,E1,1
20.1196,6.9217,1,0,-0.9156,-0.3167,9.2163,M3,E1,1
20.31,6.5817,1,0,-0.9141,-0.3167,9.0258,M3,E1,1
20.5938,6.1798,1,0,-0.9119,-0.3167,8.742,M3,E1,1
20.7814,5.8138,1,0,-0.9105,-0.3167,8.5544,M3,E1,1
21.0691,5.4115,1,0,-0.9082,-0.3167,8.2668,M3,E1,1
21.3572,4.9464,1,0,-0.9059,-0.3167,7.9787,M3,E1,1
21.5527,4.5732,1,0,-0.9044,-0.3167,7.7832,M3,E1,1
21.8772,4.1344,1,0,-0.9019,-0.3167,7.4587,M3,E1,1
22.1648,3.6535,1,0,-0.8996,-0.3167,7.1711,M3,E1,1
22.3834,3.2658,1,0,-0.8979,-0.3167,6.9525,M3,E1,1
22.7096,2.992,0.56,1.3487,-0.8968,-0.3167,6.8057,M3,E1,1
22.9126,2.7077,0.472,0.4334,-0.8961,-0.3167,6.7143,M3,E1,1
23.2186,2.4579,0.4544,0.0576,-0.8953,-0.3167,6.5767,M3,E1,1
23.4157,2.1961,0.4509,0.0201,-0.8952,-0.3167,6.488,M3,E1,1
23.7081,1.9647,0.4502,0.0159,-0.8966,-0.3167,6.3564,M3,E1,1
