Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,2.0098,2.5347,23.4567,-1.0733,-0.3167,29.3676,M0,E3,2
0.1769,1.9222,1.3069,6.9397,-1.0719,-0.3167,29.1907,M0,E3,2
0.3739,1.8584,1.0614,1.2465,-1.0704,-0.3167,28.9937,M0,E3,2
0.5348,1.8368,1.0123,0.3052,-1.0691,-0.3167,28.8328,M0,E3,2
0.7011,1.7901,1.0025,0.059,-1.0678,-0.3167,28.6665,M0,E3,2
0.8884,1.7295,1.0005,0.0105,-1.0664,-0.3167,28.4793,M0,E3,2
1.0492,1.7028,1.0001,0.0024,-1.0651,-0.3167,28.3185,M0,E3,2
1.198,1.6711,1,0.0005,-1.0639,-0.3167,28.1696,M0,E3,2
1.349,1.6314,1,0.0001,-1.0628,-0.3167,28.0187,M0,E3,2
1.4858,1.6043,1,0,-1.0617,-0.3167,27.8818,M0,E3,2
1.6229,1.5695,1,0,-1.0606,-0.3167,27.7448,M0,E3,2
1.7938,1.5085,1,0,-1.0593,-0.3167,27.5739,M0,E3,2
1.9325,1.4912,1,0,-1.0582,-0.3167,27.4352,M0,E3,2
2.0782,1.4517,1,0,-1.0571,-0.3167,27.2896,M0,E3,2
2.2267,1.4139,1,0,-1.0559,-0.3167,27.141,M0,E3,2
2.3717,1.3806,1,0,-1.0548,-0.3167,26.996,M0,E3,2
2.5079,1.3525,1,0,-1.0537,-0.3167,26.8598,M0,E3,2
2.654,1.3129,1,0,-1.0526,-0.3167,26.7138,M0,E3,2
2.805,1.2751,1,0,-1.0514,-0.3167,26.5627,M0,E3,2
2.9446,1.2484,1,0,-1.0503,-0.3167,26.4231,M0,E3,2
3.087,1.2145,1,0,-1.0492,-0.3167,26.2807,M0,E3,2
3.2006,1.2026,1,0,-1.0483,-0.3167,26.1671,M0,E3,2
3.362,1.1442,1,0,-1.047,-0.3167,26.0057,M0,E3,2
3.5017,1.1238,1,0,-1.0459,-0.3167,25.8661,M0,E3,2
3.6778,1.0699,1,0,-1.0445,-0.3167,25.69,M0,E3,2
3.8326,1.0469,1,0,-1.0433,-0.3167,25.5352,M0,E3,2
3.9856,1.0164,1,0,-1.0421,-0.3167,25.3821,M0,E3,2
