Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,1.9922,2.6813,22.1722,-1.0728,-0.3167,29.3047,M0,E3,3
0.1611,1.9532,1.3363,8.3505,-1.0716,-0.3167,29.1436,M0,E3,3
0.3137,1.8901,1.0673,1.7624,-1.0704,-0.3167,28.991,M0,E3,3
0.4835,1.8354,1.0135,0.3169,-1.069,-0.3167,28.8212,M0,E3,3
0.6186,1.8197,1.0027,0.0797,-1.068,-0.3167,28.6861,M0,E3,3
0.7858,1.7576,1.0005,0.0128,-1.0667,-0.3167,28.5189,M0,E3,3
0.9171,1.7439,1.0001,0.0033,-1.0657,-0.3167,28.3876,M0,E3,3
1.0798,1.6842,1,0.0005,-1.0644,-0.3167,28.225,M0,E3,3
1.2075,1.6708,1,0.0001,-1.0634,-0.3167,28.0973,M0,E3,3
1.3609,1.6174,1,0.0001,-1.0622,-0.3167,27.9439,M0,E3,3
1.4888,1.5989,1,0,-1.0612,-0.3167,27.816,M0,E3,3
1.6146,1.5682,1,0.0001,-1.0602,-0.3167,27.6901,M0,E3,3
1.7482,1.5305,1,0,-1.0591,-0.3167,27.5566,M0,E3,3
1.9116,1.4739,1,0,-1.0579,-0.3167,27.3931,M0,E3,3
2.0442,1.4576,1,0,-1.0568,-0.3167,27.2605,M0,E3,3
2.1971,1.4096,1,0,-1.0556,-0.3167,27.1077,M0,E3,3
2.3324,1.386,1,0,-1.0546,-0.3167,26.9724,M0,E3,3
2.4898,1.337,1,0,-1.0533,-0.3167,26.8149,M0,E3,3
2.6239,1.317,1,0,-1.0523,-0.3167,26.6809,M0,E3,3
2.7691,1.2775,1,0,-1.0512,-0.3167,26.5357,M0,E3,3
2.9068,1.2492,1,0,-1.0501,-0.3167,26.398,M0,E3,3
3.0257,1.2311,1,0,-1.0492,-0.3167,26.2791,M0,E3,3
3.1533,1.198,1,0.0001,-1.0482,-0.3167,26.1515,M0,E3,3
3.299,1.157,1,0.0001,-1.047,-0.3167,26.0058,M0,E3,3
3.448,1.1228,1,0,-1.0458,-0.3167,25.8568,M0,E3,3
3.5498,1.1222,1,0,-1.0451,-0.3167,25.7551,M0,E3,3
3.7004,1.0682,1,0,-1.0439,-0.3167,25.6044,M0,E3,3
3.8395,1.0442,1,0,-1.0428,-0.3167,25.4653,M0,E3,3
3.9655,1.024,1,0,-1.0418,-0.3167,25.3394,M0,E3,3
4.0897,0.9996,1,0,-1.0408,-0.3167,25.2152,M0,E3,3
4.2503,0.9535,1,0,-1.0396,-0.3167,25.0545,M0,E3,3
4.388,0.9363,1,0,-1.0385,-0.3167,24.9168,M0,E3,3
4.546,0.8996,1,0,-1.0373,-0.3167,24.7588,M0,E3,3
4.6916,0.8781,1,0,-1.0361,-0.3167,24.6133,M0,E3,3
4.8156,0.864,1,0,-1.0351,-0.3167,24.4892,M0,E3,3
4.9814,0.8226,1,0,-1.0338,-0.3167,24.3234,M0,E3,3
5.1336,0.8028,1,0,-1.0327,-0.3167,24.1713,M0,E3,3
5.2781,0.7831,1,0,-1.0315,-0.3167,24.0267,M0,E3,3
5.4394,0.7557,1,0,-1.0303,-0.3167,23.8654,M0,E3,3
5.5741,0.8255,1,0,-1.0292,-0.3167,23.7308,M0,E3,3
5.7367,0.798,1,0,-1.0279,-0.3167,23.5682,M0,E3,3
5.8742,0.7878,1,0,-1.0269,-0.3167,23.4307,M0,E3,3
6.0319,0.8349,1,0,-1.0256,-0.3167,23.273,M0,E3,3
6.1816,0.8221,1,0.0001,-1.0245,-0.3167,23.1233,M0,E3,3
6.3444,0.8059,1,0,-1.0232,-0.3167,22.9605,M0,E3,3
6.4771,0.8011,1,0.0001,-1.0221,-0.3167,22.8278,M0,E3,3
6.6423,0.8564,1,0,-1.0209,-0.3167,22.6626,M0,E3,3
6.7729,0.8542,1,0,-1.0198,-0.3167,22.532,M0,E3,3
6.9381,0.8431,1,0,-1.0185,-0.3167,22.3668,M0,E3,3
7.0794,0.8412,1,0,-1.0174,-0.3167,22.2255,M0,E3,3
7.238,0.837,1,0,-1.0162,-0.3167,22.0669,M0,E3,3
7.3842,0.837,1,0,-1.015,-0.3167,21.9207,M0,E3,3
7.5528,0.8375,1,0,-1.0137,-0.3167,21.7522,M0,E3,3
7.69,0.8406,1,0,-1.0127,-0.3167,21.6149,M0,E3,3
7.8684,0.8468,1,0,-1.0113,-0.3167,21.4366,M0,E3,3
8.0095,0.8519,1,0,-1.0102,-0.3167,21.2954,M0,E3,3
8.1574,0.8318,1,0,-1.009,-0.3167,21.1476,M0,E3,3
8.2888,0.8656,1,0,-1.008,-0.3167,21.0162,M0,E3,3
8.4545,0.8089,1,0,-1.0067,-0.3167,20.8504,M0,E3,3
8.5975,0.8613,1,0,-1.0056,-0.3167,20.7074,M0,E3,3
8.7532,0.8088,1,0,-1.0043,-0.3167,20.5518,M0,E3,3
8.9225,0.8531,1,0,-1.003,-0.3167,20.3824,M0,E3,3
9.0834,0.7997,1,0,-1.0018,-0.3167,20.2216,M0,E3,3
9.2322,0.8604,1,0,-1.0006,-0.3167,20.0728,M0,E3,3
9.3989,0.8059,1,0,-0.9993,-0.3167,19.9061,M0,E3,3
9.542,0.8633,1,0,-0.9982,-0.3167,19.7629,M0,E3,3
9.7049,0.8109,1,0,-0.9969,-0.3167,19.6001,M0,E3,3
9.8586,0.8609,1,0,-0.9957,-0.3167,19.4464,M0,E3,3
10.0225,0.8087,1,0,-0.9944,-0.3167,19.2825,M0,E3,3
10.1895,0.8574,1,0,-0.9931,-0.3167,19.1155,M0,E3,3
10.3164,0.8173,1,0,-0.9921,-0.3167,18.9887,M0,E3,3
10.4873,0.8571,1,0,-0.9908,-0.3167,18.8177,M0,E3,3
10.6572,0.8031,1,0,-0.9894,-0.3167,18.6479,M0,E3,3
10.8284,0.8566,1,0,-0.9881,-0.3167,18.4766,M0,E3,3
10.9917,0.804,1,0,-0.9868,-0.3167,18.3134,M0,E3,3
11.1188,0.87,1,0,-0.9858,-0.3167,18.1862,M0,E3,3
11.2479,0.8272,1,0,-0.9848,-0.3167,18.0571,M0,E3,3
11.4015,0.8612,1,0,-0.9836,-0.3167,17.9036,M0,E3,3
11.5378,0.8157,1,0,-0.9825,-0.3167,17.7672,M0,E3,3
11.6789,0.8647,1,0,-0.9814,-0.3167,17.6262,M0,E3,3
11.8283,0.8139,1,0,-0.9803,-0.3167,17.4768,M0,E3,3
11.9707,0.8353,1,0,-0.9792,-0.3167,17.3344,M0,E3,3
12.101,0.8329,1,0,-0.9781,-0.3167,17.204,M0,E3,3
12.2514,0.8208,1,0,-0.977,-0.3167,17.0537,M0,E3,3
12.3951,0.8243,1,0,-0.9758,-0.3167,16.9099,M0,E3,3
12.5311,0.864,1,0,-0.9748,-0.3167,16.774,M0,E3,3
12.6816,0.7828,1,0,-0.9736,-0.3167,16.6234,M0,E3,3
