Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,2.6846,1.8453,14.1763,-1.0737,-0.3167,29.4098,M0,E3,9
0.1535,2.6996,1.1691,4.4045,-1.0724,-0.3167,29.2562,M0,E3,9
0.3216,2.6204,1.0338,0.8047,-1.0711,-0.3167,29.0882,M0,E3,9
0.4755,2.6179,1.0068,0.1758,-1.0699,-0.3167,28.9343,M0,E3,9
0.6481,2.5849,1.0014,0.0313,-1.0686,-0.3167,28.7617,M0,E3,9
0.8148,2.5739,1.0003,0.0065,-1.0673,-0.3167,28.595,M0,E3,9
0.9644,2.5744,1.0001,0.0015,-1.0661,-0.3167,28.4453,M0,E3,9
1.1156,2.5584,1,0.0003,-1.0649,-0.3167,28.2942,M0,E3,9
1.2758,2.5351,1,0,-1.0637,-0.3167,28.134,M0,E3,9
1.4243,2.5309,1,0,-1.0625,-0.3167,27.9855,M0,E3,9
1.5805,2.5092,1,0,-1.0613,-0.3167,27.8293,M0,E3,9
1.717,2.5131,1,0,-1.0602,-0.3167,27.6928,M0,E3,9
1.8759,2.4784,1,0,-1.059,-0.3167,27.5339,M0,E3,9
2.0004,2.4962,1,0,-1.058,-0.3167,27.4094,M0,E3,9
2.1579,2.4524,1,0,-1.0568,-0.3167,27.252,M0,E3,9
2.2973,2.4546,1,0,-1.0557,-0.3167,27.1126,M0,E3,9
2.4505,2.4279,1,0,-1.0545,-0.3167,26.9593,M0,E3,9
2.5746,2.4412,1,0,-1.0535,-0.3167,26.8352,M0,E3,9
2.6941,2.4337,1,0,-1.0526,-0.3167,26.7157,M0,E3,9
2.8195,2.4166,1,0.0001,-1.0516,-0.3167,26.5904,M0,E3,9
2.9426,2.4066,1,0.0001,-1.0506,-0.3167,26.4673,M0,E3,9
3.0712,2.3895,1,0,-1.0496,-0.3167,26.3386,M0,E3,9
3.2205,2.3573,1,0,-1.0485,-0.3167,26.1894,M0,E3,9
3.3592,2.3531,1,0,-1.0474,-0.3167,26.0507,M0,E3,9
3.5001,2.3377,1,0.0001,-1.0463,-0.3167,25.9098,M0,E3,9
3.639,2.3261,1,0.0001,-1.0452,-0.3167,25.7709,M0,E3,9
3.769,2.3212,1,0,-1.0442,-0.3167,25.6408,M0,E3,9
3.8958,2.3119,1,0,-1.0432,-0.3167,25.5141,M0,E3,9
4.02,2.3021,1,0,-1.0422,-0.3167,25.3899,M0,E3,9
4.1654,2.2695,1,0,-1.0411,-0.3167,25.2445,M0,E3,9
4.2919,2.2732,1,0.0001,-1.0401,-0.3167,25.118,M0,E3,9
4.4356,2.2436,1,0,-1.0389,-0.3167,24.9743,M0,E3,9
4.5544,2.2525,1,0,-1.038,-0.3167,24.8556,M0,E3,9
4.7018,2.2079,1,0,-1.0369,-0.3167,24.7081,M0,E3,9
4.8334,2.187,1,0,-1.0358,-0.3167,24.5765,M0,E3,9
4.9754,2.1506,1,0,-1.0347,-0.3167,24.4345,M0,E3,9
5.112,2.1318,1,0,-1.0336,-0.3167,24.2979,M0,E3,9
5.2424,2.1201,1,0,-1.0326,-0.3167,24.1676,M0,E3,9
5.3547,2.1228,1,0,-1.0318,-0.3167,24.0552,M0,E3,9
5.5189,2.0604,1,0,-1.0305,-0.3167,23.8911,M0,E3,9
5.6459,2.0781,1,0,-1.0295,-0.3167,23.764,M0,E3,9
5.8079,2.0307,1,0,-1.0282,-0.3167,23.6021,M0,E3,9
5.9465,2.0358,1,0,-1.0271,-0.3167,23.4635,M0,E3,9
6.0995,2.0075,1,0,-1.0259,-0.3167,23.3105,M0,E3,9
6.2458,1.9983,1,0,-1.0248,-0.3167,23.1642,M0,E3,9
6.4393,1.9386,1,0,-1.0233,-0.3167,22.9707,M0,E3,9
6.5749,1.975,1,0,-1.0222,-0.3167,22.8351,M0,E3,9
6.7244,1.9485,1,0,-1.021,-0.3167,22.6855,M0,E3,9
6.8533,1.9539,1,0,-1.02,-0.3167,22.5567,M0,E3,9
7.0048,1.92,1,0,-1.0188,-0.3167,22.4052,M0,E3,9
7.1405,1.9206,1,0,-1.0178,-0.3167,22.2695,M0,E3,9
7.2808,1.9034,1,0,-1.0167,-0.3167,22.1292,M0,E3,9
7.4132,1.8975,1,0,-1.0156,-0.3167,21.9968,M0,E3,9
7.5603,1.8567,1,0,-1.0145,-0.3167,21.8497,M0,E3,9
7.6977,1.8102,1,0,-1.0134,-0.3167,21.7123,M0,E3,9
7.8427,1.7548,1,0,-1.0123,-0.3167,21.5673,M0,E3,9
7.9925,1.703,1,0,-1.0111,-0.3167,21.4175,M0,E3,9
8.1246,1.6746,1,0,-1.0101,-0.3167,21.2854,M0,E3,9
8.2725,1.6242,1,0,-1.0089,-0.3167,21.1375,M0,E3,9
8.4058,1.6009,1,0,-1.0079,-0.3167,21.0043,M0,E3,9
8.5381,1.5729,1,0,-1.0068,-0.3167,20.8719,M0,E3,9
8.674,1.5443,1,0,-1.0058,-0.3167,20.736,M0,E3,9
8.838,1.4964,1,0,-1.0045,-0.3167,20.572,M0,E3,9
8.9848,1.4886,1,0,-1.0033,-0.3167,20.4252,M0,E3,9
