Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,2.8992,2.5772,21.7511,-1.073,-0.3167,29.3283,M2,E3,10
0.1199,2.8631,1.3154,10.5214,-1.0721,-0.3167,29.2084,M2,E3,10
0.2415,2.8264,1.0631,2.0763,-1.0711,-0.3167,29.0869,M2,E3,10
0.379,2.7754,1.0126,0.3671,-1.07,-0.3167,28.9494,M2,E3,10
0.5457,2.7068,1.0025,0.0605,-1.0687,-0.3167,28.7827,M2,E3,10
0.6723,2.6971,1.0005,0.0159,-1.0678,-0.3167,28.656,M2,E3,10
0.7872,2.6715,1.0001,0.0036,-1.0669,-0.3167,28.5411,M2,E3,10
0.8989,2.6411,1,0.0007,-1.066,-0.3167,28.4295,M2,E3,10
1.0333,2.5864,1,0.0001,-1.0649,-0.3167,28.295,M2,E3,10
1.1565,2.5583,1,0,-1.064,-0.3167,28.1719,M2,E3,10
1.2773,2.5247,1,0.0001,-1.063,-0.3167,28.0511,M2,E3,10
1.3926,2.4948,1,0.0001,-1.0621,-0.3167,27.9357,M2,E3,10
1.5185,2.4511,1,0.0001,-1.0611,-0.3167,27.8099,M2,E3,10
1.6286,2.4298,1,0,-1.0603,-0.3167,27.6998,M2,E3,10
1.7623,2.3751,1,0,-1.0592,-0.3167,27.5661,M2,E3,10
1.8949,2.3373,1,0,-1.0582,-0.3167,27.4335,M2,E3,10
2.026,2.3004,1,0,-1.0572,-0.3167,27.3024,M2,E3,10
2.1472,2.272,1,0.0001,-1.0562,-0.3167,27.1812,M2,E3,10
2.2796,2.2262,1,0,-1.0552,-0.3167,27.0488,M2,E3,10
2.3974,2.202,1,0.0001,-1.0543,-0.3167,26.931,M2,E3,10
2.5209,2.1626,1,0,-1.0533,-0.3167,26.8075,M2,E3,10
2.6387,2.1324,1,0,-1.0524,-0.3167,26.6897,M2,E3,10
2.7672,2.0883,1,0,-1.0514,-0.3167,26.5612,M2,E3,10
2.8786,2.0677,1,0,-1.0505,-0.3167,26.4498,M2,E3,10
3.0148,2.012,1,0,-1.0494,-0.3167,26.3137,M2,E3,10
3.1226,2.0001,1,0,-1.0486,-0.3167,26.2059,M2,E3,10
3.2541,1.9465,1,0,-1.0476,-0.3167,26.0743,M2,E3,10
3.3625,1.931,1,0.0001,-1.0467,-0.3167,25.9659,M2,E3,10
3.4939,1.8782,1,0,-1.0457,-0.3167,25.8346,M2,E3,10
3.6031,1.8618,1,0.0001,-1.0448,-0.3167,25.7254,M2,E3,10
3.7323,1.8117,1,0,-1.0438,-0.3167,25.5962,M2,E3,10
3.8396,1.7957,1,0.0001,-1.043,-0.3167,25.4888,M2,E3,10
3.9588,1.7539,1,0,-1.042,-0.3167,25.3696,M2,E3,10
4.0682,1.7294,1,0,-1.0412,-0.3167,25.2602,M2,E3,10
4.1883,1.6884,1,0.0001,-1.0402,-0.3167,25.1402,M2,E3,10
4.3176,1.6458,1,0,-1.0392,-0.3167,25.0109,M2,E3,10
4.4471,1.6092,1,0.0001,-1.0382,-0.3167,24.8814,M2,E3,10
4.5748,1.5745,1,0.0001,-1.0372,-0.3167,24.7536,M2,E3,10
4.706,1.5355,1,0,-1.0362,-0.3167,24.6224,M2,E3,10
4.8374,1.4986,1,0,-1.0352,-0.3167,24.4911,M2,E3,10
4.968,1.4628,1,0,-1.0341,-0.3167,24.3605,M2,E3,10
5.0859,1.4381,1,0,-1.0332,-0.3167,24.2425,M2,E3,10
5.2371,1.3748,1,0,-1.032,-0.3167,24.0914,M2,E3,10
5.3611,1.3581,1,0,-1.0311,-0.3167,23.9674,M2,E3,10
5.5027,1.3078,1,0,-1.03,-0.3167,23.8257,M2,E3,10
5.6169,1.2941,1,0,-1.0291,-0.3167,23.7116,M2,E3,10
5.7395,1.3062,0.6347,2.9801,-1.0285,-0.3167,23.645,M2,E3,10
5.8589,1.379,0.1693,3.8981,-1.0285,-0.3167,23.6387,M2,E3,10
5.9972,1.4562,0.0339,0.9794,-1.0285,-0.3167,23.6387,M2,E3,10
6.1142,1.5461,0.0068,0.2314,-1.0285,-0.3167,23.6387,M2,E3,10
6.2384,1.6227,0.0014,0.0436,-1.0285,-0.3167,23.6387,M2,E3,10
6.3567,1.7044,0.0003,0.0092,-1.0285,-0.3167,23.6387,M2,E3,10
6.47,1.7826,0.0001,0.0019,-1.0285,-0.3167,23.6387,M2,E3,10
6.5912,1.8577,0,0.0004,-1.0285,-0.3167,23.6387,M2,E3,10
6.7037,1.9383,0,0.0001,-1.0285,-0.3167,23.6387,M2,E3,10
6.8238,2.0135,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
6.9478,2.0939,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
7.067,2.1771,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
7.2062,2.2574,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
7.3271,2.3514,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
7.4574,2.4331,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
7.5781,2.5214,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
7.6968,2.6033,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
7.8293,2.6841,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
7.9477,2.7743,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
8.0739,2.855,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
8.2034,2.9412,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
8.3135,3.0297,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
8.4356,3.1051,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
8.5514,3.1886,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
8.6756,3.2682,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
8.7986,3.3534,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
8.9104,3.4379,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
9.03,3.5147,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
9.1532,3.597,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
9.2689,3.6818,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
9.39,3.7615,0,0,-1.0285,-0.3167,23.6387,M2,E3,10
9.5186,3.7837,0.3877,3.0151,-1.028,-0.3167,23.5763,M2,E3,10
9.6268,3.7659,0.8768,4.5212,-1.0272,-0.3167,23.4683,M2,E3,10
9.7433,3.7257,0.9754,0.846,-1.0262,-0.3167,23.3518,M2,E3,10
9.8731,3.6782,0.9951,0.1519,-1.0252,-0.3167,23.222,M2,E3,10
9.9999,3.6428,0.999,0.0311,-1.0242,-0.3167,23.0952,M2,E3,10
10.1569,3.5758,0.9998,0.005,-1.023,-0.3167,22.9382,M2,E3,10
10.2794,3.5633,1,0.0013,-1.0221,-0.3167,22.8157,M2,E3,10
10.4256,3.5038,1,0.0002,-1.0209,-0.3167,22.6694,M2,E3,10
10.5501,3.4821,1,0.0001,-1.0199,-0.3167,22.545,M2,E3,10
10.69,3.4304,1,0,-1.0188,-0.3167,22.4051,M2,E3,10
10.8163,3.4025,1,0,-1.0179,-0.3167,22.2788,M2,E3,10
10.9541,3.3539,1,0,-1.0168,-0.3167,22.141,M2,E3,10
11.0783,3.3267,1,0,-1.0158,-0.3167,22.0168,M2,E3,10
11.2146,3.2784,1,0,-1.0147,-0.3167,21.8806,M2,E3,10
11.3386,3.2503,1,0,-1.0138,-0.3167,21.7565,M2,E3,10
11.4779,3.1989,1,0,-1.0127,-0.3167,21.6173,M2,E3,10
11.5981,3.1766,1,0,-1.0117,-0.3167,21.497,M2,E3,10
11.7176,3.142,1,0.0001,-1.0108,-0.3167,21.3775,M2,E3,10
11.8387,3.1054,1,0.0001,-1.0098,-0.3167,21.2565,M2,E3,10
11.988,3.0421,1,0,-1.0087,-0.3167,21.1071,M2,E3,10
12.1155,3.0197,1,0,-1.0077,-0.3167,20.9796,M2,E3,10
12.262,2.9638,1,0,-1.0065,-0.3167,20.8332,M2,E3,10
12.3919,2.937,1,0.0001,-1.0055,-0.3167,20.7032,M2,E3,10
12.5438,2.8776,1,0,-1.0043,-0.3167,20.5514,M2,E3,10
12.6815,2.8469,1,0,-1.0033,-0.3167,20.4137,M2,E3,10
12.8237,2.8023,1,0,-1.0021,-0.3167,20.2714,M2,E3,10
12.9725,2.7543,1,0,-1.001,-0.3167,20.1227,M2,E3,10
13.0857,2.7455,1,0,-1.0001,-0.3167,20.0095,M2,E3,10
13.2343,2.678,1,0,-0.9989,-0.3167,19.8609,M2,E3,10
13.3813,2.6362,1,0,-0.9978,-0.3167,19.7139,M2,E3,10
13.524,2.5976,1,0,-0.9967,-0.3167,19.5712,M2,E3,10
13.6456,2.5765,1,0,-0.9957,-0.3167,19.4496,M2,E3,10
13.7684,2.5399,1,0,-0.9947,-0.3167,19.3268,M2,E3,10
13.9274,2.4692,1,0.0001,-0.9935,-0.3167,19.1679,M2,E3,10
14.0631,2.4454,1,0,-0.9924,-0.3167,19.0321,M2,E3,10
14.2056,2.3996,1,0,-0.9913,-0.3167,18.8896,M2,E3,10
14.3429,2.3632,1,0,-0.9903,-0.3167,18.7523,M2,E3,10
14.4779,2.3257,1,0,-0.9892,-0.3167,18.6173,M2,E3,10
14.6287,2.2715,1,0.0001,-0.988,-0.3167,18.4666,M2,E3,10
14.7573,2.2492,1,0,-0.987,-0.3167,18.3379,M2,E3,10
14.9052,2.1935,1,0,-0.9859,-0.3167,18.19,M2,E3,10
15.0417,2.1618,1,0.0001,-0.9848,-0.3167,18.0535,M2,E3,10
15.1875,2.1136,1,0,-0.9836,-0.3167,17.9078,M2,E3,10
15.3452,2.0603,1,0,-0.9824,-0.3167,17.75,M2,E3,10
15.5102,2.008,1,0,-0.9811,-0.3167,17.585,M2,E3,10
15.6619,1.9735,1,0,-0.9799,-0.3167,17.4334,M2,E3,10
15.8203,1.9237,1,0,-0.9787,-0.3167,17.2749,M2,E3,10
15.9633,1.8931,1,0,-0.9776,-0.3167,17.1319,M2,E3,10
16.1125,1.8465,1,0,-0.9764,-0.3167,16.9828,M2,E3,10
16.2464,1.8186,1,0,-0.9754,-0.3167,16.8489,M2,E3,10
16.39,1.7713,1,0,-0.9742,-0.3167,16.7053,M2,E3,10
16.5249,1.7387,1,0,-0.9732,-0.3167,16.5703,M2,E3,10
16.6784,1.6831,1,0,-0.972,-0.3167,16.4169,M2,E3,10
16.8172,1.6537,1,0,-0.9709,-0.3167,16.2781,M2,E3,10
16.9621,1.6089,1,0,-0.9698,-0.3167,16.1332,M2,E3,10
17.0994,1.5753,1,0,-0.9687,-0.3167,15.9959,M2,E3,10
17.2623,1.513,1,0,-0.9674,-0.3167,15.8331,M2,E3,10
17.3839,1.5059,1,0,-0.9665,-0.3167,15.7114,M2,E3,10
17.5354,1.4443,1,0,-0.9653,-0.3167,15.5599,M2,E3,10
17.6654,1.4222,1,0,-0.9643,-0.3167,15.4299,M2,E3,10
17.8161,1.3672,1,0,-0.9631,-0.3167,15.2792,M2,E3,10
17.9494,1.3416,1,0,-0.962,-0.3167,15.1459,M2,E3,10
