Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,1.5833,2.1611,17.1226,-1.0733,-0.3167,29.3691,M0,E2,8
0.2258,1.6074,1.2322,4.1143,-1.0716,-0.3167,29.1433,M0,E2,8
0.477,1.6813,1.0464,0.7395,-1.0696,-0.3167,28.8921,M0,E2,8
0.6348,1.6006,1.0093,0.2355,-1.0684,-0.3167,28.7343,M0,E2,8
0.7887,1.5953,1.0019,0.0483,-1.0672,-0.3167,28.5804,M0,E2,8
0.9484,1.598,1.0004,0.0093,-1.0659,-0.3167,28.4207,M0,E2,8
1.1012,1.5901,1.0001,0.0019,-1.0647,-0.3167,28.2679,M0,E2,8
1.2603,1.5932,1,0.0004,-1.0635,-0.3167,28.1088,M0,E2,8
1.4137,1.5864,1,0,-1.0623,-0.3167,27.9554,M0,E2,8
1.5699,1.5867,1,0,-1.061,-0.3167,27.7992,M0,E2,8
1.7208,1.5801,1,0.0001,-1.0599,-0.3167,27.6483,M0,E2,8
1.8845,1.5888,1,0,-1.0586,-0.3167,27.4847,M0,E2,8
2.0462,1.585,1,0,-1.0573,-0.3167,27.3229,M0,E2,8
2.2012,1.5773,1,0,-1.0561,-0.3167,27.1679,M0,E2,8
2.3563,1.5753,1,0,-1.0549,-0.3167,27.0129,M0,E2,8
2.5101,1.5722,1,0,-1.0537,-0.3167,26.8591,M0,E2,8
2.668,1.5737,1,0,-1.0525,-0.3167,26.7011,M0,E2,8
2.826,1.5716,1,0,-1.0512,-0.3167,26.5432,M0,E2,8
2.9912,1.5756,1,0,-1.0499,-0.3167,26.378,M0,E2,8
3.1499,1.5681,1,0,-1.0487,-0.3167,26.2193,M0,E2,8
3.3063,1.5642,1,0,-1.0475,-0.3167,26.0629,M0,E2,8
3.5737,1.6557,1,0,-1.0454,-0.3167,25.7955,M0,E2,8
3.7326,1.5609,1,0,-1.0441,-0.3167,25.6366,M0,E2,8
3.9001,1.5662,1,0,-1.0428,-0.3167,25.4691,M0,E2,8
4.0583,1.5563,1,0,-1.0416,-0.3167,25.3109,M0,E2,8
4.2227,1.5595,1,0,-1.0403,-0.3167,25.1465,M0,E2,8
4.3933,1.5627,1,0,-1.039,-0.3167,24.9759,M0,E2,8
4.6534,1.6365,1,0,-1.0369,-0.3167,24.7159,M0,E2,8
4.8263,1.5594,1,0,-1.0356,-0.3167,24.5429,M0,E2,8
5.01,1.5664,1,0,-1.0341,-0.3167,24.3592,M0,E2,8
5.1841,1.5561,1,0,-1.0328,-0.3167,24.1852,M0,E2,8
5.3512,1.5482,1,0,-1.0315,-0.3167,24.018,M0,E2,8
5.5551,1.5774,1,0,-1.0299,-0.3167,23.8141,M0,E2,8
5.7302,1.5505,1,0,-1.0285,-0.3167,23.6391,M0,E2,8
5.9078,1.5507,1,0,-1.0271,-0.3167,23.4614,M0,E2,8
6.087,1.5499,1,0,-1.0257,-0.3167,23.2823,M0,E2,8
6.2569,1.54,1,0,-1.0244,-0.3167,23.1123,M0,E2,8
6.4231,1.5348,1,0,-1.0231,-0.3167,22.9461,M0,E2,8
6.5935,1.5365,1,0,-1.0217,-0.3167,22.7757,M0,E2,8
6.7627,1.5335,1,0,-1.0204,-0.3167,22.6066,M0,E2,8
7.0447,1.6289,1,0,-1.0182,-0.3167,22.3246,M0,E2,8
7.2234,1.5366,1,0,-1.0168,-0.3167,22.1459,M0,E2,8
7.4034,1.5358,1,0,-1.0154,-0.3167,21.9659,M0,E2,8
7.5721,1.5241,1,0,-1.0141,-0.3167,21.7973,M0,E2,8
7.747,1.5277,1,0,-1.0127,-0.3167,21.6223,M0,E2,8
7.9148,1.5196,1,0,-1.0114,-0.3167,21.4545,M0,E2,8
8.0885,1.5228,1,0,-1.01,-0.3167,21.2809,M0,E2,8
8.3459,1.5935,1,0,-1.008,-0.3167,21.0234,M0,E2,8
8.5151,1.5144,1,0,-1.0067,-0.3167,20.8542,M0,E2,8
8.6809,1.5097,1,0,-1.0054,-0.3167,20.6884,M0,E2,8
8.8608,1.5202,1,0,-1.004,-0.3167,20.5085,M0,E2,8
9.0247,1.5044,1,0,-1.0027,-0.3167,20.3447,M0,E2,8
9.1956,1.5088,1,0,-1.0014,-0.3167,20.1737,M0,E2,8
9.3766,1.5157,1,0,-1,-0.3167,19.9928,M0,E2,8
9.5464,1.5043,1,0,-0.9986,-0.3167,19.8229,M0,E2,8
9.813,1.4424,1,0,-0.9965,-0.3167,19.5564,M0,E2,8
9.9857,1.4645,1,0,-0.9952,-0.3167,19.3837,M0,E2,8
10.2526,1.3461,1,0,-0.9931,-0.3167,19.1168,M0,E2,8
10.4228,1.3701,1,0,-0.9918,-0.3167,18.9466,M0,E2,8
10.597,1.3297,1,0,-0.9904,-0.3167,18.7724,M0,E2,8
10.7658,1.2966,1,0,-0.9891,-0.3167,18.6036,M0,E2,8
10.9462,1.2506,1,0,-0.9877,-0.3167,18.4233,M0,E2,8
11.1189,1.2184,1,0,-0.9863,-0.3167,18.2505,M0,E2,8
11.2914,1.182,1,0,-0.985,-0.3167,18.078,M0,E2,8
11.472,1.1391,1,0,-0.9836,-0.3167,17.8974,M0,E2,8
11.6425,1.1097,1,0,-0.9822,-0.3167,17.7269,M0,E2,8
11.9308,0.9822,1,0,-0.98,-0.3167,17.4387,M0,E2,8
12.1192,1.0016,1,0,-0.9785,-0.3167,17.2503,M0,E2,8
12.2997,0.97,1,0,-0.9771,-0.3167,17.0698,M0,E2,8
12.4724,0.9401,1,0,-0.9757,-0.3167,16.8971,M0,E2,8
12.6618,0.8938,1,0,-0.9743,-0.3167,16.7076,M0,E2,8
12.8405,0.8654,1,0,-0.9729,-0.3167,16.529,M0,E2,8
13.015,0.8345,1,0,-0.9715,-0.3167,16.3544,M0,E2,8
13.2043,0.7915,1,0,-0.97,-0.3167,16.1651,M0,E2,8
13.3878,0.7612,1,0,-0.9686,-0.3167,15.9817,M0,E2,8
13.5684,0.7303,1,0,-0.9672,-0.3167,15.8011,M0,E2,8
13.7453,0.7013,1,0,-0.9658,-0.3167,15.6242,M0,E2,8
13.9197,0.756,1,0,-0.9644,-0.3167,15.4498,M0,E2,8
14.0948,0.7251,1,0,-0.963,-0.3167,15.2747,M0,E2,8
14.2713,0.7584,1,0,-0.9617,-0.3167,15.0982,M0,E2,8
14.4469,0.7288,1,0,-0.9603,-0.3167,14.9227,M0,E2,8
14.6256,0.6976,1,0,-0.9589,-0.3167,14.744,M0,E2,8
14.8923,0.7085,1,0,-0.9568,-0.3167,14.4772,M0,E2,8
15.0667,0.7194,1,0,-0.9554,-0.3167,14.3028,M0,E2,8
15.3333,0.7173,1,0,-0.9534,-0.3167,14.0363,M0,E2,8
15.504,0.7288,1,0,-0.952,-0.3167,13.8656,M0,E2,8
15.6887,0.7701,1,0,-0.9506,-0.3167,13.6809,M0,E2,8
15.8727,0.7416,1,0,-0.9491,-0.3167,13.4969,M0,E2,8
16.0516,0.7165,1,0,-0.9477,-0.3167,13.318,M0,E2,8
16.2304,0.7797,1,0,-0.9463,-0.3167,13.1392,M0,E2,8
16.4128,0.7513,1,0,-0.9449,-0.3167,12.9568,M0,E2,8
16.5854,0.7298,1,0,-0.9436,-0.3167,12.7842,M0,E2,8
16.7708,0.7869,1,0,-0.9421,-0.3167,12.5988,M0,E2,8
16.9408,0.7678,1,0,-0.9408,-0.3167,12.4288,M0,E2,8
17.1238,0.7391,1,0,-0.9393,-0.3167,12.2458,M0,E2,8
17.3003,0.8,1,0,-0.938,-0.3167,12.0693,M0,E2,8
17.4697,0.7796,1,0,-0.9366,-0.3167,11.8999,M0,E2,8
17.6511,0.7537,1,0,-0.9352,-0.3167,11.7186,M0,E2,8
17.8295,0.8112,1,0,-0.9338,-0.3167,11.5401,M0,E2,8
17.9931,0.7947,1,0,-0.9325,-0.3167,11.3766,M0,E2,8
18.1733,0.7705,1,0,-0.9311,-0.3167,11.1963,M0,E2,8
18.3436,0.8269,1,0,-0.9298,-0.3167,11.0261,M0,E2,8
18.5207,0.8064,1,0,-0.9284,-0.3167,10.8489,M0,E2,8
18.8011,0.7674,1,0,-0.9262,-0.3167,10.5686,M0,E2,8
18.9636,0.8331,1,0,-0.9249,-0.3167,10.406,M0,E2,8
19.1405,0.8153,1,0,-0.9236,-0.3167,10.2292,M0,E2,8
19.3114,0.8014,1,0,-0.9222,-0.3167,10.0583,M0,E2,8
19.4946,0.8581,1,0,-0.9208,-0.3167,9.8751,M0,E2,8
19.6659,0.8456,1,0,-0.9194,-0.3167,9.7038,M0,E2,8
19.8399,0.8334,1,0,-0.9181,-0.3167,9.5298,M0,E2,8
20.0064,0.823,1,0,-0.9168,-0.3167,9.3633,M0,E2,8
20.276,0.8831,1,0,-0.9147,-0.3167,9.0937,M0,E2,8
20.4518,0.8687,1,0,-0.9133,-0.3167,8.9179,M0,E2,8
20.6219,0.8612,1,0,-0.912,-0.3167,8.7478,M0,E2,8
20.8391,0.8598,1,0,-0.9103,-0.3167,8.5306,M0,E2,8
21.0072,0.8496,1,0,-0.909,-0.3167,8.3625,M0,E2,8
21.1933,0.9199,1,0,-0.9075,-0.3167,8.1764,M0,E2,8
21.3772,0.9173,1,0,-0.9061,-0.3167,7.9925,M0,E2,8
21.6515,0.9385,1,0,-0.9039,-0.3167,7.7182,M0,E2,8
21.8338,0.9214,1,0,-0.9025,-0.3167,7.536,M0,E2,8
22.0139,0.9283,1,0,-0.9011,-0.3167,7.3558,M0,E2,8
22.1909,0.9376,1,0,-0.8997,-0.3167,7.1789,M0,E2,8
22.3691,0.9506,1,0,-0.8983,-0.3167,7.0006,M0,E2,8
22.5432,0.9642,1,0,-0.8969,-0.3167,6.8266,M0,E2,8
22.718,0.9815,1,0,-0.8956,-0.3167,6.6517,M0,E2,8
22.8897,0.9994,1,0,-0.8942,-0.3167,6.4801,M0,E2,8
23.0759,1.0264,1,0,-0.8928,-0.3167,6.2939,M0,E2,8
23.2502,1.0458,1,0,-0.8914,-0.3167,6.1196,M0,E2,8
23.4224,1.0695,1,0,-0.8901,-0.3167,5.9474,M0,E2,8
23.612,1.1039,1,0,-0.8886,-0.3167,5.7578,M0,E2,8
23.7841,1.1253,1,0,-0.8872,-0.3167,5.5857,M0,E2,8
23.9701,1.161,1,0,-0.8858,-0.3167,5.3997,M0,E2,8
24.1484,1.1889,1,0,-0.8844,-0.3167,5.2214,M0,E2,8
24.3257,1.2198,1,0,-0.883,-0.3167,5.0441,M0,E2,8
24.5891,1.3018,1,0,-0.8809,-0.3167,4.7808,M0,E2,8
24.7629,1.2975,1,0,-0.8796,-0.3167,4.6069,M0,E2,8
24.9328,1.3273,1,0,-0.8782,-0.3167,4.437,M0,E2,8
25.1033,1.3591,1,0,-0.8769,-0.3167,4.2665,M0,E2,8
25.3691,1.4512,1,0,-0.8748,-0.3167,4.0007,M0,E2,8
25.5463,1.4248,1,0,-0.8734,-0.3167,3.8235,M0,E2,8
25.7235,1.4278,1,0,-0.872,-0.3167,3.6464,M0,E2,8
25.9026,1.4327,1,0,-0.8706,-0.3167,3.4673,M0,E2,8
26.0814,1.4354,1,0,-0.8692,-0.3167,3.2885,M0,E2,8
26.3541,1.5253,1,0,-0.8671,-0.3167,3.0158,M0,E2,8
26.5284,1.4382,1,0,-0.8657,-0.3167,2.8415,M0,E2,8
26.7253,1.4619,1,0,-0.8642,-0.3167,2.6446,M0,E2,8
26.9008,1.4455,1,0,-0.8628,-0.3167,2.4691,M0,E2,8
27.1949,1.5576,1,0,-0.8605,-0.3167,2.175,M0,E2,8
27.3637,1.4463,1,0,-0.8592,-0.3167,2.0062,M0,E2,8
27.5509,1.4659,1,0,-0.8577,-0.3167,1.819,M0,E2,8
27.7439,1.474,1,0,-0.8562,-0.3167,1.6261,M0,E2,8
28.0375,1.5692,1,0,-0.8539,-0.3167,1.3324,M0,E2,8
28.3228,1.5656,1,0,-0.8517,-0.3167,1.0472,M0,E2,8
28.5136,1.4833,1,0,-0.8502,-0.3167,0.8563,M0,E2,8
28.7961,1.5695,1,0,-0.848,-0.3167,0.5738,M0,E2,8
28.9757,1.4798,1,0,-0.8466,-0.3167,0.3942,M0,E2,8
29.2468,1.565,1,0,-0.8445,-0.3167,0.1232,M0,E2,8
29.5312,1.5808,1,0,-0.8423,-0.3167,-0.1612,M0,E2,8
29.8278,1.5957,1,0,-0.8399,-0.3167,-0.4578,M0,E2,8
30.12,1.5956,1,0,-0.8376,-0.3167,-0.75,M0,E2,8
30.3981,1.5864,1,0,-0.8355,-0.3167,-1.0281,M0,E2,8
