Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
20827.1,17.4401,0.4325,1.5281,-3.196,-0.46,29.863,0,5,1,B1,E1,4,SUCCESS
20827.38,18.3758,0.3417,0.3527,-3.181,-0.46,29.9519,0,5,1,B1,E1,4,SUCCESS
20827.64,19.2455,0.1516,0.7395,-3.1701,-0.46,29.9773,0,5,1,B1,E1,4,SUCCESS
20827.93,20.0288,0.0303,0.423,-3.1701,-0.46,29.9773,0,5,1,B1,E1,4,SUCCESS
20828.18,20.7906,0.0061,0.0949,-3.1701,-0.46,29.9773,0,5,1,B1,E1,4,SUCCESS
20828.45,21.1886,0.0012,0.0183,-3.1701,-0.46,29.9773,0,5,1,B1,E1,4,SUCCESS
20828.71,21.6085,0.0441,0.1696,-3.1568,-0.46,29.9719,0,5,1,B1,E1,4,SUCCESS
20828.98,22.0048,0.2243,0.6621,-3.0951,-0.46,29.9314,0,5,1,B1,E1,4,SUCCESS
20829.23,22.4221,0.4066,0.7416,-3.0088,-0.46,29.8581,0,5,1,B1,E1,4,SUCCESS
20829.5,22.7863,0.6441,0.8895,-2.873,-0.46,29.7247,0,5,1,B1,E1,4,SUCCESS
20829.8,23.1879,0.8713,0.7968,-2.6937,-0.46,29.519,0,5,1,B1,E1,4,SUCCESS
20830.08,23.7296,0.9616,0.3886,-2.5254,-0.46,29.2953,0,5,1,B1,E1,4,SUCCESS
20830.33,24.3633,1.0164,0.2817,-2.3777,-0.46,29.0813,0,5,1,B1,E1,4,SUCCESS
20830.59,24.8993,1.0028,0.151,-2.2377,-0.46,28.8622,0,5,1,B1,E1,4,SUCCESS
20830.84,25.4728,0.9777,0.1707,-2.1153,-0.46,28.6558,0,5,1,B1,E1,4,SUCCESS
20831.08,26.0035,0.9922,0.148,-1.9997,-0.46,28.4455,0,5,1,B1,E1,4,SUCCESS
20831.33,26.4911,1.0255,0.1894,-1.8822,-0.46,28.2136,0,5,1,B1,E1,4,SUCCESS
20831.57,27.0394,0.95,0.3459,-1.7891,-0.46,28.0142,0,5,1,B1,E1,4,SUCCESS
20831.79,27.5398,0.9891,0.2238,-1.7021,-0.46,27.8122,0,5,1,B1,E1,4,SUCCESS
20832.01,27.9901,1.0006,0.145,-1.6211,-0.46,27.6076,0,5,1,B1,E1,4,SUCCESS
20832.27,28.3973,1.0027,0.1232,-1.5332,-0.46,27.363,0,5,1,B1,E1,4,SUCCESS
20832.54,28.9009,1.0372,0.1878,-1.4482,-0.46,27.0962,0,5,1,B1,E1,4,SUCCESS
20832.8,29.4463,0.9893,0.2255,-1.3784,-0.46,26.8457,0,5,1,B1,E1,4,SUCCESS
20833.07,29.9844,0.9717,0.145,-1.3175,-0.46,26.593,0,5,1,B1,E1,4,SUCCESS
20833.37,30.4894,0.997,0.1502,-1.2582,-0.46,26.2989,0,5,1,B1,E1,4,SUCCESS
